,éûçèï ,é¿ê—
1,0.01667895032350213,0.0
3,0.05565515889204938,0.0
6,0.1469802372245026,0.0
8,1.6426696640404757,3.0
9,2.8748742441481667,2.0
14,3.8450341644397485,3.0
15,3.6178102166854966,4.0
16,3.4614804589178596,4.0
18,0.7526545941152255,1.0
21,0.1496773364393276,0.0
22,0.07685367333267591,0.0
23,0.17527558254817252,0.0
25,0.147244575724747,0.0
30,0.09984916366492748,0.0
31,1.063248667687273,1.0
33,2.450258084263048,3.0
36,3.3778639406325297,3.0
46,0.08187027288400299,0.0
47,0.10573708013528017,1.0
53,0.053209822512751664,0.0
54,-0.031030422681201535,0.0
63,1.6053312529231587,2.0
64,1.6986242308684145,2.0
74,0.1604889750837083,0.0
83,0.1427016272981809,0.0
85,0.3150375065251864,0.0
86,0.5804609534135245,0.0
92,-0.03751708537377475,0.0
93,0.002654896243843334,1.0
96,0.0676663903918085,0.0
97,0.008834774563328783,0.0
101,0.17336570489508385,0.0
111,3.094924518054279,3.0
113,3.063729136308469,3.0
114,0.27289410466999603,0.0
115,0.2841303342742056,0.0
117,0.05033894534663389,1.0
121,0.051759219084256944,0.0
122,0.03868984230914915,0.0
125,0.05363852789129714,0.0
130,1.7362884908132736,3.0
132,2.892161793476153,2.0
143,0.027759810964712212,0.0
145,0.1563852479943028,0.0
149,0.0957629185106778,0.0
157,2.811219028819897,4.0
159,3.05652071794347,3.0
161,3.0746349892121922,3.0
162,0.4787222645693541,1.0
163,0.13989833378445324,0.0
168,0.14752840192464362,0.0
170,0.12430607408863273,0.0
175,1.0037279915125585,0.0
178,3.213247907724245,3.0
180,3.3213498027533435,3.0
181,3.273313624762936,4.0
183,3.553300027926409,3.0
184,3.2222580126349216,4.0
186,0.18927671115427525,0.0
188,0.07264268302203801,0.0
192,0.0978039069543721,0.0
200,1.6369255056463636,1.0
203,3.126213148211698,3.0
207,2.7257696161332743,4.0
208,2.8416503055802522,3.0
209,2.6952292908862905,3.0
214,0.09643812363450985,0.0
217,0.02156303926451343,0.0
219,0.35451019413577484,0.0
226,1.1248115439241186,0.0
228,1.1606528443329367,0.0
230,1.476219029267946,1.0
234,0.5728894408212326,1.0
235,0.15282209249759643,0.0
241,0.08648190811140793,0.0
242,0.08094993113039048,0.0
243,0.048086830894630624,0.0
245,0.06967078376783253,1.0
247,-0.12509810045253517,0.0
248,0.08432215315960409,0.0
250,-0.0443072449366627,0.0
251,0.047038629146853285,0.0
254,0.24888549821325395,0.0
257,-0.18593552767449156,0.0
260,0.10175167850954393,0.0
261,0.08767647123906211,0.0
262,0.1063312246822185,0.0
263,0.08135035249884137,0.0
266,0.11615806780843428,1.0
271,-0.2576540923923588,0.0
274,3.1052818587137394,2.0
275,3.101668875990117,2.0
276,3.0418718336734196,4.0
279,3.156192883405897,3.0
280,3.043748125965079,4.0
287,0.04416712123939109,0.0
290,0.13348092173068948,0.0
292,0.0777187198317472,0.0
295,0.8105808582043922,1.0
297,2.3340932496435367,3.0
298,3.23032348302883,3.0
300,3.250904018276471,4.0
303,3.245140864418813,4.0
306,0.2359931692612596,0.0
307,0.12499380924027292,0.0
312,0.0757953173847575,1.0
314,0.09832115145581019,0.0
318,0.06433226183130011,0.0
324,3.9731475295866905,3.0
325,4.556293088226357,4.0
331,0.11547262865760084,0.0
333,0.1311785978056633,0.0
335,0.17673837079881924,0.0
336,0.09246343600365442,0.0
337,0.10718837284216035,0.0
