,éûçèï ,é¿ê—
0,0.08390812828448566,0.0
1,0.08095438763660608,0.0
5,0.1606678128516453,1.0
8,2.8524179656229887,3.0
10,3.5653359595818825,4.0
11,3.6894770893690993,4.0
12,3.665771394170686,3.0
13,3.804837812143672,4.0
15,3.856181769315855,4.0
17,3.348016473576453,3.0
19,0.0359626398825475,0.0
20,0.042636864848626076,0.0
22,0.032861662950501545,0.0
23,0.012288696311088379,0.0
25,0.08924785219757896,0.0
27,0.13632195664144275,0.0
29,0.2058192030525267,1.0
30,-0.009232747883678928,0.0
31,1.125301846537669,1.0
32,1.959659661059505,2.0
33,2.6114119137370784,3.0
34,3.5963407363079405,4.0
35,3.4845614135049794,3.0
37,3.4476308746962245,3.0
38,3.5850994835358025,4.0
39,3.3362587008648634,3.0
40,3.6104960060631646,4.0
42,0.0950542530639327,0.0
43,-0.018423805106920297,0.0
45,0.11865049491565723,0.0
46,0.16677760918761955,0.0
47,0.20202673263186596,1.0
48,0.10260486583335403,0.0
50,0.07462307080653967,0.0
51,0.06807164626674794,0.0
52,0.08952642884925878,0.0
53,0.07893345416020991,0.0
54,0.2564318323075779,0.0
55,0.4115063463869131,0.0
56,0.8334294892264462,1.0
57,1.6536175096327292,2.0
58,1.344711194460825,1.0
60,1.7487512011736956,2.0
61,1.9069335133541883,2.0
62,1.4441698685206925,1.0
63,1.8338801068268566,2.0
64,1.9369449594746844,2.0
65,0.6696762691200213,0.0
67,0.05885959348562919,0.0
68,0.021297049904827378,0.0
69,0.040077217902086744,0.0
70,0.06960481502187063,0.0
74,0.07051225631860418,0.0
76,0.08060631789480653,0.0
77,-0.004433276254560808,0.0
78,-0.028320466204509946,0.0
79,0.060704229894847146,0.0
80,-0.06834104213552307,0.0
81,0.04547585096526212,0.0
82,0.48115668164703995,1.0
83,0.1544708355829361,0.0
86,0.19980600518692254,0.0
87,0.13978992177360022,0.0
88,0.010757068220175017,0.0
91,-0.03331025391851348,0.0
92,-0.05490283132045241,0.0
94,0.012981454526595746,0.0
96,-0.1256285917079995,0.0
97,-0.08675882362209648,0.0
98,-0.017147440725158763,0.0
99,0.14236616055533607,0.0
101,0.07380606295526076,0.0
102,0.08311594972820671,0.0
103,0.8703103242821353,1.0
104,0.9558266503223856,0.0
106,2.9322855203862916,4.0
108,3.295204245888768,4.0
109,2.8591751438974073,3.0
111,2.9899078006471567,3.0
112,3.0938403591319967,4.0
