,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,137.55,140.0,129.0
1,108.64,109.0,107.51
2,79.25,79.0,83.49
5,55.41,54.0,55.16
7,79.29,80.0,84.99
8,58.63,57.0,54.02
10,1.67,4.0,3.34
11,62.89,58.0,64.81
12,84.9,83.0,83.9
14,54.73,55.0,56.78
15,78.07,79.0,78.01
17,5.66,5.0,-1.7
18,73.07,71.0,72.62
19,107.83,106.0,108.44
20,128.47,126.0,124.88
23,59.63,61.0,64.66
24,6.17,4.0,2.52
25,63.55,66.0,64.13
26,109.2,112.0,103.97
27,130.46,133.0,129.75
29,144.8,149.0,147.06
30,67.21,66.0,42.55
31,3.47,5.0,-1.96
32,54.75,58.0,60.59
33,87.42,87.0,95.22
34,91.15,88.0,102.92
36,132.4,131.0,136.38
37,88.14,89.0,103.15
41,138.28,139.0,134.91
42,128.71,129.0,128.57
43,216.88,219.0,213.17
44,169.45,168.0,171.82
45,3.93,4.0,6.24
47,205.8,208.0,206.98
48,160.15,163.0,157.28
49,167.41,163.0,172.6
50,224.03,229.0,220.85
51,155.95,156.0,153.46
52,4.05,4.0,-4.71
55,195.52,195.0,189.91
56,156.48,157.0,155.66
57,191.7,193.0,187.39
58,172.53,173.0,173.7
59,7.33,5.0,14.39
63,206.77,206.0,206.33
64,212.48,214.0,216.3
65,119.77,113.0,133.26
66,2.08,4.0,3.09
67,212.09,213.0,210.44
68,247.42,244.0,243.71
69,241.9,241.0,241.06
70,242.21,246.0,238.31
71,242.45,242.0,239.79
72,191.91,196.0,187.27
73,5.09,5.0,4.45
75,243.34,244.0,244.31
78,215.02,213.0,217.04
79,141.32,137.0,143.53
83,200.15,200.0,203.45
85,214.99,215.0,219.94
86,155.79,155.0,158.46
87,6.32,4.0,8.27
88,222.55,218.0,223.11
89,222.05,222.0,222.65
91,214.5,217.0,212.07
92,213.95,210.0,214.8
93,187.73,190.0,179.28
94,3.72,4.0,2.72
95,209.46,209.0,207.67
97,251.3,250.0,252.69
98,237.71,237.0,234.78
99,228.2,228.0,233.1
101,6.62,4.0,5.36
102,257.97,258.0,261.04
104,245.27,250.0,240.73
108,7.27,4.0,12.23
109,234.45,236.0,232.64
110,262.13,258.0,264.04
111,259.85,259.0,266.52
113,273.96,280.0,272.06
115,10.59,4.0,12.92
116,222.4,219.0,223.45
117,245.88,245.0,249.53
118,255.21,258.0,258.96
120,252.39,254.0,253.08
121,221.82,234.0,212.56
122,6.62,5.0,10.98
123,247.07,243.0,237.93
125,255.33,259.0,261.19
126,255.06,253.0,253.99
128,213.89,219.0,214.66
129,3.33,4.0,-0.7
130,228.12,224.0,235.76
131,283.15,300.0,276.17
132,266.89,259.0,266.36
135,156.71,150.0,172.16
137,197.23,196.0,199.93
138,234.06,235.0,233.71
139,252.17,255.0,248.42
140,261.61,260.0,266.94
142,219.23,223.0,201.65
143,8.39,5.0,12.77
144,242.09,246.0,239.64
146,264.76,259.0,267.16
147,266.35,270.0,263.95
150,8.1,4.0,10.45
151,238.36,240.0,233.07
153,218.01,216.0,217.2
154,205.32,206.0,202.71
155,209.69,208.0,205.51
156,145.13,148.0,143.21
157,6.76,5.0,11.94
158,187.16,188.0,186.72
159,234.35,237.0,231.47
160,209.3,208.0,206.67
161,230.21,234.0,229.13
162,285.16,286.0,277.72
163,180.14,181.0,172.13
165,269.09,275.0,266.48
166,238.99,239.0,230.64
