,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,21.56,67.11
6,5.35,3.24
14,6.21,10.2
17,254.01,172.15
18,24.9,31.87
19,15.16,20.48
22,37.54,30.56
26,29.63,19.82
28,95.04,52.9
30,49.53,110.52
31,61.42,210.64
32,47.19,54.04
37,37.26,34.15
38,661.05,715.05
39,37.98,31.13
45,353.13,275.24
48,8.92,13.03
49,0.93,3.53
53,0.91,3.13
58,0.35,2.17
59,856.71,1109.06
66,618.89,614.54
67,1.92,0.87
71,1.35,1.18
74,10.16,5.83
75,6.83,4.87
77,0.29,3.51
81,19.9,23.13
84,4.08,5.88
85,1.55,0.74
91,4.89,2.9
96,0.14,2.4
104,13.35,14.95
105,1.23,2.76
116,16.98,7.21
117,3.34,3.0
118,0.16,1.2
120,1.62,0.29
121,7.88,3.85
126,1.09,4.45
127,0.08,4.16
129,305.39,433.38
130,13.07,19.74
137,7.87,5.85
139,2.01,0.87
140,2.0,0.6
143,144.29,285.45
144,0.94,7.49
155,13.24,12.95
157,1003.24,1297.91
158,14.97,15.2
159,13.1,14.2
160,1.02,0.9
161,0.72,4.1
168,10.02,10.48
169,12.09,10.94
179,28.81,24.8
181,5.29,7.34
183,25.6,33.36
185,541.43,574.93
186,6.52,3.46
196,17.12,9.36
208,36.27,28.67
209,27.32,31.31
210,73.97,79.51
211,2.49,13.79
214,42.81,46.17
216,61.89,54.94
217,61.45,57.53
218,1.29,11.81
221,9.79,6.53
226,1082.98,192.31
233,139.38,74.77
234,55.93,164.47
248,58.65,57.63
250,4.03,3.17
254,28.16,55.35
256,1.18,2.58
257,12.92,0.21
261,14.62,24.66
263,40.03,48.12
265,16.39,14.12
267,44.48,23.8
270,36.4,11.61
271,3.17,21.17
275,207.78,9.84
276,22.33,68.11
282,1.45,53.48
289,42.87,18.37
290,1.92,54.23
293,39.23,33.65
295,4.55,1.72
296,132.59,55.64
301,20.16,13.3
303,7.8,8.35
304,62.66,60.29
305,30.17,0.28
314,28.43,17.65
320,4.51,1.23
321,10.48,1.12
325,123.79,65.65
326,2.38,9.77
327,18.69,6.01
328,119.57,153.57
334,8.95,6.59
338,28.15,12.04
339,11.82,100.47
345,0.44,2.38
348,24.78,16.78
358,17.02,11.87
359,72.98,105.16
