,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,4.07,9.34
2,3.1,9.5
4,7.36,37.22
5,2.24,1.54
9,26.04,32.94
10,102.52,82.87
12,6.26,4.73
13,3.35,6.28
14,0.88,3.03
17,39.68,334.91
18,1.07,12.98
20,5.17,6.07
21,8.42,18.64
23,10.22,5.78
24,137.3,13.14
27,2.35,4.8
28,5.93,22.96
29,1.02,1.32
30,9.71,61.69
31,38.03,349.39
33,5.56,23.87
34,1.45,36.16
36,0.72,12.77
37,5.43,18.96
38,19.25,207.71
39,7.23,20.13
41,4.21,10.19
43,1.62,2.21
47,1.23,2.3
49,6.99,9.4
50,2.76,1.25
51,0.27,4.67
52,30.46,393.26
53,0.77,2.04
54,2.31,1.67
55,1.22,6.18
57,0.51,2.82
58,1.79,1.68
59,100.57,220.06
60,3.55,5.55
61,1.63,3.6
62,0.09,0.88
63,0.25,2.83
65,13.45,27.55
67,4.21,1.89
69,0.55,1.63
70,0.64,2.52
71,0.07,2.5
72,3.49,7.22
73,37.57,100.42
75,2.38,1.52
76,1.65,0.93
77,0.38,3.53
78,2.68,2.0
80,164.21,222.11
83,3.92,4.68
85,0.35,2.27
86,1.43,6.98
87,3.52,150.53
88,1.02,3.6
91,4.2,1.59
92,1.87,4.25
93,3.57,8.78
94,34.72,42.64
95,0.3,2.92
96,1.46,3.26
97,0.4,1.39
98,0.31,2.24
99,2.16,3.65
101,120.96,178.29
104,2.24,4.94
105,1.06,3.11
106,0.57,2.94
107,5.82,6.5
108,106.34,253.73
109,0.96,6.36
110,0.95,1.82
111,0.76,1.92
113,6.31,2.95
115,305.21,227.22
116,6.15,1.57
120,0.42,1.46
122,147.2,200.03
124,4.5,2.16
125,1.81,0.87
127,0.23,0.64
128,3.01,2.03
131,6.22,11.85
133,1.09,0.06
137,2.51,2.41
138,1.16,1.19
139,0.79,1.2
140,0.09,1.25
141,2.42,3.99
142,6.57,18.27
143,89.94,157.4
145,2.18,2.73
148,1.27,6.01
149,14.14,11.56
150,176.53,205.18
151,0.84,8.35
152,0.03,2.87
153,2.31,1.4
154,0.88,1.14
155,0.72,0.3
161,3.7,5.04
162,3.33,3.52
163,1.26,8.5
164,94.19,228.43
165,3.79,3.92
166,2.65,7.72
168,1.72,5.67
169,1.48,3.41
170,1.76,5.32
171,57.82,267.11
172,0.37,6.7
173,1.59,3.03
174,0.2,0.97
175,2.61,8.54
176,2.75,7.76
177,0.42,3.96
178,63.09,78.77
179,0.16,4.45
181,1.13,1.58
182,2.18,4.87
183,3.41,10.25
184,4.89,5.14
185,38.13,139.13
190,1.02,3.76
191,3.5,10.89
192,90.32,231.92
193,13.1,36.05
195,4.77,6.8
196,0.43,3.07
197,0.59,0.42
198,2.98,1.78
199,115.87,122.32
201,4.46,6.73
202,4.29,6.47
203,0.3,0.75
204,1.43,9.52
207,0.62,16.45
208,9.64,23.18
209,7.25,22.64
210,8.23,28.17
212,14.03,11.31
213,62.54,36.61
215,2.24,2.52
216,3.22,26.61
217,5.63,22.53
219,0.14,5.86
220,14.81,93.72
221,1.94,0.96
223,1.47,7.4
225,3.45,16.34
226,351.14,55.58
229,1.96,2.47
230,6.11,12.85
231,1.59,5.59
232,1.26,5.58
233,28.79,35.08
234,19.59,54.37
235,0.86,6.73
236,14.11,22.92
237,0.51,0.5
239,3.23,0.89
240,9.34,10.66
241,117.07,81.72
242,9.61,5.73
243,2.23,3.42
244,11.05,34.26
245,3.72,12.97
246,0.6,11.0
250,2.47,1.24
251,9.21,13.23
254,3.56,35.47
256,0.53,7.78
258,9.5,15.21
259,4.77,6.66
260,5.31,12.56
261,23.74,17.48
263,2.15,9.97
264,0.41,6.51
265,7.69,3.44
266,2.33,10.37
267,9.91,10.65
270,18.6,11.05
271,2.59,18.01
272,3.63,60.61
273,167.97,71.17
274,145.43,76.47
275,182.96,112.4
276,52.79,22.89
280,67.67,21.49
282,39.51,27.7
283,69.55,18.35
284,1.34,12.68
285,12.81,7.89
286,1.89,22.2
288,10.89,24.74
290,108.33,44.25
291,12.66,66.68
292,10.19,8.23
293,15.21,12.94
296,40.72,39.34
298,21.51,45.72
299,9.57,25.33
300,10.99,14.95
302,7.31,19.68
303,4.74,18.36
304,108.6,4.07
306,6.41,29.65
307,14.58,2.87
308,1.17,16.61
309,9.03,43.66
310,29.2,28.08
311,10.75,16.4
312,9.46,28.27
313,13.87,1.17
314,7.92,27.76
315,18.46,4.5
317,38.67,7.9
318,47.32,14.54
319,20.81,62.0
320,7.38,15.82
322,1.31,4.15
323,21.72,24.74
324,16.69,33.99
326,16.85,7.63
328,174.58,105.45
330,7.52,1.91
331,5.54,26.08
332,98.71,25.86
333,13.13,21.64
335,8.52,5.91
336,7.23,17.2
337,6.8,5.96
339,6.83,3.59
341,5.94,16.73
342,1.47,2.38
344,4.65,0.76
345,5.35,15.05
346,66.32,13.28
349,1.29,12.93
350,4.42,2.66
352,22.4,36.6
353,29.06,69.17
354,5.94,33.79
355,4.15,12.98
356,9.92,16.58
358,7.56,8.19
359,27.89,85.71
362,0.15,0.6
364,4.66,18.26
