,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,64.63,65.38
3,34.84,37.74
6,4.63,4.33
8,7.49,6.45
9,6.79,6.48
10,7.58,5.72
11,43.94,47.48
12,1587.5,1510.49
13,12.2,34.61
15,14.73,12.66
16,12.33,10.54
19,949.69,956.54
20,1.24,17.64
21,4.91,2.57
22,10.58,9.26
23,14.02,12.26
24,10.56,4.8
25,43.12,45.71
27,3.0,3.16
30,9.82,8.36
31,20.09,22.68
33,1335.25,1354.85
34,11.81,10.37
35,15.01,12.61
36,1.28,3.67
39,39.98,19.98
40,1906.75,1954.9
42,0.81,1.22
43,3.24,3.81
44,4.1,3.83
45,8.25,8.81
46,37.48,44.48
48,2.57,3.16
50,9.36,9.71
51,0.48,0.92
52,2.39,3.14
53,37.48,45.23
54,1900.73,1652.72
56,5.35,3.48
57,6.68,8.04
58,7.45,8.81
59,14.0,10.02
61,14.6,19.38
62,19.26,17.77
63,9.99,6.7
64,5.0,8.09
65,3.17,1.81
66,39.09,25.29
67,1028.36,962.38
70,14.92,14.0
71,8.15,10.63
73,28.24,27.26
74,856.83,869.9
77,2.87,4.05
78,3.41,0.09
79,3.14,3.41
81,1592.54,1493.58
83,10.41,8.39
84,1.34,4.83
85,3.04,8.95
86,7.32,4.41
87,5.19,18.86
88,1335.25,1354.85
90,2.69,4.98
91,0.33,0.45
92,2.13,3.36
93,7.98,10.4
94,14.04,15.41
97,10.93,17.21
98,1.19,7.19
99,3.17,0.57
100,9.63,9.22
101,34.96,26.66
102,610.62,512.31
103,2.39,5.13
104,0.58,5.13
109,1634.61,1598.2
110,20.4,17.98
111,7.84,5.52
112,10.25,8.06
113,10.66,6.46
114,0.51,8.31
117,2.83,4.21
118,8.7,8.3
119,0.77,4.17
