,éûçèï 
0,inf
4,inf
5,89.1
6,inf
7,inf
11,4.45
16,35.79
23,inf
24,inf
25,inf
26,88.01
28,inf
29,inf
32,91.2
41,28.81
42,inf
43,89.42
46,inf
47,inf
48,inf
52,inf
56,inf
60,1.0
65,inf
67,inf
78,inf
85,inf
91,inf
95,inf
102,inf
106,66.48
109,8.69
113,inf
117,inf
120,inf
121,inf
123,inf
128,inf
136,27.19
137,inf
143,inf
148,90.77
150,inf
155,45.26
164,inf
165,inf
166,inf
167,inf
172,inf
173,inf
175,86.86
176,inf
177,inf
180,29.23
184,48.18
185,38.42
188,inf
189,inf
190,85.99
199,inf
203,59.54
206,53.47
210,inf
219,91.98
221,inf
225,61.2
226,80.72
230,51.41
237,inf
241,inf
244,86.7
247,inf
249,inf
250,91.01
252,inf
253,inf
259,inf
263,84.07
267,inf
270,inf
277,inf
279,inf
280,inf
284,inf
287,78.08
289,inf
290,inf
293,82.89
294,inf
297,inf
298,inf
299,99.07
301,inf
303,inf
305,116.82
306,inf
309,inf
310,inf
312,inf
317,87.68
319,inf
320,inf
322,80.97
325,0.5
330,inf
335,inf
337,inf
338,84.5
341,inf
343,inf
345,inf
353,12.85
356,inf
357,inf
358,inf
359,79.05
369,inf
371,7.98
373,inf
374,inf
375,inf
376,inf
378,inf
381,inf
382,inf
385,inf
386,inf
392,inf
396,3.31
397,inf
401,inf
403,inf
408,74.73
410,inf
412,inf
414,133.04
415,inf
419,inf
423,inf
429,inf
431,inf
434,inf
435,inf
436,inf
441,inf
443,inf
446,11.15
451,inf
452,inf
454,inf
456,inf
459,inf
468,0.11
470,36.02
471,8.7
474,10.67
479,inf
482,inf
483,inf
486,104.89
488,inf
489,31.74
492,6.5
494,24.57
498,2.22
501,inf
510,105.48
511,inf
514,0.19
516,12.92
517,2.33
519,19.12
524,inf
526,inf
527,inf
532,inf
534,inf
538,0.01
540,37.56
545,37.75
552,inf
566,21.78
571,inf
578,inf
579,inf
581,inf
583,inf
584,inf
591,inf
594,inf
600,inf
610,77.05
612,inf
621,inf
630,inf
631,inf
633,inf
635,20.85
638,26.53
642,inf
649,83.61
652,inf
653,inf
656,inf
661,27.13
664,22.85
665,37.53
667,inf
675,inf
682,4.77
686,20.6
688,65.17
689,27.02
694,inf
696,inf
698,inf
700,inf
703,inf
705,0.78
710,12.41
711,1.58
714,6.07
717,inf
720,85.81
723,inf
725,inf
726,64.67
733,15.5
735,12.34
744,89.45
745,inf
751,inf
758,inf
760,inf
762,151.69
768,87.77
776,inf
780,24.51
781,64.6
783,17.93
786,37.46
789,inf
801,71.66
805,15.36
807,55.02
814,88.3
820,90.18
829,14.01
836,inf
837,inf
840,inf
844,inf
845,89.24
847,inf
854,29.97
855,3.14
856,15.57
859,inf
877,2.03
880,0.67
882,inf
885,inf
888,inf
889,86.96
893,inf
896,inf
898,16.46
899,1.74
900,3.91
904,19.49
907,inf
908,inf
909,inf
914,inf
917,inf
918,inf
922,31.77
923,inf
925,inf
930,inf
951,25.78
954,0.68
956,inf
958,inf
962,inf
963,inf
964,inf
965,80.79
971,6.91
974,16.53
980,inf
981,inf
984,inf
992,inf
996,21.24
997,20.52
1002,18.93
1003,inf
1005,inf
1011,inf
1013,inf
1014,77.23
1015,inf
1016,inf
1017,45.2
1019,30.0
1024,8.64
1031,inf
1032,inf
1036,inf
1039,110.42
1040,inf
1048,4.89
1049,33.29
1056,inf
1058,inf
1059,84.44
1060,inf
1064,inf
1069,4.38
1070,15.02
1072,14.47
1077,85.6
1078,inf
1079,inf
1086,inf
1088,inf
1089,82.9
1101,87.57
1102,inf
1105,inf
1106,inf
1107,85.77
1111,inf
1113,58.14
1118,31.06
1124,inf
1126,inf
1127,inf
1128,inf
1130,inf
1135,inf
1139,35.06
1142,59.35
1145,21.47
1146,75.41
1147,inf
1151,inf
1153,inf
1156,inf
1158,inf
1159,inf
1160,39.9
1162,3.55
1163,2.66
1166,4.6
1170,inf
1176,inf
1177,83.79
1178,inf
1192,23.85
1194,inf
1200,inf
1201,inf
1203,inf
1204,85.9
1205,inf
1206,inf
1211,0.09
1213,0.51
1221,inf
1222,inf
1224,81.06
1228,inf
1230,80.52
1232,inf
1233,30.67
1234,13.76
1235,9.11
1237,33.56
1240,8.83
1241,45.09
1242,inf
1243,inf
1245,inf
1246,80.2
1248,inf
1253,inf
1259,inf
1261,inf
1262,inf
1263,inf
1267,inf
1269,inf
1272,inf
1274,inf
1278,inf
1279,inf
1281,26.22
1286,7.89
1287,1.02
1288,1.63
1290,109.12
1294,inf
1296,inf
1297,inf
1298,inf
1306,4.25
1309,29.05
1310,25.49
1312,0.21
1313,0.39
1317,inf
1320,inf
1327,inf
1329,31.61
1334,8.23
1335,6.06
1336,9.87
1338,inf
1340,80.04
1341,inf
1345,inf
1354,8.47
1358,4.25
1362,inf
1368,inf
1374,inf
1380,21.94
1384,8.4
1392,88.94
1393,inf
1399,inf
1403,12.93
1405,14.17
1408,33.61
1410,inf
1411,inf
1414,inf
1416,inf
1417,inf
1418,inf
1421,inf
1422,inf
1423,inf
1425,90.56
1428,inf
1431,93.98
1433,inf
1434,inf
1436,inf
1438,inf
1439,inf
1440,inf
1443,89.36
1445,inf
1446,inf
1452,15.27
1453,21.26
1457,18.76
1458,13.05
1460,inf
1462,inf
1464,inf
1467,inf
1469,76.98
1471,inf
1472,inf
1476,16.61
1477,11.33
1480,52.1
1481,27.01
1482,32.5
1485,inf
1487,86.14
1489,inf
1493,inf
1496,inf
1497,14.75
1499,48.71
1500,10.97
1501,21.89
1504,9.24
1506,inf
1510,inf
1512,inf
1513,inf
1518,inf
1519,inf
1522,11.13
1524,0.66
1525,52.19
1528,5.98
1539,inf
1544,inf
1545,22.47
1547,4.61
1548,15.6
1549,21.14
1560,inf
1561,inf
1562,inf
1565,inf
1570,14.41
1573,14.74
1578,136.78
1580,inf
1587,inf
1588,inf
1589,inf
1595,inf
1596,24.63
1600,inf
1602,141.88
1603,inf
1605,inf
1607,inf
1608,inf
1609,88.15
1612,inf
1613,inf
1614,inf
1615,64.08
1618,18.52
1619,10.56
1622,7.94
1623,1.55
1624,18.52
1627,inf
1629,inf
1637,inf
1639,inf
1643,49.97
1644,38.95
1651,91.4
1656,inf
1658,inf
1664,inf
1665,9.5
1666,3.29
1675,inf
1678,88.55
1680,inf
1684,88.12
1688,inf
1698,inf
1706,85.46
1709,inf
1710,inf
1722,inf
1727,inf
1739,0.22
1740,4.18
1742,12.49
1744,27.02
1748,90.06
1751,inf
1754,84.18
1755,inf
1757,inf
1761,inf
1764,inf
1771,inf
1774,inf
1775,inf
1782,inf
1787,20.14
1791,6.38
1795,inf
1796,inf
1798,inf
1810,3.5
1817,114.78
1819,79.64
1822,inf
1825,84.17
1826,inf
1829,inf
1831,31.79
1837,0.18
1839,13.19
1840,28.72
1845,inf
1847,inf
1849,inf
1852,inf
1859,48.99
1860,1.09
1863,33.94
1872,inf
1873,inf
1877,inf
1889,47.06
1894,inf
1895,inf
1898,inf
1900,inf
1901,inf
1903,53.86
1906,6.9
1909,2.25
1916,86.55
1918,inf
1920,inf
1926,inf
1929,inf
1930,inf
1932,inf
1936,inf
1938,inf
1943,inf
1945,inf
1953,16.63
1960,10.37
1962,inf
1963,inf
1971,inf
1974,inf
1975,inf
1984,27.37
1986,inf
1988,inf
1993,inf
1994,inf
1995,83.47
1997,inf
2000,100.05
2005,135.81
2007,36.17
2010,inf
2013,inf
2015,84.09
2016,inf
2021,75.47
2022,inf
