,éûçèï 
0,inf
1,inf
5,83.58
8,inf
10,8.81
11,11.05
12,7.26
13,13.13
15,14.95
17,48.92
19,inf
20,83.14
22,inf
23,inf
25,inf
27,inf
29,inf
30,inf
31,inf
32,64.07
33,inf
34,59.5
35,8.59
37,1.01
38,17.64
39,12.67
40,1.16
42,inf
43,81.88
45,inf
46,inf
47,inf
48,inf
50,inf
51,inf
52,inf
53,inf
54,inf
55,59.96
56,inf
57,45.54
58,18.05
60,9.6
61,4.14
62,0.55
63,7.28
64,inf
65,inf
67,inf
68,inf
69,88.0
70,inf
74,inf
76,inf
77,inf
78,inf
79,inf
80,inf
81,52.43
82,inf
83,inf
86,inf
87,61.84
88,inf
91,inf
92,inf
94,89.44
96,inf
97,inf
98,inf
99,inf
101,inf
102,inf
103,inf
104,10.84
106,67.32
108,48.76
109,12.17
111,41.43
112,6.92
113,inf
114,inf
115,inf
117,inf
118,72.95
120,inf
124,63.98
125,inf
126,inf
127,inf
128,inf
129,inf
130,33.2
131,inf
132,inf
133,inf
134,inf
135,inf
137,inf
138,inf
139,inf
140,inf
142,69.08
145,inf
147,inf
148,82.25
149,inf
150,inf
151,inf
152,inf
154,52.23
155,31.53
157,2.9
159,34.19
160,inf
161,inf
163,77.18
164,inf
166,inf
168,inf
169,82.81
170,inf
171,inf
172,inf
174,inf
176,inf
177,inf
178,16.26
179,24.86
180,2.86
182,35.57
184,31.34
186,inf
187,inf
188,inf
189,inf
190,77.07
192,inf
193,inf
194,inf
195,inf
196,inf
197,76.0
200,inf
201,inf
203,57.12
204,inf
205,20.15
206,46.65
208,16.34
209,24.83
211,inf
212,inf
213,58.42
217,inf
218,inf
219,56.28
220,inf
222,inf
223,inf
225,52.59
227,24.73
228,27.34
229,1.64
230,29.32
233,51.94
235,inf
236,inf
237,inf
238,87.65
239,inf
243,inf
244,81.59
245,inf
246,inf
247,inf
248,inf
249,inf
250,61.68
251,inf
253,inf
254,inf
255,inf
256,86.39
258,inf
260,inf
261,inf
262,inf
263,67.11
265,inf
266,inf
267,inf
268,inf
270,inf
271,inf
272,inf
273,inf
275,5.29
277,inf
278,inf
279,inf
280,inf
281,16.27
282,inf
284,inf
285,inf
286,inf
289,inf
290,inf
291,inf
292,inf
294,inf
295,inf
296,inf
297,inf
298,inf
299,62.85
300,inf
301,inf
302,inf
303,inf
305,60.34
307,inf
310,inf
312,inf
313,inf
314,inf
315,inf
316,inf
317,84.77
319,inf
321,192.06
322,47.04
324,39.2
325,15.25
326,2.82
328,21.74
329,2.74
330,inf
332,57.85
334,inf
335,inf
337,inf
339,inf
342,inf
345,inf
346,inf
347,inf
352,36.08
353,6.32
355,inf
356,inf
357,inf
359,75.07
360,inf
361,inf
362,inf
364,inf
365,78.63
367,inf
369,inf
370,inf
371,11.73
372,inf
375,inf
376,inf
377,52.54
378,inf
379,inf
382,inf
383,inf
384,86.27
385,inf
387,inf
388,inf
389,inf
390,62.04
391,inf
392,inf
393,inf
394,inf
396,6.07
397,inf
399,inf
400,inf
401,inf
402,65.64
404,inf
405,inf
406,inf
407,inf
408,49.91
409,inf
410,inf
412,inf
413,inf
415,inf
416,inf
417,inf
418,inf
419,inf
420,82.43
421,inf
422,inf
423,inf
424,inf
425,inf
429,inf
431,inf
432,inf
433,71.6
435,inf
437,inf
441,inf
443,inf
445,59.02
447,10.51
448,39.74
449,21.01
453,inf
454,inf
457,inf
458,inf
459,inf
460,inf
462,inf
464,inf
465,7.17
466,47.4
467,32.63
468,6.77
469,10.64
470,31.0
471,2.55
472,19.03
473,2.01
474,25.02
475,inf
476,inf
478,inf
479,inf
483,inf
484,inf
485,inf
486,32.2
487,inf
488,inf
491,11.15
493,0.75
495,5.78
496,23.78
498,13.22
499,inf
502,inf
505,inf
506,inf
508,inf
509,inf
510,61.23
512,inf
513,0.2
514,4.75
515,8.1
516,10.96
518,19.88
519,1.86
520,6.55
522,inf
523,72.82
524,inf
525,inf
528,inf
529,84.15
530,inf
531,inf
532,inf
534,inf
536,inf
537,24.81
538,0.98
540,17.25
542,9.33
543,24.47
544,22.54
545,32.48
546,inf
549,inf
550,81.42
551,inf
554,inf
555,inf
556,81.43
559,inf
560,inf
561,7.76
562,23.48
563,5.57
564,7.9
565,7.64
566,10.34
567,5.67
569,45.39
571,inf
572,inf
573,inf
574,81.07
575,inf
578,inf
579,inf
580,77.94
582,inf
583,inf
584,inf
586,45.69
587,inf
588,inf
590,inf
592,25.04
593,inf
594,inf
595,inf
596,inf
597,inf
598,66.55
599,inf
600,inf
601,inf
602,inf
603,inf
604,98.47
607,inf
609,inf
611,inf
612,inf
615,inf
616,3.23
617,inf
619,inf
621,inf
622,82.38
623,inf
624,inf
625,inf
627,inf
628,81.7
629,inf
630,inf
632,inf
633,inf
634,39.39
635,32.65
637,1.39
638,26.2
639,17.36
640,37.1
641,37.01
642,inf
643,60.97
644,inf
645,inf
646,inf
647,inf
648,inf
649,80.88
650,inf
651,inf
652,inf
655,60.49
656,inf
658,4.8
662,23.74
665,32.45
666,inf
668,inf
670,inf
673,inf
675,inf
678,inf
679,inf
681,2.6
682,4.91
683,23.52
684,4.52
685,7.01
686,12.2
689,13.1
690,inf
692,inf
693,49.39
697,inf
699,78.5
703,inf
704,75.09
705,3.94
706,11.97
708,0.62
709,1.06
711,5.54
713,0.31
715,inf
716,inf
718,inf
720,70.5
721,inf
722,inf
724,inf
726,65.9
728,inf
733,11.36
734,15.12
736,33.45
740,inf
741,inf
742,inf
744,78.63
745,inf
746,inf
747,inf
748,inf
749,inf
750,77.99
751,inf
752,inf
753,inf
754,inf
755,inf
756,34.62
758,inf
760,inf
762,88.52
763,inf
765,inf
767,inf
768,63.26
770,inf
771,inf
772,inf
773,inf
777,10.85
778,18.47
779,0.33
781,15.82
784,0.79
788,inf
790,inf
792,72.08
793,inf
794,inf
797,inf
798,67.02
800,inf
801,28.49
802,6.39
803,1.29
805,7.99
806,33.86
807,0.07
808,102.38
809,inf
811,inf
812,inf
814,67.74
815,inf
816,inf
819,inf
820,76.41
821,inf
822,inf
823,inf
824,inf
825,4.59
827,21.65
828,12.8
829,18.38
831,76.81
832,inf
833,3.12
834,inf
835,inf
836,inf
837,inf
838,inf
839,87.2
841,inf
843,inf
844,inf
845,84.14
846,inf
848,inf
850,1.27
852,24.53
853,9.5
854,17.99
856,23.79
859,inf
860,inf
862,inf
863,inf
865,inf
866,inf
870,inf
871,inf
873,16.4
874,64.4
875,6.02
876,6.83
877,0.51
878,5.55
882,inf
884,inf
885,inf
887,inf
888,inf
889,76.2
892,inf
895,98.84
896,inf
898,4.05
899,9.26
900,2.26
901,7.66
904,13.88
905,inf
907,inf
908,inf
910,84.86
913,inf
914,inf
915,inf
918,inf
919,inf
921,inf
922,55.37
923,inf
924,inf
926,inf
928,53.69
930,inf
931,inf
932,inf
933,inf
936,inf
937,inf
938,inf
941,inf
942,inf
943,inf
944,inf
945,23.25
946,18.35
947,6.82
949,19.66
950,16.36
951,17.03
952,4.57
953,14.75
956,inf
957,inf
958,inf
959,81.32
960,inf
961,inf
962,inf
963,inf
965,82.94
966,inf
967,inf
968,inf
969,13.02
971,22.18
974,14.99
975,4.54
977,8.87
979,inf
980,inf
981,inf
982,66.38
983,inf
984,inf
985,inf
986,inf
990,inf
991,inf
992,inf
994,25.2
995,1.92
996,16.09
997,21.06
998,22.99
999,21.65
1001,6.91
1002,0.41
1005,inf
1006,inf
1007,inf
1008,78.52
1009,inf
1012,inf
1013,inf
1014,76.3
1015,inf
1016,inf
1017,45.62
1018,44.1
1021,2.56
1022,7.2
1023,26.99
1024,2.57
1026,inf
1027,61.61
1030,inf
1033,85.18
1034,inf
1035,inf
1036,inf
1037,inf
1038,inf
1039,107.86
1042,2.09
1043,9.06
1044,0.43
1045,12.94
1046,10.78
1048,9.96
1049,25.17
1051,inf
1052,inf
1053,75.07
1054,inf
1056,inf
1057,inf
1059,78.23
1062,inf
1063,inf
1064,inf
1065,26.26
1067,9.95
1068,8.57
1070,6.3
1071,3.41
1074,inf
1075,inf
1077,82.46
1079,inf
1081,inf
1082,inf
1083,86.29
1085,inf
1086,inf
1087,inf
1088,inf
1089,73.85
1091,inf
1092,inf
1093,inf
1095,47.47
1098,inf
1100,inf
1101,82.07
1102,inf
1103,inf
1104,inf
1105,inf
1107,83.36
1108,inf
1110,inf
1111,inf
1112,inf
1113,31.68
1114,7.46
1115,25.78
1116,2.41
1118,19.07
1119,14.11
1120,30.97
1121,15.43
1122,inf
1123,inf
1124,inf
1126,inf
1127,inf
1129,inf
1130,inf
1133,inf
1135,inf
1137,20.21
1138,8.61
1140,0.9
1141,12.95
1142,41.24
1143,3.62
1144,32.92
1147,inf
1148,78.51
1149,inf
1151,inf
1152,inf
1153,inf
1154,86.67
1155,inf
1156,inf
1158,inf
1159,inf
1160,26.96
1162,6.79
1163,10.43
1166,1.37
1167,7.72
1169,14.29
1170,inf
1171,71.19
1172,inf
1173,inf
1174,inf
1177,84.22
1178,inf
1179,inf
1181,inf
1182,inf
1183,78.47
1184,inf
1186,25.59
1187,1.2
1188,9.31
1189,21.73
1190,3.87
1192,12.38
1194,inf
1197,inf
1198,69.21
1199,inf
1200,inf
1201,inf
1202,inf
1203,inf
1204,82.97
1205,inf
1206,inf
1209,12.62
1210,0.04
1211,3.82
1212,3.32
1213,1.52
1216,9.26
1217,3.98
1218,5.66
1219,inf
1220,inf
1221,inf
1222,inf
1223,inf
1225,inf
1227,inf
1228,inf
1231,inf
1232,inf
1234,20.8
1235,10.6
1241,27.76
1242,inf
1244,inf
1245,inf
1247,inf
1251,inf
1252,85.84
1254,inf
1255,inf
1257,inf
1258,32.77
1259,inf
1260,inf
1261,inf
1263,inf
1264,53.66
1265,inf
1266,inf
1267,inf
1269,inf
1270,85.88
1272,inf
1273,inf
1274,inf
1275,inf
1276,71.54
