,éûçèï 
1,inf
2,inf
3,inf
8,inf
9,inf
10,8.1
12,8.69
13,22.12
14,14.39
15,13.2
17,49.1
18,inf
19,inf
20,87.98
21,inf
22,inf
27,inf
30,inf
31,inf
33,inf
34,63.06
35,11.21
36,38.82
37,7.45
38,13.56
39,22.76
40,31.55
44,inf
45,inf
49,87.34
50,inf
51,inf
53,inf
54,inf
55,79.94
57,39.21
58,32.57
59,3.87
61,7.57
62,2.59
63,8.47
64,inf
66,inf
68,inf
69,90.36
70,inf
71,inf
72,inf
73,inf
74,inf
75,92.02
76,inf
77,inf
79,inf
80,inf
81,91.43
82,inf
83,inf
84,inf
86,inf
87,66.26
88,inf
89,inf
90,inf
92,inf
93,inf
94,88.2
96,inf
97,inf
98,inf
99,inf
100,83.13
101,inf
103,inf
104,50.59
105,64.74
107,50.92
108,12.69
110,3.81
111,37.79
112,17.0
114,inf
115,inf
116,inf
118,81.13
119,inf
122,inf
124,74.19
125,inf
126,inf
127,inf
129,inf
130,22.71
131,inf
132,inf
133,inf
134,inf
135,inf
138,inf
139,inf
140,inf
141,inf
142,83.73
144,inf
145,inf
146,inf
147,inf
149,inf
151,inf
152,inf
153,inf
154,1.16
156,11.53
157,6.4
158,14.33
159,21.38
160,inf
161,inf
162,inf
163,88.43
168,inf
169,91.52
170,inf
171,inf
174,inf
178,11.82
179,19.91
181,35.07
182,37.28
183,25.38
186,inf
187,inf
191,inf
192,inf
193,inf
194,inf
195,inf
196,inf
197,87.5
198,inf
200,inf
201,inf
202,inf
204,inf
205,0.68
207,1.75
208,10.99
209,38.53
211,inf
212,inf
213,74.13
214,inf
215,inf
216,inf
217,inf
218,inf
220,inf
222,inf
223,inf
224,inf
227,17.29
228,34.26
229,27.71
231,7.78
232,35.46
233,56.95
234,inf
235,inf
236,inf
238,82.03
239,inf
240,inf
242,inf
243,inf
245,inf
246,inf
248,inf
251,inf
254,inf
255,inf
256,97.56
257,inf
258,inf
260,inf
261,inf
262,inf
264,inf
265,inf
266,inf
268,inf
269,83.12
271,inf
272,inf
273,inf
274,inf
275,80.61
276,inf
278,inf
281,4.83
282,inf
283,inf
285,inf
286,inf
288,inf
291,inf
292,inf
295,inf
296,inf
300,inf
302,inf
304,inf
307,inf
308,inf
311,75.04
313,inf
314,inf
315,inf
316,inf
318,inf
321,236.93
323,79.67
324,42.05
326,7.51
327,60.41
328,10.54
329,56.53
331,inf
332,82.49
333,inf
334,inf
336,inf
339,inf
340,inf
342,inf
344,102.36
346,inf
347,inf
348,inf
349,56.04
350,62.63
351,23.7
352,44.77
354,inf
355,inf
360,inf
361,inf
362,inf
363,inf
364,inf
365,85.01
366,inf
367,inf
368,inf
370,inf
372,inf
377,97.47
379,inf
380,inf
383,inf
384,84.87
387,inf
388,inf
389,inf
390,72.09
391,inf
393,inf
394,inf
395,inf
398,inf
399,inf
400,inf
402,40.44
404,inf
405,inf
406,inf
407,inf
409,inf
411,inf
413,inf
416,inf
417,inf
418,inf
420,52.9
421,inf
422,inf
424,inf
425,inf
426,97.5
427,inf
428,inf
430,inf
432,inf
433,77.12
437,inf
438,inf
439,96.94
440,inf
442,inf
444,inf
445,48.59
447,5.32
448,37.75
449,18.64
450,inf
453,inf
455,73.73
457,inf
458,inf
460,inf
461,82.5
462,inf
463,inf
464,inf
465,11.85
466,27.59
467,54.43
469,3.34
472,19.46
473,1.42
475,inf
476,inf
477,inf
478,inf
480,84.75
481,inf
484,inf
485,inf
487,inf
490,15.46
491,0.68
493,4.13
495,8.29
496,29.98
497,11.2
499,inf
500,inf
502,inf
503,inf
504,70.47
505,inf
506,inf
507,inf
508,inf
509,inf
512,inf
513,9.45
515,10.78
518,14.78
520,13.35
521,5.56
522,inf
523,66.87
525,inf
528,inf
529,84.48
530,inf
531,inf
533,inf
535,75.95
536,inf
537,29.26
539,18.04
541,24.92
542,4.79
543,26.89
544,27.16
546,inf
547,inf
548,inf
549,inf
550,78.43
551,inf
553,inf
554,inf
555,inf
556,83.5
557,inf
558,inf
559,inf
560,inf
561,5.8
562,17.71
563,9.27
564,6.72
565,9.67
567,4.34
568,23.69
569,59.73
570,inf
572,inf
573,inf
574,80.72
575,inf
576,inf
577,inf
580,85.54
582,inf
585,inf
586,55.23
587,inf
588,inf
589,inf
590,inf
592,53.93
593,inf
595,inf
596,inf
597,inf
598,60.37
599,inf
601,inf
602,inf
603,inf
604,68.89
605,inf
606,inf
607,inf
608,inf
609,inf
611,inf
613,inf
614,inf
615,inf
616,37.36
617,inf
618,inf
619,inf
620,inf
622,75.95
623,inf
624,inf
625,inf
626,inf
627,inf
628,82.8
629,inf
632,inf
634,6.02
636,36.22
637,2.36
639,21.75
640,32.26
641,33.89
643,55.62
644,inf
645,inf
646,inf
647,inf
648,inf
650,inf
651,inf
654,inf
655,92.86
657,64.44
658,4.35
659,9.84
660,3.75
662,19.11
663,18.54
666,inf
668,inf
669,inf
670,inf
671,69.18
672,inf
673,inf
674,inf
676,inf
677,88.25
678,inf
679,inf
680,inf
681,3.9
683,16.47
684,20.01
685,13.99
687,3.74
690,inf
691,inf
692,inf
693,83.7
695,inf
697,inf
699,84.1
701,inf
702,inf
704,80.56
706,17.64
707,12.79
708,8.45
709,8.55
712,8.41
713,0.61
715,inf
716,inf
718,inf
719,inf
721,inf
722,inf
724,inf
727,inf
728,inf
729,3.07
730,0.61
731,13.06
732,1.91
734,16.66
736,46.79
737,15.57
738,12.71
739,inf
740,inf
741,inf
742,inf
743,inf
746,inf
747,inf
748,inf
749,inf
750,82.54
752,inf
753,inf
754,inf
755,inf
756,55.52
757,inf
759,inf
761,inf
763,inf
764,inf
765,inf
766,inf
767,inf
769,inf
770,inf
771,inf
772,inf
773,inf
774,70.7
775,inf
777,11.83
778,34.37
779,6.69
782,3.44
784,1.95
785,66.3
787,inf
788,inf
790,inf
791,inf
792,88.65
793,inf
794,inf
795,inf
796,inf
797,inf
798,74.53
799,inf
800,inf
802,1.67
803,45.44
804,26.6
806,34.94
808,76.25
809,inf
810,inf
811,inf
812,inf
813,inf
815,inf
816,inf
817,inf
818,inf
819,inf
821,inf
822,inf
823,inf
824,inf
825,8.7
826,9.81
827,21.85
828,35.34
830,15.62
831,89.68
832,inf
833,12.16
834,inf
835,inf
838,inf
839,83.59
841,inf
842,inf
843,inf
846,inf
848,inf
849,6.29
850,7.77
851,5.97
852,31.67
853,13.46
857,18.39
858,inf
860,inf
861,83.35
862,inf
863,inf
864,inf
865,inf
866,inf
867,88.5
868,inf
869,inf
870,inf
871,inf
872,inf
873,19.04
874,63.84
875,4.02
876,12.73
878,13.93
879,7.73
881,9.32
883,87.74
884,inf
886,inf
887,inf
890,inf
891,inf
892,inf
894,inf
895,67.77
897,33.06
901,7.27
902,0.03
903,19.31
905,inf
906,inf
910,86.28
911,inf
912,inf
913,inf
915,inf
916,91.05
919,inf
920,inf
921,inf
924,inf
926,inf
927,inf
928,34.48
929,inf
931,inf
932,inf
933,inf
934,85.29
935,inf
936,inf
937,inf
938,inf
939,inf
940,89.1
941,inf
942,inf
943,inf
944,inf
945,25.02
946,14.89
947,3.82
948,8.85
949,20.95
950,21.79
952,13.67
953,24.64
955,inf
957,inf
959,77.98
960,inf
961,inf
966,inf
967,inf
968,inf
969,33.91
970,16.33
972,175.07
973,37.07
975,5.97
976,2.65
977,12.69
978,inf
979,inf
982,78.79
983,inf
985,inf
986,inf
987,inf
988,82.45
989,inf
990,inf
991,inf
993,3.44
994,32.44
995,6.09
998,29.74
999,16.56
1000,0.23
1001,11.52
1004,inf
1006,inf
1007,inf
1008,83.89
1009,inf
1010,inf
1012,inf
1018,37.86
1020,27.03
1021,3.88
1022,6.9
1023,19.75
1025,19.14
1026,inf
1027,71.67
1028,inf
1029,inf
1030,inf
1033,86.45
1034,inf
1035,inf
1037,inf
1038,inf
1041,9.21
1042,3.35
1043,4.7
1044,3.46
1045,21.49
1046,12.66
1047,14.94
1050,inf
1051,inf
1052,inf
1053,79.45
1054,inf
1055,inf
1057,inf
1061,inf
1062,inf
1063,inf
1065,25.13
1066,9.41
1067,8.88
1068,6.62
1071,8.33
1073,188.74
1074,inf
1075,inf
1076,inf
1080,inf
1081,inf
1082,inf
1083,88.12
1084,inf
1085,inf
1087,inf
1090,inf
1091,inf
1092,inf
1093,inf
1094,inf
1095,65.69
1096,inf
1097,inf
1098,inf
1099,inf
1100,inf
1103,inf
1104,inf
1108,inf
1109,inf
1110,inf
1112,inf
1114,10.63
1115,18.18
1116,4.37
1117,10.4
1119,15.45
1120,30.09
1121,25.51
1122,inf
1123,inf
1125,12.13
1129,inf
1131,83.22
1132,inf
1133,inf
1134,inf
1136,inf
1137,21.22
1138,3.82
1140,0.0
1141,20.53
1143,5.97
1144,37.39
1148,81.33
1149,inf
1150,inf
1152,inf
1154,93.27
1155,inf
1157,inf
1161,2.58
1164,23.03
1165,22.45
1167,14.39
1168,5.86
1169,9.32
1171,66.54
1172,inf
1173,inf
1174,inf
1175,inf
1179,inf
1180,inf
1181,inf
1182,inf
1183,47.74
1184,inf
1185,7.81
1186,34.8
1187,6.54
1188,7.23
1189,24.25
1190,0.68
1191,1.54
1193,8.89
1195,inf
1196,inf
1197,inf
1198,74.47
1199,inf
1202,inf
1207,inf
1208,inf
1209,8.59
1210,2.42
1212,9.62
1214,24.1
1215,1.08
1216,7.72
1217,6.22
1218,42.15
1219,inf
1220,inf
1223,inf
1225,inf
1226,inf
1227,inf
1229,inf
1231,inf
1236,9.21
1238,37.53
1239,31.23
1244,inf
1247,inf
1249,inf
1250,inf
1251,inf
1252,84.7
1254,inf
1255,inf
1256,inf
1257,inf
1258,13.32
1260,inf
1264,39.46
1265,inf
1266,inf
1268,inf
1270,79.81
1271,inf
1273,inf
1275,inf
1276,84.68
1277,inf
1280,inf
1282,10.22
1283,1.45
1284,16.53
1285,15.45
1289,7.47
1291,inf
1292,inf
1293,inf
1295,68.16
1299,inf
1300,inf
1301,72.4
1302,inf
1303,inf
1304,inf
1305,5.99
1307,7.7
1308,10.33
1311,11.13
1314,3.07
1315,inf
1316,inf
1318,inf
1319,68.04
1321,inf
1322,inf
1323,inf
1324,inf
1325,64.65
1326,inf
1328,inf
1330,13.16
1331,1.99
1332,25.47
1333,3.9
1337,11.35
1339,inf
1342,inf
1343,inf
1344,inf
1346,83.74
1347,inf
1348,inf
1349,inf
1350,inf
1351,inf
1352,15.32
1353,21.93
1355,0.22
1356,25.21
1357,0.42
1359,10.89
1360,0.74
1361,8.41
1363,inf
1364,inf
1365,inf
1366,inf
1367,79.76
1369,inf
1370,inf
1371,inf
1372,inf
1373,71.58
1375,inf
1376,inf
1377,9.44
1378,0.71
1379,7.07
1381,9.88
1382,34.66
1383,10.52
1385,5.5
1386,44.37
1387,inf
1388,inf
1389,inf
1390,inf
1391,inf
1394,inf
1395,inf
1396,inf
1397,inf
1398,72.25
1400,41.81
1401,109.34
1402,15.81
1404,9.85
1406,12.82
1407,4.37
1409,32.36
1412,inf
1413,80.17
1415,inf
1419,84.86
1420,inf
1424,inf
1426,inf
1427,inf
1429,inf
1430,inf
1432,inf
1435,inf
1437,82.13
1441,inf
1442,inf
1444,inf
1447,inf
1448,inf
1449,25.31
1450,21.72
1451,6.3
1454,14.93
1455,17.35
1456,11.57
1459,inf
1461,inf
1463,82.65
1465,inf
1466,inf
1468,inf
1470,inf
1473,0.06
1474,16.61
1475,3.33
1478,18.13
1479,3.91
1483,inf
1484,inf
1486,inf
1488,inf
1490,inf
1491,inf
1492,inf
1494,76.82
1495,inf
1498,48.17
1502,18.25
1503,26.72
1505,7.24
1507,inf
1508,85.44
1509,inf
1511,inf
1514,89.8
1515,inf
1516,inf
1517,inf
1520,92.62
1521,13.68
1523,1.01
1526,33.03
1527,5.03
1529,1.55
1530,9.85
1531,inf
1532,inf
1533,inf
1534,inf
1535,84.77
1536,inf
1537,inf
1538,inf
1540,inf
1541,82.02
1542,inf
1543,inf
1546,15.22
1550,16.64
1551,0.75
1552,1.95
1553,13.86
1554,inf
1555,inf
1556,inf
1557,76.01
1558,inf
1559,inf
1563,86.19
1564,inf
1566,inf
1567,inf
1568,16.47
1569,15.37
1571,11.79
1572,9.12
1574,7.24
1575,6.62
1576,24.29
1577,29.47
1579,inf
1581,inf
1582,inf
1583,inf
1584,89.48
1585,inf
1586,inf
1590,76.12
1591,inf
1592,inf
1593,inf
1594,inf
1597,inf
1598,inf
1599,inf
1601,inf
1604,inf
1606,inf
1610,inf
1611,inf
1616,inf
1617,9.32
1620,6.85
1621,6.8
1625,12.07
1626,inf
1628,86.42
1630,inf
1631,inf
1632,inf
1633,inf
1634,88.36
1635,inf
1636,inf
1638,inf
1640,152.69
1641,2.99
1642,7.2
1645,1.7
1646,4.78
1647,4.94
1648,0.54
1649,6.4
1650,inf
1652,inf
1653,inf
1654,inf
1655,inf
1657,89.62
1659,inf
1660,inf
1661,inf
1662,inf
1663,114.2
1667,16.53
1668,9.34
1669,4.47
1670,6.86
1671,0.25
1672,12.41
1673,2.39
1674,inf
1676,inf
1677,inf
1679,inf
1681,inf
1682,inf
1683,inf
1685,inf
1686,inf
1687,inf
1689,7.33
1690,5.33
1691,16.34
1692,1.88
1693,3.35
1694,0.7
1695,5.45
1696,2.44
1697,5.37
1699,92.97
1700,inf
1701,inf
1702,inf
1703,inf
1704,inf
1705,inf
1707,inf
1708,inf
1711,inf
1712,148.18
1713,2.62
1714,7.53
1715,4.21
1716,1.28
1717,5.31
1718,10.39
1719,0.09
1720,3.13
1721,7.23
1723,inf
1724,inf
1725,81.72
1726,inf
1728,inf
1729,inf
1730,inf
1731,inf
1732,83.69
1733,inf
1734,inf
1735,16.54
1736,41.39
1737,12.99
1738,3.41
1741,15.46
1743,8.16
1745,45.93
1746,inf
1747,inf
1749,inf
1750,inf
1752,inf
1753,inf
1756,inf
1758,inf
1759,inf
1760,109.57
1762,inf
1763,inf
1765,inf
1766,59.15
1767,inf
1768,inf
1769,inf
1770,inf
1772,86.41
1773,inf
1776,inf
1777,inf
1778,85.24
1779,inf
1780,inf
1781,inf
1783,inf
1784,12.27
1785,4.98
1786,9.34
1788,11.77
1789,13.21
1790,9.41
1792,20.71
1793,10.02
1794,inf
1797,81.97
1799,inf
1800,inf
1801,inf
1802,inf
1803,83.26
1804,inf
1805,inf
1806,inf
1807,inf
1808,inf
1809,25.47
1811,2.7
1812,9.46
1813,3.81
1814,1.1
1815,5.78
1816,22.55
1818,inf
1820,inf
1821,inf
1823,inf
1824,inf
1827,inf
1828,inf
1830,inf
1832,inf
1833,19.41
1834,29.33
1835,23.23
1836,31.52
1838,2.21
1841,41.0
1842,inf
1843,inf
1844,74.78
1846,inf
1848,inf
1850,86.08
1851,inf
1853,inf
1854,inf
1855,inf
1856,112.35
1857,2.45
1858,4.56
1861,2.77
1862,11.15
1864,11.98
1865,21.14
1866,inf
1867,inf
1868,inf
1869,80.57
1870,inf
1871,inf
1874,inf
1875,86.35
1876,inf
1878,inf
1879,inf
1880,97.27
1881,29.81
1882,15.35
1883,10.49
1884,14.31
1885,29.99
1886,7.2
1887,2.16
1888,17.69
1890,inf
1891,72.62
1892,inf
1893,inf
1896,inf
1897,81.29
1899,inf
1902,inf
1904,38.28
1905,17.64
1907,5.99
1908,5.99
1910,2.61
1911,7.71
1912,52.12
1913,148.52
1914,inf
1915,inf
1917,inf
1919,inf
1921,inf
1922,88.72
1923,inf
1924,inf
1925,inf
1927,inf
1928,6.22
1931,inf
