ì˙éû,ã§ópïî,êÍóLïî,çáåv,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2020/6/19,24.86949074,24.735042734615384,24.777499999473687,24.69444444,25.0,24.880625,24.880625,24.880625,24.880625,25.63333333,25.42708333,25.5,25.0,25.82291667,24.63888889,23.11666667,20.0,20.0,26.0,27.70833333,27.0,25.70833333
2020/6/20,24.833302471666666,24.749412393076927,24.775903996842104,24.66666667,25.0,24.83328704,24.83328704,24.83328704,24.83328704,25.35,25.05208333,25.63541667,25.0,25.84375,23.94444444,23.91666667,20.0,20.0,26.0,28.0,27.0,26.0
2020/6/21,24.836944445,24.858333333846154,24.851578947894737,24.66666667,25.0,24.83875,24.83875,24.83875,24.83875,25.99166667,25.0,25.75,25.0,25.75,23.66666667,25.0,20.0,20.0,26.0,28.0,27.0,26.0
2020/6/22,24.82900462666667,24.75048076923077,24.775277776842103,24.6875,25.0,24.82163194,24.82163194,24.82163194,24.82163194,25.7,25.02083333,25.75,25.0,25.46875,23.66666667,24.15,20.0,20.0,26.0,28.0,27.0,26.0
2020/6/23,24.728695984999998,24.438888889999994,24.53040692,24.66666667,25.0,24.67637731,24.67637731,24.67637731,24.67637731,25.475,24.76041667,25.22916667,25.0,24.92708333,23.30555556,23.46666667,20.0,20.0,26.0,26.625,27.0,25.91666667
2020/6/24,24.68358024833333,24.37628205153846,24.47332358736842,24.70833333,25.0,24.59828704,24.59828704,24.59828704,24.59828704,25.30833333,24.47916667,24.90625,25.0,25.40625,23.16666667,23.41666667,20.0,20.0,26.0,26.25,27.0,25.95833333
2020/6/25,24.756234571666667,24.674786324615386,24.700506823684208,24.66666667,25.0,24.71768519,24.71768519,24.71768519,24.71768519,26.35,24.61458333,25.3125,25.0,25.69791667,24.09722222,23.7,20.0,20.0,26.0,27.0,27.0,26.0
2020/6/26,24.689969136666672,24.661858974615384,24.670735867894734,24.59722222,25.0,24.63564815,24.63564815,24.63564815,24.63564815,26.34166667,25.14583333,25.5,25.0,25.20833333,24.375,23.36666667,20.0,20.0,26.0,27.0,27.0,25.66666667
2020/6/27,24.67425925666667,24.610042734615384,24.63032163631579,24.71527778,25.0,24.58256944,24.58256944,24.58256944,24.58256944,25.88333333,25.25,25.5,25.0,25.25,24.0,23.2,20.0,20.0,26.26388889,27.0,27.0,25.58333333
2020/6/28,24.655949071666665,24.68926282076923,24.67874268947368,24.66666667,25.0,24.56725694,24.56725694,24.56725694,24.56725694,25.95833333,25.25,25.5,25.0,25.38541667,24.0,23.2,20.0,20.0,26.66666667,27.0,27.0,26.0
2020/6/29,24.725501541666663,24.70405982923077,24.710830896315787,24.70138889,25.0,24.66290509,24.66290509,24.66290509,24.66290509,26.20833333,25.25,25.5,25.0,25.5,24.0,23.75,20.0,20.0,26.27777778,27.0,27.0,25.66666667
2020/6/30,24.71457561833333,24.696314102307692,24.702080896842105,24.66666667,25.0,24.65519676,24.65519676,24.65519676,24.65519676,26.28333333,25.25,25.5,25.0,25.30208333,24.0,24.34166667,20.0,20.0,26.16666667,26.5,27.0,25.70833333
2020/7/1,24.703557099999998,24.61303418769231,24.64162037052632,24.69444444,25.0,24.63172454,24.63172454,24.63172454,24.63172454,26.2,25.125,25.5,25.0,25.25,23.98611111,23.825,20.0,20.0,26.0,26.08333333,27.0,26.0
2020/7/2,24.700077159999996,24.58498931615385,24.621332845789475,24.61805556,25.0,24.64560185,24.64560185,24.64560185,24.64560185,25.93333333,25.09375,25.29166667,25.0,25.29166667,23.98611111,23.8,20.0,20.0,26.0,26.375,27.0,25.83333333
2020/7/3,24.658040126666663,24.536004273076927,24.57454191105263,24.625,25.0,24.58081019,24.58081019,24.58081019,24.58081019,25.675,25.25,25.40625,25.0,25.23958333,23.84722222,23.8,20.0,20.0,26.0,26.0,27.0,25.75
2020/7/4,24.67830246666667,24.55416666615385,24.593367445263155,24.69444444,25.0,24.59384259,24.59384259,24.59384259,24.59384259,25.58333333,25.25,25.61458333,25.0,25.28125,23.66666667,23.68333333,20.0,20.0,26.0,26.0,27.0,26.125
2020/7/5,24.70277777833333,24.525961539230767,24.581798246315792,24.66666667,25.0,24.6375,24.6375,24.6375,24.6375,25.59166667,25.35416667,25.5,25.0,25.125,23.66666667,23.6,20.0,20.0,26.0,26.0,27.0,26.0
2020/7/6,24.73348765333333,24.517307693076926,24.58557504894737,24.69444444,25.0,24.67662037,24.67662037,24.67662037,24.67662037,25.19166667,25.32291667,25.5,25.0,25.34375,23.66666667,23.7,20.0,20.0,26.0,26.0,27.0,26.0
