,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,7.92,0.02
1,3.98,0.06
2,12.36,0.76
4,25.64,0.11
6,22.38,1.0
7,27.12,0.16
8,19.58,0.14
9,3.24,1.26
11,30.39,2.02
12,12.57,0.14
13,16.79,0.11
15,16.73,0.14
16,11.3,0.18
17,2.94,22.2
20,19.84,6.63
21,11.03,0.16
22,0.61,18.08
23,6.95,17.36
24,14.49,0.2
26,31.85,1.29
28,10.74,0.18
30,15.21,0.89
31,17.05,1.02
34,20.06,0.2
35,32.87,0.64
36,14.32,0.23
37,9.82,0.15
38,15.48,0.25
39,14.6,0.66
40,19.27,0.15
41,2.99,0.15
42,8.26,0.23
43,5.45,0.21
44,10.68,0.2
45,31.88,0.96
46,11.67,0.18
48,8.06,0.03
49,17.95,0.68
50,12.47,0.24
53,9.53,0.15
55,32.22,2.5
56,8.07,0.64
58,12.65,0.2
61,22.54,7.09
62,16.2,0.41
63,18.64,1.3
64,33.67,3.32
65,15.12,0.23
66,22.92,0.35
67,12.89,0.18
69,35.88,22.32
70,9.26,19.71
71,6.58,1.22
73,14.85,0.46
74,15.26,0.22
75,38.22,2.82
76,17.73,0.59
80,14.91,0.2
81,12.9,0.2
84,8.07,0.26
85,9.07,0.18
87,10.21,1.58
88,13.79,0.2
89,27.31,0.71
90,15.98,0.02
91,15.61,0.82
93,26.39,0.27
94,11.7,0.31
95,10.53,0.02
96,38.16,7.32
97,7.2,1.95
98,4.35,0.56
100,7.57,3.79
101,14.83,1.84
102,6.79,0.33
104,6.55,1.55
105,4.82,0.57
106,2.31,7.78
108,42.54,10.95
109,12.77,19.87
110,17.22,18.25
111,54.38,13.81
112,4.78,16.88
113,11.7,17.92
114,12.77,17.58
115,7.89,17.43
116,7.8,7.46
117,11.97,1.42
118,5.66,3.82
119,7.28,2.91
120,6.87,0.59
121,2.05,0.22
122,71.29,53.53
123,10.32,1.51
124,14.29,2.0
125,16.05,27.62
126,22.05,6.21
127,9.7,9.37
128,8.17,1.51
130,13.92,5.84
131,23.67,16.87
132,21.02,8.08
133,11.63,2.69
135,17.41,0.52
137,8.55,0.18
138,14.99,0.61
139,8.65,1.18
140,6.0,6.06
143,41.99,14.45
144,7.18,4.49
145,10.23,6.36
146,7.61,4.35
147,5.15,1.1
148,0.39,1.25
149,0.22,3.9
150,7.4,3.88
151,2.73,2.38
153,8.24,0.03
154,5.89,0.29
155,4.38,0.19
157,9.82,0.24
158,9.86,0.11
159,9.96,0.2
160,36.69,0.19
163,5.1,0.48
164,6.23,0.98
165,8.07,1.37
169,12.16,0.22
170,17.42,0.43
173,36.14,0.09
174,5.93,0.81
175,5.24,0.14
176,12.06,0.16
179,7.99,0.2
180,10.45,0.2
182,13.42,0.02
183,22.44,0.11
184,15.86,2.42
185,34.08,0.07
186,13.19,0.21
187,21.68,0.6
188,9.68,0.34
189,10.59,0.15
190,13.19,0.65
191,8.07,1.42
192,4.66,1.42
193,7.86,0.45
194,10.91,0.18
195,8.67,0.11
196,9.07,0.19
197,14.74,0.23
198,11.54,0.14
200,24.12,0.14
201,23.58,0.11
202,10.82,0.29
203,18.23,0.16
204,37.49,0.14
205,18.4,0.22
206,27.7,3.19
207,9.38,0.14
208,14.58,0.14
210,5.91,0.22
211,12.77,0.14
212,29.19,1.09
213,12.54,0.18
214,11.15,0.08
216,13.47,0.12
217,21.32,0.09
218,11.11,0.14
219,30.42,0.28
220,39.26,0.26
221,11.97,0.14
223,8.21,0.14
224,24.54,0.17
225,30.86,0.18
228,37.99,0.23
229,16.17,0.14
230,29.75,0.01
232,21.44,0.52
233,23.87,0.15
238,30.98,0.17
239,24.81,0.41
240,38.1,0.14
241,18.17,0.14
242,29.0,0.51
243,18.32,0.23
244,31.9,1.02
245,22.82,0.62
247,24.5,1.01
249,19.65,1.18
250,16.44,0.53
251,18.46,0.63
253,23.21,0.21
255,29.37,0.44
256,29.78,0.48
258,27.15,0.18
259,35.29,1.21
260,26.87,0.12
263,31.75,0.58
265,26.8,0.48
266,16.37,0.52
267,31.38,0.25
268,36.24,0.04
269,32.52,0.36
270,35.27,2.88
271,27.5,0.79
272,38.59,0.33
273,27.67,0.04
274,32.72,8.0
275,27.94,1.21
276,47.26,3.28
277,26.39,1.03
278,25.69,0.03
279,27.85,0.06
281,35.25,2.19
282,29.28,0.35
283,24.49,0.16
284,23.94,0.23
285,52.0,0.89
286,26.67,0.02
287,26.09,0.13
288,27.44,0.45
290,33.38,0.16
291,22.86,0.16
294,27.94,2.19
296,25.0,0.07
297,19.08,0.74
298,35.07,0.14
302,27.32,0.13
303,48.59,0.09
304,22.77,0.11
305,21.42,0.48
308,28.08,0.92
309,46.88,2.16
310,39.63,0.65
312,28.19,1.92
313,22.22,0.16
314,30.1,0.09
315,22.48,0.05
318,28.86,1.49
319,21.64,1.59
320,25.89,0.16
321,31.24,0.05
322,22.7,0.28
323,19.74,0.07
324,26.78,0.39
325,18.76,0.56
327,42.31,2.08
328,28.19,1.87
329,21.25,0.01
331,21.21,2.53
332,27.79,0.09
333,24.07,0.17
335,23.98,0.03
336,24.53,0.77
337,30.33,0.06
338,28.3,1.03
339,32.14,0.01
340,18.07,0.67
341,31.48,0.55
342,33.71,0.14
344,28.37,0.14
345,25.62,0.77
346,7.26,0.14
348,20.19,0.29
349,16.3,0.14
351,19.2,0.34
353,22.22,0.07
354,29.22,0.14
355,28.99,0.35
356,20.1,0.15
357,28.73,0.2
358,27.0,0.68
359,16.27,0.15
360,10.16,0.14
361,27.6,1.87
362,26.63,0.53
363,30.28,0.71
365,25.24,1.32
372,20.1,0.58
376,24.16,0.14
377,57.28,0.62
378,18.86,22.71
379,13.64,0.14
381,16.29,0.14
382,36.26,0.38
383,12.36,5.46
384,28.19,0.11
385,14.2,0.18
387,18.68,0.21
388,14.57,0.14
389,16.31,22.7
391,27.97,0.48
392,20.7,0.18
393,22.15,10.43
398,34.02,3.17
399,18.22,0.2
400,15.09,0.11
401,10.97,17.36
402,6.49,10.56
403,6.08,0.2
407,19.49,0.01
409,22.72,0.2
410,7.72,0.1
411,22.7,12.02
412,12.52,0.08
413,33.38,0.29
415,15.19,0.18
416,8.98,0.14
417,14.03,0.2
421,15.5,0.2
423,26.42,3.92
424,11.74,0.25
426,12.33,0.21
427,36.05,0.99
428,18.14,1.6
429,18.31,0.2
433,7.51,0.25
434,31.44,10.82
435,49.4,20.04
436,6.26,0.92
437,8.53,0.37
438,20.31,0.76
440,14.99,5.39
442,16.67,7.49
443,38.3,1.56
447,16.23,0.11
448,15.43,0.18
449,12.64,0.2
450,36.52,0.12
451,2.81,1.18
453,11.09,0.11
454,9.7,2.74
455,11.32,3.0
456,21.79,0.2
457,65.13,51.46
458,39.19,0.36
460,13.98,2.3
461,17.88,0.78
463,14.65,2.14
467,12.92,4.79
468,13.93,0.08
469,11.66,0.02
470,13.48,0.0
474,9.81,0.09
476,16.26,0.49
477,5.09,4.62
479,3.88,0.88
481,13.86,1.72
482,43.56,7.01
484,8.17,0.19
485,9.42,0.14
486,2.39,2.0
487,6.66,2.04
488,7.57,5.43
489,17.39,4.99
490,20.16,8.95
492,16.77,9.46
493,15.63,1.81
496,1.35,0.17
499,9.25,4.17
500,7.74,0.47
501,4.11,3.49
502,1.9,1.39
507,1.35,0.54
508,7.11,7.81
509,7.18,1.54
511,22.93,4.35
512,6.38,2.94
513,0.35,1.63
514,1.38,0.92
515,4.62,1.35
516,2.04,4.38
517,3.14,4.33
519,13.99,3.77
520,8.56,2.53
521,4.85,0.52
522,20.09,6.23
523,8.55,0.06
524,9.22,6.36
525,35.88,5.44
528,20.04,12.03
529,4.91,0.52
530,7.72,0.13
531,8.07,0.06
533,11.82,0.02
534,7.65,1.16
535,1.93,2.46
536,6.15,1.51
537,6.15,2.03
538,11.89,0.15
539,40.17,0.33
541,13.05,0.12
543,9.07,0.14
544,15.96,0.23
545,5.9,0.2
550,15.11,0.81
554,15.55,0.15
555,29.43,0.01
556,28.91,0.18
559,3.69,0.2
560,15.11,0.15
562,12.47,0.22
563,3.48,0.14
564,20.63,0.14
567,21.54,0.14
571,5.22,0.14
572,24.41,0.15
574,3.81,0.14
577,31.3,0.38
578,20.4,0.14
579,25.46,0.08
580,12.25,0.01
582,13.91,0.06
584,25.71,0.76
585,19.51,0.23
587,8.24,0.14
590,26.71,0.01
