,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.1,1.0,1.0
7,1.22,1.0,1.0
8,1.19,1.0,1.0
9,1.1,1.0,1.04
13,1.16,1.0,1.0
15,1.28,1.0,1.0
17,1.12,1.0,0.89
19,1.19,1.0,0.93
23,1.19,1.0,0.98
25,1.1,1.0,0.95
26,1.19,2.0,2.37
31,1.1,1.0,1.0
34,1.13,1.0,1.0
45,1.11,2.0,2.04
50,1.15,1.0,1.0
65,1.19,1.0,1.0
69,1.09,1.0,1.12
72,1.15,1.0,1.02
74,1.21,1.0,1.02
82,1.2,1.0,1.02
84,1.13,1.0,1.0
88,1.25,1.0,1.04
89,1.21,1.0,1.01
90,1.16,1.0,1.0
91,1.23,1.0,1.04
93,1.12,1.0,1.06
94,1.15,1.0,1.0
95,1.14,1.0,0.98
98,1.14,1.0,0.99
101,1.15,1.0,0.98
103,1.14,1.0,1.05
112,1.27,1.0,0.76
118,1.16,1.0,0.96
122,1.58,1.0,1.64
123,1.08,1.0,0.86
125,1.22,2.0,3.13
128,1.07,1.0,1.03
131,1.59,1.0,1.35
134,1.13,1.0,1.02
135,1.16,1.0,0.99
139,1.1,1.0,0.94
142,1.13,1.0,0.89
143,1.08,2.0,2.5
145,1.15,1.0,1.07
152,1.1,1.0,0.96
153,1.16,1.0,1.05
154,1.18,1.0,1.01
156,1.18,1.0,1.01
159,1.19,1.0,1.0
160,1.17,2.0,2.0
161,1.11,1.0,1.0
171,1.08,1.0,1.0
174,1.14,1.0,1.0
185,1.15,2.0,1.93
188,1.13,1.0,1.0
189,1.15,1.0,1.0
191,1.16,1.0,0.98
197,1.24,1.0,1.0
199,1.19,2.0,2.03
200,1.19,1.0,0.99
203,1.13,1.0,1.0
206,1.24,2.0,1.99
219,1.21,2.0,2.0
220,1.09,2.0,2.0
221,1.12,1.0,1.0
224,1.24,1.0,1.0
226,1.3,1.0,1.0
227,1.28,2.0,2.02
230,1.17,2.0,1.99
246,1.21,2.0,2.0
250,1.45,1.0,1.01
252,1.29,1.0,1.0
253,1.39,2.0,2.01
254,1.33,1.0,1.01
256,1.39,1.0,1.0
261,1.27,1.0,0.98
265,1.39,1.0,1.0
266,1.36,1.0,1.0
267,1.34,2.0,2.0
271,1.26,2.0,1.98
274,1.33,1.0,0.93
276,1.54,1.0,1.04
277,1.5,2.0,2.02
285,1.45,1.0,1.02
286,1.61,2.0,2.0
298,1.4,1.0,1.01
303,1.39,1.0,1.0
305,1.45,1.0,0.98
312,1.35,1.0,1.0
313,1.58,2.0,2.01
315,1.3,2.0,1.98
320,1.37,2.0,1.95
323,1.39,1.0,1.0
325,1.27,1.0,0.97
329,1.5,2.0,2.02
332,1.33,1.0,1.0
337,1.33,1.0,1.0
338,1.35,2.0,1.97
339,1.49,1.0,1.0
340,1.35,1.0,0.96
342,1.45,1.0,1.0
344,1.25,1.0,1.0
349,1.41,1.0,1.0
352,1.28,1.0,1.0
353,1.32,2.0,2.0
358,1.33,2.0,2.03
360,1.18,1.0,1.0
366,1.18,1.0,1.0
367,1.22,1.0,0.99
368,1.17,1.0,1.03
369,1.21,1.0,1.0
370,1.11,2.0,1.85
376,1.43,1.0,1.0
378,1.24,1.0,1.32
379,1.21,1.0,1.01
381,1.21,1.0,1.0
391,1.19,2.0,2.0
398,1.14,2.0,1.98
399,1.17,1.0,1.03
404,1.13,1.0,1.0
406,1.18,1.0,1.01
