,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,18.34,2.01
9,23.07,2.01
10,30.74,2.01
15,30.3,2.01
20,23.17,2.01
22,34.97,2.01
29,20.25,2.01
30,25.52,2.01
33,22.74,2.01
36,23.26,2.01
37,17.44,2.01
47,18.49,2.01
48,24.66,2.01
50,15.99,2.01
52,20.86,2.01
58,21.32,2.01
65,22.48,2.01
70,33.26,2.01
75,41.24,6.4
77,17.98,2.01
86,40.71,5.53
87,17.98,2.01
91,19.62,2.01
92,27.48,2.01
96,40.79,12.0
97,18.42,2.01
106,17.51,1.69
107,41.28,5.18
108,34.6,0.26
111,17.12,1.69
114,17.44,1.69
118,17.51,0.14
121,18.77,1.69
126,19.12,0.85
128,23.08,1.69
130,20.25,2.01
131,36.58,1.76
133,15.8,2.01
134,16.86,2.01
141,17.25,0.26
143,41.54,24.63
147,34.87,1.76
156,27.22,2.01
157,21.14,2.01
163,18.79,2.01
165,17.58,2.01
166,16.86,2.01
171,18.63,2.01
172,16.89,2.01
173,41.39,5.46
176,20.06,2.01
177,18.58,2.01
179,17.33,2.01
182,17.98,2.01
184,21.93,2.01
185,41.39,5.87
192,19.2,2.01
195,31.86,2.01
196,17.92,2.01
198,18.79,2.01
202,22.21,2.01
206,38.04,3.93
210,20.46,2.01
215,17.36,2.01
216,20.64,2.01
217,16.02,2.01
218,22.24,2.01
221,21.46,2.01
222,36.33,2.79
223,18.62,2.01
229,29.44,2.01
230,35.28,2.96
231,29.85,2.01
233,26.28,2.01
238,36.95,2.01
241,20.18,2.01
242,32.73,3.15
246,33.77,3.03
247,28.99,2.01
248,39.63,2.96
255,31.53,2.96
269,35.15,3.06
274,31.29,2.01
275,27.6,3.12
278,34.24,2.01
281,44.81,2.01
283,38.84,2.01
285,31.58,2.01
291,36.89,3.13
294,32.02,2.01
300,34.98,2.01
301,33.43,2.01
302,35.73,3.2
308,30.29,2.97
310,38.28,2.01
312,21.31,2.01
313,30.21,3.01
319,22.18,2.01
320,34.23,2.94
323,32.88,2.01
329,35.7,3.28
330,24.25,2.01
333,34.84,3.7
350,23.67,2.01
351,31.4,3.17
353,32.03,3.06
358,36.89,3.72
359,25.96,2.01
360,25.68,2.01
366,22.55,2.01
376,27.43,2.01
379,22.55,2.01
380,39.83,2.01
381,21.34,2.01
382,30.48,2.01
386,40.32,2.92
387,23.98,2.01
389,28.39,2.01
390,21.33,2.01
395,21.35,2.01
396,17.44,2.01
400,26.38,2.01
402,34.31,2.01
407,21.35,2.01
408,34.31,2.01
413,37.29,2.57
418,18.81,2.01
425,16.88,2.01
428,17.51,2.01
434,42.21,2.0
435,33.26,2.01
437,22.01,2.01
441,15.84,2.01
443,41.01,3.27
445,18.77,2.01
454,15.84,2.01
455,15.8,2.01
462,20.25,2.01
470,27.53,2.01
471,16.86,2.01
472,21.93,2.01
476,15.8,2.01
478,16.86,2.01
480,18.79,2.01
481,15.8,2.01
482,42.1,12.41
483,15.8,2.01
485,16.86,2.01
486,15.8,2.01
489,16.18,1.69
492,20.67,0.26
496,34.87,1.76
497,36.58,0.85
498,15.37,1.76
503,32.83,1.76
