,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.12,1.0,1.0
4,1.47,1.0,0.98
7,1.07,1.0,1.0
10,1.1,1.0,0.98
11,1.16,2.0,1.94
15,1.12,1.0,1.0
16,1.15,1.0,1.01
19,1.17,1.0,0.99
20,1.13,1.0,0.96
26,1.08,2.0,2.23
31,1.05,1.0,1.0
33,1.2,1.0,1.08
41,1.11,1.0,0.98
43,1.1,1.0,0.99
44,1.16,1.0,1.0
46,1.2,1.0,0.99
52,1.05,1.0,0.95
53,1.31,1.0,1.01
58,1.24,1.0,1.0
60,1.11,1.0,0.98
61,1.07,1.0,0.96
67,1.15,1.0,1.0
68,1.14,1.0,0.94
71,1.09,1.0,1.02
74,1.1,1.0,1.0
76,1.13,1.0,1.02
80,1.14,1.0,1.0
93,1.17,1.0,1.0
97,1.15,1.0,0.98
98,1.08,1.0,1.01
100,1.09,1.0,0.89
103,1.12,1.0,1.06
106,1.15,1.0,0.89
108,1.57,1.0,0.92
111,1.31,1.0,1.3
118,1.19,1.0,0.96
119,1.1,1.0,0.95
121,1.13,1.0,0.97
124,1.18,1.0,1.03
125,0.89,2.0,2.49
132,1.27,1.0,1.13
135,1.29,1.0,1.02
136,1.21,1.0,1.01
137,1.03,1.0,0.99
138,1.07,1.0,1.0
147,1.26,1.0,1.03
152,1.03,1.0,0.98
154,1.3,1.0,0.99
159,1.17,1.0,0.99
161,1.03,1.0,1.01
163,1.05,1.0,0.98
168,1.04,1.0,1.0
173,1.21,2.0,1.97
174,1.07,1.0,1.01
184,1.13,1.0,0.99
190,1.14,1.0,1.02
195,1.09,1.0,1.0
196,1.2,1.0,1.0
197,1.22,1.0,1.0
199,1.34,2.0,2.01
203,1.12,1.0,1.0
208,1.07,1.0,0.98
211,1.09,1.0,1.0
215,1.26,1.0,1.0
216,1.14,1.0,1.0
223,1.06,1.0,1.0
224,1.4,1.0,1.01
226,1.36,1.0,1.01
230,1.29,2.0,1.99
232,1.31,2.0,1.99
234,1.18,1.0,1.0
235,1.22,2.0,1.98
244,1.15,2.0,2.02
246,1.45,2.0,1.98
249,1.27,1.0,1.0
257,1.06,1.0,0.96
258,1.26,2.0,1.99
273,1.06,2.0,2.02
275,1.31,2.0,2.07
280,1.4,1.0,0.86
283,1.21,1.0,1.0
289,1.47,1.0,1.02
290,1.35,1.0,0.99
292,1.41,1.0,1.03
293,1.49,2.0,2.01
295,1.46,2.0,2.02
296,1.56,1.0,1.04
297,1.19,2.0,2.01
301,1.36,1.0,1.01
303,1.49,1.0,0.99
309,1.6,1.0,1.01
312,1.44,1.0,1.01
316,1.24,1.0,1.04
319,1.08,1.0,0.98
320,1.33,2.0,1.98
324,1.33,2.0,1.99
328,1.3,1.0,1.01
331,1.45,2.0,2.02
335,1.26,1.0,1.0
339,1.36,1.0,1.0
341,1.22,2.0,1.98
348,1.38,2.0,1.99
356,1.34,2.0,2.01
360,1.06,1.0,1.0
361,1.2,2.0,2.02
367,1.26,1.0,1.0
373,1.16,1.0,1.0
375,1.21,2.0,1.87
379,1.2,1.0,1.03
390,1.11,1.0,1.01
393,1.18,1.0,1.55
395,1.29,1.0,1.03
396,1.21,1.0,0.95
397,1.17,1.0,1.0
401,1.22,1.0,1.0
402,1.17,1.0,0.95
403,1.13,1.0,1.0
407,1.18,1.0,1.04
410,1.14,1.0,1.0
414,1.39,1.0,1.0
415,1.25,1.0,1.0
417,1.07,1.0,1.0
424,1.16,1.0,1.03
