,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,8.63,1.13
1,14.95,1.13
2,8.6,1.13
4,39.03,1.13
5,38.6,1.45
7,24.21,1.13
8,25.52,1.13
10,13.74,2.83
15,19.81,1.13
18,44.8,11.63
19,20.57,2.83
22,14.12,0.36
23,17.98,2.79
24,18.08,1.13
25,10.86,4.41
27,13.76,1.13
32,17.93,1.07
33,17.66,2.92
35,46.15,0.59
45,45.79,1.84
52,41.77,0.36
56,8.16,1.13
57,14.09,0.37
59,10.87,1.13
62,17.77,1.13
65,24.29,1.14
74,14.93,1.13
80,18.28,1.13
84,12.38,1.13
87,19.42,0.37
89,31.15,1.13
91,18.64,1.13
99,8.43,1.13
100,21.94,1.07
102,18.83,1.13
103,18.02,1.12
104,10.65,1.13
109,9.84,6.27
110,14.09,0.36
123,15.08,1.99
124,26.62,1.68
126,9.79,6.27
127,7.44,6.27
128,13.11,2.64
135,18.29,1.14
137,7.52,1.13
144,8.69,1.13
146,10.27,0.08
148,2.87,0.23
150,11.8,0.6
151,6.31,0.5
153,12.1,1.14
155,8.71,1.13
163,10.74,1.12
165,6.95,1.13
168,8.98,1.13
175,17.3,1.12
176,16.89,1.13
181,25.82,0.37
184,21.93,1.13
185,33.11,1.33
186,13.72,1.13
187,16.03,1.14
188,12.9,1.13
194,10.81,1.14
198,15.89,1.13
202,6.88,1.13
204,43.96,1.14
207,33.82,1.13
218,4.38,1.13
228,35.07,1.15
231,29.48,1.14
232,29.81,1.9
234,22.88,0.61
240,46.71,1.14
247,42.21,1.26
251,27.04,1.66
258,41.61,1.85
260,38.36,1.9
267,33.47,1.85
274,38.6,5.89
277,27.82,0.41
278,25.4,1.14
279,29.66,2.19
281,31.72,2.89
287,35.24,1.21
291,33.03,2.01
294,39.41,2.89
299,31.77,1.55
302,33.83,2.03
306,33.08,0.0
311,30.42,1.84
312,28.87,0.43
317,34.39,0.01
319,5.23,2.76
325,15.3,1.42
328,26.83,2.42
329,33.07,1.27
331,35.63,4.61
334,20.8,1.15
336,35.2,0.76
341,36.85,1.55
343,37.79,0.9
346,21.54,1.15
348,34.75,0.96
349,14.01,1.15
351,26.2,1.58
356,36.3,1.72
358,41.56,4.38
359,27.98,1.15
360,12.37,1.15
368,22.56,2.79
371,33.55,1.13
379,24.77,1.07
383,25.82,2.84
385,16.2,1.13
388,38.98,1.07
393,6.62,0.02
