,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,10.08,11.0,10.12
2,3.2,3.0,4.01
4,9.8,3.0,4.65
5,12.79,3.0,3.95
6,33.44,40.0,33.98
9,8.6,3.0,3.8
10,1.46,3.0,3.72
11,32.56,42.0,31.88
13,24.37,31.0,29.69
14,19.41,22.0,18.69
15,14.17,15.0,12.16
19,11.24,12.0,10.5
20,8.78,9.0,10.78
22,4.3,2.0,2.78
23,4.85,3.0,4.12
24,1.12,2.0,2.65
25,11.44,3.0,4.34
27,5.2,3.0,3.74
28,4.79,2.0,2.73
29,4.42,3.0,3.82
30,2.39,2.0,2.4
31,1.23,3.0,3.29
32,6.0,2.0,3.12
33,5.28,3.0,4.03
34,4.57,2.0,2.56
35,3.81,4.0,5.5
36,9.36,9.0,10.68
37,4.25,2.0,2.5
40,13.2,12.0,14.84
41,7.93,10.0,10.36
42,10.67,10.0,11.34
44,7.39,8.0,7.15
47,22.11,29.0,23.59
49,12.73,14.0,11.22
52,2.27,2.0,2.25
53,14.13,15.0,19.5
54,18.0,19.0,18.96
57,10.39,13.0,13.65
59,1.05,3.0,2.94
63,22.06,21.0,17.43
64,15.02,18.0,14.84
65,7.35,5.0,6.41
67,14.63,14.0,13.9
69,18.61,17.0,17.36
70,18.17,17.0,16.63
71,21.5,19.0,20.6
72,6.97,9.0,10.89
74,21.93,24.0,26.99
75,22.76,20.0,21.25
76,14.81,14.0,14.78
77,10.05,10.0,11.28
78,16.16,15.0,18.47
79,5.68,4.0,5.37
80,1.47,3.0,3.19
81,15.27,16.0,15.39
83,12.0,9.0,11.39
84,9.35,9.0,10.58
85,11.78,11.0,12.94
86,5.16,7.0,8.72
87,2.27,2.0,2.5
88,16.85,12.0,15.34
90,12.74,7.0,8.84
92,10.9,6.0,8.08
93,10.9,9.0,7.75
94,1.53,2.0,1.91
95,25.11,27.0,26.23
96,25.95,23.0,22.45
99,20.43,22.0,30.45
100,28.85,33.0,26.35
104,27.9,29.0,31.6
105,31.33,30.0,34.13
107,26.99,29.0,30.6
108,5.39,2.0,4.78
109,44.82,49.0,42.52
110,45.45,46.0,42.52
111,40.8,43.0,42.52
113,28.52,30.0,30.28
114,28.4,29.0,31.31
115,8.69,4.0,7.29
117,34.12,38.0,33.49
118,43.8,42.0,41.88
119,40.83,44.0,41.88
120,37.7,39.0,37.52
121,33.13,41.0,31.56
122,16.27,17.0,29.98
123,45.0,48.0,40.37
124,44.44,48.0,44.99
125,51.05,54.0,40.03
126,46.94,49.0,44.99
127,45.8,43.0,38.99
128,36.41,40.0,30.77
129,2.71,2.0,2.65
130,25.19,19.0,23.16
131,45.06,49.0,44.55
132,39.73,38.0,37.74
135,5.71,3.0,4.15
136,-0.82,2.0,2.34
138,23.49,23.0,22.78
141,38.04,36.0,42.52
142,20.12,9.0,12.07
145,30.79,31.0,37.24
146,39.06,39.0,42.52
148,35.63,33.0,35.74
151,38.83,35.0,37.9
152,37.95,42.0,38.8
154,17.62,22.0,23.04
155,14.28,17.0,19.93
157,2.35,3.0,3.18
158,13.48,12.0,14.87
163,15.72,16.0,16.47
166,23.04,23.0,27.12
167,21.0,22.0,20.26
168,15.44,17.0,19.23
169,19.46,24.0,20.39
172,10.17,14.0,15.08
173,9.92,12.0,13.67
174,24.1,24.0,23.4
175,7.96,2.0,2.95
176,24.17,26.0,32.35
177,13.79,14.0,12.12
178,2.94,3.0,3.27
180,15.17,13.0,13.21
181,19.28,21.0,18.69
182,17.34,17.0,17.89
183,13.19,12.0,13.23
184,7.22,5.0,7.17
188,14.88,18.0,18.61
189,16.23,16.0,15.56
190,15.77,16.0,14.74
191,13.46,12.0,12.53
192,4.21,3.0,3.36
193,15.84,15.0,15.01
194,18.02,17.0,19.89
195,9.55,7.0,8.84
196,8.76,9.0,10.54
197,9.85,9.0,10.62
199,2.31,2.0,3.01
200,7.53,3.0,4.8
202,4.11,3.0,3.85
205,4.83,3.0,3.64
206,2.23,3.0,3.11
207,30.28,40.0,33.43
209,25.63,31.0,26.78
210,6.8,7.0,8.4
211,7.2,11.0,11.91
214,14.68,15.0,13.72
216,1.52,2.0,2.75
217,10.01,11.0,10.15
218,8.17,8.0,6.66
219,9.49,7.0,8.26
220,1.63,3.0,4.02
221,10.01,12.0,10.46
222,9.78,6.0,6.62
224,6.0,6.0,7.58
225,7.96,8.0,7.96
226,5.7,3.0,3.76
227,3.09,3.0,3.5
228,13.13,16.0,14.4
229,18.08,9.0,8.95
230,14.37,12.0,12.51
231,15.02,13.0,16.91
232,12.48,13.0,12.59
233,17.59,21.0,24.2
236,20.03,22.0,19.48
