,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
436,inf,inf,inf,inf
438,inf,inf,inf,inf
439,69.37,74.78,0.3,2.35
451,inf,inf,inf,inf
452,inf,inf,inf,inf
456,83.25,82.89,2.15,0.88
458,inf,inf,inf,inf
462,inf,inf,inf,inf
464,inf,inf,inf,inf
470,inf,inf,inf,inf
473,inf,inf,inf,inf
474,inf,inf,inf,inf
475,inf,inf,inf,inf
476,inf,inf,inf,inf
477,inf,inf,inf,inf
482,inf,inf,inf,inf
483,inf,inf,inf,inf
486,36.48,34.9,2.18,4.04
488,21.93,21.96,22.72,21.61
489,7.12,11.66,27.29,35.93
491,inf,inf,inf,inf
493,50.64,37.85,33.18,31.82
495,2.06,12.49,11.85,15.06
498,87.56,86.16,6.76,11.04
499,inf,inf,inf,inf
500,inf,inf,inf,inf
504,inf,inf,inf,inf
505,inf,inf,inf,inf
512,20.06,27.76,5.55,2.0
513,21.58,28.14,14.3,4.34
522,inf,inf,inf,inf
523,inf,inf,inf,inf
527,inf,inf,inf,inf
531,inf,inf,inf,inf
532,inf,inf,inf,inf
536,23.06,19.45,5.53,4.68
538,3.13,4.61,16.05,14.53
543,48.75,56.78,2.68,3.9
551,inf,inf,inf,inf
554,inf,inf,inf,inf
559,22.57,26.35,1.54,3.86
562,19.28,14.76,1.2,0.69
569,inf,inf,inf,inf
578,inf,inf,inf,inf
579,inf,inf,inf,inf
580,inf,inf,inf,inf
581,inf,inf,inf,inf
582,37.03,46.38,2.18,3.11
586,13.38,9.99,2.47,3.07
587,53.62,52.82,47.01,49.28
588,14.69,8.89,27.58,13.97
592,11.02,18.2,10.29,2.54
602,inf,inf,inf,inf
603,inf,inf,inf,inf
607,inf,inf,inf,inf
608,inf,inf,inf,inf
609,inf,inf,inf,inf
611,inf,inf,inf,inf
618,inf,inf,inf,inf
621,inf,inf,inf,inf
626,inf,inf,inf,inf
627,81.35,82.89,2.51,3.31
634,inf,inf,inf,inf
635,60.09,71.36,2.41,1.91
636,inf,inf,inf,inf
641,inf,inf,inf,inf
642,inf,inf,inf,inf
653,inf,inf,inf,inf
656,23.62,40.27,53.69,48.02
657,33.11,29.15,53.59,48.69
660,43.92,36.89,24.0,35.89
661,31.12,26.43,22.11,32.36
663,42.42,36.35,64.12,60.21
664,29.71,17.78,11.53,5.11
667,inf,inf,inf,inf
669,inf,inf,inf,inf
672,inf,inf,inf,inf
677,inf,inf,inf,inf
679,30.24,32.7,0.1,1.89
681,17.04,26.18,1.15,2.41
689,78.42,76.8,5.36,3.22
695,inf,inf,inf,inf
696,82.28,83.26,0.98,0.5
700,inf,inf,inf,inf
701,inf,inf,inf,inf
703,14.62,26.71,0.91,1.75
704,28.76,29.19,1.38,2.34
707,13.0,12.07,2.52,3.11
709,6.75,14.29,1.98,1.42
715,inf,inf,inf,inf
718,inf,inf,inf,inf
720,inf,inf,inf,inf
723,inf,inf,inf,inf
724,inf,inf,inf,inf
728,44.52,41.66,1.55,1.07
729,46.16,51.55,1.32,2.61
730,inf,inf,inf,inf
739,inf,inf,inf,inf
741,85.26,82.53,1.88,1.39
742,inf,inf,inf,inf
744,inf,inf,inf,inf
748,inf,inf,inf,inf
751,inf,inf,inf,inf
753,33.35,43.02,1.37,3.19
756,63.83,58.19,2.1,3.61
767,inf,inf,inf,inf
771,81.71,79.55,3.56,1.67
773,inf,inf,inf,inf
774,inf,inf,inf,inf
779,inf,inf,inf,inf
782,inf,inf,inf,inf
787,inf,inf,inf,inf
793,84.39,83.53,1.5,2.42
794,inf,inf,inf,inf
795,inf,inf,inf,inf
796,inf,inf,inf,inf
798,inf,inf,inf,inf
799,inf,inf,inf,inf
800,63.52,65.62,3.58,3.28
803,inf,inf,inf,inf
804,inf,inf,inf,inf
805,inf,inf,inf,inf
806,inf,inf,inf,inf
809,inf,inf,inf,inf
813,inf,inf,inf,inf
814,inf,inf,inf,inf
815,86.33,83.53,1.64,2.0
817,inf,inf,inf,inf
819,inf,inf,inf,inf
820,inf,inf,inf,inf
825,67.34,61.94,51.19,51.04
832,20.27,20.24,5.07,4.34
834,inf,inf,inf,inf
837,inf,inf,inf,inf
838,inf,inf,inf,inf
844,inf,inf,inf,inf
847,7.83,0.89,11.73,13.85
854,inf,inf,inf,inf
855,23.41,26.41,4.59,2.3
856,31.3,27.13,9.29,2.05
858,inf,inf,inf,inf
859,85.33,85.11,2.09,2.18
864,inf,inf,inf,inf
866,inf,inf,inf,inf
868,inf,inf,inf,inf
879,2.03,2.04,19.7,4.45
885,inf,inf,inf,inf
889,inf,inf,inf,inf
892,84.39,82.39,2.08,1.54
898,3.22,7.75,5.47,1.6
906,inf,inf,inf,inf
920,66.97,70.63,48.31,49.03
924,4.26,8.27,7.97,3.91
925,43.4,48.27,5.41,1.7
930,inf,inf,inf,inf
931,inf,inf,inf,inf
937,inf,inf,inf,inf
946,inf,inf,inf,inf
953,inf,inf,inf,inf
959,inf,inf,inf,inf
961,inf,inf,inf,inf
962,inf,inf,inf,inf
964,inf,inf,inf,inf
966,79.43,71.6,1.68,3.5
970,73.62,71.63,55.33,51.24
976,inf,inf,inf,inf
978,88.88,87.26,2.98,4.87
985,inf,inf,inf,inf
996,66.44,50.14,63.89,69.19
998,69.14,55.79,65.68,71.09
999,27.05,33.9,34.85,27.72
1008,inf,inf,inf,inf
1009,inf,inf,inf,inf
1012,inf,inf,inf,inf
1013,inf,inf,inf,inf
1018,46.88,53.63,38.51,41.33
1021,24.47,12.79,3.42,1.08
1024,36.41,30.96,5.49,6.02
1025,inf,inf,inf,inf
1026,inf,inf,inf,inf
1027,82.35,83.91,4.28,4.23
1029,inf,inf,inf,inf
1031,inf,inf,inf,inf
1033,inf,inf,inf,inf
1039,22.44,12.44,29.31,26.83
1043,10.92,4.04,11.48,4.48
1044,13.61,4.45,1.53,2.76
1045,9.45,4.31,8.16,3.74
1047,0.04,2.78,10.39,10.17
1048,24.45,22.58,7.11,3.62
1058,inf,inf,inf,inf
1062,inf,inf,inf,inf
1064,22.15,18.93,16.5,22.01
1076,inf,inf,inf,inf
1078,inf,inf,inf,inf
1083,inf,inf,inf,inf
1087,47.13,28.58,26.35,19.08
1089,37.56,27.54,39.02,32.48
1090,37.13,42.43,34.32,34.36
1092,46.34,50.11,54.99,55.39
1093,25.21,29.93,33.48,34.82
1095,23.05,20.48,32.49,29.55
1099,83.97,79.88,3.82,2.65
1100,inf,inf,inf,inf
1101,inf,inf,inf,inf
1103,inf,inf,inf,inf
1105,inf,inf,inf,inf
1109,inf,inf,inf,inf
1110,67.64,66.54,0.83,3.8
1111,inf,inf,inf,inf
1112,72.64,79.65,4.94,2.82
1115,inf,inf,inf,inf
1116,69.6,68.9,13.52,19.83
1119,inf,inf,inf,inf
1121,inf,inf,inf,inf
1125,inf,inf,inf,inf
1132,inf,inf,inf,inf
1133,inf,inf,inf,inf
1137,inf,inf,inf,inf
1138,inf,inf,inf,inf
1144,inf,inf,inf,inf
1146,inf,inf,inf,inf
1147,inf,inf,inf,inf
1149,inf,inf,inf,inf
1154,inf,inf,inf,inf
1160,3.9,7.98,12.66,11.8
1163,6.37,0.95,15.6,9.33
1164,8.64,0.13,15.79,11.58
1169,66.93,73.68,45.49,47.9
1173,inf,inf,inf,inf
1175,inf,inf,inf,inf
1176,inf,inf,inf,inf
1184,42.58,30.18,20.63,8.67
1185,3.52,6.82,13.98,6.25
1190,15.99,8.84,18.06,15.46
1194,inf,inf,inf,inf
1198,inf,inf,inf,inf
1199,inf,inf,inf,inf
1203,81.09,81.05,8.18,8.83
1205,inf,inf,inf,inf
1207,61.34,45.72,74.57,69.15
1208,37.57,52.17,44.35,74.16
1213,8.43,4.75,15.08,9.27
1217,inf,inf,inf,inf
1218,inf,inf,inf,inf
1222,inf,inf,inf,inf
1227,inf,inf,inf,inf
1229,inf,inf,inf,inf
1230,inf,inf,inf,inf
1232,inf,inf,inf,inf
1236,68.36,68.97,52.7,59.96
1238,inf,inf,inf,inf
1243,inf,inf,inf,inf
1244,87.46,83.98,1.8,4.84
1251,88.41,82.54,3.09,1.27
1255,inf,inf,inf,inf
1256,inf,inf,inf,inf
1261,inf,inf,inf,inf
1264,inf,inf,inf,inf
1266,inf,inf,inf,inf
1267,84.69,80.85,4.84,1.07
1271,inf,inf,inf,inf
1272,inf,inf,inf,inf
1273,inf,inf,inf,inf
1275,inf,inf,inf,inf
1281,16.24,14.03,29.13,28.54
1284,69.6,61.72,43.59,37.97
1287,inf,inf,inf,inf
1292,inf,inf,inf,inf
1300,inf,inf,inf,inf
1302,49.25,36.7,5.35,2.75
1303,29.1,33.16,14.66,15.55
1308,inf,inf,inf,inf
1310,72.25,66.35,33.18,32.0
1314,inf,inf,inf,inf
1318,82.52,84.01,7.02,2.8
1320,inf,inf,inf,inf
1323,inf,inf,inf,inf
1324,inf,inf,inf,inf
1328,27.64,27.13,32.6,30.48
1336,31.65,17.03,16.07,16.91
1343,inf,inf,inf,inf
1351,50.76,55.23,47.45,51.68
1353,14.06,0.69,28.56,0.8
1354,19.82,8.92,16.03,4.9
1367,inf,inf,inf,inf
1374,46.43,47.78,49.58,43.55
1375,45.79,31.35,29.71,33.17
1376,20.33,24.83,15.05,15.62
1378,30.19,25.93,24.45,32.39
1380,24.7,21.72,24.15,16.63
1381,17.66,24.44,18.11,19.4
1382,16.39,15.34,19.55,13.54
1383,25.3,26.99,24.81,27.36
1385,74.31,82.46,29.2,25.17
1393,86.07,84.28,4.31,9.15
1397,inf,inf,inf,inf
1407,31.46,34.2,34.24,33.26
1409,inf,inf,inf,inf
1414,86.73,81.9,0.78,3.66
1415,inf,inf,inf,inf
1430,45.0,45.78,49.12,37.92
1432,59.63,56.22,1.72,5.97
1433,inf,inf,inf,inf
1443,82.37,81.42,2.12,4.18
1445,inf,inf,inf,inf
1453,59.66,66.55,7.71,14.63
1454,inf,inf,inf,inf
1458,89.98,89.49,15.2,16.37
1460,inf,inf,inf,inf
1466,inf,inf,inf,inf
1467,inf,inf,inf,inf
1472,47.25,41.73,2.17,3.04
1475,inf,inf,inf,inf
1476,34.66,29.04,6.15,3.04
1480,81.7,77.26,0.62,2.82
1485,inf,inf,inf,inf
1490,inf,inf,inf,inf
1496,30.56,34.76,3.47,0.12
1498,56.09,59.82,37.44,42.56
1504,inf,inf,inf,inf
1507,inf,inf,inf,inf
1513,inf,inf,inf,inf
1517,inf,inf,inf,inf
1530,inf,inf,inf,inf
1531,inf,inf,inf,inf
1532,inf,inf,inf,inf
1534,inf,inf,inf,inf
1535,84.62,82.53,3.11,3.26
1536,inf,inf,inf,inf
1537,inf,inf,inf,inf
1539,inf,inf,inf,inf
1548,6.64,0.3,21.23,15.81
1553,inf,inf,inf,inf
1557,85.17,83.65,3.59,3.17
1561,inf,inf,inf,inf
1562,inf,inf,inf,inf
1566,inf,inf,inf,inf
1567,16.04,5.88,5.69,10.86
1570,23.32,18.31,24.49,18.08
1573,35.85,40.15,42.82,38.52
1576,17.75,17.28,0.62,5.71
1579,inf,inf,inf,inf
1580,86.27,84.22,3.3,2.86
1581,inf,inf,inf,inf
1583,inf,inf,inf,inf
1584,inf,inf,inf,inf
1585,inf,inf,inf,inf
1589,inf,inf,inf,inf
1592,inf,inf,inf,inf
1593,inf,inf,inf,inf
1595,inf,inf,inf,inf
1603,inf,inf,inf,inf
1610,inf,inf,inf,inf
1612,inf,inf,inf,inf
1618,inf,inf,inf,inf
1620,inf,inf,inf,inf
1623,80.22,79.8,1.81,6.42
1627,inf,inf,inf,inf
1631,90.67,86.93,0.75,1.37
1635,inf,inf,inf,inf
1636,inf,inf,inf,inf
1638,63.64,61.54,2.56,2.15
1646,38.38,34.35,41.68,39.57
1650,inf,inf,inf,inf
1659,inf,inf,inf,inf
1661,inf,inf,inf,inf
1663,0.51,10.23,2.86,6.55
1667,40.41,41.86,29.69,32.83
1673,inf,inf,inf,inf
1674,inf,inf,inf,inf
1677,inf,inf,inf,inf
1678,85.17,83.65,2.94,0.61
1679,inf,inf,inf,inf
1681,inf,inf,inf,inf
1685,inf,inf,inf,inf
1686,15.22,9.12,5.06,3.25
1687,43.39,45.19,45.53,42.43
1691,44.03,35.76,49.73,45.26
1692,27.64,33.48,27.55,36.37
1701,85.17,84.22,2.89,3.68
1705,inf,inf,inf,inf
1711,34.58,24.49,34.93,39.16
1714,43.12,43.81,38.29,35.64
1716,41.99,29.78,46.97,28.31
1718,1.55,3.43,27.02,33.0
1725,inf,inf,inf,inf
1727,inf,inf,inf,inf
1732,inf,inf,inf,inf
1734,20.92,24.68,14.66,9.87
1737,34.11,40.92,45.72,42.31
1738,30.3,24.31,28.79,21.19
1749,inf,inf,inf,inf
1752,inf,inf,inf,inf
1755,inf,inf,inf,inf
1761,inf,inf,inf,inf
1762,inf,inf,inf,inf
1768,82.33,85.97,1.57,3.42
1769,inf,inf,inf,inf
1770,inf,inf,inf,inf
1773,inf,inf,inf,inf
1777,inf,inf,inf,inf
1781,inf,inf,inf,inf
1784,inf,inf,inf,inf
1785,inf,inf,inf,inf
1788,inf,inf,inf,inf
1789,inf,inf,inf,inf
1792,inf,inf,inf,inf
1795,inf,inf,inf,inf
1797,inf,inf,inf,inf
1804,inf,inf,inf,inf
1806,6.1,6.6,10.12,20.38
1808,39.2,51.86,38.15,43.73
1809,95.75,96.77,58.84,67.67
1810,1.2,4.15,15.91,19.0
1815,31.49,32.72,29.39,33.92
1820,83.54,79.96,2.08,2.92
1821,inf,inf,inf,inf
1823,inf,inf,inf,inf
1825,inf,inf,inf,inf
1834,45.57,45.35,48.64,38.44
1835,12.64,12.05,5.24,20.87
1836,44.52,35.05,45.99,38.86
1843,inf,inf,inf,inf
1850,inf,inf,inf,inf
1855,11.62,17.25,5.01,14.73
1856,15.37,15.63,22.45,20.7
1857,31.98,28.19,21.25,30.71
1862,34.22,34.38,39.34,42.1
1863,8.34,4.13,9.52,13.09
1865,inf,inf,inf,inf
1870,inf,inf,inf,inf
1873,inf,inf,inf,inf
1876,inf,inf,inf,inf
1879,14.56,16.35,0.73,2.98
1880,23.01,14.15,7.83,16.91
1886,1.09,2.87,30.81,29.61
1888,inf,inf,inf,inf
1890,inf,inf,inf,inf
1896,inf,inf,inf,inf
1904,23.33,14.27,1.64,3.35
1905,inf,inf,inf,inf
1914,inf,inf,inf,inf
1921,inf,inf,inf,inf
1923,inf,inf,inf,inf
1924,inf,inf,inf,inf
1925,inf,inf,inf,inf
1929,inf,inf,inf,inf
1932,inf,inf,inf,inf
1933,inf,inf,inf,inf
1935,inf,inf,inf,inf
1936,inf,inf,inf,inf
1937,inf,inf,inf,inf
1941,inf,inf,inf,inf
1946,inf,inf,inf,inf
1948,inf,inf,inf,inf
1954,inf,inf,inf,inf
1963,inf,inf,inf,inf
1965,inf,inf,inf,inf
1967,inf,inf,inf,inf
1968,inf,inf,inf,inf
1969,inf,inf,inf,inf
1971,inf,inf,inf,inf
1972,82.02,81.63,2.59,1.11
1974,65.58,68.87,2.57,2.56
1976,inf,inf,inf,inf
1982,17.45,13.3,2.1,2.06
1985,inf,inf,inf,inf
1986,inf,inf,inf,inf
1990,inf,inf,inf,inf
1992,inf,inf,inf,inf
1993,inf,inf,inf,inf
1997,inf,inf,inf,inf
2001,18.22,18.11,13.96,16.47
2002,11.56,10.99,17.93,13.19
2004,0.09,1.38,4.8,4.48
2005,15.38,4.07,16.82,8.27
2009,inf,inf,inf,inf
2010,inf,inf,inf,inf
2011,inf,inf,inf,inf
2013,83.48,81.88,0.65,1.0
2017,inf,inf,inf,inf
2023,inf,inf,inf,inf
2025,20.07,18.42,1.51,3.17
2027,15.04,13.33,7.82,11.19
2031,12.09,9.0,1.65,1.6
2032,25.87,21.49,0.6,1.16
2033,inf,inf,inf,inf
2037,inf,inf,inf,inf
2042,inf,inf,inf,inf
2045,inf,inf,inf,inf
2049,16.78,19.06,1.24,3.1
2050,20.74,18.86,1.68,2.72
2051,inf,inf,inf,inf
2052,23.28,19.86,3.37,6.66
2053,inf,inf,inf,inf
2066,inf,inf,inf,inf
2068,inf,inf,inf,inf
2069,inf,inf,inf,inf
2071,24.7,10.04,0.4,24.16
2073,1.02,12.06,10.61,39.43
2079,32.14,45.52,32.78,27.56
2080,13.07,8.85,10.73,8.42
2081,89.8,73.9,39.83,33.06
2084,inf,inf,inf,inf
2085,70.95,77.21,0.35,2.29
2093,inf,inf,inf,inf
2096,inf,inf,inf,inf
2099,inf,inf,inf,inf
2101,47.22,58.06,5.77,5.02
2102,inf,inf,inf,inf
2108,inf,inf,inf,inf
2109,inf,inf,inf,inf
2111,inf,inf,inf,inf
2117,inf,inf,inf,inf
2119,inf,inf,inf,inf
2123,inf,inf,inf,inf
2125,inf,inf,inf,inf
2127,inf,inf,inf,inf
2129,inf,inf,inf,inf
2131,inf,inf,inf,inf
2134,inf,inf,inf,inf
2138,inf,inf,inf,inf
2141,inf,inf,inf,inf
2150,28.47,26.34,35.62,39.58
2151,14.65,20.87,18.53,22.39
2154,inf,inf,inf,inf
2156,82.55,81.92,2.38,0.78
2162,inf,inf,inf,inf
2164,inf,inf,inf,inf
2167,11.11,5.43,14.12,10.2
2168,12.71,3.86,1.34,2.41
2170,11.49,2.9,20.9,13.5
2173,10.65,5.7,8.34,8.86
2178,inf,inf,inf,inf
2180,inf,inf,inf,inf
2181,inf,inf,inf,inf
2187,84.39,82.97,3.77,2.56
2189,inf,inf,inf,inf
2192,17.06,13.52,8.71,11.3
2193,48.95,50.68,47.58,48.15
2194,7.55,3.56,1.31,1.0
2196,0.07,0.54,14.24,16.11
2197,4.36,0.19,25.22,22.99
2199,8.16,1.29,0.71,2.93
2201,inf,inf,inf,inf
2203,inf,inf,inf,inf
2209,inf,inf,inf,inf
2210,inf,inf,inf,inf
2211,inf,inf,inf,inf
2212,84.39,82.97,2.47,3.09
2215,39.96,20.95,29.43,34.36
2218,31.23,24.91,26.16,27.76
2222,47.8,48.31,47.87,49.34
2224,46.83,45.25,32.31,33.99
2225,inf,inf,inf,inf
2226,inf,inf,inf,inf
2227,inf,inf,inf,inf
2230,85.32,83.65,0.03,4.37
2239,45.95,48.64,41.19,41.96
2243,19.76,19.99,11.07,26.34
2244,8.78,5.94,32.88,26.39
2245,14.34,6.11,22.67,29.98
2247,12.16,21.45,1.45,1.61
2251,inf,inf,inf,inf
2256,inf,inf,inf,inf
2264,54.96,51.34,2.75,3.85
2265,44.12,41.86,3.58,3.46
2273,inf,inf,inf,inf
2274,inf,inf,inf,inf
2275,inf,inf,inf,inf
2280,inf,inf,inf,inf
2282,inf,inf,inf,inf
2287,78.34,72.44,43.94,46.28
2292,inf,inf,inf,inf
2304,inf,inf,inf,inf
2306,inf,inf,inf,inf
2314,10.1,9.37,28.17,11.84
2322,inf,inf,inf,inf
2323,inf,inf,inf,inf
2350,inf,inf,inf,inf
2352,inf,inf,inf,inf
2353,inf,inf,inf,inf
2359,28.24,20.38,24.29,27.22
2360,41.64,25.56,27.13,35.0
2368,16.4,14.0,7.91,1.66
2369,84.95,84.78,2.57,3.24
2372,83.02,84.22,6.06,5.61
2377,inf,inf,inf,inf
2382,inf,inf,inf,inf
2383,6.3,4.29,4.11,7.0
2384,3.67,11.86,2.29,33.64
2385,47.05,42.62,46.68,33.94
2387,45.57,46.36,50.56,52.08
2388,inf,inf,inf,inf
2391,inf,inf,inf,inf
2398,inf,inf,inf,inf
2400,84.66,82.97,3.19,0.23
2401,inf,inf,inf,inf
2404,inf,inf,inf,inf
2405,inf,inf,inf,inf
2406,51.63,31.26,9.7,8.75
2408,53.45,50.51,48.27,47.26
2414,49.89,47.28,46.79,40.42
2418,inf,inf,inf,inf
2427,inf,inf,inf,inf
2430,76.3,69.88,10.27,10.23
2434,50.49,49.94,38.87,37.52
2435,10.92,5.01,18.05,17.83
2442,72.65,66.64,2.1,0.93
2446,inf,inf,inf,inf
2448,inf,inf,inf,inf
2451,inf,inf,inf,inf
2452,inf,inf,inf,inf
2456,2.05,4.03,11.6,15.26
2458,53.15,56.86,44.54,44.02
2463,inf,inf,inf,inf
2466,inf,inf,inf,inf
2468,inf,inf,inf,inf
2469,inf,inf,inf,inf
2480,17.35,21.93,1.81,1.21
2485,17.52,3.67,14.23,16.27
2486,inf,inf,inf,inf
2488,29.98,25.01,0.02,2.54
2495,inf,inf,inf,inf
2497,inf,inf,inf,inf
2498,inf,inf,inf,inf
2502,inf,inf,inf,inf
2506,3.29,2.76,8.25,3.77
2513,inf,inf,inf,inf
2515,85.28,84.92,0.47,2.58
2519,inf,inf,inf,inf
2520,inf,inf,inf,inf
2521,inf,inf,inf,inf
2524,inf,inf,inf,inf
2530,27.92,34.1,1.34,0.56
2531,2.22,1.84,1.63,3.37
2533,59.87,50.22,2.34,5.69
2534,51.62,43.8,1.56,3.41
2542,inf,inf,inf,inf
2545,inf,inf,inf,inf
2547,82.02,81.05,2.33,2.69
2548,inf,inf,inf,inf
2555,16.66,11.56,6.71,10.01
2556,17.48,11.58,31.07,34.65
2557,0.99,4.22,18.75,16.11
2564,inf,inf,inf,inf
2567,inf,inf,inf,inf
2568,inf,inf,inf,inf
2572,inf,inf,inf,inf
2580,27.22,22.62,3.68,5.7
2589,inf,inf,inf,inf
2596,inf,inf,inf,inf
2601,inf,inf,inf,inf
2607,77.53,79.42,1.27,3.55
2611,inf,inf,inf,inf
2612,inf,inf,inf,inf
2613,inf,inf,inf,inf
2615,85.19,82.25,1.07,1.82
2616,inf,inf,inf,inf
2618,inf,inf,inf,inf
2619,inf,inf,inf,inf
2630,85.18,84.13,20.91,26.35
2635,inf,inf,inf,inf
2646,inf,inf,inf,inf
2649,33.28,24.33,37.78,34.0
2650,36.28,30.86,35.86,54.86
2651,21.61,30.39,28.13,21.95
2653,42.41,48.66,43.12,40.66
2654,85.23,65.13,75.7,80.12
2660,83.54,79.96,1.22,1.02
2663,inf,inf,inf,inf
2664,inf,inf,inf,inf
2665,inf,inf,inf,inf
2670,10.94,4.08,12.35,12.57
2672,6.15,5.96,11.53,6.8
2674,1.28,4.07,29.95,25.42
2675,5.77,1.74,14.68,14.93
2677,5.11,5.45,1.56,11.35
2679,16.14,8.29,32.32,33.07
2685,inf,inf,inf,inf
2695,34.51,27.62,18.64,17.06
2703,12.0,8.11,15.94,22.07
2707,inf,inf,inf,inf
2708,inf,inf,inf,inf
2713,inf,inf,inf,inf
2714,inf,inf,inf,inf
2717,inf,inf,inf,inf
2719,inf,inf,inf,inf
2722,inf,inf,inf,inf
2725,inf,inf,inf,inf
2726,inf,inf,inf,inf
2727,inf,inf,inf,inf
2738,inf,inf,inf,inf
2739,84.41,81.42,2.15,4.33
2746,81.15,80.41,0.22,2.96
2747,inf,inf,inf,inf
2751,inf,inf,inf,inf
2753,inf,inf,inf,inf
2760,inf,inf,inf,inf
2761,81.74,82.46,2.49,1.85
2762,inf,inf,inf,inf
2763,inf,inf,inf,inf
2766,68.21,64.46,3.37,2.44
2767,inf,inf,inf,inf
2768,32.47,35.0,13.81,7.07
2774,inf,inf,inf,inf
2776,inf,inf,inf,inf
2778,inf,inf,inf,inf
2779,inf,inf,inf,inf
2783,inf,inf,inf,inf
2788,inf,inf,inf,inf
2802,inf,inf,inf,inf
2806,inf,inf,inf,inf
2807,inf,inf,inf,inf
2811,inf,inf,inf,inf
2813,inf,inf,inf,inf
2814,18.37,20.47,3.7,9.36
2815,33.19,38.29,36.02,41.01
2818,37.1,35.77,34.18,32.91
2820,36.73,36.85,41.65,38.35
2827,inf,inf,inf,inf
2829,inf,inf,inf,inf
2830,inf,inf,inf,inf
