,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-07-31,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,12.0,7.0,5.0,6.0,5.0,9.0,6.0,8.0,6.0,7.0,4.0,4.0,4.0,2.0,1.0,1.0
2021-08-01,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0
2021-08-02,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,6.0,3.0,7.0,3.0,3.0,3.0,2.0,2.0,1.0
2021-08-03,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0
2021-08-04,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0
2021-08-05,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0
2021-08-06,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2021-08-07,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2021-08-08,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0
2021-08-09,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,8.0,8.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0
2021-08-10,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,5.0,2.0,7.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0
2021-08-11,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0
2021-08-12,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0
2021-08-13,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
2021-08-14,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-15,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
2021-08-16,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
2021-08-17,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
2021-08-18,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0
2021-08-19,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
2021-08-20,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
2021-08-21,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,5.0,4.0,2.0,4.0,3.0,2.0,6.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0
2021-08-22,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0
2021-08-23,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0
2021-08-24,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0
2021-08-25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0
2021-08-26,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0
2021-08-27,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,3.0,2.0,1.0,2.0
2021-08-28,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0
2021-08-29,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,4.0,4.0,3.0,1.0,2.0
2021-08-30,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,9.0,7.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
2021-08-31,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,10.0,6.0,2.0,5.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0
2021-09-01,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
2021-09-02,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0
2021-09-03,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0
2021-09-04,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
2021-09-05,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-06,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0
2021-09-07,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2021-09-08,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
2021-09-09,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
2021-09-10,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0
2021-09-11,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2021-09-12,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-13,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0
2021-09-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
2021-09-15,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2021-09-16,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2021-09-17,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
2021-09-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
2021-09-19,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-20,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0
2021-09-21,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-09-22,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0
2021-09-23,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
2021-09-24,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
2021-09-25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
2021-09-26,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
2021-09-27,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2021-09-28,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
2021-09-29,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2021-09-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0
