,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-09-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,8.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0
2021-09-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,7.0,6.0,6.0,8.0,11.0,11.0,9.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
2021-09-16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,8.0,10.0,9.0,9.0,8.0,9.0,7.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0
2021-09-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,5.0,5.0,3.0,6.0,6.0,6.0,4.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0
2021-09-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,5.0,6.0,4.0,5.0,5.0,8.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-09-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-09-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,7.0,6.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-09-21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,6.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0
2021-09-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,8.0,8.0,7.0,10.0,9.0,11.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-09-23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,12.0,10.0,7.0,8.0,8.0,8.0,10.0,8.0,7.0,1.0,0.0,3.0,4.0,0.0,0.0
2021-09-25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-09-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-09-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,4.0,6.0,8.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0
2021-09-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,8.0,7.0,7.0,6.0,4.0,7.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0
2021-09-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-09-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,6.0,4.0,9.0,7.0,4.0,4.0,6.0,5.0,2.0,6.0,1.0,0.0,0.0,0.0
