,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,5.61,2.0,2.13
2,3.43,2.0,2.42
3,2.76,2.0,2.58
4,8.22,3.0,3.09
5,22.78,15.0,17.05
6,19.17,3.0,3.08
10,15.0,18.0,19.69
11,9.48,3.0,2.93
12,5.0,2.0,2.25
14,26.8,2.0,1.6
16,5.99,2.0,2.11
18,4.35,2.0,1.18
20,4.81,2.0,3.08
21,7.02,2.0,2.67
22,10.99,3.0,2.54
24,3.27,2.0,1.62
27,4.29,2.0,2.05
28,2.87,2.0,2.06
29,4.19,2.0,1.88
30,2.76,2.0,2.38
32,3.37,2.0,1.22
33,4.75,2.0,2.6
35,3.31,3.0,3.55
36,4.0,2.0,1.93
37,3.71,2.0,2.19
38,4.15,2.0,1.84
39,3.32,3.0,2.21
40,4.79,2.0,2.16
41,4.43,2.0,1.86
42,3.81,2.0,1.9
43,4.34,2.0,1.78
44,3.8,2.0,2.03
46,5.89,9.0,7.95
47,5.13,2.0,2.08
48,3.67,2.0,2.07
49,4.26,2.0,1.78
51,2.76,2.0,2.01
52,3.05,2.0,1.72
53,4.88,2.0,1.98
54,8.69,2.0,2.03
55,4.89,2.0,2.02
56,5.74,2.0,2.3
57,5.5,6.0,6.51
58,3.95,2.0,1.97
59,3.07,2.0,2.13
60,5.09,4.0,5.14
61,5.57,2.0,2.03
62,4.78,2.0,1.99
63,4.78,2.0,1.8
64,4.76,2.0,3.03
66,3.83,2.0,1.43
67,6.51,2.0,1.95
68,19.45,27.0,26.68
70,10.76,17.0,13.2
71,13.47,23.0,22.75
73,4.67,2.0,2.21
75,11.77,9.0,9.69
76,6.52,3.0,2.73
77,4.51,2.0,1.89
78,7.1,4.0,4.14
79,3.65,2.0,1.94
80,3.77,2.0,2.0
81,7.59,5.0,5.13
83,7.86,4.0,4.49
85,8.22,6.0,6.49
86,4.61,2.0,1.75
87,3.65,2.0,1.66
92,8.05,8.0,8.1
96,10.48,2.0,1.63
97,26.23,25.0,22.85
99,8.16,6.0,6.01
100,12.69,2.0,2.01
102,19.15,27.0,27.14
104,17.1,23.0,28.86
105,21.65,22.0,25.19
106,28.89,28.0,27.59
107,14.79,2.0,3.18
108,34.09,52.0,53.98
109,53.53,43.0,45.14
110,47.63,56.0,53.34
111,45.17,53.0,51.04
113,31.84,34.0,35.9
114,33.66,31.0,25.35
115,30.84,27.0,28.75
116,31.93,42.0,39.08
117,21.51,39.0,35.92
119,29.15,33.0,31.38
120,20.83,26.0,25.73
121,15.85,7.0,7.16
124,52.58,81.0,80.53
126,56.35,64.0,62.36
127,56.87,65.0,59.32
129,14.02,7.0,5.86
130,18.22,19.0,19.39
132,49.68,32.0,42.77
133,22.16,19.0,20.86
136,6.19,2.0,1.72
137,5.39,2.0,1.87
138,11.39,14.0,15.38
140,31.56,30.0,35.46
141,42.73,50.0,47.06
144,30.68,36.0,30.89
146,57.79,62.0,68.89
147,63.44,70.0,70.14
148,61.26,63.0,69.33
149,48.44,67.0,70.75
150,34.81,38.0,36.03
151,51.48,63.0,59.71
155,6.39,2.0,1.52
157,4.85,2.0,2.18
158,4.99,3.0,3.03
162,11.12,18.0,15.74
163,7.9,2.0,0.9
164,4.97,2.0,1.24
165,14.45,16.0,14.46
166,9.64,8.0,7.67
167,10.0,18.0,16.36
168,4.29,2.0,2.02
169,6.92,10.0,10.32
170,8.8,17.0,17.96
172,6.0,2.0,1.38
173,9.59,16.0,16.45
175,17.8,27.0,32.1
176,13.84,6.0,4.81
177,4.96,8.0,8.13
178,5.23,2.0,1.82
179,5.82,9.0,10.08
180,6.95,3.0,2.94
181,7.15,9.0,8.5
182,10.16,8.0,7.93
183,8.62,2.0,3.75
184,5.04,2.0,2.31
186,8.04,10.0,10.03
187,10.03,14.0,16.61
190,8.5,2.0,2.25
192,6.89,1.0,2.05
193,8.97,8.0,8.87
194,5.8,2.0,1.46
195,4.34,2.0,3.21
196,6.61,2.0,1.79
198,4.14,2.0,1.95
201,14.15,2.0,1.83
202,8.71,2.0,2.15
204,25.41,22.0,23.06
205,19.44,21.0,21.88
207,14.82,34.0,31.79
208,16.2,33.0,31.78
209,15.82,24.0,19.76
210,7.52,2.0,2.07
211,11.63,21.0,18.5
212,7.53,3.0,3.18
213,13.84,22.0,25.58
214,12.81,16.0,13.76
215,11.43,26.0,24.56
216,7.71,7.0,7.33
217,13.14,25.0,22.79
218,12.97,26.0,27.5
222,15.46,27.0,25.16
223,8.61,2.0,1.9
225,10.2,3.0,2.87
228,11.1,4.0,5.02
229,14.91,2.0,1.77
231,22.82,33.0,32.37
232,20.57,21.0,19.61
233,17.02,2.0,2.31
234,16.88,4.0,5.12
235,21.19,32.0,30.73
236,15.8,20.0,21.05
237,25.9,37.0,35.37
238,23.66,32.0,29.67
239,25.41,52.0,50.32
240,41.36,21.0,22.9
241,30.64,4.0,5.16
242,56.1,63.0,65.9
243,40.99,51.0,53.87
244,21.41,47.0,48.66
245,44.49,65.0,67.13
