,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,19.79,3.0,5.52
6,16.21,40.0,33.59
8,15.84,40.0,32.37
12,10.79,3.0,3.83
15,11.06,15.0,10.25
21,9.73,9.0,13.21
28,9.74,2.0,1.23
29,8.4,3.0,3.85
31,2.06,3.0,2.15
34,9.47,2.0,3.1
36,10.83,9.0,10.19
40,12.97,12.0,14.94
44,11.16,8.0,6.46
45,2.84,2.0,1.47
46,19.39,37.0,28.02
47,11.05,29.0,18.77
49,9.66,14.0,8.5
51,8.88,3.0,2.41
56,9.58,15.0,19.3
59,3.7,3.0,2.7
60,14.3,15.0,20.56
65,9.75,5.0,6.35
69,22.91,17.0,22.35
71,19.91,19.0,21.65
77,10.08,10.0,10.94
78,15.91,15.0,18.96
79,7.04,4.0,3.71
82,12.59,11.0,11.66
84,12.66,9.0,7.98
90,12.97,7.0,7.95
93,13.24,9.0,5.71
96,28.1,23.0,20.21
103,31.05,32.0,32.12
106,37.96,40.0,41.51
107,20.29,29.0,32.83
109,41.44,49.0,44.11
128,28.79,40.0,29.38
130,30.61,19.0,28.39
135,13.3,3.0,2.78
136,2.93,2.0,1.23
138,20.04,23.0,22.47
140,41.23,37.0,42.5
141,40.61,36.0,41.92
143,6.86,3.0,3.2
149,32.41,25.0,31.99
156,11.09,7.0,6.4
160,15.71,17.0,16.43
169,12.58,24.0,20.39
172,11.84,14.0,15.62
177,13.59,14.0,10.85
180,11.87,13.0,14.24
181,14.36,21.0,16.22
184,11.86,5.0,4.97
188,15.3,18.0,15.82
192,4.3,3.0,2.98
194,15.95,17.0,23.36
203,9.86,2.0,0.48
204,10.74,7.0,5.06
205,12.27,3.0,2.1
206,1.92,3.0,1.02
208,10.47,3.0,2.43
209,10.24,31.0,23.99
213,3.76,3.0,2.15
219,9.87,7.0,9.06
221,11.16,12.0,10.42
224,7.98,6.0,9.0
225,6.85,8.0,9.29
233,13.0,21.0,25.67
234,2.12,2.0,2.57
237,17.13,21.0,25.76
243,19.44,26.0,32.79
247,16.5,30.0,27.55
248,8.17,3.0,4.36
251,30.93,32.0,35.83
255,5.64,3.0,4.68
256,34.21,37.0,35.76
259,18.53,25.0,28.64
267,24.46,26.0,20.68
271,28.76,45.0,43.38
278,36.01,75.0,45.6
280,41.46,69.0,49.21
282,29.84,51.0,34.49
288,38.17,41.0,45.96
289,30.11,38.0,32.69
291,41.13,40.0,32.02
294,36.76,42.0,44.25
295,36.76,45.0,48.31
296,27.94,45.0,27.63
298,37.92,42.0,37.61
303,28.67,41.0,34.18
304,5.28,2.0,2.33
307,35.54,41.0,38.95
308,36.06,38.0,37.81
316,36.56,38.0,39.47
318,11.56,3.0,7.22
321,39.36,22.0,17.81
322,35.25,46.0,39.37
326,41.24,46.0,44.91
327,40.75,36.0,44.42
328,34.99,43.0,36.74
330,32.01,40.0,40.51
341,34.17,14.0,22.49
342,30.81,10.0,13.22
344,14.18,12.0,8.33
346,4.09,3.0,2.9
348,15.38,9.0,10.96
351,26.94,6.0,9.9
352,12.72,8.0,8.32
361,16.31,12.0,14.29
363,13.39,12.0,12.16
