,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,46.67,1.84
4,17.33,3.29
5,19.72,2.42
9,168.12,78.56
13,22.9,21.58
16,41.09,29.97
17,278.72,146.8
21,497.43,243.2
24,2.58,54.42
26,23.99,10.31
27,1.14,2.33
28,3.0,3.39
39,3.93,4.01
40,29.93,27.2
45,16.41,27.62
47,37.5,48.68
49,7.31,2.32
57,3.68,1.82
60,3.46,0.15
62,6.88,3.51
66,16.8,44.77
68,19.07,11.88
72,8.3,3.16
73,41.85,18.88
76,21.46,12.06
79,14.75,27.16
80,29.68,26.1
81,12.06,3.15
84,175.02,109.43
87,34.37,0.34
88,7.48,10.0
90,34.71,10.13
93,33.22,6.8
96,34.78,28.67
97,3.17,7.48
101,21.33,18.26
103,4.1,0.39
104,1.63,0.13
115,20.81,14.32
118,4.25,7.02
128,11.4,4.22
133,21.63,39.87
134,24.04,22.69
136,37.44,19.87
137,13.75,75.96
146,13.38,12.21
147,14.85,15.29
149,0.35,19.14
161,4.09,3.57
162,2.32,3.2
164,0.84,5.34
166,5.46,5.61
173,3.08,2.08
176,6.61,4.38
177,5.66,6.3
184,2.26,2.51
