,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,4.4,3.0,2.94
4,12.91,11.0,11.36
5,14.37,12.0,12.29
9,8.04,3.0,5.36
13,17.21,14.0,17.02
16,9.88,7.0,4.9
17,11.36,3.0,7.4
21,17.92,3.0,10.3
24,10.72,11.0,5.01
26,17.36,14.0,15.44
27,20.76,21.0,20.51
28,22.66,22.0,22.75
39,28.06,27.0,28.08
40,42.04,60.0,43.68
45,22.12,19.0,24.25
47,31.62,23.0,34.2
49,41.85,39.0,38.09
57,50.8,49.0,48.11
60,47.59,46.0,45.93
62,13.04,14.0,13.51
66,6.66,8.0,4.42
68,12.95,16.0,14.1
72,11.91,11.0,10.65
73,14.18,10.0,11.89
76,8.64,11.0,12.33
79,4.59,4.0,5.09
80,3.89,3.0,2.22
81,20.17,18.0,18.57
84,8.25,3.0,6.28
87,7.22,11.0,10.96
88,14.8,16.0,14.4
90,8.49,13.0,11.68
93,20.03,30.0,27.96
96,39.09,29.0,37.31
97,46.48,48.0,44.41
101,30.68,39.0,31.88
103,48.91,51.0,51.2
104,49.8,49.0,49.06
115,23.76,30.0,25.71
118,43.09,45.0,41.84
128,9.75,11.0,11.46
133,12.16,10.0,6.01
134,12.4,10.0,7.73
136,7.51,12.0,9.62
137,3.41,3.0,5.28
146,13.61,12.0,10.53
147,19.52,17.0,19.6
149,18.93,19.0,22.64
161,47.0,49.0,47.25
162,45.91,47.0,45.5
164,33.71,34.0,35.81
166,31.2,33.0,34.85
173,41.68,43.0,42.1
176,38.38,36.0,37.58
177,35.93,34.0,36.14
184,35.19,36.0,36.91
