,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,10.07,9.0,6.89
1,7.48,8.0,6.9
3,3.64,4.0,4.99
6,13.79,13.0,13.52
7,12.29,12.0,12.74
8,10.09,11.0,11.97
10,8.28,7.0,6.45
11,14.79,16.0,15.36
12,15.47,14.0,13.77
14,15.83,15.0,16.19
15,18.14,18.0,18.67
18,26.03,25.0,26.89
19,24.88,27.0,24.54
20,21.29,24.0,22.75
22,5.68,3.0,3.84
23,9.76,10.0,8.89
25,20.46,20.0,21.82
29,13.96,16.0,13.97
30,6.97,7.0,5.53
31,17.88,3.0,16.2
32,38.75,40.0,38.68
33,40.92,42.0,39.8
34,44.3,46.0,43.33
35,41.66,46.0,43.44
36,45.12,46.0,44.53
37,24.03,24.0,24.63
38,24.99,26.0,25.94
41,41.42,44.0,42.41
42,34.38,35.0,35.11
43,30.69,29.0,28.87
44,23.15,21.0,22.85
46,28.06,23.0,26.14
48,38.0,37.0,35.66
50,41.55,41.0,41.05
51,23.03,24.0,22.44
52,25.64,25.0,24.83
53,40.31,40.0,40.1
54,42.03,42.0,41.63
55,44.41,43.0,44.22
56,51.95,59.0,51.67
58,32.55,32.0,36.21
59,24.52,24.0,24.05
61,36.76,38.0,36.4
63,16.66,20.0,17.43
64,13.23,14.0,13.3
65,7.02,14.0,11.48
67,13.49,13.0,12.76
69,18.12,18.0,17.77
70,11.61,12.0,9.41
71,12.88,15.0,15.97
74,12.2,13.0,13.16
75,11.1,11.0,10.84
77,10.78,11.0,11.04
78,8.29,9.0,7.41
82,14.37,12.0,14.19
83,17.36,16.0,17.8
85,5.34,3.0,4.83
86,5.69,6.0,5.32
89,16.62,15.0,16.31
91,13.11,13.0,13.94
92,13.79,15.0,13.86
94,14.21,6.0,13.35
95,39.29,41.0,39.52
98,45.72,47.0,45.41
99,37.1,30.0,35.01
100,28.63,32.0,30.98
102,37.14,37.0,37.52
105,48.42,49.0,47.81
106,47.15,47.0,47.58
107,38.13,43.0,39.33
108,36.18,31.0,34.04
109,49.15,54.0,49.79
110,48.8,46.0,48.73
111,45.05,45.0,45.58
112,50.29,50.0,51.77
113,50.38,51.0,51.08
114,32.19,34.0,31.09
116,42.8,44.0,42.87
117,39.96,38.0,38.84
119,47.44,46.0,46.82
120,47.0,46.0,47.25
121,36.61,40.0,37.61
122,36.31,37.0,34.16
123,42.61,44.0,43.57
124,10.24,12.0,11.87
125,11.83,12.0,11.72
126,12.64,13.0,11.25
127,11.43,12.0,12.71
129,5.16,8.0,5.88
130,5.16,3.0,5.88
131,12.56,13.0,13.83
132,11.5,8.0,8.75
135,6.87,8.0,7.62
138,5.4,3.0,3.96
139,10.44,11.0,12.15
140,12.33,13.0,13.79
141,16.25,16.0,15.93
142,17.79,17.0,18.08
143,6.72,6.0,5.17
144,4.4,3.0,4.17
145,10.27,13.0,11.31
148,19.82,19.0,19.34
150,7.84,7.0,6.57
151,5.62,3.0,4.86
152,23.39,23.0,22.89
153,23.2,22.0,23.57
154,24.0,25.0,24.2
155,35.96,25.0,35.33
156,40.71,42.0,40.48
157,31.7,36.0,33.46
158,31.85,33.0,29.72
159,45.31,46.0,46.28
160,47.24,46.0,47.19
163,47.7,49.0,48.04
165,31.99,32.0,31.83
167,43.43,42.0,41.18
168,43.14,45.0,43.39
169,42.84,45.0,43.67
170,46.26,44.0,45.4
171,36.17,35.0,36.72
172,32.31,32.0,31.47
174,37.28,38.0,38.28
175,38.26,40.0,39.09
178,26.41,30.0,29.34
179,25.78,26.0,25.36
180,34.94,35.0,35.8
181,34.28,35.0,34.73
182,36.1,35.0,34.1
183,41.72,41.0,41.16
185,25.52,30.0,29.08
