,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,2.86,8.44
9,39.5,87.27
11,0.51,0.13
14,17.33,8.8
15,0.88,11.87
16,15.15,15.83
18,6.75,2.4
21,226.73,221.21
26,45.1,30.77
28,3.68,1.44
30,54.62,40.54
34,6.15,6.97
41,5.3,12.67
44,15.26,9.44
46,31.32,22.0
51,1.34,6.01
52,21.64,6.43
57,5.91,1.05
61,2.03,2.74
67,2.07,2.82
68,9.15,12.51
70,8.87,50.19
79,28.66,25.53
82,35.4,25.7
84,60.08,39.06
92,12.52,2.21
98,8.48,5.03
100,11.72,20.74
101,23.42,19.23
102,6.04,3.97
103,2.03,1.08
105,12.97,10.5
107,20.48,23.54
113,10.04,5.14
115,12.44,16.23
116,8.07,10.57
119,0.48,0.63
122,3.0,7.81
130,121.51,110.41
131,0.04,16.97
132,58.32,22.62
134,14.49,17.22
135,32.69,3.64
140,2.17,1.94
143,14.04,1.47
147,9.51,20.21
148,3.81,11.96
153,11.41,11.59
154,2.96,4.46
162,2.29,0.73
164,0.33,0.29
165,8.8,0.46
169,14.26,9.12
171,1.32,1.06
174,2.62,2.22
180,2.58,10.6
