,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,11.03,8.0,6.99
2,4.51,3.0,4.07
12,16.5,14.0,17.21
13,13.97,14.0,15.24
20,21.93,24.0,21.06
24,4.53,11.0,9.28
30,3.91,7.0,2.08
31,24.63,3.0,25.6
32,40.8,40.0,41.59
36,40.69,46.0,39.21
42,31.08,35.0,35.58
43,27.03,29.0,26.0
44,25.34,21.0,24.16
51,25.51,24.0,24.02
53,34.83,40.0,36.69
54,36.4,42.0,37.7
57,46.46,49.0,47.91
62,14.12,14.0,14.81
72,11.88,11.0,15.27
75,12.41,11.0,12.62
76,8.92,11.0,10.4
79,5.04,4.0,4.83
82,14.02,12.0,14.13
87,4.54,11.0,10.75
93,29.41,30.0,31.9
94,28.6,6.0,26.85
95,41.82,41.0,41.12
96,36.94,29.0,37.99
97,41.46,48.0,41.04
98,38.68,47.0,41.56
102,40.36,37.0,40.39
105,50.69,49.0,50.4
109,48.5,54.0,50.51
113,46.6,51.0,45.0
118,45.04,45.0,43.04
119,49.46,46.0,47.65
120,45.8,46.0,44.93
127,13.78,12.0,14.27
131,11.88,13.0,15.21
136,10.92,12.0,12.1
137,5.5,3.0,5.52
140,12.31,13.0,11.91
146,10.86,12.0,11.27
148,21.24,19.0,20.73
153,28.98,22.0,27.43
154,30.18,25.0,29.31
155,47.82,25.0,47.06
156,41.72,42.0,42.44
162,47.51,47.0,46.32
163,42.36,49.0,42.68
166,31.68,33.0,34.8
170,43.98,44.0,41.53
171,36.91,35.0,36.82
174,34.78,38.0,38.85
176,36.9,36.0,36.89
183,43.71,41.0,42.78
