,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,3.21,5.02
1,7.17,5.11
2,8.45,0.35
3,20.36,4.01
5,4.08,0.07
6,0.97,0.05
7,3.57,0.25
8,3.59,0.85
9,7.49,1.77
10,0.47,0.34
11,0.26,0.41
12,1.99,0.16
14,2.55,0.44
15,0.47,0.63
16,1.62,1.62
17,0.26,1.1
19,2.95,1.17
21,25.79,0.05
22,8.28,3.61
23,1.98,0.51
24,1.35,3.79
26,3.72,1.09
27,0.07,0.44
32,0.03,0.06
33,0.63,0.32
35,0.92,0.22
36,0.13,0.01
37,1.41,0.72
38,1.49,0.01
41,0.81,0.02
43,0.7,0.71
44,3.49,0.04
45,1.19,2.0
48,1.2,0.41
49,1.49,0.39
50,1.47,0.41
51,0.85,0.59
53,0.04,0.11
55,0.74,0.44
56,3.26,0.97
58,3.9,1.83
61,0.14,0.16
62,0.18,0.87
63,0.81,0.01
65,7.42,0.02
66,3.23,0.81
67,3.74,0.39
68,0.35,0.42
69,0.65,0.35
72,0.29,1.44
73,0.19,0.37
74,1.76,0.35
76,1.63,0.81
77,1.16,0.72
78,4.58,1.03
79,21.39,3.46
80,0.39,2.57
82,2.66,1.38
83,1.53,0.77
84,2.23,3.05
85,4.55,8.17
87,4.89,1.47
89,0.2,0.1
92,0.19,1.01
93,0.16,0.38
94,19.6,6.12
95,2.12,0.79
96,3.2,1.58
97,1.91,0.6
100,0.25,0.56
101,1.64,0.33
102,0.87,0.45
103,1.59,0.71
104,0.05,0.1
105,1.33,0.48
106,0.52,0.4
107,2.34,1.26
110,0.98,0.11
111,0.79,0.22
112,0.35,0.11
113,0.3,0.27
114,0.75,0.17
115,0.91,0.25
116,0.4,0.07
117,1.71,0.12
118,0.23,0.02
119,0.72,0.06
120,0.21,0.09
121,2.04,0.68
122,0.36,0.23
125,3.59,0.97
126,0.48,0.28
129,9.66,2.29
130,23.91,0.83
134,1.6,1.45
135,6.67,2.95
136,1.98,0.35
137,21.64,0.7
138,2.72,1.83
139,4.46,1.6
140,1.59,0.16
141,2.92,0.07
142,0.07,0.15
143,0.4,2.77
144,18.56,3.02
145,5.23,0.86
146,1.79,1.87
147,1.85,0.38
148,0.04,0.17
149,0.03,0.26
150,0.57,0.55
153,0.38,0.78
156,1.02,0.59
158,0.17,0.61
160,0.78,0.57
161,1.66,0.91
162,0.5,0.11
163,0.2,0.13
167,0.38,0.61
168,0.53,0.56
169,0.18,0.32
171,2.53,1.81
172,0.45,0.03
174,0.06,0.23
176,0.34,0.1
178,0.62,0.04
179,0.97,0.11
180,1.14,0.2
183,0.03,0.01
185,0.32,0.24
