,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,12.42,18.0,18.38
5,22.55,12.0,19.54
6,29.64,16.0,25.72
8,18.45,19.0,18.42
19,47.34,60.0,49.84
23,49.08,52.0,42.86
30,49.93,11.0,42.72
32,36.48,35.0,38.47
37,32.89,35.0,38.12
40,42.84,30.0,49.33
44,14.32,16.0,16.21
48,25.71,25.0,22.54
50,35.97,24.0,31.48
51,33.11,14.0,27.4
53,29.59,24.0,32.6
61,21.83,27.0,26.82
68,24.39,17.0,14.56
70,14.02,5.0,10.83
71,19.8,13.0,15.85
75,10.46,8.0,8.63
83,29.97,21.0,27.36
86,28.16,29.0,35.17
96,32.51,36.0,30.24
105,47.28,65.0,46.19
107,57.62,60.0,63.47
109,49.75,27.0,42.88
110,47.8,63.0,54.24
112,50.07,36.0,46.69
115,26.19,20.0,21.09
118,42.06,50.0,37.0
122,58.37,75.0,62.83
124,11.08,8.0,8.7
126,20.03,16.0,28.3
127,8.55,8.0,4.67
128,6.11,8.0,5.23
129,7.97,11.0,7.99
130,8.59,9.0,9.2
132,5.69,6.0,4.68
137,8.16,9.0,15.11
138,7.26,8.0,7.02
139,7.04,3.0,6.41
140,11.25,12.0,14.35
146,15.44,19.0,16.89
148,33.9,29.0,24.27
149,29.15,27.0,34.68
157,35.91,34.0,44.2
164,35.12,0.0,31.48
165,34.03,31.0,32.55
168,22.7,18.0,19.45
174,17.3,16.0,20.36
175,19.95,17.0,20.9
178,29.3,5.0,22.3
181,18.74,15.0,16.81
187,31.71,45.0,37.74
191,10.15,16.0,13.36
194,36.72,21.0,24.67
195,33.96,32.0,37.91
197,21.1,18.0,12.0
198,32.36,42.0,36.04
200,45.42,82.0,51.0
201,45.21,38.0,44.63
203,42.56,47.0,45.79
204,41.17,32.0,28.7
212,24.4,15.0,18.39
213,18.9,29.0,22.7
220,34.12,22.0,35.39
221,38.22,56.0,42.95
229,22.91,20.0,19.13
232,25.05,23.0,19.91
233,17.73,21.0,24.4
238,33.73,29.0,35.47
239,34.75,24.0,23.97
241,43.55,35.0,39.16
243,30.49,21.0,17.86
246,30.41,23.0,26.66
