,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,168.19,26.04
2,29.58,53.49
3,8.75,32.24
6,59.98,29.36
9,47.2,38.66
19,22.87,24.15
21,11.05,29.48
22,41.62,33.58
35,2.63,4.57
37,0.49,13.17
38,4.67,10.82
43,13.84,13.61
46,176.3,21.28
55,10.43,17.46
58,39.1,45.32
62,30.0,28.72
63,25.71,18.38
66,20.31,68.16
69,26.74,24.22
70,201.59,91.97
79,102.24,27.54
80,23.85,2.47
81,12.28,12.7
82,25.98,12.06
85,26.96,45.99
88,74.83,50.68
90,3.52,15.85
92,37.94,48.58
93,131.92,39.95
101,5.09,10.02
103,42.56,35.01
107,14.2,2.55
112,40.53,47.67
117,32.19,16.62
118,20.55,30.34
121,26.96,15.99
126,7.62,47.94
130,48.58,46.04
133,185.14,54.0
134,46.23,11.8
135,7.95,30.44
144,16.13,35.3
150,15.66,21.94
151,16.77,7.29
154,6.61,19.0
160,18.81,6.15
162,10.73,42.32
174,0.34,4.85
178,332.54,176.83
180,76.54,47.66
181,46.19,1.86
182,57.26,47.2
184,19.61,3.52
185,5.05,36.33
188,1.99,20.78
189,6.89,7.03
190,28.14,3.68
192,20.79,49.51
194,47.77,26.62
198,2.89,3.19
199,39.15,42.42
203,5.52,7.36
206,33.57,27.15
208,68.58,51.63
214,21.94,12.06
215,3.22,3.0
217,6.07,7.51
224,65.98,11.55
227,inf,inf
228,2.04,1.89
233,19.31,6.04
235,22.42,39.75
243,75.86,31.72
244,18.76,18.06
247,21.86,3.96
