,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,31.0,2.12
5,87.9,62.86
6,85.22,60.73
8,2.89,3.03
19,21.1,16.94
23,5.61,17.59
30,353.91,288.38
32,4.23,9.92
37,6.04,8.91
40,42.79,64.42
44,10.49,1.3
48,2.86,9.85
50,49.87,31.18
51,136.49,95.72
53,23.3,35.84
61,19.16,0.65
68,43.49,14.36
70,180.41,116.51
71,52.31,21.89
75,30.73,7.83
83,42.73,30.3
86,2.89,21.27
96,9.7,16.0
105,27.26,28.95
107,3.96,5.79
109,84.28,58.82
110,24.12,13.91
112,39.08,29.69
115,30.97,5.45
118,15.88,26.0
122,22.18,16.23
124,38.5,8.81
126,25.21,76.86
127,6.83,41.6
128,23.63,34.63
129,27.51,27.33
130,4.57,2.17
132,5.1,22.03
137,9.36,67.93
138,9.26,12.22
139,134.68,113.81
140,6.28,19.59
146,18.73,11.08
148,16.91,16.32
149,7.96,28.43
157,5.62,29.99
164,inf,inf
165,9.77,5.01
168,26.13,8.07
174,8.14,27.28
175,17.38,22.95
178,486.04,345.91
181,24.92,12.06
187,29.53,16.13
191,36.56,16.49
194,74.85,17.46
195,6.14,18.48
197,17.24,33.31
198,22.95,14.18
200,44.6,37.81
201,18.97,17.45
203,9.44,2.58
204,28.65,10.33
212,62.65,22.59
213,34.81,21.74
220,55.08,60.85
221,31.74,23.31
229,14.55,4.33
232,8.9,13.42
233,15.55,16.18
238,16.32,22.33
239,44.79,0.12
241,24.43,11.89
243,45.2,14.96
246,32.21,15.93
