,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,149.78,94.32
1,168.1,108.49
3,155.91,99.01
4,102.95,57.89
5,9.49,26.88
7,62.36,26.31
9,36.07,31.32
10,31.34,8.42
13,35.06,13.14
14,1.47,21.06
15,150.38,169.0
16,46.18,39.7
17,35.99,32.07
18,31.11,21.0
20,57.05,91.57
24,43.37,37.81
25,65.32,19.26
27,37.12,27.9
28,3.45,18.72
29,55.68,28.25
30,88.37,106.85
32,21.03,24.87
34,26.66,51.44
35,36.16,62.79
36,11.03,4.96
38,1.83,22.77
40,2.87,37.55
41,26.87,34.71
43,77.84,22.33
45,111.71,45.63
47,23.59,55.33
48,9.18,29.42
49,46.48,68.8
50,78.11,20.57
51,21.4,1.95
52,36.94,24.23
53,4.06,46.1
54,66.5,29.39
56,6.96,23.25
57,146.52,75.3
58,39.19,35.89
59,19.19,4.82
60,20.33,17.25
