,éûçèï ,é¿ê—
1,0.05005799452802496,0.0
2,0.05005799452802496,0.0
3,0.05005799452802496,0.0
8,0.05005799452802496,0.0
9,0.05112087616702153,0.0
10,0.05112087616702153,0.0
12,0.05112087616702153,0.0
13,0.05112087616702153,0.0
14,0.05112087616702153,0.0
15,0.05112087616702153,0.0
17,0.05112087616702153,0.0
18,0.05112087616702153,0.0
19,0.05112087616702153,1.0
20,0.05112087616702153,0.0
21,0.05112087616702153,0.0
22,0.05112087616702153,0.0
27,0.05005799452802496,0.0
30,0.05005799452802496,0.0
31,0.05005799452802496,0.0
33,0.05112087616702153,0.0
34,0.05112087616702153,0.0
35,0.05112087616702153,0.0
36,0.05112087616702153,0.0
37,0.05112087616702153,0.0
38,0.05112087616702153,0.0
39,0.05112087616702153,0.0
40,0.05112087616702153,1.0
44,0.05112087616702153,0.0
45,0.05112087616702153,0.0
49,0.05005799452802496,0.0
50,0.05005799452802496,0.0
51,0.05005799452802496,0.0
53,0.05005799452802496,0.0
54,0.05005799452802496,0.0
55,0.045954322898198306,0.0
57,0.05112087616702153,0.0
58,0.05112087616702153,0.0
59,0.05112087616702153,0.0
61,0.05112087616702153,1.0
62,0.05112087616702153,0.0
63,0.05112087616702153,0.0
64,0.05112087616702153,0.0
66,0.05112087616702153,0.0
68,0.05112087616702153,0.0
69,0.05112087616702153,0.0
70,0.05112087616702153,0.0
71,0.05112087616702153,0.0
72,0.05005799452802496,0.0
73,0.05005799452802496,0.0
74,0.05005799452802496,0.0
75,0.05005799452802496,0.0
76,0.05005799452802496,0.0
77,0.05005799452802496,0.0
79,0.05005799452802496,0.0
80,0.05005799452802496,0.0
81,0.05112087616702153,0.0
82,0.05112087616702153,1.0
83,0.05112087616702153,0.0
84,0.05112087616702153,0.0
86,0.05112087616702153,0.0
87,0.05112087616702153,0.0
88,0.05112087616702153,0.0
89,0.05112087616702153,0.0
90,0.05112087616702153,0.0
92,0.05112087616702153,0.0
93,0.05112087616702153,0.0
94,0.05112087616702153,0.0
96,0.05005799452802496,0.0
97,0.05005799452802496,0.0
98,0.05005799452802496,0.0
99,0.05005799452802496,0.0
100,0.05005799452802496,0.0
101,0.05005799452802496,0.0
103,0.05005799452802496,0.0
104,0.05005799452802496,0.0
105,0.05112087616702153,0.0
107,0.05112087616702153,0.0
108,0.05112087616702153,0.0
110,0.05112087616702153,0.0
111,0.05112087616702153,0.0
112,0.05112087616702153,0.0
114,0.05112087616702153,0.0
115,0.05112087616702153,0.0
116,0.05112087616702153,0.0
118,0.04880129793413723,0.0
119,0.04880129793413723,0.0
122,0.04789607043484597,0.0
124,0.04798477971316998,0.0
125,0.07095432243253702,0.0
126,0.04789607043484597,0.0
127,0.04789607043484597,0.0
129,0.05112087616702153,0.0
130,0.05112087616702153,0.0
131,0.05112087616702153,0.0
132,0.05112087616702153,0.0
133,0.05112087616702153,0.0
134,0.05112087616702153,0.0
135,0.05112087616702153,0.0
138,0.05112087616702153,0.0
139,0.05112087616702153,0.0
140,0.05112087616702153,0.0
141,0.05112087616702153,0.0
142,0.05112087616702153,0.0
144,0.0499543228236925,0.0
145,0.0499543228236925,0.0
146,0.04789607043484597,0.0
147,0.04789607043484597,0.0
149,0.04789607043484597,0.0
151,0.05005799452802496,0.0
152,0.05005799452802496,0.0
153,0.05112087616702153,0.0
154,0.05112087616702153,0.0
156,0.05112087616702153,0.0
157,0.05112087616702153,0.0
158,0.05112087616702153,0.0
159,0.05112087616702153,0.0
160,0.05112087616702153,0.0
161,0.05112087616702153,0.0
162,0.05112087616702153,0.0
163,0.05112087616702153,0.0
168,0.05005799452802496,0.0
169,0.05005799452802496,0.0
170,0.05005799452802496,0.0
171,0.05005799452802496,0.0
174,0.05005799452802496,0.0
178,0.05112087616702153,0.0
179,0.05112087616702153,0.0
181,0.05112087616702153,0.0
182,0.05112087616702153,0.0
183,0.05112087616702153,0.0
186,0.05112087616702153,0.0
187,0.05112087616702153,0.0
191,0.05112087616702153,0.0
192,0.06157932260716,0.0
193,0.06157932260716,0.0
194,0.04789607043484597,0.0
195,0.04789607043484597,0.0
196,0.04789607043484597,0.0
197,0.04789607043484597,0.0
198,0.04789607043484597,0.0
200,0.05005799452802496,0.0
201,0.05112087616702153,0.0
202,0.05112087616702153,0.0
204,0.05112087616702153,0.0
205,0.05112087616702153,1.0
207,0.05112087616702153,0.0
208,0.05112087616702153,0.0
209,0.05112087616702153,0.0
211,0.05112087616702153,0.0
212,0.05112087616702153,0.0
213,0.04880129793413723,0.0
214,0.04880129793413723,0.0
215,0.04880129793413723,0.0
216,0.0566686084129149,0.0
217,0.0566686084129149,0.0
218,0.07095432243253702,0.0
220,0.050227827092102356,0.0
222,0.07095432243253702,0.0
223,0.04789607043484597,0.0
224,0.045954322898198306,0.0
227,0.05112087616702153,0.0
228,0.05112087616702153,0.0
229,0.05112087616702153,0.0
231,0.05112087616702153,0.0
232,0.05112087616702153,0.0
233,0.05112087616702153,0.0
234,0.05112087616702153,0.0
235,0.05112087616702153,0.0
236,0.05112087616702153,0.0
238,0.05112087616702153,0.0
239,0.07595432233940476,0.0
240,0.06157932260716,0.0
242,0.04789607043484597,0.0
243,0.04789607043484597,0.0
245,0.04789607043484597,0.0
246,0.04789607043484597,1.0
248,0.045954322898198306,0.0
251,0.05112087616702153,0.0
254,0.05112087616702153,0.0
255,0.05112087616702153,0.0
256,0.05112087616702153,0.0
257,0.05112087616702153,0.0
258,0.05112087616702153,0.0
260,0.05112087616702153,0.0
261,0.05112087616702153,0.0
262,0.05112087616702153,0.0
264,0.05005799452802496,0.0
265,0.05005799452802496,0.0
266,0.05005799452802496,1.0
268,0.05005799452802496,0.0
269,0.05005799452802496,0.0
271,0.045954322898198306,0.0
272,0.045954322898198306,0.0
273,0.05112087616702153,0.0
274,0.05112087616702153,0.0
275,0.05112087616702153,0.0
276,0.05112087616702153,0.0
278,0.05112087616702153,0.0
281,0.05112087616702153,0.0
282,0.05112087616702153,0.0
283,0.05112087616702153,0.0
285,0.05112087616702153,0.0
286,0.05112087616702153,0.0
288,0.05005799452802496,0.0
291,0.05005799452802496,0.0
292,0.05005799452802496,0.0
295,0.05005799452802496,0.0
296,0.05005799452802496,0.0
300,0.05112087616702153,0.0
302,0.05112087616702153,0.0
304,0.05112087616702153,0.0
307,0.05112087616702153,0.0
308,0.05112087616702153,1.0
311,0.05112087616702153,0.0
313,0.05005799452802496,0.0
314,0.05005799452802496,0.0
315,0.05005799452802496,0.0
316,0.05005799452802496,0.0
318,0.05005799452802496,0.0
321,0.05112087616702153,0.0
323,0.05112087616702153,0.0
324,0.05112087616702153,0.0
326,0.05112087616702153,0.0
327,0.05112087616702153,0.0
328,0.05112087616702153,0.0
329,0.05112087616702153,1.0
331,0.05112087616702153,0.0
332,0.05112087616702153,0.0
333,0.05112087616702153,0.0
334,0.04880129793413723,0.0
336,0.04789607043484597,0.0
339,0.07095432243253702,0.0
340,0.04798477971316998,0.0
342,0.07095432243253702,0.0
344,0.045954322898198306,0.0
346,0.05112087616702153,0.0
347,0.05112087616702153,0.0
348,0.05112087616702153,0.0
349,0.05112087616702153,1.0
350,0.05112087616702153,0.0
351,0.05112087616702153,0.0
352,0.05112087616702153,0.0
354,0.05112087616702153,0.0
355,0.05112087616702153,0.0
