,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,162.03,13.46
2,0.25,32.95
3,199.5,107.55
6,2.2,8.32
9,27.82,14.43
19,1.5,2.69
21,15.11,28.69
22,5.15,4.34
35,2.89,6.9
37,51.2,49.1
38,205.08,149.05
43,20.68,5.18
46,4.72,20.84
55,16.15,34.4
58,21.36,7.63
62,39.15,32.46
63,6.04,7.5
66,43.37,20.97
69,12.64,13.86
70,102.04,33.63
79,40.24,45.4
80,277.17,62.36
81,19.2,9.2
82,2.66,8.81
85,80.9,4.02
88,38.95,29.35
90,7.84,13.99
92,2.78,4.23
93,13.02,15.64
101,62.97,13.95
103,6.75,13.46
107,34.27,26.19
112,1.13,5.87
117,6.03,2.1
118,20.6,6.13
121,21.68,22.51
126,21.16,34.64
130,99.67,13.61
133,2.73,17.68
134,36.44,6.81
135,30.01,19.55
144,66.21,1.34
150,19.1,15.13
151,194.97,97.79
154,9.84,5.75
160,8.07,11.79
162,13.56,13.2
174,27.95,7.46
178,357.83,34.08
180,0.56,15.89
181,66.0,9.08
182,18.7,15.91
184,10.07,0.31
185,132.85,20.38
188,20.88,19.29
189,34.74,25.87
190,28.81,27.49
192,8.34,24.28
194,14.72,0.2
198,18.55,29.07
199,13.93,17.58
203,11.19,8.36
206,21.28,4.03
208,19.95,18.11
214,48.13,21.24
215,9.42,29.46
217,20.52,30.56
224,37.29,2.76
227,47.81,21.92
228,241.57,109.51
233,3.1,12.28
235,228.64,23.04
243,32.71,13.85
244,8.98,1.53
247,10.46,11.46
