,éûçèï 
1,34.51
3,41.63
6,42.05
8,32.37
9,102.15
14,7.82
15,135.51
16,141.06
18,128.17
21,77.75
22,7.8
23,37.95
25,44.11
30,28.29
31,8.56
33,17.9
36,6.81
46,43.8
47,33.14
53,37.44
54,14.11
63,98.54
64,147.78
74,33.67
83,4.82
85,56.76
86,27.31
92,27.55
93,57.43
96,57.26
97,30.33
101,49.32
111,14.69
113,0.77
114,1.05
115,27.35
117,11.05
121,21.49
122,55.47
125,2.13
130,219.42
132,26.06
143,29.53
145,11.83
149,0.27
157,13.9
159,15.25
161,21.64
162,34.63
163,3.77
168,45.8
170,12.07
175,0.13
178,205.65
180,27.23
181,20.59
183,7.43
184,30.73
186,5.36
188,23.13
192,3.85
200,17.0
203,107.47
207,12.49
208,13.82
209,9.76
214,49.75
217,28.71
219,31.47
226,0.33
228,42.29
230,16.29
234,12.07
235,46.19
241,37.07
242,18.51
243,1.16
245,9.24
247,103.98
248,187.04
250,5.77
251,20.08
254,9.15
257,5.97
260,61.7
261,35.84
262,22.47
263,45.89
266,25.23
271,36.84
274,3.8
275,36.89
276,3.05
279,29.43
280,16.94
287,21.97
290,38.26
292,36.56
295,48.53
297,34.56
298,47.97
300,17.39
303,8.53
306,31.93
307,168.5
312,49.03
314,42.79
318,25.35
324,46.77
325,7.18
331,29.27
333,142.7
335,58.46
336,17.59
337,1.39
338,1.5
339,5.18
342,123.27
349,12.78
354,3.49
356,6.46
361,16.32
363,17.09
365,17.46
368,32.91
372,4.04
373,14.04
380,34.52
382,51.05
385,41.58
398,19.34
399,139.16
400,34.24
401,172.03
407,11.77
411,16.05
418,2.43
419,47.27
420,44.68
421,4.14
423,35.3
424,8.27
428,61.45
431,47.27
435,43.74
437,11.46
439,48.53
442,70.53
446,29.45
450,15.87
453,112.24
454,24.43
456,56.81
465,41.25
467,inf
472,13.75
475,134.33
478,45.18
479,36.66
482,30.32
487,23.55
488,39.56
492,89.13
504,22.43
505,32.38
506,27.16
510,50.45
511,31.11
518,86.88
519,52.19
520,93.12
526,1.45
527,41.85
542,35.78
557,8.35
565,35.93
567,33.28
571,115.8
575,37.87
577,33.99
579,38.25
580,22.01
583,74.0
590,5.01
594,17.31
598,47.23
600,9.19
601,43.03
604,58.97
605,44.7
606,78.53
610,0.66
613,29.36
615,1.28
619,14.54
621,11.5
624,8.94
625,48.13
628,19.23
631,9.2
632,55.1
633,41.63
636,173.44
637,135.55
641,25.93
642,119.81
646,26.33
655,88.04
658,43.85
662,23.45
665,76.16
667,17.12
668,22.5
669,117.04
670,5.83
672,23.83
674,22.63
681,46.94
682,19.48
686,35.46
695,22.28
698,32.6
702,40.88
703,57.88
707,inf
708,44.12
709,25.96
711,29.68
713,24.24
716,43.58
720,21.66
721,53.83
723,51.08
727,7.78
744,35.05
753,3.81
754,13.35
757,17.39
759,10.95
761,37.51
763,46.15
764,61.08
765,29.84
768,43.49
771,15.29
774,28.07
775,46.81
776,31.79
779,19.64
781,4.34
787,8.03
795,23.34
796,33.26
801,23.33
804,0.42
808,inf
811,12.8
813,23.84
816,33.28
818,31.04
820,27.0
821,39.99
824,1.95
827,1.73
837,32.11
839,52.22
845,36.32
849,36.83
850,25.81
874,40.26
875,inf
878,1.03
882,15.06
883,14.09
889,49.29
890,26.43
891,43.77
892,43.77
894,52.82
895,6.49
896,43.03
898,24.21
904,27.16
905,15.67
908,34.81
910,5.89
913,2.01
916,18.05
917,32.3
918,1.7
920,45.96
922,34.4
923,72.05
928,100.16
936,31.08
943,19.5
944,44.28
945,63.38
947,2.78
949,54.72
955,16.41
956,41.15
959,42.04
962,49.17
963,29.59
964,31.85
968,52.89
981,32.62
988,35.74
990,43.3
999,68.23
1001,0.77
1006,38.27
1008,26.69
1012,31.02
1014,29.82
1020,9.1
1026,110.15
1028,61.74
1032,51.7
1035,29.31
1046,65.63
1052,49.83
1062,32.1
1064,17.45
1067,16.99
1070,9.12
1072,25.26
1073,20.73
1074,6.0
1076,36.63
1078,31.27
1079,20.14
1080,30.18
1084,36.24
1088,17.08
1092,9.22
1093,24.44
1098,19.61
1099,19.43
1114,9.05
1115,24.07
1117,46.57
1126,20.59
1129,5.16
1141,18.66
1143,5.63
1144,17.79
1151,26.25
1153,29.37
1159,38.56
1160,23.31
1161,65.16
1164,112.4
1167,13.25
