,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,2.12,26.0,31.26
6,5.65,2.0,2.25
8,15.99,2.0,2.59
9,9.56,11.0,9.09
13,6.24,2.0,2.26
17,7.54,2.0,2.32
18,2.75,2.0,2.23
24,-1.95,2.0,2.33
27,1.4,2.0,2.25
28,7.85,3.0,3.31
30,6.8,3.0,3.4
36,7.76,3.0,3.31
42,4.7,2.0,2.44
43,8.78,3.0,3.25
47,3.54,23.0,23.68
48,10.01,12.0,19.17
51,0.25,3.0,3.43
55,12.53,31.0,28.46
60,15.12,30.0,28.57
63,29.06,36.0,29.47
66,12.5,2.0,1.89
74,23.73,36.0,27.27
76,21.53,36.0,26.92
86,12.35,2.0,2.64
87,21.95,21.0,24.1
91,20.46,13.0,15.03
93,7.75,2.0,2.15
96,38.98,28.0,39.07
98,28.56,36.0,32.35
100,25.01,21.0,29.67
107,23.69,2.0,2.11
109,70.38,66.0,74.42
111,68.05,64.0,64.4
112,46.91,32.0,47.01
114,23.92,46.0,42.4
118,51.36,54.0,49.57
121,24.76,29.0,31.38
133,47.45,48.0,46.4
135,4.32,3.0,2.86
136,6.09,2.0,2.13
137,12.7,6.0,9.77
142,23.4,44.0,46.96
144,48.14,59.0,50.12
145,52.27,57.0,50.97
146,71.44,64.0,74.24
148,72.35,65.0,76.44
151,60.33,68.0,66.12
152,46.37,51.0,44.69
155,11.86,3.0,3.67
158,10.91,3.0,3.46
161,8.99,6.0,7.08
163,17.87,2.0,2.52
164,32.4,31.0,31.7
169,15.69,18.0,14.46
171,15.94,3.0,3.16
177,3.82,2.0,2.34
179,4.54,2.0,2.43
184,-1.53,2.0,2.21
185,8.0,3.0,3.78
190,27.3,22.0,21.07
193,25.12,18.0,27.12
196,7.44,2.0,2.35
197,9.7,6.0,10.16
203,6.13,3.0,3.53
205,7.92,3.0,3.58
206,8.64,25.0,26.44
210,1.8,2.0,2.35
214,9.53,16.0,18.33
217,3.56,25.0,24.65
224,9.55,3.0,3.7
227,4.29,24.0,20.92
230,7.65,3.0,3.82
232,9.29,11.0,11.9
235,15.0,18.0,13.03
239,7.36,22.0,22.75
242,34.05,33.0,42.19
245,20.07,34.0,38.63
258,37.39,46.0,47.24
260,26.57,31.0,34.99
261,56.93,26.0,27.23
265,41.45,43.0,47.34
274,43.16,3.0,4.4
285,57.36,54.0,56.47
293,52.6,55.0,70.99
295,70.21,60.0,70.74
299,66.18,59.0,70.15
310,57.52,56.0,71.43
313,54.34,59.0,58.16
314,57.21,47.0,59.8
316,66.28,55.0,67.75
317,51.67,43.0,44.8
319,56.01,74.0,70.54
320,53.67,60.0,58.21
321,68.06,59.0,58.27
322,47.96,59.0,52.37
327,54.12,69.0,62.97
341,51.13,48.0,47.15
344,29.53,37.0,32.51
346,10.73,2.0,2.94
359,11.84,2.0,2.95
362,24.93,40.0,38.11
370,10.74,2.0,2.63
371,6.18,3.0,3.27
373,4.15,3.0,3.28
375,13.06,23.0,22.14
376,9.9,28.0,29.96
377,21.12,3.0,3.23
381,10.96,2.0,2.33
386,5.26,3.0,3.31
387,9.18,2.0,2.55
389,14.18,2.0,2.39
392,11.44,2.0,2.47
396,3.6,2.0,2.52
400,5.6,2.0,2.41
401,5.28,2.0,2.36
403,8.33,2.0,2.3
404,2.34,3.0,3.3
405,30.29,26.0,17.74
407,15.16,2.0,2.56
414,6.47,2.0,2.5
416,4.67,2.0,2.47
418,3.14,2.0,2.6
419,12.84,2.0,2.71
420,17.47,9.0,8.59
422,12.98,2.0,2.6
426,9.45,28.0,15.96
428,43.03,42.0,32.47
430,39.27,58.0,43.99
432,9.82,14.0,11.29
433,33.29,51.0,30.14
435,43.37,58.0,42.88
438,2.35,8.0,6.58
440,61.23,32.0,52.06
444,7.18,7.0,9.22
447,5.51,2.0,2.08
453,8.71,3.0,2.99
455,37.5,39.0,30.13
463,46.3,34.0,48.07
467,34.03,48.0,60.52
470,6.7,7.0,10.93
475,60.23,60.0,62.84
479,14.68,43.0,23.6
482,57.09,44.0,51.35
484,25.2,19.0,21.0
487,23.81,2.0,2.03
489,66.42,73.0,66.76
490,75.47,82.0,71.35
492,72.14,82.0,72.56
494,32.91,56.0,30.26
501,48.73,40.0,48.95
502,73.2,69.0,57.94
503,84.56,94.0,84.17
506,86.73,88.0,83.78
512,73.07,82.0,72.01
513,70.4,80.0,73.77
518,40.04,57.0,46.99
520,69.36,64.0,67.8
522,32.8,32.0,48.89
528,66.82,70.0,73.37
529,11.28,2.0,2.05
531,25.08,38.0,25.27
534,32.46,47.0,37.71
535,66.22,63.0,68.18
536,3.84,2.0,2.08
537,-0.49,2.0,1.78
538,12.31,4.0,3.3
541,8.01,2.0,2.36
542,4.97,2.0,1.96
549,10.12,8.0,7.37
554,10.82,2.0,2.49
557,1.29,17.0,15.54
559,15.58,2.0,2.18
563,0.4,2.0,2.37
565,5.72,19.0,19.3
566,12.09,2.0,2.54
567,4.36,3.0,3.66
570,-0.25,2.0,2.41
571,5.36,3.0,3.34
575,4.88,2.0,2.39
579,6.39,25.0,22.47
584,7.54,2.0,2.28
