,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,9.37,2.0,1.9
1,10.15,2.0,1.62
7,1.52,3.0,2.75
11,2.3,2.0,2.9
13,8.36,2.0,1.8
17,3.56,2.0,1.65
18,5.21,2.0,1.78
19,1.48,3.0,3.45
21,0.13,3.0,3.48
22,8.31,2.0,1.83
23,1.99,3.0,3.53
27,6.23,2.0,1.75
30,9.37,3.0,3.49
34,8.7,3.0,2.96
39,6.68,3.0,3.36
41,5.2,3.0,2.75
43,12.14,3.0,1.92
47,0.72,23.0,24.21
50,10.07,2.0,1.88
54,10.28,24.0,30.3
64,16.69,18.0,19.74
67,31.94,35.0,36.36
68,44.86,47.0,56.33
76,19.67,36.0,29.17
78,28.13,25.0,36.46
84,25.95,27.0,26.94
90,13.86,19.0,26.98
93,5.24,2.0,2.05
95,23.2,12.0,9.11
100,35.5,21.0,34.96
102,44.88,63.0,45.83
108,46.02,61.0,64.72
109,68.04,66.0,76.3
110,65.72,65.0,70.54
117,32.93,47.0,37.32
120,38.4,43.0,46.45
123,64.79,60.0,70.16
126,64.26,73.0,71.27
130,43.99,46.0,58.58
134,20.61,23.0,31.17
135,-0.67,3.0,2.48
136,6.23,2.0,2.05
139,53.63,43.0,52.33
143,50.19,47.0,53.27
146,70.49,64.0,74.09
148,76.15,65.0,79.98
149,52.5,2.0,4.98
151,65.9,68.0,72.91
152,50.58,51.0,45.35
154,9.17,2.0,2.29
157,6.05,2.0,1.68
158,7.29,3.0,3.74
159,9.84,2.0,2.41
167,22.72,23.0,24.85
168,19.48,27.0,30.76
169,16.23,18.0,13.87
172,5.91,2.0,1.45
181,16.43,14.0,19.37
185,7.05,3.0,1.76
186,23.27,16.0,26.64
189,17.12,13.0,21.87
191,0.25,2.0,2.98
193,21.74,18.0,25.46
199,6.7,2.0,2.03
205,7.39,3.0,3.09
210,9.4,2.0,1.36
219,9.03,4.0,3.81
220,9.6,23.0,22.6
223,8.55,2.0,2.11
225,9.53,2.0,2.16
230,8.81,3.0,3.82
236,9.84,2.0,2.08
238,18.09,5.0,2.99
245,17.02,34.0,36.64
250,22.23,18.0,20.91
252,28.15,33.0,31.61
254,23.73,2.0,3.93
255,28.96,23.0,31.9
260,31.19,31.0,34.8
261,43.86,26.0,26.17
264,43.66,42.0,43.74
270,57.04,58.0,67.57
