,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,47.23,2.82
1,123.19,33.62
2,57.05,34.31
3,28.88,14.8
4,6.27,9.95
7,40.43,3.83
8,11.89,7.74
9,45.49,45.42
10,30.0,9.26
12,3.51,31.53
14,14.42,1.45
16,13.62,17.16
17,28.16,24.48
19,18.0,78.67
21,142.14,2.64
22,161.87,89.09
24,123.67,22.81
27,197.93,20.91
31,332.04,198.07
33,267.99,15.35
34,227.76,30.29
35,147.59,56.47
37,449.17,56.86
38,173.92,37.71
40,133.67,7.04
42,204.14,84.29
43,92.86,46.8
44,19.66,14.24
45,204.37,55.94
46,110.94,11.36
47,34.29,5.86
48,138.86,14.02
49,66.1,17.43
50,40.2,13.58
51,13.1,8.61
52,127.45,99.17
53,14.34,16.23
54,46.21,19.39
56,4.31,35.56
57,56.95,19.44
58,5.89,10.72
59,33.38,30.23
62,21.17,14.28
63,13.38,6.94
64,4.98,0.08
66,65.25,1.63
68,43.81,1.71
69,25.91,4.19
71,150.88,26.32
72,5.58,10.11
74,18.94,1.55
75,16.83,8.92
76,28.49,7.79
77,39.19,0.66
78,1.93,11.25
79,18.38,16.16
80,6.74,14.35
82,14.86,4.04
83,24.71,4.48
85,7.86,0.79
86,4.39,9.15
87,38.6,98.16
88,17.3,19.7
90,48.08,1.31
91,43.29,7.97
92,3.78,6.34
93,4.66,3.9
96,10.54,12.3
97,9.77,6.1
98,25.78,14.61
100,23.01,23.12
101,0.03,0.35
102,102.64,18.56
103,7.35,0.33
104,1.64,22.16
107,19.79,17.31
109,34.1,18.5
110,51.55,14.75
111,73.12,125.87
112,24.0,22.6
113,21.98,19.58
114,23.5,23.6
115,26.18,21.96
116,25.23,24.08
117,31.8,14.05
118,44.25,37.28
119,3.01,8.98
123,12.35,8.8
124,30.33,92.57
125,41.1,37.55
126,59.05,50.97
127,23.52,28.98
129,22.73,4.32
130,33.3,4.53
131,45.5,49.18
132,50.25,44.03
133,26.98,22.12
135,17.61,37.15
137,2.61,10.17
138,10.48,15.64
141,41.52,7.11
142,7.7,11.44
143,8.94,10.07
144,18.69,8.7
145,16.81,20.96
146,51.84,12.42
147,0.59,28.0
148,58.88,10.9
149,29.94,26.82
150,31.53,26.52
151,7.42,11.89
153,0.78,11.94
154,33.87,2.09
155,14.12,15.79
157,15.32,34.83
158,10.01,16.23
159,13.14,19.54
160,45.35,44.27
161,5.54,8.32
166,4.05,4.26
167,6.32,2.79
168,11.52,10.09
170,9.41,38.56
173,4.75,10.21
175,37.21,48.58
176,4.06,14.69
179,0.36,5.46
180,3.6,20.4
181,33.02,11.46
183,77.28,30.2
184,4.01,18.85
185,14.28,13.41
186,13.39,5.75
188,20.58,20.66
189,21.36,2.1
190,5.69,2.93
191,26.66,5.97
194,14.77,4.71
195,165.41,38.02
196,6.09,20.44
198,153.14,24.84
199,19.99,14.15
200,14.03,8.39
204,73.27,2.88
207,44.96,5.63
208,2.99,3.01
209,21.64,7.81
210,22.78,5.74
212,463.92,94.54
213,5.94,12.88
214,102.57,30.42
216,24.46,13.67
219,164.73,23.28
220,7.21,6.04
221,20.68,17.14
222,18.56,19.88
223,2.53,4.81
226,62.26,33.6
227,18.04,7.1
228,22.65,4.84
229,9.87,6.62
231,17.69,5.83
232,4.16,6.9
233,91.76,28.54
235,8.91,17.43
236,42.59,23.89
237,0.88,12.4
238,16.92,26.24
239,17.19,11.02
241,4.42,4.38
244,9.79,13.68
245,29.61,13.46
247,1.37,9.5
248,21.13,23.07
250,7.16,5.02
251,0.23,7.14
252,5.96,2.72
253,18.4,21.15
254,14.1,14.74
255,13.08,2.76
258,16.97,11.0
261,23.66,2.96
263,12.51,3.41
265,11.1,0.69
266,8.54,4.97
267,5.03,4.54
268,21.07,14.19
269,24.82,32.5
270,30.06,11.35
272,263.3,48.64
274,1373.12,327.2
275,2158.75,566.31
277,1216.9,456.08
278,19.5,20.13
279,23.56,9.37
280,20.13,16.5
283,18.55,10.26
286,3.79,0.07
288,26.32,40.27
290,22.02,7.73
291,2.66,6.23
292,18.72,18.41
293,5.0,3.03
294,35.3,44.03
296,22.09,18.33
298,4.63,10.0
299,26.78,9.44
300,21.64,24.6
301,41.56,19.14
306,17.75,27.39
307,28.63,26.92
308,16.4,13.01
309,9.43,5.77
311,9.24,5.16
312,0.8,1.98
314,15.66,15.07
315,20.19,17.6
317,26.3,47.37
318,12.85,11.72
319,21.17,16.97
320,32.61,35.23
321,32.27,15.72
322,2.32,2.81
323,11.55,10.68
324,14.84,13.23
325,16.07,13.9
328,1.04,6.25
329,26.46,20.36
330,14.8,0.2
331,41.54,48.48
332,15.09,25.8
333,87.66,20.27
334,2.29,9.55
335,5.85,36.68
337,19.42,11.66
339,14.61,16.4
340,42.25,18.06
341,6.33,22.95
342,34.27,8.71
343,2.67,39.91
345,5.03,19.0
346,27.07,13.8
348,9.34,25.84
349,7.69,5.46
352,137.8,1.74
353,12.48,6.03
354,26.15,16.7
355,4.15,39.37
356,21.88,13.54
358,42.93,6.18
359,14.7,18.81
360,1.42,20.46
361,36.62,6.09
362,7.92,0.12
363,26.33,13.77
