,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,4.38,6.0,5.94
1,6.8,4.0,4.39
2,25.86,44.0,58.33
3,21.26,32.0,31.49
4,38.96,47.0,41.0
6,32.14,38.0,34.42
8,34.13,42.0,43.91
9,55.36,39.0,51.02
10,46.66,46.0,48.52
11,5.79,4.0,5.66
12,19.68,19.0,22.61
14,35.9,29.0,31.64
15,6.85,4.0,4.97
17,28.65,35.0,33.95
18,6.01,5.0,4.54
19,2.4,4.0,3.43
21,6.74,5.0,3.26
23,18.07,8.0,9.3
24,15.25,10.0,12.06
26,4.55,5.0,7.58
27,5.01,4.0,4.09
28,13.11,5.0,6.58
29,-0.07,4.0,3.16
30,9.62,4.0,4.04
31,8.36,4.0,10.26
32,9.82,4.0,5.51
33,14.81,4.0,7.03
34,11.19,4.0,3.11
35,5.63,4.0,5.44
36,4.59,5.0,6.86
38,20.41,11.0,14.75
39,1.59,4.0,3.1
41,0.85,4.0,3.29
42,5.25,4.0,4.62
44,29.04,26.0,18.85
46,10.08,8.0,13.12
47,9.04,9.0,13.93
48,12.79,7.0,8.49
51,8.41,13.0,13.53
52,19.1,10.0,19.51
53,3.66,4.0,2.8
55,8.95,4.0,3.49
56,10.87,13.0,14.99
57,5.86,4.0,3.5
58,18.56,22.0,24.31
59,16.92,19.0,23.12
60,-0.11,9.0,6.76
61,13.85,14.0,14.27
62,16.51,26.0,21.1
63,10.17,11.0,13.81
64,19.68,19.0,18.64
65,17.81,19.0,18.07
66,27.61,25.0,24.59
67,13.9,11.0,10.99
68,32.79,25.0,27.9
69,48.16,64.0,53.17
73,51.81,43.0,70.36
76,34.15,38.0,38.09
77,8.12,11.0,13.03
78,15.02,13.0,11.33
79,22.41,17.0,16.4
80,28.53,31.0,28.57
82,12.6,14.0,13.78
84,18.41,17.0,14.75
85,20.63,15.0,13.92
86,71.15,69.0,70.45
87,40.18,35.0,67.78
88,23.86,22.0,28.84
89,16.24,18.0,20.26
91,16.91,13.0,16.41
92,16.87,21.0,30.1
93,32.66,37.0,38.78
94,24.94,22.0,27.81
96,51.36,54.0,44.68
97,55.82,60.0,60.68
98,16.98,20.0,21.37
99,21.08,11.0,13.18
100,116.89,141.0,103.58
104,47.66,50.0,54.32
105,38.95,32.0,37.84
107,127.32,137.0,110.6
108,129.32,161.0,107.57
111,71.93,40.0,84.05
112,125.66,155.0,107.6
113,128.89,151.0,111.9
114,133.54,154.0,109.81
116,50.7,38.0,49.64
118,95.06,126.0,77.0
120,52.99,55.0,47.55
121,84.08,46.0,70.47
122,89.73,89.0,104.33
123,52.17,45.0,50.38
125,52.54,43.0,57.67
126,55.41,40.0,57.67
128,92.24,98.0,102.06
130,60.45,41.0,57.51
131,38.76,37.0,56.96
133,26.33,28.0,34.3
134,15.88,25.0,27.54
137,14.75,13.0,15.44
138,24.62,27.0,27.9
139,45.57,55.0,38.45
140,51.81,46.0,77.76
141,51.6,42.0,42.8
143,110.92,117.0,103.8
144,40.82,48.0,57.84
146,53.81,36.0,45.74
147,62.37,63.0,81.91
148,47.85,37.0,44.32
149,123.23,150.0,104.09
151,53.11,56.0,52.11
154,19.27,22.0,18.84
155,14.99,14.0,14.8
158,11.4,10.0,12.7
160,17.68,12.0,17.75
161,17.92,19.0,19.11
162,33.0,34.0,32.96
163,51.95,51.0,41.13
164,43.41,38.0,45.26
166,21.0,22.0,24.7
167,31.47,34.0,34.05
168,23.79,25.0,24.4
169,22.43,17.0,19.84
171,52.89,46.0,61.1
172,38.24,36.0,28.66
173,27.46,31.0,26.48
175,75.72,56.0,92.73
176,30.82,33.0,33.28
177,32.64,32.0,24.03
179,10.61,13.0,13.35
180,18.09,16.0,19.45
181,21.8,22.0,27.67
182,27.34,27.0,29.15
183,11.21,8.0,9.25
184,31.01,29.0,29.02
185,37.33,48.0,39.51
187,18.94,25.0,44.67
188,26.5,26.0,25.15
189,16.79,19.0,20.1
190,34.74,33.0,31.69
191,28.7,25.0,29.74
192,32.6,29.0,38.23
193,31.22,35.0,33.27
195,15.41,7.0,9.15
199,31.27,34.0,31.22
200,12.48,12.0,13.5
201,34.08,30.0,31.68
202,7.47,4.0,5.41
203,31.51,38.0,32.86
206,54.79,45.0,50.19
207,7.19,5.0,7.73
208,24.62,24.0,23.31
210,22.0,26.0,30.93
211,19.91,37.0,30.79
213,56.01,60.0,50.19
214,13.62,9.0,9.43
216,26.91,32.0,29.13
219,20.73,9.0,12.68
220,47.78,52.0,63.98
222,25.74,31.0,24.31
223,29.05,30.0,31.81
224,30.94,30.0,27.05
225,28.95,29.0,29.48
227,60.79,64.0,51.21
230,28.89,31.0,29.42
231,31.7,35.0,38.04
234,64.55,71.0,61.33
235,27.3,34.0,38.81
236,33.32,26.0,30.43
239,43.35,47.0,45.49
240,61.75,53.0,67.5
244,26.14,28.0,25.72
245,66.34,78.0,64.75
246,49.76,46.0,43.84
247,63.73,63.0,75.58
248,87.46,104.0,77.64
249,51.45,58.0,55.43
250,45.28,40.0,46.44
251,43.44,53.0,52.27
253,47.27,39.0,53.68
256,46.73,37.0,38.75
257,90.97,90.0,78.54
262,109.28,127.0,108.64
263,47.52,45.0,42.87
265,50.62,60.0,57.74
268,56.73,53.0,64.51
270,60.95,45.0,53.81
273,24.58,5.0,13.0
274,39.25,4.0,29.03
276,93.15,4.0,52.23
278,131.87,143.0,101.59
280,156.31,177.0,140.52
281,145.91,139.0,125.55
283,130.49,144.0,124.88
284,115.36,122.0,123.75
285,111.5,89.0,90.99
286,125.19,121.0,120.79
287,93.9,90.0,92.95
288,106.92,94.0,125.55
289,118.77,130.0,119.06
290,123.94,136.0,114.31
292,115.91,142.0,111.9
293,120.93,133.0,122.42
295,106.64,126.0,125.55
297,145.7,142.0,144.54
298,72.98,67.0,84.71
299,123.1,133.0,127.79
300,129.8,140.0,122.35
301,71.36,59.0,75.21
303,127.86,146.0,129.64
304,112.88,129.0,135.16
305,77.39,47.0,67.31
306,71.3,71.0,80.23
309,117.37,117.0,121.6
311,112.87,154.0,131.5
312,103.33,126.0,101.89
315,158.74,177.0,138.37
316,143.46,147.0,132.37
317,106.67,81.0,123.92
318,155.62,164.0,144.32
319,155.52,175.0,140.52
321,78.75,67.0,87.52
323,73.93,73.0,74.19
324,158.23,168.0,148.84
325,140.55,116.0,137.4
326,90.72,83.0,101.03
327,97.44,76.0,101.89
328,103.73,119.0,111.05
329,95.46,97.0,101.89
332,96.72,103.0,71.9
333,56.62,40.0,46.88
335,36.38,35.0,43.7
336,53.1,60.0,55.37
338,48.14,48.0,60.8
340,38.23,35.0,37.64
342,41.69,35.0,42.74
343,45.2,43.0,55.29
344,32.72,31.0,23.26
345,21.47,15.0,16.27
346,31.71,33.0,28.58
347,10.64,7.0,9.05
348,25.23,31.0,27.44
349,21.9,17.0,21.19
352,26.47,16.0,17.29
353,78.4,83.0,73.32
354,73.13,85.0,74.54
355,83.76,72.0,85.53
356,47.16,49.0,46.47
357,68.16,85.0,67.36
358,39.19,44.0,43.44
359,33.0,43.0,54.93
360,30.89,26.0,30.67
362,19.39,15.0,14.84
363,22.53,21.0,22.31
364,23.1,26.0,23.56
