,éûçèï ,é¿ê—
0,0.016492044808231486,0.0
2,0.03300198453219026,0.0
4,0.1114695466877797,1.0
5,0.08022797891906853,0.0
7,0.14467267586451926,0.0
10,0.08244177655145157,0.0
11,0.030327622055323984,0.0
12,0.05306537688986306,0.0
13,0.07816000266886346,0.0
17,0.057478535415814457,0.0
19,0.021935881760361327,0.0
20,0.01828898218808247,0.0
24,0.021984039804291856,0.0
26,0.03633854157017329,0.0
27,0.05111219048197823,0.0
28,0.03495929570741441,0.0
29,0.03471123887018894,0.0
32,0.20806108667511972,0.0
34,0.05589438412765586,0.0
35,0.05788186151029791,0.0
37,0.0878279136023061,0.0
38,0.05315194805477558,0.0
39,0.09346842373513313,0.0
40,0.05050382297125755,0.0
41,0.04207678271147615,0.0
42,0.06996533236568674,0.0
43,0.04563520190788526,0.0
44,0.07384715706800347,1.0
45,0.05389498168591637,0.0
48,0.006887555288380638,0.0
49,0.02123975797678518,0.0
50,0.0116645951615717,0.0
51,0.02720222898103717,0.0
52,0.018057016967634818,0.0
55,0.08543780488396548,0.0
56,0.05259062148628725,0.0
57,0.03681397780103069,0.0
58,-0.017638825487633323,0.0
59,-0.011993557287162842,0.0
60,0.052329112867274624,0.0
61,0.004177525148783369,0.0
62,-0.04158516997895616,0.0
65,0.03521034874562737,0.0
66,0.08468752123158822,1.0
67,0.02403148702542899,0.0
68,0.021626487600562776,0.0
69,0.02692340906100658,0.0
70,0.026870892490217575,0.0
71,0.04782342628658025,0.0
72,0.02254048306349027,0.0
73,0.024990931115403063,0.0
75,0.030418773807071108,0.0
76,0.027968325755158313,0.0
77,0.02303630345235019,0.0
78,0.0209614601979955,0.0
79,-0.016069428897432358,0.0
80,0.052507857770942204,0.0
81,0.03589683978735784,0.0
82,0.0016371499835517805,0.0
84,0.0680708078385313,0.0
87,0.08201140848563737,1.0
88,0.03349961479727981,0.0
89,0.020086876302128773,0.0
90,0.016946168633865263,0.0
91,0.0381332593075073,0.0
94,0.06071961552937703,0.0
95,0.049295909824217,0.0
98,0.019293543969608196,0.0
99,0.05437617698099348,0.0
100,0.02030592171154067,0.0
102,0.03589487249617418,0.0
103,0.005278166375938267,0.0
104,0.023972489474019722,0.0
105,0.03668704030425775,0.0
106,0.19224344517137873,0.0
107,0.4009687229063495,1.0
108,0.36464411258009066,0.0
109,0.31901612043420924,0.0
110,0.33276332368815764,0.0
112,0.30448061989178027,0.0
116,-0.008125563340786858,0.0
118,0.019163586498491675,0.0
119,0.03788521108606966,0.0
120,0.06372157293655123,0.0
123,0.03147426590449554,0.0
124,0.061069000297551836,0.0
126,0.025808340451572785,0.0
127,0.8907915211143372,1.0
128,0.9989224184945392,1.0
129,1.8111579075114776,2.0
131,0.7371552388165499,1.0
133,0.11235892033395026,0.0
134,0.37062227909679385,0.0
135,0.30764557528637104,0.0
136,0.17604717566647404,0.0
137,0.28967589609206235,0.0
138,0.031841887587148086,0.0
139,-0.034775010334323085,0.0
140,0.041829291736714375,0.0
141,0.0760931268338635,0.0
142,-0.0037936112422907934,0.0
144,0.07682139255845366,1.0
146,0.05155735998872464,0.0
147,0.061666805781258334,0.0
148,0.061666805781258334,0.0
150,0.0463836374939065,0.0
151,0.2287549665869537,0.0
152,0.4869644708058316,1.0
153,0.306628336822935,1.0
154,0.18149064098513487,0.0
155,0.034775985725989444,0.0
156,0.03014950395820543,0.0
158,0.0006059222628295202,0.0
160,0.019094929264034315,0.0
164,0.039657801432786,0.0
165,0.019572772498676727,0.0
166,0.055901060490369275,0.0
167,0.058141248854386304,0.0
169,0.006289361149753108,0.0
171,0.0616579272300105,0.0
172,0.030902895415856214,0.0
173,0.0569671082754946,0.0
174,0.06823466202625209,0.0
176,0.8130091274440412,1.0
177,0.21270012420801748,0.0
179,0.07922500192447397,0.0
182,0.04731946812103265,0.0
185,0.04654582791471953,0.0
187,0.015302781952175699,0.0
189,0.06028485884202786,0.0
190,0.04440989027793837,0.0
191,0.040658659677372956,0.0
193,0.0623278960826823,0.0
194,0.062135123737346615,0.0
195,0.04690971031801356,0.0
196,0.030148697098198996,0.0
197,0.012304848062481883,0.0
198,-0.02363466592504087,0.0
199,0.3546319629886855,0.0
201,0.1422550107001232,0.0
202,0.20053414070601663,0.0
204,0.10409693591753556,0.0
205,0.06588527234638639,0.0
206,0.054490895935854565,0.0
210,0.0006897335684998593,0.0
211,0.043204460478572564,0.0
212,0.04268276517801526,0.0
213,0.010428160064836867,0.0
215,0.04344351163715567,0.0
216,0.09337896648155544,0.0
218,0.052631362547088764,0.0
220,0.0312820592987038,0.0
221,0.038104166471276096,0.0
222,0.029148729814862565,0.0
223,0.05563161089591081,1.0
224,0.01889191494999238,0.0
225,0.266559245636124,0.0
227,0.19380027219037493,0.0
229,0.18327403091555222,0.0
231,-0.02954512802132797,0.0
232,-0.06568191074080168,0.0
233,0.005113631674647047,0.0
236,0.048084561093214365,0.0
237,0.035344530346941176,0.0
238,0.044686701534582436,0.0
239,0.051593391762459466,0.0
240,0.0680193200650608,0.0
244,0.19272481693843616,1.0
246,0.019078518637237994,0.0
249,0.10437936823655838,0.0
252,0.13053185136809076,0.0
253,0.04045858173851726,0.0
255,0.11311279020775823,0.0
256,-0.005961693342852669,0.0
258,0.02970359361827218,0.0
259,0.015577645182837883,0.0
264,0.11625841054776957,0.0
265,0.14899725954126591,1.0
267,0.011367547106370003,0.0
268,0.04741578199478745,0.0
269,0.043175883034819604,0.0
270,0.01470533545663859,0.0
272,0.35824621766167125,1.0
273,0.09480328733523306,0.0
277,0.027009488260862434,0.0
278,-0.04583781913120399,0.0
281,0.019808695702348358,0.0
282,0.007148930677836509,0.0
283,0.01143348930483167,0.0
284,0.03294590976250213,0.0
285,0.01143348930483167,0.0
286,0.02578101962570419,0.0
288,0.0811753214155738,0.0
289,0.0806245226433057,0.0
291,0.01686533271205819,0.0
293,0.06903458321339082,0.0
294,0.04188661976541891,0.0
296,0.04554444585396524,0.0
299,0.14782127462212102,1.0
301,0.040604647863568995,0.0
302,0.02441276819610018,0.0
304,0.014258564704089347,0.0
305,-0.0011948551424542679,0.0
308,0.030936376416662664,0.0
309,0.034632491431428006,0.0
310,0.030795574912918205,0.0
311,0.06610343588076946,0.0
313,0.041220607207649876,0.0
315,0.04537155839535375,0.0
316,0.0408285717230553,0.0
317,0.05904583973881937,0.0
319,0.049242992152479924,0.0
320,0.25742505648725583,1.0
321,0.12206334086191935,0.0
322,0.05902410814310777,0.0
323,0.07436365100277031,0.0
