,ì˙ï ,é¿ê—
0,2.2661329822586587,2.0
1,1.9184619027876197,1.0
2,0.6686833431985629,1.0
3,2.9831725289392055,1.0
4,2.2252951314124267,1.0
7,2.03957831493955,3.0
14,1.7973018779203633,9.0
17,0.5485070976188325,1.0
18,1.605940244664795,1.0
30,0.6880589248960307,1.0
34,1.2712982408523597,2.0
35,2.546341164673646,1.0
38,-0.48004929110314387,1.0
40,1.2667395955941843,1.0
42,0.4814380545145968,1.0
47,0.8178004934931496,1.0
50,1.715814680986954,1.0
57,2.3165547478093957,1.0
66,0.41597834695127506,1.0
81,3.186633831576384,2.0
82,2.604195153977419,3.0
83,2.46741572052332,2.0
86,1.5079219183826562,1.0
87,2.3447727693044014,1.0
89,2.15315486544075,3.0
95,1.2943598173783233,1.0
99,3.9171850540508517,1.0
101,0.5554264376932335,1.0
104,4.122668241917896,9.0
105,7.700526764779846,11.0
106,9.016476078132023,12.0
108,2.1960716253404318,1.0
110,9.051175339333675,14.0
111,8.29465778699949,12.0
113,2.021193581086743,1.0
116,6.803784312408668,9.0
117,6.016972412446555,7.0
121,2.4117988468751834,1.0
126,10.693426443556818,14.0
129,0.640304210133675,1.0
133,6.637782803539977,3.0
134,1.9104195615170734,1.0
138,1.9088959860571808,2.0
139,5.548582565763164,3.0
144,6.691164361422132,4.0
148,6.535678740900296,4.0
151,8.74112422871358,5.0
159,1.8668941192920308,1.0
160,1.0524978799900766,1.0
164,-0.12964771892434945,1.0
167,2.2692079608260154,3.0
168,1.827799348321383,2.0
176,3.980572912943725,3.0
178,1.003416355006761,1.0
181,1.9765373071111645,2.0
185,1.1231323085319833,1.0
186,2.732583048467363,2.0
195,1.2612059804637457,1.0
196,1.893300106149624,1.0
201,1.0024831240916103,1.0
202,0.6899756243200077,1.0
203,1.3539978561211992,1.0
210,0.39086101225244846,1.0
214,1.449336037675334,1.0
215,1.3318168579761573,1.0
220,1.2175565118046272,1.0
226,1.5330546474670432,1.0
228,1.1944837671683226,2.0
229,1.0206087203723415,1.0
230,1.3295082040794393,1.0
236,1.2710516199466326,1.0
237,1.5669502889545648,2.0
242,0.9447510053379675,2.0
243,1.8651197152128836,1.0
251,1.4530650697225735,1.0
253,1.130125601448186,1.0
255,1.7629217222237623,1.0
256,1.2583710937308525,1.0
264,1.3231266048431487,1.0
268,0.8162963063477041,1.0
270,1.1888934924717132,1.0
274,2.2446363204538824,1.0
279,1.4614197614756799,2.0
281,1.4487625828781228,2.0
282,1.4063091788441642,1.0
283,1.2997136372101503,1.0
284,1.0932585863730633,1.0
285,0.9084191198143781,2.0
288,1.7540330534749027,1.0
290,1.172288088025448,2.0
292,1.552413208629416,1.0
296,1.421890476435208,1.0
305,1.4718969398335342,1.0
306,3.185665376128678,1.0
309,1.446069357987114,2.0
316,1.6776113608346108,1.0
318,1.027795427308651,2.0
322,1.5872475242019333,1.0
323,1.7505636283354529,1.0
326,1.6200862642108016,1.0
327,1.5091495515732172,2.0
329,1.8392840951862746,1.0
331,1.2196739032664965,1.0
334,2.970317774562633,2.0
335,3.706146113167138,1.0
341,0.7522169117793202,1.0
347,1.488140818681986,1.0
354,1.5255159983785433,1.0
359,1.0567070060050754,1.0
362,1.2068436625188779,1.0
364,1.0180193394852737,2.0
