,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.82,2.0,2.84
1,1.04,2.0,2.74
3,7.92,26.0,30.32
4,9.06,2.0,3.58
6,5.13,2.0,3.02
7,5.64,3.0,4.44
8,15.09,2.0,2.87
9,9.58,11.0,10.36
11,4.4,2.0,2.7
14,18.15,3.0,4.48
15,4.21,2.0,3.06
16,1.87,3.0,5.3
18,2.31,2.0,2.9
19,2.25,3.0,3.88
20,4.71,2.0,2.93
22,2.12,2.0,3.03
23,1.52,3.0,4.11
24,6.41,2.0,2.95
26,5.94,2.0,2.74
28,6.34,3.0,4.53
29,6.77,2.0,3.31
30,0.0,3.0,4.08
32,7.82,3.0,3.58
33,7.7,2.0,3.09
34,6.24,3.0,3.51
35,4.51,2.0,2.55
36,6.4,3.0,3.59
40,3.68,2.0,2.98
41,8.55,3.0,3.61
42,2.81,2.0,1.56
43,5.45,3.0,3.88
44,-1.89,2.0,2.97
48,9.55,12.0,17.13
49,8.65,2.0,1.58
51,-0.86,3.0,3.67
52,3.99,2.0,2.85
53,17.18,22.0,21.42
55,18.58,31.0,34.76
57,12.39,13.0,16.4
58,1.48,2.0,2.85
60,17.71,30.0,31.06
62,26.3,35.0,29.88
63,27.11,36.0,30.38
64,20.34,18.0,22.05
67,29.12,35.0,31.26
69,46.63,40.0,38.31
70,35.42,46.0,44.26
71,32.51,40.0,38.01
72,9.12,2.0,2.67
73,29.36,28.0,34.51
74,31.39,36.0,31.64
75,36.48,43.0,38.43
76,26.77,36.0,30.89
80,12.17,3.0,3.34
81,27.72,27.0,30.29
82,31.22,31.0,31.41
84,27.16,27.0,29.74
86,9.08,2.0,2.92
87,25.92,21.0,22.69
88,35.28,33.0,32.61
89,17.56,18.0,19.47
90,20.02,19.0,25.92
93,6.62,2.0,1.99
95,22.89,12.0,15.2
96,34.46,28.0,34.71
97,42.99,39.0,41.48
98,29.78,36.0,36.42
99,26.56,30.0,36.42
101,32.67,35.0,33.72
102,57.47,63.0,57.63
104,41.79,40.0,39.77
106,53.88,55.0,56.78
109,57.9,66.0,60.84
113,55.5,45.0,40.6
114,33.71,46.0,40.6
115,55.71,53.0,53.48
116,53.11,53.0,55.98
117,42.1,47.0,41.39
119,53.34,59.0,58.61
120,45.38,43.0,46.56
121,33.66,29.0,26.05
122,55.49,51.0,53.99
124,57.45,64.0,61.45
125,57.9,61.0,61.65
126,57.9,73.0,61.65
128,31.26,2.0,4.41
129,47.26,51.0,49.85
130,49.53,46.0,47.74
131,57.98,69.0,61.45
132,56.07,62.0,59.81
133,44.29,48.0,43.65
134,25.05,23.0,35.69
135,5.87,3.0,2.87
136,4.31,2.0,2.06
137,9.3,6.0,6.49
140,57.9,55.0,60.67
141,55.5,54.0,52.86
142,33.71,44.0,47.81
143,51.58,47.0,51.88
144,51.25,59.0,53.05
147,57.04,69.0,58.55
148,52.75,65.0,60.32
149,32.52,2.0,5.38
150,47.3,45.0,43.81
151,57.9,68.0,61.04
152,52.21,51.0,50.99
153,13.89,26.0,28.64
156,-0.37,2.0,1.97
157,5.47,2.0,3.01
162,28.33,23.0,28.69
163,8.55,2.0,3.17
165,42.92,34.0,39.63
166,23.1,26.0,28.9
170,9.4,2.0,3.01
172,7.21,2.0,3.07
173,17.88,18.0,21.5
174,32.98,35.0,36.55
177,6.92,2.0,3.86
178,5.39,3.0,4.66
179,7.85,2.0,2.6
180,9.89,3.0,3.28
181,15.81,14.0,17.79
184,0.63,2.0,2.92
185,13.07,3.0,3.4
187,21.43,12.0,15.93
188,22.58,19.0,22.87
190,21.89,22.0,17.04
191,-1.3,2.0,3.15
192,10.52,2.0,3.14
193,21.43,18.0,21.56
194,4.6,6.0,8.09
197,11.89,6.0,7.21
199,5.12,2.0,3.52
200,8.02,3.0,3.87
201,11.48,2.0,4.36
202,5.59,2.0,2.69
203,6.21,3.0,3.71
204,25.13,22.0,21.97
207,12.18,23.0,26.03
209,18.1,23.0,20.52
210,7.56,2.0,2.75
211,9.09,17.0,18.35
212,5.26,3.0,3.58
213,18.55,28.0,25.47
214,12.25,16.0,16.65
216,7.81,7.0,8.48
217,14.19,25.0,26.93
219,0.67,4.0,4.69
222,10.24,3.0,3.67
223,6.06,2.0,2.75
224,6.31,3.0,4.0
225,5.71,2.0,2.6
227,12.0,24.0,20.65
228,10.02,3.0,3.83
229,7.42,2.0,3.03
231,19.07,14.0,10.33
232,11.1,11.0,10.24
234,28.36,37.0,32.92
235,13.56,18.0,17.18
237,26.94,38.0,36.48
240,13.41,3.0,5.95
241,34.88,37.0,30.72
242,34.2,33.0,36.38
244,9.36,9.0,10.1
245,31.55,34.0,34.61
247,10.9,3.0,5.18
248,33.51,42.0,39.81
249,37.31,42.0,41.0
250,25.57,18.0,20.45
251,32.28,35.0,30.88
252,33.28,33.0,30.28
253,30.16,25.0,25.52
254,12.31,2.0,3.48
255,24.6,23.0,29.02
256,33.28,31.0,37.42
257,47.11,44.0,39.28
258,35.65,46.0,44.91
259,35.93,35.0,33.97
260,33.08,31.0,32.55
263,52.8,57.0,63.74
264,35.69,42.0,42.1
265,35.47,43.0,42.97
266,37.2,34.0,37.69
267,37.58,38.0,37.39
268,17.66,33.0,35.77
269,44.96,62.0,61.12
270,44.73,58.0,61.8
271,45.27,60.0,53.94
272,41.35,13.0,12.84
273,41.35,30.0,23.66
274,39.19,3.0,6.69
275,42.19,2.0,5.26
276,50.49,3.0,6.96
277,45.69,2.0,5.18
278,69.43,99.0,70.43
280,64.23,93.0,69.69
281,69.43,70.0,69.12
282,43.97,58.0,48.04
283,56.76,80.0,68.43
284,55.58,63.0,56.72
285,55.49,54.0,56.35
288,55.88,50.0,55.3
290,64.83,91.0,68.28
291,56.96,56.0,53.28
292,55.88,69.0,63.54
293,53.18,55.0,64.79
294,55.88,60.0,65.09
295,55.88,60.0,63.8
298,52.91,59.0,55.06
299,61.03,59.0,63.24
300,54.32,49.0,55.07
301,52.92,46.0,45.96
302,47.1,49.0,50.95
305,55.88,49.0,55.55
307,43.59,56.0,58.93
309,45.27,45.0,47.2
310,42.76,56.0,64.91
312,55.88,62.0,66.25
313,48.69,59.0,59.17
315,68.83,79.0,69.84
317,52.04,43.0,48.32
318,66.53,79.0,60.64
319,68.83,74.0,68.92
320,63.04,60.0,63.63
321,65.34,59.0,62.72
323,55.88,54.0,54.47
324,51.71,50.0,48.72
325,68.05,75.0,66.7
326,55.88,48.0,44.57
328,55.88,59.0,63.15
329,55.88,58.0,62.94
330,53.58,51.0,54.71
332,47.63,59.0,47.61
334,37.13,56.0,48.67
335,33.89,39.0,42.72
336,40.65,43.0,46.79
338,23.98,36.0,36.92
339,40.48,38.0,41.94
340,31.16,11.0,11.58
341,51.37,48.0,45.45
345,7.87,3.0,3.85
346,9.49,2.0,2.65
348,24.84,41.0,43.03
349,12.68,3.0,3.73
350,16.55,6.0,5.18
351,51.17,49.0,47.4
352,22.22,37.0,37.6
353,39.62,46.0,44.36
354,35.9,35.0,31.12
355,59.5,76.0,66.31
356,60.6,64.0,64.52
358,24.74,30.0,30.18
359,12.59,2.0,2.83
360,15.13,3.0,3.74
361,22.93,34.0,33.5
