,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,5.56,4.0,3.77
9,6.42,4.0,3.7
10,3.74,3.0,3.31
15,5.87,9.0,8.59
20,7.31,4.0,4.0
22,6.23,4.0,4.37
29,5.91,3.0,2.88
30,4.27,5.0,5.21
33,2.2,3.0,3.11
36,6.55,4.0,4.01
37,4.1,3.0,3.04
47,9.7,8.0,8.19
48,7.25,6.0,6.05
50,10.79,8.0,7.76
52,3.68,4.0,3.81
58,8.04,3.0,2.68
65,5.01,3.0,3.02
70,12.34,17.0,15.43
75,12.14,13.0,12.38
77,10.18,11.0,12.68
86,10.74,3.0,3.13
87,7.31,3.0,2.97
91,12.26,9.0,9.39
92,12.26,8.0,7.87
96,10.11,12.0,13.98
97,14.94,13.0,17.73
106,20.32,18.0,18.02
107,9.03,7.0,8.28
108,17.11,3.0,3.87
111,23.26,24.0,24.59
114,16.76,10.0,10.27
118,23.07,21.0,19.94
121,16.8,7.0,7.74
126,36.38,46.0,39.31
128,26.61,24.0,27.2
130,25.9,27.0,27.12
131,39.83,60.0,45.7
133,34.75,35.0,35.07
134,22.71,29.0,18.1
141,35.32,41.0,39.95
143,22.42,25.0,28.12
147,43.1,59.0,44.89
156,10.47,3.0,3.16
157,8.88,3.0,2.89
163,15.62,3.0,3.09
165,26.55,15.0,27.04
166,19.67,12.0,17.14
171,8.49,3.0,2.61
172,4.68,3.0,3.05
173,11.99,13.0,16.19
176,28.5,13.0,29.65
177,10.53,3.0,3.23
179,9.35,13.0,19.74
182,20.64,14.0,22.71
184,5.24,4.0,3.47
185,2.02,3.0,2.51
192,6.37,6.0,3.92
195,7.05,7.0,7.48
196,7.48,9.0,10.84
198,9.34,7.0,8.04
202,5.48,6.0,6.01
206,2.17,3.0,3.28
210,5.72,6.0,5.08
215,5.7,4.0,4.01
216,3.37,3.0,3.02
217,5.46,4.0,3.97
218,5.52,5.0,5.02
221,5.4,4.0,4.0
222,5.84,3.0,3.11
223,5.2,4.0,4.02
229,5.27,4.0,4.06
230,4.75,6.0,7.41
231,6.24,8.0,7.6
233,4.51,7.0,7.58
238,11.19,14.0,21.64
241,4.7,4.0,3.86
242,22.94,14.0,16.78
246,22.71,14.0,13.35
247,5.73,10.0,13.75
248,4.32,26.0,23.34
255,4.31,3.0,3.11
269,8.22,3.0,7.66
274,28.63,4.0,7.46
275,34.26,3.0,10.42
278,39.41,35.0,50.31
281,50.0,60.0,62.5
283,23.56,3.0,6.95
285,42.21,32.0,55.74
291,40.97,34.0,56.52
294,46.82,73.0,59.23
300,42.83,63.0,59.37
301,45.08,64.0,58.54
302,44.94,57.0,50.04
308,48.37,62.0,58.15
310,36.96,43.0,37.76
312,57.22,66.0,61.18
313,50.44,68.0,59.12
319,50.92,68.0,59.42
320,44.47,64.0,56.38
323,52.51,62.0,54.64
329,53.37,64.0,59.51
330,50.96,66.0,59.23
333,48.2,50.0,56.86
350,13.04,6.0,8.69
351,45.5,33.0,47.04
353,33.7,4.0,6.13
358,16.69,12.0,18.59
359,13.46,4.0,6.54
360,13.04,3.0,5.85
366,9.9,15.0,13.34
376,5.63,3.0,3.0
379,9.81,16.0,14.04
380,10.21,10.0,13.54
381,10.01,14.0,12.87
382,5.73,10.0,7.97
386,5.33,11.0,10.15
387,10.28,12.0,12.91
389,5.16,10.0,12.69
390,2.87,3.0,3.23
395,8.73,5.0,5.35
396,5.76,3.0,2.84
400,4.12,3.0,3.13
402,5.49,6.0,6.58
407,9.82,10.0,11.07
408,8.99,9.0,7.83
413,6.34,6.0,6.23
418,3.86,3.0,3.19
425,4.4,6.0,6.61
428,12.28,13.0,14.11
434,18.09,16.0,20.34
435,20.44,17.0,23.92
437,14.97,17.0,16.97
441,20.59,15.0,24.47
443,12.46,13.0,10.91
445,6.16,4.0,3.96
454,19.96,15.0,17.18
455,13.78,13.0,14.14
462,23.0,16.0,27.66
470,10.13,11.0,13.85
471,10.36,11.0,13.3
472,8.93,9.0,9.63
476,13.88,12.0,17.62
478,6.62,3.0,3.36
480,12.47,6.0,5.95
481,9.63,11.0,21.46
482,20.99,16.0,25.19
483,20.53,15.0,23.09
485,13.61,13.0,15.15
486,10.49,15.0,13.58
489,35.62,41.0,35.73
492,46.01,47.0,46.41
496,35.24,37.0,27.48
497,44.79,51.0,47.25
498,43.39,49.0,43.53
503,48.6,54.0,48.46
506,43.45,50.0,42.75
507,40.06,51.0,39.79
514,44.38,46.0,41.74
516,28.91,37.0,26.59
519,38.5,41.0,40.32
526,40.83,44.0,42.45
530,10.19,21.0,16.21
535,44.02,20.0,45.12
536,13.92,12.0,17.8
540,13.09,11.0,10.49
542,9.11,9.0,7.41
548,9.13,11.0,11.27
560,14.06,10.0,12.46
562,5.25,6.0,6.2
565,4.74,3.0,3.24
567,5.5,3.0,3.29
571,7.2,6.0,6.73
574,5.46,4.0,4.11
575,5.62,5.0,4.95
576,5.64,6.0,5.52
579,3.03,3.0,3.03
583,7.76,7.0,7.64
584,4.6,8.0,8.52
585,4.91,5.0,5.39
586,3.08,3.0,3.12
592,5.07,7.0,7.84
594,5.84,10.0,7.71
597,5.98,5.0,5.37
600,3.36,4.0,4.12
602,5.63,3.0,2.66
604,8.44,8.0,9.0
605,4.21,9.0,7.75
611,19.85,19.0,18.95
613,8.88,14.0,22.13
615,19.41,23.0,21.76
617,16.56,22.0,22.31
624,29.68,26.0,24.22
626,29.6,31.0,31.45
627,14.45,3.0,0.73
629,29.86,33.0,28.08
631,23.26,28.0,26.42
632,20.67,33.0,27.59
636,17.76,28.0,24.55
638,20.67,4.0,3.39
639,24.57,3.0,3.37
643,23.51,36.0,32.6
648,12.1,21.0,27.52
651,31.61,38.0,37.51
652,27.85,34.0,33.66
658,34.73,35.0,29.73
659,36.42,37.0,32.79
662,15.58,19.0,27.69
665,31.27,32.0,29.14
669,15.5,13.0,10.7
672,24.83,26.0,27.88
673,27.47,25.0,30.02
675,29.13,31.0,32.13
676,7.55,22.0,20.61
677,6.47,3.0,3.33
679,36.5,35.0,34.06
682,31.07,33.0,30.5
683,6.83,4.0,4.9
684,8.16,6.0,4.51
687,29.22,27.0,25.75
689,32.24,30.0,30.38
691,4.09,3.0,3.39
693,5.94,3.0,4.19
696,27.32,29.0,26.51
697,13.41,3.0,4.21
702,28.31,29.0,27.93
703,17.41,19.0,18.05
704,9.44,14.0,17.55
708,20.64,17.0,17.01
709,25.09,23.0,23.8
711,8.72,4.0,3.66
717,11.26,18.0,14.84
718,7.8,3.0,2.67
722,11.04,15.0,14.46
726,5.81,4.0,3.31
727,8.31,6.0,5.63
736,3.23,4.0,3.8
738,17.38,12.0,13.1
739,25.18,24.0,18.06
741,15.92,14.0,9.12
743,5.11,3.0,3.22
744,5.26,6.0,5.21
745,4.71,5.0,4.83
746,5.21,3.0,3.1
747,5.51,4.0,3.98
750,4.25,4.0,3.93
754,12.69,8.0,7.22
761,2.73,4.0,3.75
764,3.22,3.0,3.27
768,6.6,6.0,5.88
770,6.95,10.0,11.58
771,3.73,7.0,8.76
772,4.96,5.0,5.11
781,8.75,12.0,10.24
784,9.87,4.0,3.98
792,3.68,3.0,3.02
793,12.65,10.0,11.06
795,12.98,9.0,9.92
796,19.17,13.0,19.58
797,12.94,9.0,9.64
802,6.85,6.0,6.15
805,5.83,3.0,3.22
806,6.03,3.0,2.78
808,14.21,13.0,14.36
811,14.55,12.0,14.13
814,9.12,7.0,7.04
818,14.7,15.0,17.3
819,9.17,4.0,3.9
825,13.49,11.0,13.39
828,9.43,13.0,12.6
829,9.98,8.0,8.28
830,10.92,10.0,10.0
831,11.51,10.0,10.38
835,8.12,3.0,3.3
836,12.6,11.0,14.99
838,13.21,16.0,16.34
839,18.81,17.0,23.34
844,20.53,17.0,23.77
846,29.78,19.0,23.44
854,28.28,36.0,32.94
855,26.19,33.0,23.61
867,43.92,44.0,47.29
869,29.72,32.0,27.16
880,40.85,41.0,39.59
881,35.37,36.0,33.42
883,16.29,28.0,24.97
885,36.9,37.0,34.58
887,32.53,34.0,31.49
895,20.13,30.0,30.02
898,17.6,21.0,16.03
903,11.31,22.0,17.09
904,9.79,24.0,25.25
907,28.8,30.0,28.86
909,19.27,31.0,23.18
911,16.06,25.0,21.77
913,32.07,31.0,29.14
915,21.58,32.0,26.28
918,4.43,6.0,5.56
920,16.34,12.0,15.87
921,10.26,11.0,11.75
928,4.7,5.0,5.45
935,6.17,5.0,4.83
943,5.24,6.0,5.68
945,4.44,3.0,3.04
946,4.03,4.0,3.88
948,5.13,3.0,3.2
950,4.86,3.0,3.1
953,3.74,3.0,3.18
954,31.62,0.0,4.67
956,4.16,3.0,3.16
962,4.85,3.0,3.23
972,21.01,14.0,19.11
975,19.9,23.0,24.26
980,9.5,21.0,33.82
981,5.28,3.0,2.97
986,23.47,19.0,24.08
990,20.93,27.0,25.24
992,19.38,29.0,24.46
999,28.54,0.0,4.68
1000,19.16,22.0,26.41
1001,7.27,12.0,8.13
1002,4.25,3.0,2.77
1004,22.56,3.0,2.13
1009,4.88,3.0,3.11
1010,19.55,31.0,27.2
1015,9.98,21.0,22.85
1017,3.88,4.0,3.88
1023,5.13,3.0,2.61
1026,32.35,37.0,32.56
1027,30.77,33.0,30.7
1028,22.38,18.0,23.85
1031,31.28,32.0,33.17
1032,33.3,35.0,34.32
1035,26.01,28.0,27.81
1040,24.88,26.0,25.97
1048,20.64,26.0,22.95
1060,21.21,22.0,23.4
1071,11.61,17.0,18.91
1076,20.78,22.0,21.69
1085,6.15,9.0,14.27
1087,13.89,16.0,15.62
1092,7.31,6.0,8.29
1093,9.44,12.0,13.32
1096,4.18,0.0,2.46
1097,5.41,0.0,1.98
1102,3.92,0.0,2.46
1107,7.43,5.0,4.96
1115,7.43,7.0,7.6
1118,6.11,4.0,4.09
1121,6.78,6.0,5.28
1125,4.58,3.0,2.66
1128,5.1,3.0,2.64
1129,2.66,4.0,4.02
1133,4.22,4.0,4.22
1137,6.13,3.0,2.42
1146,10.38,16.0,13.56
1150,15.01,18.0,16.85
