,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
737,inf,inf,inf,inf
738,inf,inf,inf,inf
739,inf,inf,inf,inf
740,61.14,47.93,18.22,13.84
746,inf,inf,inf,inf
747,inf,inf,inf,inf
748,77.78,76.56,7.63,9.01
752,inf,inf,inf,inf
755,56.3,67.44,3.59,4.86
756,inf,inf,inf,inf
757,inf,inf,inf,inf
759,inf,inf,inf,inf
762,inf,inf,inf,inf
763,55.6,58.9,4.5,13.15
764,inf,inf,inf,inf
765,inf,inf,inf,inf
766,inf,inf,inf,inf
769,inf,inf,inf,inf
770,67.35,72.13,3.04,5.43
771,inf,inf,inf,inf
772,inf,inf,inf,inf
776,inf,inf,inf,inf
777,inf,inf,inf,inf
779,inf,inf,inf,inf
780,inf,inf,inf,inf
781,inf,inf,inf,inf
782,inf,inf,inf,inf
785,inf,inf,inf,inf
789,inf,inf,inf,inf
790,inf,inf,inf,inf
791,inf,inf,inf,inf
793,81.66,80.04,1.56,6.41
794,inf,inf,inf,inf
796,inf,inf,inf,inf
799,inf,inf,inf,inf
800,inf,inf,inf,inf
803,inf,inf,inf,inf
804,inf,inf,inf,inf
807,inf,inf,inf,inf
808,inf,inf,inf,inf
809,63.39,70.07,1.81,10.35
811,inf,inf,inf,inf
812,inf,inf,inf,inf
814,inf,inf,inf,inf
817,inf,inf,inf,inf
820,inf,inf,inf,inf
821,inf,inf,inf,inf
822,inf,inf,inf,inf
824,65.54,60.07,0.67,0.62
825,inf,inf,inf,inf
826,inf,inf,inf,inf
827,inf,inf,inf,inf
828,inf,inf,inf,inf
829,inf,inf,inf,inf
830,inf,inf,inf,inf
831,80.75,85.35,7.23,5.53
832,inf,inf,inf,inf
833,inf,inf,inf,inf
834,inf,inf,inf,inf
835,inf,inf,inf,inf
838,inf,inf,inf,inf
839,85.19,84.92,1.73,1.32
840,inf,inf,inf,inf
843,inf,inf,inf,inf
849,inf,inf,inf,inf
850,48.68,61.72,8.7,7.89
851,inf,inf,inf,inf
852,inf,inf,inf,inf
853,34.79,41.29,13.87,7.9
854,39.1,34.55,3.89,2.02
855,inf,inf,inf,inf
856,47.48,36.73,10.09,6.97
857,inf,inf,inf,inf
858,inf,inf,inf,inf
859,inf,inf,inf,inf
860,inf,inf,inf,inf
861,84.74,83.83,3.22,0.46
862,inf,inf,inf,inf
864,inf,inf,inf,inf
865,inf,inf,inf,inf
867,inf,inf,inf,inf
869,83.77,87.33,0.12,2.17
873,inf,inf,inf,inf
874,inf,inf,inf,inf
875,inf,inf,inf,inf
876,43.77,58.83,5.48,6.21
877,inf,inf,inf,inf
879,64.83,59.35,2.65,7.32
880,inf,inf,inf,inf
882,inf,inf,inf,inf
885,inf,inf,inf,inf
887,82.17,81.19,2.2,0.12
888,inf,inf,inf,inf
889,inf,inf,inf,inf
890,inf,inf,inf,inf
891,inf,inf,inf,inf
892,inf,inf,inf,inf
893,inf,inf,inf,inf
894,60.3,86.21,13.91,0.78
895,inf,inf,inf,inf
896,inf,inf,inf,inf
898,inf,inf,inf,inf
899,inf,inf,inf,inf
900,inf,inf,inf,inf
901,inf,inf,inf,inf
902,66.69,70.6,6.95,5.9
903,inf,inf,inf,inf
904,inf,inf,inf,inf
906,inf,inf,inf,inf
910,86.2,82.43,2.38,1.97
911,inf,inf,inf,inf
912,inf,inf,inf,inf
913,inf,inf,inf,inf
915,inf,inf,inf,inf
918,inf,inf,inf,inf
920,inf,inf,inf,inf
922,inf,inf,inf,inf
923,inf,inf,inf,inf
924,inf,inf,inf,inf
925,53.09,66.77,0.68,3.53
927,inf,inf,inf,inf
928,inf,inf,inf,inf
929,inf,inf,inf,inf
931,inf,inf,inf,inf
932,inf,inf,inf,inf
933,82.64,86.5,2.43,1.79
934,inf,inf,inf,inf
937,inf,inf,inf,inf
938,inf,inf,inf,inf
941,inf,inf,inf,inf
942,inf,inf,inf,inf
943,inf,inf,inf,inf
944,inf,inf,inf,inf
948,inf,inf,inf,inf
949,31.46,27.2,3.05,3.75
950,38.74,50.09,2.2,5.42
951,inf,inf,inf,inf
952,49.54,45.48,6.01,10.79
953,inf,inf,inf,inf
956,83.37,83.57,1.88,1.21
957,inf,inf,inf,inf
959,inf,inf,inf,inf
961,inf,inf,inf,inf
962,inf,inf,inf,inf
966,inf,inf,inf,inf
967,inf,inf,inf,inf
968,inf,inf,inf,inf
969,inf,inf,inf,inf
970,58.59,62.86,8.68,0.52
971,inf,inf,inf,inf
972,60.33,56.14,7.37,3.45
973,inf,inf,inf,inf
974,inf,inf,inf,inf
975,inf,inf,inf,inf
976,59.26,66.31,5.24,3.28
977,inf,inf,inf,inf
978,inf,inf,inf,inf
979,inf,inf,inf,inf
980,inf,inf,inf,inf
981,inf,inf,inf,inf
982,inf,inf,inf,inf
983,inf,inf,inf,inf
984,84.51,80.48,0.41,0.4
985,inf,inf,inf,inf
988,inf,inf,inf,inf
990,inf,inf,inf,inf
991,54.07,61.29,8.24,3.38
992,inf,inf,inf,inf
993,inf,inf,inf,inf
994,inf,inf,inf,inf
995,inf,inf,inf,inf
996,inf,inf,inf,inf
1000,inf,inf,inf,inf
1001,inf,inf,inf,inf
1002,inf,inf,inf,inf
1003,inf,inf,inf,inf
1005,inf,inf,inf,inf
1006,81.97,86.75,2.0,0.9
1007,inf,inf,inf,inf
1009,inf,inf,inf,inf
1010,inf,inf,inf,inf
1011,inf,inf,inf,inf
1012,inf,inf,inf,inf
1013,inf,inf,inf,inf
1014,69.25,75.77,2.77,9.51
1015,inf,inf,inf,inf
1017,inf,inf,inf,inf
1018,inf,inf,inf,inf
1019,inf,inf,inf,inf
1022,inf,inf,inf,inf
1023,inf,inf,inf,inf
1027,inf,inf,inf,inf
1028,inf,inf,inf,inf
1029,77.62,85.46,0.91,0.83
1030,inf,inf,inf,inf
1031,inf,inf,inf,inf
1032,inf,inf,inf,inf
1034,inf,inf,inf,inf
1036,78.55,83.72,0.28,0.11
1037,inf,inf,inf,inf
1038,inf,inf,inf,inf
1039,inf,inf,inf,inf
1042,inf,inf,inf,inf
1043,6.78,19.48,5.34,16.87
1045,24.14,26.7,0.14,7.84
1048,45.05,37.76,5.78,1.31
1050,inf,inf,inf,inf
1052,84.49,85.15,0.82,1.1
1053,inf,inf,inf,inf
1054,inf,inf,inf,inf
1055,inf,inf,inf,inf
1056,inf,inf,inf,inf
1057,inf,inf,inf,inf
1058,inf,inf,inf,inf
1062,inf,inf,inf,inf
1063,inf,inf,inf,inf
1064,inf,inf,inf,inf
1065,inf,inf,inf,inf
1067,58.05,65.67,11.93,3.64
1068,inf,inf,inf,inf
1069,inf,inf,inf,inf
1070,inf,inf,inf,inf
1071,inf,inf,inf,inf
1072,inf,inf,inf,inf
1073,inf,inf,inf,inf
1075,76.06,83.43,11.56,3.97
1076,inf,inf,inf,inf
1077,inf,inf,inf,inf
1078,inf,inf,inf,inf
1081,inf,inf,inf,inf
1082,86.62,84.5,1.24,0.27
1083,inf,inf,inf,inf
1085,inf,inf,inf,inf
1086,inf,inf,inf,inf
1088,inf,inf,inf,inf
1091,inf,inf,inf,inf
1092,inf,inf,inf,inf
1093,inf,inf,inf,inf
1094,inf,inf,inf,inf
1095,inf,inf,inf,inf
1096,inf,inf,inf,inf
1097,inf,inf,inf,inf
1099,inf,inf,inf,inf
1101,inf,inf,inf,inf
1103,inf,inf,inf,inf
1104,inf,inf,inf,inf
1105,85.57,78.48,2.77,0.05
1106,inf,inf,inf,inf
1107,inf,inf,inf,inf
1109,inf,inf,inf,inf
1113,inf,inf,inf,inf
1114,23.67,19.41,22.82,12.01
1115,inf,inf,inf,inf
1116,2.01,12.95,17.73,16.63
1117,14.61,14.54,10.35,17.36
1118,inf,inf,inf,inf
1119,21.67,32.37,12.5,21.97
1121,inf,inf,inf,inf
1123,84.25,82.62,1.14,5.02
1124,inf,inf,inf,inf
1125,inf,inf,inf,inf
1126,inf,inf,inf,inf
1127,inf,inf,inf,inf
1128,inf,inf,inf,inf
1129,inf,inf,inf,inf
1130,inf,inf,inf,inf
1131,85.06,89.57,1.11,0.83
1134,inf,inf,inf,inf
1135,31.92,41.18,11.1,4.41
1136,18.27,30.92,11.8,1.7
1137,inf,inf,inf,inf
1138,9.5,21.62,17.88,10.43
1139,inf,inf,inf,inf
1140,37.68,37.89,6.19,6.98
1141,34.22,36.26,13.17,10.59
1143,48.18,49.89,7.07,5.41
1144,inf,inf,inf,inf
1145,inf,inf,inf,inf
1146,inf,inf,inf,inf
1147,83.97,77.57,0.83,0.37
1150,inf,inf,inf,inf
1151,inf,inf,inf,inf
1154,inf,inf,inf,inf
1155,83.83,83.03,2.45,2.0
1157,inf,inf,inf,inf
1159,inf,inf,inf,inf
1161,inf,inf,inf,inf
1162,61.01,52.02,1.3,7.62
1163,53.42,56.27,2.24,4.59
1165,38.39,39.24,1.26,4.53
1166,inf,inf,inf,inf
1167,49.47,54.65,0.27,8.45
1168,inf,inf,inf,inf
1169,inf,inf,inf,inf
1170,inf,inf,inf,inf
1171,82.76,84.25,6.49,2.91
1172,inf,inf,inf,inf
1173,inf,inf,inf,inf
1175,inf,inf,inf,inf
1176,inf,inf,inf,inf
1177,inf,inf,inf,inf
1178,inf,inf,inf,inf
1179,81.75,80.84,1.43,0.88
1181,inf,inf,inf,inf
1183,inf,inf,inf,inf
1184,inf,inf,inf,inf
1185,inf,inf,inf,inf
1186,44.55,39.4,1.59,2.86
1187,inf,inf,inf,inf
1188,28.06,30.34,6.52,6.3
1189,inf,inf,inf,inf
1190,inf,inf,inf,inf
1191,inf,inf,inf,inf
1192,inf,inf,inf,inf
1193,inf,inf,inf,inf
1195,77.07,74.79,2.99,2.32
1196,inf,inf,inf,inf
1198,inf,inf,inf,inf
1199,inf,inf,inf,inf
1200,inf,inf,inf,inf
1204,inf,inf,inf,inf
1205,inf,inf,inf,inf
1206,inf,inf,inf,inf
1207,inf,inf,inf,inf
1208,inf,inf,inf,inf
1209,9.15,27.4,27.64,16.68
1210,30.66,28.48,3.42,9.95
1211,inf,inf,inf,inf
1212,16.79,10.72,8.1,8.66
1213,32.17,27.69,0.77,6.52
1214,inf,inf,inf,inf
1215,28.93,29.55,3.07,4.87
1216,60.59,69.68,4.63,1.73
1217,inf,inf,inf,inf
1218,inf,inf,inf,inf
1219,inf,inf,inf,inf
1220,67.26,72.58,0.03,2.13
1223,inf,inf,inf,inf
1226,inf,inf,inf,inf
1227,inf,inf,inf,inf
1228,86.92,83.83,1.47,1.49
1232,inf,inf,inf,inf
1234,inf,inf,inf,inf
1235,82.19,80.01,4.39,9.73
1236,inf,inf,inf,inf
1239,inf,inf,inf,inf
1240,inf,inf,inf,inf
1242,inf,inf,inf,inf
1244,inf,inf,inf,inf
1245,inf,inf,inf,inf
1246,inf,inf,inf,inf
1247,inf,inf,inf,inf
1248,inf,inf,inf,inf
1249,inf,inf,inf,inf
1251,inf,inf,inf,inf
1253,inf,inf,inf,inf
1255,inf,inf,inf,inf
1256,inf,inf,inf,inf
1258,inf,inf,inf,inf
1261,inf,inf,inf,inf
1262,inf,inf,inf,inf
1263,inf,inf,inf,inf
1265,inf,inf,inf,inf
1266,inf,inf,inf,inf
1269,inf,inf,inf,inf
1270,inf,inf,inf,inf
1271,inf,inf,inf,inf
1274,inf,inf,inf,inf
