,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,50.17,42.42
8,3.35,60.27
9,17.53,0.43
10,78.7,22.22
11,13.4,18.24
15,15.75,0.63
16,0.47,16.62
18,18.37,16.11
22,52.19,70.71
26,22.11,3.62
28,21.99,22.14
29,29.44,25.76
31,inf,inf
33,11.26,13.59
37,8.84,24.49
52,42.01,11.48
56,2.09,3.73
62,5.73,32.49
64,27.46,6.2
69,14.84,17.99
71,30.91,12.64
72,inf,inf
73,inf,inf
75,inf,inf
76,inf,inf
78,inf,inf
79,inf,inf
93,76.15,75.08
96,9.61,4.86
97,4.08,10.49
105,10.86,0.33
106,7.31,3.71
109,6.41,2.32
116,9.45,10.97
119,1.03,1.4
123,21.5,21.36
125,135.31,0.33
126,116.39,16.8
128,10.8,68.76
131,35.18,72.34
136,141.15,118.79
138,57.8,126.92
148,13.8,10.19
152,2.16,1.89
156,28.46,19.86
158,49.73,37.01
160,1.52,3.47
163,3.78,11.04
165,inf,inf
166,inf,inf
169,4.55,6.03
170,11.21,5.98
171,inf,inf
180,2.47,4.15
183,4.54,12.68
184,16.56,0.55
