,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,41.91,14.41
1,35.9,14.41
3,inf,inf
6,9.16,13.1
7,31.22,16.45
8,87.51,29.49
10,21.3,10.7
11,2.26,12.9
12,10.07,7.17
14,4.37,6.81
15,11.07,2.72
18,11.89,15.63
19,11.76,8.11
20,6.16,1.04
22,19.46,1.71
23,5.6,8.0
25,11.46,15.72
29,16.77,12.91
30,10.62,3.67
31,inf,inf
32,7.67,1.02
33,6.5,11.75
34,0.64,0.25
35,7.11,3.58
36,1.48,2.25
37,19.31,1.14
38,46.27,2.54
41,1.54,7.36
42,16.06,1.78
43,32.56,14.41
44,10.85,25.26
46,64.92,14.41
48,2.93,4.38
50,8.4,0.95
51,47.09,10.89
52,51.69,3.19
53,5.01,2.41
54,0.65,1.78
55,3.62,3.53
56,1.8,5.56
58,76.4,4.03
59,14.2,12.05
61,12.12,9.68
63,6.9,4.57
64,8.06,13.16
65,inf,inf
67,2.4,12.68
69,1.89,14.34
70,28.59,18.77
71,10.96,6.6
74,inf,inf
75,inf,inf
77,inf,inf
78,inf,inf
82,22.48,13.37
83,9.41,12.67
85,2.23,13.14
86,10.59,2.68
89,5.97,8.84
91,34.66,5.91
92,8.61,8.3
94,62.8,16.25
95,0.82,11.13
98,0.64,3.25
99,131.29,14.27
100,5.59,3.68
102,28.09,1.09
105,0.01,0.39
106,1.08,7.2
107,34.06,6.57
108,16.87,10.91
109,1.12,3.01
110,3.45,2.8
111,1.7,1.07
112,4.49,5.1
113,6.08,0.15
114,7.0,10.91
116,1.38,4.17
117,4.47,3.11
119,1.59,1.93
120,4.5,3.01
121,inf,inf
122,40.66,10.91
123,8.95,15.32
124,15.23,18.03
125,42.38,71.38
126,40.04,11.46
127,23.08,58.11
129,48.38,64.63
130,inf,inf
131,77.37,39.59
132,8.32,58.11
135,inf,inf
138,44.56,64.63
139,31.49,35.91
140,46.74,8.58
141,36.58,8.96
142,34.64,4.91
143,56.58,13.3
144,14.51,15.12
145,72.09,31.07
148,4.21,5.93
150,34.1,18.8
151,inf,inf
152,0.39,1.79
153,3.32,4.02
154,1.17,3.39
155,10.69,10.91
156,21.19,18.04
157,inf,inf
158,42.76,21.69
159,2.4,5.63
160,3.06,0.35
163,2.41,10.94
165,inf,inf
167,4.94,4.85
168,1.34,0.43
169,7.74,9.05
170,7.79,2.4
171,inf,inf
172,inf,inf
174,6.57,9.09
175,4.34,6.34
178,inf,inf
179,inf,inf
180,4.15,2.31
181,14.54,2.91
182,17.85,2.05
183,3.82,0.59
185,inf,inf
