,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,10.12,11.62
2,99.8,27.34
12,2.64,7.62
13,2.87,10.05
20,3.08,12.03
24,6.39,1.71
30,100.95,17.91
31,inf,inf
32,12.97,2.44
36,9.42,0.43
42,24.01,1.69
43,33.62,19.07
44,7.04,13.8
51,23.51,19.33
53,2.32,0.79
54,0.73,0.69
57,5.23,7.02
62,21.5,2.79
72,inf,inf
75,inf,inf
76,inf,inf
79,inf,inf
82,47.26,6.84
87,50.94,8.61
93,82.88,18.48
94,122.11,17.44
95,17.83,19.81
96,3.58,6.88
97,0.3,6.68
98,7.36,1.91
102,147.67,35.19
105,6.05,3.18
109,5.57,8.03
113,22.05,2.25
118,4.3,4.15
119,3.66,4.55
120,17.68,8.87
127,42.0,21.67
131,62.22,14.33
136,84.88,42.21
137,78.53,44.69
140,364.93,37.58
146,51.14,28.97
148,15.65,9.47
153,7.0,8.22
154,7.0,7.39
155,20.83,16.36
156,35.32,22.21
162,1.64,2.9
163,10.75,8.62
166,inf,inf
170,5.74,6.71
171,inf,inf
174,13.11,16.79
176,21.48,22.17
183,11.14,17.06
