,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,28.29,8.26
1,32.07,7.03
2,29.77,2.38
3,inf,inf
5,13.58,0.2
6,2.78,0.04
7,18.03,2.67
8,19.6,0.49
9,3.7,1.73
10,17.38,1.85
11,6.45,0.07
12,6.26,0.02
14,3.09,0.05
15,2.66,0.04
16,11.63,0.17
17,31.04,0.7
19,2.1,0.2
21,9.23,4.54
22,5.34,0.75
23,18.93,1.62
24,7.21,0.35
26,1.86,0.45
27,5.01,0.02
32,2.6,0.07
33,1.79,0.58
35,6.53,0.03
36,2.23,0.39
37,30.37,1.47
38,35.47,9.77
41,7.58,0.33
43,7.1,1.29
44,34.27,4.01
45,49.36,4.44
48,1.94,0.4
49,0.41,0.25
50,0.59,0.67
51,24.9,0.86
53,1.3,0.1
55,4.58,0.17
56,4.32,0.35
58,62.86,1.25
61,9.23,0.37
62,3.34,0.34
63,9.7,0.11
65,inf,inf
66,inf,inf
67,2.82,0.46
68,2.84,0.21
69,11.54,0.14
72,inf,inf
73,inf,inf
74,inf,inf
76,inf,inf
77,inf,inf
78,inf,inf
79,inf,inf
80,inf,inf
82,17.66,0.04
83,1.01,0.11
84,inf,inf
85,13.84,4.42
87,8.58,2.53
89,1.58,0.27
92,9.57,0.3
93,2.54,2.68
94,23.95,2.42
95,2.66,0.12
96,0.67,0.01
97,3.92,0.31
100,6.98,0.25
101,6.76,1.24
102,23.06,10.66
103,14.52,2.57
104,3.73,0.05
105,2.48,0.11
106,4.59,0.16
107,67.29,5.5
110,6.2,0.67
111,5.68,0.26
112,0.52,0.28
113,3.31,0.36
114,29.91,4.56
115,3.16,2.01
116,0.72,0.04
117,2.58,0.06
118,1.07,0.17
119,3.08,0.04
120,1.22,0.18
121,inf,inf
122,13.89,1.75
125,3.2,2.08
126,7.15,1.74
129,63.88,12.08
130,inf,inf
134,13.42,0.04
135,inf,inf
136,139.21,1.67
137,123.67,5.14
138,41.48,4.45
139,57.63,0.1
140,38.54,4.68
141,16.97,0.18
142,2.94,0.16
143,34.57,0.35
144,30.71,2.72
145,78.8,2.78
146,4.42,0.34
147,1.14,0.02
148,1.15,0.0
149,1.72,0.6
150,3.42,2.11
153,1.97,0.06
156,15.24,1.88
158,61.51,1.43
160,5.66,2.73
161,0.7,0.16
162,5.9,0.2
163,6.02,0.74
167,5.23,0.03
168,1.04,0.05
169,1.81,0.07
171,inf,inf
172,inf,inf
174,5.04,0.5
176,5.66,0.39
178,inf,inf
179,inf,inf
180,7.99,0.22
183,0.66,0.23
185,inf,inf
