,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,41.32,43.13
4,49.83,14.41
5,48.77,18.8
9,21.11,4.03
13,5.26,6.58
16,22.27,9.87
17,36.81,3.67
21,56.22,6.54
24,5.6,9.87
26,28.24,7.44
27,11.94,14.42
28,19.11,23.71
39,inf,inf
40,12.26,1.76
45,3.72,43.13
47,90.29,3.46
49,3.67,0.95
57,7.15,4.38
60,8.83,5.63
62,13.87,5.43
66,inf,inf
68,23.34,23.57
72,inf,inf
73,inf,inf
76,inf,inf
79,inf,inf
80,inf,inf
81,3.41,9.31
84,inf,inf
87,27.42,1.16
88,7.72,8.07
90,81.44,23.31
93,22.36,27.64
96,4.48,6.12
97,5.05,9.93
101,51.53,6.57
103,18.99,15.95
104,0.98,2.06
115,8.23,5.67
118,0.99,1.73
128,60.06,38.43
133,inf,inf
134,36.26,58.11
136,124.24,44.1
137,108.99,64.63
146,57.86,36.26
147,24.58,0.39
149,1.25,2.09
161,2.38,1.36
162,8.17,7.2
164,4.1,26.02
166,inf,inf
173,2.08,4.93
176,17.31,27.72
177,14.8,37.55
184,22.26,4.69
