リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
26,27.7,1,1,26,27.5,1,1,26,28.1,0,0,26,27.9,0,0,27,27.2,0,0,27,28,0,0
26,26.5,60,60,26,26,60,60,26,26.7,0,0,26,27,0,0,27,26.2,0,0,27,26.8,0,0
26,26.2,60,60,26,25.6,60,50,26,27.3,0,0,26,27.4,0,0,27,26.2,0,0,27,27.3,0,0
26,26.3,60,60,26,26.2,60,0,26,21.3,0,0,26,22.7,0,0,27,20.1,0,0,27,21.5,0,0
26,26.5,60,60,26,26.4,60,11,26,27.2,0,0,26,27.5,0,0,27,26.1,0,0,27,27.2,0,0
26,26,60,60,26,25.7,60,30,26,27.3,0,0,26,27.4,0,0,27,26,0,0,27,27.2,0,0
26,26.4,60,60,26,26.3,60,0,26,25.3,0,0,26,25.8,0,0,27,24,0,0,27,25.2,0,0
26,26.4,60,60,26,26.3,60,0,26,27.1,0,0,26,27.1,0,0,27,25.7,0,0,27,26.8,0,0
26,26.1,59,59,26,25.9,59,20,26,19.6,0,0,26,19.2,0,0,27,17.7,0,0,27,18.7,0,0
26,26.2,0,0,26,26,0,0,26,25,0,0,26,25.2,0,0,27,23.6,0,0,27,24.5,0,0
26,26.5,0,0,26,27.7,0,0,26,27.3,0,0,26,27.2,0,0,27,25.7,0,0,27,26.6,0,0
26,26.7,34,34,26,26.8,34,34,26,28.1,0,0,26,28,0,0,27,26.2,0,0,27,27.2,0,0
26,25.7,60,60,26,26.1,60,60,26,28.2,0,0,26,28,0,0,27,26.3,0,0,27,27.2,0,0
26,25.5,0,0,26,26.1,0,0,26,26.7,0,0,26,26.8,0,0,27,26,0,0,27,26.6,0,0
26,25.7,0,0,26,26.3,0,0,26,27,0,0,26,26.5,0,0,27,25.5,0,0,27,25.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.8,0,0,26,27.3,0,0,27,26.3,0,0,27,26.9,0,0
26,27.2,0,0,26,27.5,0,0,26,28.1,0,0,26,27.6,0,0,27,26.7,0,0,27,27.2,0,0
26,27.3,0,0,26,27.6,0,0,26,28.2,0,0,26,27.8,0,0,27,26.9,0,0,27,27.3,0,0
26,27.3,0,0,26,27.7,0,0,26,28.3,0,0,26,28,0,0,27,27.1,0,0,27,27.4,0,0
26,27.3,0,0,26,27.7,0,0,26,28.3,0,0,26,28,0,0,27,27.1,0,0,27,27.5,0,0
26,27.4,0,0,26,27.8,0,0,26,28.4,0,0,26,28.1,0,0,27,27.1,0,0,27,27.5,0,0
26,27.4,0,0,26,27.8,0,0,26,28.4,0,0,26,28.1,0,0,27,27.2,0,0,27,27.6,0,0
27,26.6,35,10,27,26.8,35,13,26,27.3,35,35,26,26.9,35,35,27,26.5,35,0,27,26.8,35,20
27,26.1,60,3,27,26.6,60,3,26,26.5,60,60,26,26.3,60,60,27,26.1,60,3,27,26.4,60,3
27,26.4,60,4,27,26.7,60,4,26,26,60,38,26,25.9,60,24,27,26.3,60,4,27,26.7,60,4
27,27,60,0,27,27,60,0,26,25.7,60,60,26,26.1,60,56,27,26.8,60,0,27,27.2,60,0
27,26.8,60,8,27,26.9,60,9,26,25.7,60,60,26,25.7,60,44,27,26.7,60,8,27,27,60,9
27,27.1,60,0,27,27,60,0,26,25.8,60,60,26,25.9,60,58,27,26.7,60,0,27,27,60,11
27,27.1,60,0,27,27,60,0,26,25.8,60,60,26,25.8,60,57,27,26.9,60,0,27,27.2,60,12
27,26.7,60,8,27,26.6,60,8,26,25.9,60,42,26,25.8,60,40,27,26.5,60,8,27,26.8,60,8
27,26.9,60,0,27,26.7,60,0,26,25.7,60,60,26,26.1,60,36,27,27,60,0,27,27.3,60,0
27,26.8,60,0,27,26.7,60,0,26,25.8,60,41,26,25.7,60,29,27,26.8,60,0,27,27.2,60,9
27,26.4,59,6,27,26.3,59,6,26,25.8,59,34,26,26,59,27,27,26.4,59,6,27,26.7,59,6
27,26.7,0,0,27,26.7,0,0,26,25.8,0,0,26,26.1,0,0,27,26.9,0,0,27,27.2,0,0
27,28,0,0,27,28.1,0,0,26,25.8,0,0,26,25.3,0,0,27,27.7,0,0,27,28.3,0,0
27,28,0,0,27,27.9,0,0,26,26.8,0,0,26,27.2,0,0,27,27.5,0,0,27,28,0,0
27,28.1,0,0,27,28.1,0,0,26,27.7,0,0,26,28,0,0,27,27.7,0,0,27,28.1,0,0
27,28.1,0,0,27,28.1,0,0,26,27.9,0,0,26,27.9,0,0,27,27.5,0,0,27,28.1,0,0
27,28.1,0,0,27,28,0,0,26,27.6,0,0,26,27.7,0,0,27,27.4,0,0,27,28.1,0,0
27,27.9,0,0,27,28,0,0,26,27.8,0,0,26,27.8,0,0,27,27.3,0,0,27,28,0,0
27,27.9,0,0,27,28,0,0,26,27.9,0,0,26,27.9,0,0,27,27.2,0,0,27,27.9,0,0
27,27.8,0,0,27,27.9,0,0,26,28,0,0,26,27.8,0,0,27,27.2,0,0,27,27.8,0,0
27,27.7,0,0,27,28,0,0,26,28.1,0,0,26,27.8,0,0,27,27.2,0,0,27,27.8,0,0
27,27.7,0,0,27,28,0,0,26,28.1,0,0,26,27.8,0,0,27,27.2,0,0,27,27.8,0,0
27,27.7,0,0,27,28,0,0,26,28.1,0,0,26,27.8,0,0,27,27.2,0,0,27,27.7,0,0
27,27.7,0,0,27,28,0,0,26,28.1,0,0,26,27.8,0,0,27,27.1,0,0,27,27.7,0,0
27,26.5,45,10,27,26.8,45,28,26,26.8,45,45,26,26.6,45,45,27,26.1,45,0,27,26.4,45,5
27,26.4,55,0,27,26.6,55,0,26,26.2,60,60,26,26,60,52,27,26,60,0,27,26.3,60,0
27,26.4,60,8,27,26.7,60,8,26,26,60,36,26,25.9,60,30,27,26,60,8,27,26.5,60,8
27,27,60,0,27,27,60,0,26,26,60,43,26,26.2,60,35,27,26.5,60,0,27,26.9,60,0
27,26.9,60,0,27,26.8,60,0,26,26,60,38,26,26,60,33,27,26.6,60,0,27,26.9,60,0
27,26.9,60,0,27,26.8,60,0,26,26.1,60,34,26,26.1,60,34,27,26.5,60,0,27,27,60,0
27,26.6,60,7,27,26.6,60,7,26,25.9,60,32,26,26,60,30,27,26.4,60,7,27,26.9,60,7
27,26.7,60,0,27,26.6,60,0,26,26.1,60,40,26,26.2,60,40,27,26.5,60,0,27,26.8,60,0
27,26.8,60,0,27,26.7,60,0,26,25.7,60,57,26,25.9,60,26,26,26.4,60,11,26,26.7,60,15
27,27,60,7,27,26.8,60,7,26,25.9,60,41,26,26.1,60,23,26,26,60,7,26,26,60,51
27,26.5,59,0,27,26.4,59,0,26,25.9,59,25,26,25.9,59,20,26,25.8,59,0,26,25.9,59,31
27,26.9,0,0,27,26.7,0,0,26,26.1,0,0,26,26.1,0,0,26,26.1,0,0,26,25.6,0,0
27,28,0,0,27,27.9,0,0,26,24.9,0,0,26,25.5,0,0,26,27.2,0,0,26,23.9,0,0
27,27.5,0,0,27,27.5,0,0,26,25.1,0,0,26,26.5,0,0,26,27,0,0,26,24.5,0,0
27,27.6,0,0,27,27.5,0,0,26,25.2,0,0,26,26.5,0,0,26,27.2,0,0,26,25.8,0,0
27,27.4,0,0,27,27.4,0,0,26,26.2,0,0,26,27,0,0,26,27,0,0,26,25.9,0,0
27,27.5,0,0,27,27.6,0,0,26,27.2,0,0,26,27.2,0,0,26,27,0,0,26,26.5,0,0
27,27.5,0,0,27,27.6,0,0,26,27.2,0,0,26,27.2,0,0,26,27,0,0,26,26.7,0,0
27,27.5,0,0,27,27.6,0,0,26,27.3,0,0,26,27.3,0,0,26,27,0,0,26,26.8,0,0
27,27.5,0,0,27,27.6,0,0,26,27.4,0,0,26,27.3,0,0,26,27,0,0,26,26.8,0,0
27,27.5,0,0,27,27.6,0,0,26,27.4,0,0,26,27.3,0,0,26,27,0,0,26,26.9,0,0
27,27.4,0,0,27,27.6,0,0,26,27.5,0,0,26,27.3,0,0,26,27,0,0,26,26.9,0,0
27,27.5,0,0,27,27.7,0,0,26,27.5,0,0,26,27.3,0,0,26,27,0,0,26,27.1,0,0
27,27.4,0,0,27,27.6,0,0,26,27.5,0,0,26,27.3,0,0,26,27,0,0,26,27.1,0,0
27,26.4,46,0,27,26.6,46,10,26,26.4,46,46,26,26,46,46,26,25.8,46,13,26,25.8,46,24
27,26.3,60,6,27,26.5,60,6,26,25.9,60,54,26,26,60,16,26,26,60,8,26,26,60,32
27,26.4,60,0,27,26.5,60,0,26,26.1,60,34,26,25.9,60,25,26,25.8,60,0,26,26,60,14
27,26.6,60,0,27,26.8,60,0,26,25.8,60,60,26,25.9,60,22,26,26,60,0,26,26,60,31
27,26.7,60,6,27,26.8,60,6,26,25.8,60,60,26,26,60,24,26,25.9,60,7,26,25.7,60,30
27,26.6,60,0,27,26.7,60,0,26,26,60,36,26,26,60,20,26,25.9,60,0,26,26,60,17
27,26.8,60,0,27,26.8,60,0,26,25.8,60,60,26,25.9,60,31,26,26.1,60,0,26,26,60,25
27,26.4,60,6,27,26.7,60,6,26,25.7,60,41,26,25.6,60,26,26,25.8,60,6,26,25.9,60,25
27,26.5,60,0,27,26.5,60,0,26,26,60,25,26,26,60,21,26,26,60,0,26,26,60,14
26,26.2,60,14,26,26.3,60,19,26,26.2,60,23,26,26,60,22,26,26,60,0,26,25.9,60,28
26,26.1,59,19,26,26.1,59,11,26,26.1,59,28,26,25.9,59,16,26,26,59,0,26,26,59,22
26,25.2,0,0,26,25.6,0,0,26,26,0,0,26,25.8,0,0,26,26.1,0,0,26,26.2,0,0
26,23.3,0,0,26,23.7,0,0,26,24.4,0,0,26,23.7,0,0,26,27.3,0,0,26,25.8,0,0
26,23.5,0,0,26,24,0,0,26,24.5,0,0,26,23.7,0,0,26,27.1,0,0,26,25.8,0,0
26,22.8,0,0,26,22.8,0,0,26,23.2,0,0,26,23.3,0,0,26,26.4,0,0,26,26,0,0
26,24,0,0,26,23.8,0,0,26,24.2,0,0,26,24.5,0,0,26,26.6,0,0,26,26.2,0,0
26,23.7,0,0,26,23,0,0,26,24.3,0,0,26,25.5,0,0,26,26.6,0,0,26,26.2,0,0
26,25.7,0,0,26,25.4,0,0,26,26.3,0,0,26,26.4,0,0,26,26.6,0,0,26,26.5,0,0
26,26.2,0,0,26,26.1,0,0,26,26.7,0,0,26,26.7,0,0,26,26.7,0,0,26,26.7,0,0
26,26.5,0,0,26,26.6,0,0,26,27.1,0,0,26,26.8,0,0,26,26.7,0,0,26,26.9,0,0
26,26.7,0,0,26,26.8,0,0,26,27.2,0,0,26,26.9,0,0,26,26.7,0,0,26,27,0,0
26,26.8,0,0,26,26.9,0,0,26,27.2,0,0,26,27,0,0,26,26.7,0,0,26,27,0,0
26,27,0,0,26,26.9,0,0,26,27.2,0,0,26,27,0,0,26,26.7,0,0,26,27.1,0,0
26,27.1,0,0,26,26.9,0,0,26,27.3,0,0,26,27.1,0,0,26,26.8,0,0,26,27.1,0,0
26,26,29,19,26,26.3,29,29,26,26.2,29,23,26,25.9,29,19,26,25.6,29,18,26,26,29,29
27,26,60,0,27,25.7,60,21,26,26,60,10,26,25.6,60,0,26,25.6,60,0,26,25.7,60,50
27,26.4,60,0,27,26.3,60,0,26,26.1,60,16,26,26,60,15,26,26,60,0,26,26.1,60,21
27,26.5,60,0,27,26.4,60,3,26,26,60,30,26,26,60,33,26,25.9,60,0,26,25.9,60,21
26,26,60,14,26,25.8,60,15,26,26,60,24,26,25.8,60,23,26,25.8,60,7,26,26,60,19
26,26,60,31,26,26.3,60,0,26,25.9,60,31,26,26,60,16,26,26,60,0,26,26,60,31
26,26.1,60,14,26,26.3,60,0,26,25.9,60,45,26,26,60,7,26,26,60,0,26,25.9,60,19
26,25.7,60,12,26,26.1,60,14,26,26,60,18,26,25.9,60,28,26,25.9,60,7,26,26,60,27
26,26.1,60,17,26,26.3,60,0,26,26,60,28,26,25.8,60,14,26,26.1,60,0,26,26,60,14
26,26,60,28,26,26.4,60,0,26,26,60,30,26,26.3,60,5,26,26,60,0,26,26,60,24
26,26.1,59,7,26,26.3,59,11,26,26.1,59,22,26,25.8,59,26,26,26,59,7,26,25.9,59,27
26,25.3,0,0,26,25.7,0,0,26,25.7,0,0,26,25.3,0,0,26,25.3,0,0,26,25.4,0,0
26,24.8,0,0,26,24.5,0,0,26,24.6,0,0,26,24.5,0,0,26,25.4,0,0,26,24,0,0
26,26.1,0,0,26,25.7,0,0,26,25.9,0,0,26,25.7,0,0,26,26.5,0,0,26,25.1,0,0
26,27,0,0,26,26.6,0,0,26,27,0,0,26,26.8,0,0,26,26.8,0,0,26,26.4,0,0
26,27.2,0,0,26,26.9,0,0,26,27.2,0,0,26,27.1,0,0,26,26.8,0,0,26,26.7,0,0
26,26.1,0,0,26,24.9,0,0,26,25.9,0,0,26,25.7,0,0,26,26.7,0,0,26,26.2,0,0
26,26.4,0,0,26,25.3,0,0,26,26.2,0,0,26,26.2,0,0,26,26.6,0,0,26,25.8,0,0
26,26.9,0,0,26,26.3,0,0,26,26.9,0,0,26,26.6,0,0,26,26.6,0,0,26,26.4,0,0
26,27,0,0,26,26.6,0,0,26,27.1,0,0,26,26.8,0,0,26,26.6,0,0,26,26.5,0,0
26,27.1,0,0,26,26.9,0,0,26,27.2,0,0,26,27,0,0,26,26.6,0,0,26,26.7,0,0
26,27.1,0,0,26,27,0,0,26,27.2,0,0,26,27,0,0,26,26.6,0,0,26,26.8,0,0
26,27.1,0,0,26,27,0,0,26,27.2,0,0,26,27,0,0,26,26.6,0,0,26,26.9,0,0
26,27.1,0,0,26,27,0,0,26,27.2,0,0,26,27.1,0,0,26,26.6,0,0,26,27,0,0
27,25.8,49,14,27,26.1,49,14,26,26.2,49,49,26,25.8,49,16,26,25.6,49,7,26,25.8,49,46
27,26.2,60,0,27,26.1,60,0,26,25.9,60,52,26,26.1,60,16,26,25.5,60,0,26,25.7,60,0
27,26.4,60,0,27,26.5,60,0,26,26,60,30,26,26,60,14,26,26,60,0,26,26.3,60,0
27,26.6,60,6,27,26.7,60,6,26,26.1,60,28,26,26.1,60,23,26,26.1,60,7,26,26,60,28
26,26,60,18,26,26.1,60,39,26,25.7,60,29,26,25.9,60,15,26,25.8,60,0,26,25.9,60,16
26,26.1,60,26,26,25.9,60,13,26,26.1,60,28,26,26,60,27,26,26.1,60,0,26,26,60,29
26,25.6,60,20,26,26,60,47,26,25.9,60,21,26,25.9,60,22,26,25.9,60,7,26,25.8,60,28
26,25.9,60,25,26,25.6,60,53,26,26.1,60,29,26,26.1,60,2,26,26.1,60,0,26,25.9,60,21
26,26.2,60,23,26,26.2,60,0,26,26,60,27,26,26.2,60,26,26,26.2,60,0,26,26.1,60,21
26,25.9,60,6,26,26.2,60,10,26,26,60,26,26,25.8,60,18,26,26,60,7,26,25.9,60,20
26,26,60,0,26,25.9,60,0,26,26,60,23,26,25.8,60,14,26,26,60,0,26,25.9,60,21
26,26.6,0,0,26,26.8,0,0,26,26.5,0,0,26,26.2,0,0,26,26.7,0,0,26,26.2,0,0
26,27.3,0,0,26,27.6,0,0,26,26.7,0,0,26,26.6,0,0,26,27.6,0,0,26,27,0,0
26,27,0,0,26,27.2,0,0,26,26.2,0,0,26,26.8,0,0,26,27.2,0,0,26,25.8,0,0
26,27.1,0,0,26,27.2,0,0,26,25.7,0,0,26,26.7,0,0,26,27.2,0,0,26,26.2,0,0
26,27.1,0,0,26,27.1,0,0,26,26.5,0,0,26,27.2,0,0,26,27,0,0,26,26.2,0,0
26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,27.2,0,0,26,27,0,0,26,26.6,0,0
26,27.1,0,0,26,27.2,0,0,26,27.2,0,0,26,27.2,0,0,26,26.9,0,0,26,26.7,0,0
26,27.1,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.9,0,0,26,26.8,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.9,0,0,26,26.7,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.8,0,0,26,26.8,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.8,0,0,26,26.7,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.8,0,0,26,26.7,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.8,0,0,26,26.9,0,0
26,27,0,0,26,27.2,0,0,26,26.4,0,0,26,27,0,0,26,25.7,55,14,26,25.8,55,55
26,27,0,0,26,27.2,0,0,26,25.8,0,0,26,27,0,0,26,25.8,60,0,26,25.8,60,10
26,26.7,0,0,26,26.8,0,0,26,24.7,0,0,26,26.8,0,0,26,26.1,60,0,26,26.3,60,0
26,26.5,0,0,26,26.4,0,0,26,25.8,0,0,26,26.8,0,0,26,26.1,60,0,26,26,60,48
26,26.3,0,0,26,26.4,0,0,26,26.2,0,0,26,26.6,0,0,26,26,60,0,26,25.6,60,23
26,26.3,0,0,26,26.3,0,0,26,26.4,0,0,26,26.5,0,0,26,26.1,60,0,26,26.1,60,0
26,26.4,0,0,26,26.3,0,0,26,26.6,0,0,26,26.8,0,0,26,26.2,60,0,26,26.3,60,0
26,26.5,0,0,26,26.4,0,0,26,26.8,0,0,26,26.9,0,0,26,26.2,60,0,26,26.3,60,0
26,26.5,0,0,26,26.4,0,0,26,26.8,0,0,26,26.9,0,0,26,26.2,60,0,26,26.3,60,0
26,26.4,0,0,26,26.3,0,0,26,26.9,0,0,26,26.9,0,0,26,26.1,60,0,26,26.3,60,0
26,26.5,0,0,26,26.4,0,0,26,27,0,0,26,26.9,0,0,26,26.2,60,0,26,26.3,60,0
26,26.7,0,0,26,26.6,0,0,26,27.3,0,0,26,27.1,0,0,26,26.7,0,0,26,26.9,0,0
26,26.9,0,0,26,26.8,0,0,26,27.5,0,0,26,27.3,0,0,26,27.2,0,0,26,27.3,0,0
26,26.8,0,0,26,26.9,0,0,26,27.5,0,0,26,27.2,0,0,26,26.6,0,0,26,26.9,0,0
26,27.2,0,0,26,27.1,0,0,26,27.6,0,0,26,27.5,0,0,26,26.7,0,0,26,27,0,0
26,27,0,0,26,27.1,0,0,26,27.7,0,0,26,27.3,0,0,26,26.4,0,0,26,26.8,0,0
26,26.9,0,0,26,27.1,0,0,26,27.7,0,0,26,27.3,0,0,26,26.5,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.7,0,0,26,27.3,0,0,26,26.5,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.7,0,0,26,27.3,0,0,26,26.5,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.6,0,0,26,27.2,0,0,26,26.5,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.7,0,0,26,27.2,0,0,26,26.5,0,0,26,27,0,0
26,26.9,0,0,26,27.2,0,0,26,27.6,0,0,26,27.2,0,0,26,26.5,0,0,26,27,0,0
26,26.9,0,0,26,27.2,0,0,26,27.6,0,0,26,27.2,0,0,26,26.5,0,0,26,27,0,0
26,26.9,0,0,26,27.2,0,0,26,27.6,0,0,26,27.2,0,0,26,26.5,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.6,0,0,26,27.2,0,0,26,26.5,0,0,26,27,0,0
26,27,0,0,26,27.1,0,0,26,27.4,0,0,26,27.4,0,0,26,26.6,0,0,26,27,0,0
26,26.9,0,0,26,26.8,0,0,26,27.2,0,0,26,27.2,0,0,26,26.4,0,0,26,27.2,0,0
26,26.2,0,0,26,26,0,0,26,26.6,0,0,26,27.1,0,0,26,25.7,29,15,26,25.9,29,26
26,25.1,0,0,26,23.8,0,0,26,24.5,0,0,26,26.1,0,0,26,25.5,60,0,26,25.8,60,0
26,27.3,0,0,26,26.8,0,0,26,27.4,0,0,26,27.9,0,0,26,25.9,60,0,26,26.3,60,0
26,27.7,0,0,26,27.3,0,0,26,27.9,0,0,26,28.2,0,0,26,26,60,0,26,26.4,60,0
26,27.8,0,0,26,27.5,0,0,26,28.1,0,0,26,28.3,0,0,26,25.7,60,0,26,26.1,60,0
26,27.5,0,0,26,27.2,0,0,26,27.8,0,0,26,28.1,0,0,26,25.7,60,0,26,26,60,0
26,27.4,0,0,26,27.1,0,0,26,27.7,0,0,26,27.9,0,0,26,25.7,60,0,26,26,60,0
26,27.2,0,0,26,27,0,0,26,27.5,0,0,26,27.7,0,0,26,25.6,60,0,26,26,60,0
26,27.5,0,0,26,27.2,0,0,26,27.9,0,0,26,28,0,0,26,26.5,0,0,26,26.8,0,0
26,27.2,0,0,26,27.2,0,0,26,27.9,0,0,26,27.9,0,0,26,26.9,0,0,26,27.3,0,0
26,26.9,0,0,26,27.1,0,0,26,27.7,0,0,26,27.5,0,0,26,26.5,0,0,26,27.1,0,0
26,26.9,0,0,26,26.9,0,0,26,27.7,0,0,26,27.6,0,0,26,26.5,0,0,26,27,0,0
26,26.7,0,0,26,26.9,0,0,26,27.5,0,0,26,27.2,0,0,26,26.3,0,0,26,26.8,0,0
26,26.9,0,0,26,27.2,0,0,26,27.7,0,0,26,27.3,0,0,26,26.4,0,0,26,27,0,0
26,26.7,0,0,26,26.4,0,0,26,27.4,0,0,26,27.1,0,0,26,26.2,0,0,26,26.8,0,0
26,26.8,0,0,26,27,0,0,26,27.6,0,0,26,27.2,0,0,26,26.3,0,0,26,26.8,0,0
26,26.9,0,0,26,27.2,0,0,26,27.7,0,0,26,27.3,0,0,26,26.4,0,0,26,26.9,0,0
26,26.9,0,0,26,27.2,0,0,26,27.8,0,0,26,27.4,0,0,26,26.5,0,0,26,26.9,0,0
26,27,0,0,26,27.2,0,0,26,27.8,0,0,26,27.5,0,0,26,26.4,0,0,26,27,0,0
26,27.1,0,0,26,27.2,0,0,26,27.8,0,0,26,27.5,0,0,26,26.5,0,0,26,27,0,0
26,27.1,0,0,26,27.3,0,0,26,27.8,0,0,26,27.5,0,0,26,26.5,0,0,26,27.1,0,0
26,27.2,0,0,26,27.4,0,0,26,27.9,0,0,26,27.6,0,0,26,26.7,0,0,26,27.2,0,0
26,27.2,0,0,26,27.2,0,0,26,28,0,0,26,27.7,0,0,26,26.7,0,0,26,27.2,0,0
26,25.6,32,10,26,25.9,32,16,26,26.5,32,32,26,26.4,32,32,26,25.8,0,0,26,26.2,0,0
26,25.3,60,0,26,25.8,60,0,26,25.7,60,32,26,25.7,60,38,26,25.8,28,0,26,26.1,28,28
26,25.9,60,7,26,25.9,60,7,26,26,60,23,26,25.8,60,10,26,25.5,60,7,26,25.8,60,34
26,26.2,60,0,26,26.2,60,0,26,25.9,60,45,26,25.9,60,18,26,25.6,60,0,26,26,60,31
26,25.8,60,35,26,26,60,13,26,26.1,60,23,26,25.9,60,6,26,25.4,60,6,26,25.6,60,43
26,26,60,0,26,26,60,0,26,26,60,23,26,25.9,60,17,26,25.5,60,0,26,26,60,39
26,26.2,60,13,26,26.2,60,0,26,25.9,60,20,26,26.1,60,21,26,25.5,60,0,26,26,60,7
26,25.5,60,9,26,26,60,9,26,25.9,60,28,26,25.4,60,22,26,25.3,60,9,26,26.1,60,13
26,26.1,60,0,26,26.1,60,0,26,26,60,41,26,26,60,15,26,25.5,60,0,26,26.2,60,0
26,26.7,0,0,26,27,0,0,26,26.4,0,0,26,26.5,0,0,26,26.3,0,0,26,26.5,0,0
26,27.2,0,0,26,27.5,0,0,26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.4,0,0
26,27.2,0,0,26,27.3,0,0,26,27.6,0,0,26,27.4,0,0,26,27,0,0,26,27.4,0,0
26,28.4,0,0,26,27.8,0,0,26,27.1,0,0,26,28.3,0,0,26,27.3,0,0,26,27.8,0,0
26,27.3,0,0,26,27.4,0,0,26,26.4,0,0,26,27.6,0,0,26,26.9,0,0,26,27.4,0,0
26,27.1,0,0,26,27.2,0,0,26,24.8,0,0,26,27.8,0,0,26,26.9,0,0,26,27.3,0,0
26,26.8,0,0,26,26.9,0,0,26,24.5,0,0,26,27.4,0,0,26,26.6,0,0,26,27.2,0,0
26,26.5,0,0,26,26.8,0,0,26,25.1,0,0,26,27.1,0,0,26,26.4,0,0,26,26.9,0,0
26,26.8,0,0,26,27.1,0,0,26,26.7,0,0,26,27.2,0,0,26,26.5,0,0,26,27,0,0
26,27,0,0,26,27.2,0,0,26,27.2,0,0,26,27.3,0,0,26,26.6,0,0,26,27,0,0
26,27,0,0,26,27.3,0,0,26,27.4,0,0,26,27.3,0,0,26,26.7,0,0,26,27.1,0,0
26,27.2,0,0,26,27.4,0,0,26,27.6,0,0,26,27.4,0,0,26,26.7,0,0,26,27.2,0,0
26,27.2,0,0,26,27.4,0,0,26,27.7,0,0,26,27.5,0,0,26,26.8,0,0,26,27.2,0,0
26,25.9,48,29,26,26.2,48,48,26,26.2,48,40,26,26,48,24,26,25.7,48,16,26,26,48,48
27,25.8,60,10,27,25.5,60,12,26,25.7,60,44,26,25.9,60,21,26,25.6,60,8,26,25.8,60,16
27,26.2,60,0,27,26.3,60,0,26,26,60,18,26,25.9,60,17,26,26.1,60,0,26,26,60,36
26,26,60,27,26,26.3,60,4,26,26,60,41,26,26.1,60,19,26,26.3,60,4,26,25.9,60,28
26,25.8,60,16,26,25.9,60,15,26,25.9,60,21,26,25.9,60,23,26,25.9,60,3,26,26,60,14
26,25.8,60,34,26,26.2,60,11,26,26,60,29,26,26.1,60,7,26,26,60,6,26,25.7,60,46
26,26,60,9,26,26,60,0,26,26.1,60,15,26,26.1,60,28,26,26.1,60,0,26,26.1,60,21
26,25.9,60,19,26,26.1,60,0,26,26.1,60,30,26,25.9,60,22,26,26.3,60,0,26,25.9,60,35
26,25.7,60,16,26,25.9,60,7,26,26.1,60,16,26,25.9,60,20,26,25.9,60,9,26,26,60,17
26,26.1,60,26,26,26.2,60,0,26,25.9,60,36,26,26.1,60,21,26,26.1,60,0,26,26,60,31
26,26.2,60,0,26,26.4,60,0,26,26.3,60,10,26,26,60,9,26,26.2,60,0,26,25.9,60,24
27,27,41,0,27,26.6,41,7,27,27.2,0,0,27,26.8,0,0,27,27.2,0,0,27,26.3,0,0
27,26.9,60,0,27,26.5,60,0,27,26.9,0,0,27,26.9,0,0,27,27,0,0,27,26.2,0,0
27,27.2,0,0,27,27.3,0,0,27,27.4,0,0,27,27.2,0,0,27,27,0,0,27,26.8,0,0
27,27.7,0,0,27,27.9,0,0,27,28,0,0,27,27.7,0,0,27,27.2,0,0,27,27.5,0,0
27,27.8,0,0,27,27.9,0,0,27,28.1,0,0,27,27.8,0,0,27,27.2,0,0,27,27.5,0,0
27,27.6,0,0,27,27.8,0,0,27,28,0,0,27,27.7,0,0,27,27.1,0,0,27,27.5,0,0
27,27.5,0,0,27,27.7,0,0,27,28,0,0,27,27.7,0,0,27,27.1,0,0,27,27.4,0,0
27,27.4,0,0,27,27.7,0,0,27,28,0,0,27,27.6,0,0,27,27,0,0,27,27.4,0,0
27,27.4,0,0,27,27.7,0,0,27,28,0,0,27,27.6,0,0,27,27,0,0,27,27.4,0,0
27,27.3,0,0,27,27.6,0,0,27,28,0,0,27,27.6,0,0,27,27,0,0,27,27.4,0,0
27,27.3,0,0,27,27.6,0,0,27,28,0,0,27,27.5,0,0,27,27,0,0,27,27.4,0,0
