リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
26,25.9,60,0,26,25.5,60,0,26,25.5,60,0,25,25.8,27,0
26,26,60,0,26,25.6,60,0,26,25.7,60,0,25,25.7,60,0
26,26.2,60,0,26,25.7,60,0,26,25.8,60,0,25,25.7,60,0
26,26.2,60,0,26,25.8,60,0,26,25.9,60,0,25,25.8,60,0
26,26.1,60,0,26,25.8,60,0,26,26,60,0,25,26.1,60,0
26,26.1,60,0,26,25.8,60,0,26,26,60,0,25,25.9,60,0
26,26.1,60,0,26,25.8,60,0,26,26,60,0,25,25.9,60,0
26,26.2,60,0,26,25.8,60,0,26,26,60,0,25,25.7,60,0
26,26.2,27,0,26,25.9,27,0,26,26.1,27,0,25,25.8,60,0
26,27.3,0,0,26,27,0,0,26,26.8,0,0,25,25.7,60,0
26,27.3,0,0,26,27,0,0,26,26.8,0,0,25,25.6,60,0
26,27.2,0,0,26,27,0,0,26,26.7,0,0,25,26.3,0,0
26,27.2,0,0,26,26.9,0,0,26,26.7,0,0,25,27,0,0
26,27.1,0,0,26,26.8,0,0,26,26.6,0,0,25,26.9,0,0
26,27,0,0,26,26.7,0,0,26,26.5,0,0,25,26.7,0,0
26,27,0,0,26,26.7,0,0,26,26.4,0,0,25,26.6,0,0
26,26.9,0,0,26,26.7,0,0,26,26.4,0,0,25,26.6,0,0
26,26.9,0,0,26,26.6,0,0,26,26.4,0,0,25,26.5,0,0
26,26.8,0,0,26,26.6,0,0,26,26.4,0,0,25,26.5,0,0
26,26.8,0,0,26,26.6,0,0,26,26.4,0,0,25,26.5,0,0
26,26.8,0,0,26,26.5,0,0,26,26.3,0,0,25,25.2,14,14
26,26.7,0,0,26,26.3,0,0,26,26.2,0,0,25,23.6,60,60
26,25.7,43,0,26,26.2,0,0,26,26.2,0,0,23,23.4,60,60
26,25.9,60,5,26,26.2,0,0,26,26.1,0,0,23,23.4,60,60
26,26.2,60,0,26,26.2,0,0,26,25.3,0,0,24,24,60,9
26,26.4,60,0,26,26.4,0,0,26,25.8,0,0,26,24.9,60,0
26,26.4,60,0,26,26.6,0,0,26,26,0,0,26,25,60,0
26,26.4,60,0,26,26.5,0,0,26,26.1,0,0,26,25.1,60,0
26,26.5,60,0,26,26.8,0,0,26,26.2,0,0,26,25.1,60,0
26,26.6,60,0,26,26.7,0,0,26,26.2,0,0,26,25.1,60,0
26,26.5,60,0,26,26.9,0,0,26,26.2,0,0,26,25.2,60,0
26,26.2,60,0,26,26.7,0,0,26,26.2,0,0,26,25.2,60,0
26,26.1,60,0,26,26.6,0,0,26,26.2,0,0,26,25.2,60,0
26,26.1,60,0,26,26.6,0,0,26,26.2,0,0,26,25.3,60,0
26,26.1,60,0,26,26.6,0,0,26,26.3,0,0,26,25.3,60,0
26,26.5,0,0,26,26.6,0,0,26,26.4,0,0,26,25.9,0,0
26,27.2,0,0,26,26.6,0,0,26,26.3,0,0,26,26.5,0,0
26,27.2,0,0,26,26.5,0,0,26,26.4,0,0,26,26.5,0,0
26,27.1,0,0,26,26.5,0,0,26,26.3,0,0,26,26.3,0,0
26,27,0,0,26,26.5,0,0,26,26.4,0,0,26,26.3,0,0
26,26.9,0,0,26,26.5,0,0,26,26.3,0,0,26,26.2,0,0
26,26.8,0,0,26,26.4,0,0,26,26.4,0,0,26,26.2,0,0
26,26.7,0,0,26,26.5,0,0,26,26.3,0,0,26,26.2,0,0
26,26.7,0,0,26,26.5,0,0,26,26.3,0,0,26,26.2,0,0
26,26.7,0,0,26,25.4,11,0,26,25.5,11,0,26,26.3,0,0
26,26.6,0,0,26,25.1,60,0,26,25.2,60,0,26,25.8,0,0
26,26.8,0,0,26,25.1,60,0,26,25.3,60,0,26,25.3,44,0
23,25.7,54,29,26,25.3,60,0,26,25.4,60,0,26,25.7,60,0
25,25.9,60,0,26,25.6,60,0,26,25.7,60,0,26,26.2,60,0
24,25.8,60,46,26,26,60,0,26,25.9,60,0,26,26,60,0
24,24.8,60,60,26,25.7,60,0,26,25.6,60,0,26,26,60,0
24,24.4,60,60,26,25.3,60,3,26,25.2,60,3,26,25.9,60,3
24,24.6,60,35,26,25.5,60,0,26,25.4,60,0,26,26.1,60,0
25,25.7,60,0,26,25.6,60,0,26,25.7,60,0,26,26.1,60,0
25,26.1,60,0,26,25.8,60,0,26,25.8,60,0,26,26.1,60,0
24,25.8,60,47,26,25.9,60,0,26,25.8,60,0,25,26.1,60,0
24,24.9,17,17,26,25.8,17,0,26,25.7,17,0,25,25.9,60,0
24,25.5,1,0,26,26.6,0,0,26,26.5,0,0,25,25.8,60,0
25,25.5,0,0,26,26.6,0,0,26,26.6,0,0,25,25.7,60,0
25,25.8,0,0,26,26.5,0,0,26,26.6,0,0,25,26.4,0,0
25,26,0,0,26,26.4,0,0,26,26.5,0,0,25,27,0,0
25,26.1,0,0,26,26.3,0,0,26,26.5,0,0,25,26.9,0,0
25,26.1,0,0,26,26.3,0,0,26,26.5,0,0,25,26.8,0,0
25,26.2,0,0,26,26.3,0,0,26,26.5,0,0,25,26.7,0,0
25,26.2,0,0,26,26.3,0,0,26,26.4,0,0,25,26.6,0,0
25,26.2,0,0,26,26.3,0,0,26,26.4,0,0,25,26.6,0,0
25,26.3,0,0,26,26.3,0,0,26,26.4,0,0,25,26.6,0,0
25,26.4,0,0,26,26.3,0,0,26,26.4,0,0,25,26.6,0,0
25,26.4,0,0,26,26.3,0,0,26,26.4,0,0,25,26.6,0,0
25,24.8,60,60,26,25.9,0,0,26,26,0,0,25,26.2,0,0
25,23.9,60,60,26,25.1,17,0,26,25.3,17,0,25,26,0,0
25,24,60,60,26,24,60,46,26,24.3,60,46,25,22.9,0,0
25,23.6,60,60,27,23.6,60,4,27,24,60,4,24,25.1,21,21
26,24.1,60,60,27,24.6,60,4,27,24.8,60,4,24,24.3,60,60
26,24.2,60,60,27,25.1,60,0,27,25.2,60,0,24,23.9,60,60
27,24.7,60,6,27,25.3,60,0,27,25.6,60,0,24,23.7,60,60
27,25.7,60,0,27,25.7,57,0,27,25.8,57,0,24,23.6,60,60
25,26.4,60,9,25,26.1,0,0,25,26.1,0,0,24,23.4,60,60
25,25.2,60,60,25,26.2,0,0,25,26.2,0,0,24,23.6,60,60
25,24.6,29,29,25,25.4,0,0,25,25.3,0,0,24,23.8,60,60
25,25.1,0,0,25,25.3,0,0,25,25.5,0,0,24,23.7,60,60
25,25.4,0,0,25,25.4,0,0,25,25.7,0,0,24,23.4,60,60
25,25.7,0,0,25,25.5,0,0,25,25.7,0,0,24,23.4,60,60
25,25.8,0,0,25,25.5,0,0,25,25.8,0,0,24,23.5,0,0
25,25.9,0,0,25,25.6,0,0,25,25.9,0,0,24,25.5,0,0
25,26,0,0,25,25.7,0,0,25,26,0,0,24,25.7,0,0
25,26.1,0,0,25,25.8,0,0,25,26.1,0,0,24,25.8,0,0
25,26.2,0,0,25,25.9,0,0,25,26.2,0,0,24,25.9,0,0
25,26.3,0,0,25,25.9,0,0,25,26.2,0,0,24,26,0,0
25,26.3,0,0,25,26,0,0,25,26.2,0,0,24,26,0,0
25,26.4,0,0,25,26,0,0,25,26.2,0,0,24,26.1,0,0
25,26.4,0,0,25,26.1,0,0,25,26.2,0,0,24,26.2,0,0
25,26.5,0,0,25,26.1,0,0,25,26.2,0,0,24,26.2,0,0
25,26.2,0,0,25,25.9,0,0,25,26.1,0,0,24,24.6,0,0
25,25.3,0,0,25,25.1,0,0,25,25.2,0,0,24,24.8,0,0
25,26.2,0,0,25,25.7,52,0,25,26,0,0,24,23,0,0
25,26.2,0,0,25,26,60,0,25,26.2,0,0,24,24.2,0,0
25,26.2,0,0,25,26,60,0,25,26.2,0,0,24,25.1,0,0
25,26.1,41,0,25,26,60,0,25,25.8,40,0,24,25.4,0,0
25,26,60,0,25,25.9,60,0,25,25.7,60,0,24,25.8,0,0
25,26.1,60,0,25,25.6,60,0,25,25.6,60,0,24,26.1,0,0
25,26.1,60,0,25,25.7,60,0,25,25.6,60,0,24,26.2,0,0
25,25.9,37,11,25,25.8,37,0,25,25.6,37,0,24,24.8,0,0
25,26.4,0,0,25,26.3,0,0,25,26.3,0,0,24,25.7,0,0
25,26.7,0,0,25,26.6,0,0,25,26.5,0,0,24,25.8,0,0
25,26.5,0,0,25,26.6,0,0,25,26.6,0,0,24,24.2,59,59
25,24.4,0,0,25,26,0,0,25,25.8,0,0,24,23.7,60,60
25,24.6,0,0,25,25.7,0,0,25,25.7,0,0,24,23.4,0,0
25,25.6,0,0,25,25.9,0,0,25,26,0,0,24,25.9,0,0
25,26.1,0,0,25,26,0,0,25,26.1,0,0,24,26,0,0
25,26.2,0,0,25,26.2,0,0,25,26.1,0,0,24,26.1,0,0
25,26.3,0,0,25,26.2,0,0,25,26.1,0,0,24,26.2,0,0
25,26.4,0,0,25,26.2,0,0,25,26.1,0,0,24,26.2,0,0
25,26.5,0,0,25,26.3,0,0,25,26.1,0,0,24,26.2,0,0
25,26.6,0,0,25,26.3,0,0,25,26.1,0,0,24,26.2,0,0
25,26.8,0,0,25,26.3,0,0,25,26.2,0,0,24,26.3,0,0
25,26.9,0,0,25,26.3,0,0,25,26.2,0,0,24,26.3,0,0
25,26.7,0,0,25,26.1,0,0,25,26.2,0,0,24,26.2,0,0
25,26.6,12,0,25,26.2,12,0,25,26.1,12,0,24,25.5,11,0
24,26.3,60,25,25,26.1,60,0,25,25.9,60,25,25,26.1,52,0
25,25.8,60,15,25,26.5,60,0,25,26,60,4,25,27.3,0,0
25,25.6,60,16,25,26.7,60,41,25,26.9,60,0,25,27.4,0,0
25,25.9,60,35,25,24.9,60,60,25,25.6,60,34,25,22.4,0,0
25,24.8,60,60,25,24.2,60,55,25,24.2,60,57,25,24,0,0
25,24.7,60,60,26,25.2,60,0,26,25.3,60,0,25,24,0,0
25,24.4,60,60,26,27.1,60,0,26,26.7,60,0,25,26.3,0,0
25,24.2,60,60,26,27.4,60,0,26,27.1,60,0,25,26.7,0,0
25,23.9,60,55,26,25,60,51,26,25,60,51,25,20.7,0,0
27,24.6,58,0,26,23.9,60,60,26,23.7,60,60,25,25.5,0,0
27,25.7,0,0,26,23.9,60,60,26,23.4,3,3,25,26.6,0,0
27,24.1,0,0,26,24,60,12,26,24.2,0,0,25,24.6,0,0
27,24.8,0,0,26,25.1,0,0,26,24.3,0,0,25,26.5,0,0
27,25.6,0,0,26,25.9,0,0,26,25.1,0,0,25,27,0,0
27,26,0,0,26,26.1,0,0,26,25.5,0,0,25,27,0,0
27,26.2,0,0,26,26.1,0,0,26,25.8,0,0,25,27,0,0
27,26.3,0,0,26,26.1,0,0,26,25.9,0,0,25,27,0,0
27,26.3,0,0,26,26.1,0,0,26,26,0,0,25,27,0,0
27,26.4,0,0,26,26.1,0,0,26,26,0,0,25,27,0,0
27,26.5,0,0,26,26.2,0,0,26,26,0,0,25,27,0,0
27,26.6,0,0,26,26.2,0,0,26,26,0,0,25,27,0,0
27,26.7,0,0,26,26.2,0,0,26,26.1,0,0,25,27.1,0,0
27,26.5,0,0,26,26,0,0,26,26,0,0,25,26.9,0,0
27,26.3,10,0,26,25.9,10,0,26,25.8,10,0,25,26.3,10,10
27,26.1,60,0,26,26,60,0,26,25.8,60,0,25,25.3,60,60
26,26.4,60,0,26,26.3,60,0,26,26.2,60,0,25,25.2,60,60
26,26.7,60,0,26,26.3,60,0,26,26.2,60,0,25,25.2,60,60
26,26.9,60,0,26,26.6,60,0,26,26.5,60,0,25,25.2,60,60
26,27.3,60,0,26,26.6,60,0,26,26.5,60,0,25,24.9,60,60
26,27.4,60,9,26,26.4,60,8,26,26.3,60,9,25,24.6,60,60
26,26.6,60,0,26,26.2,60,0,26,26,60,0,25,24.5,60,60
26,26.9,60,0,26,26.8,60,0,26,26.7,60,0,25,24.3,60,60
26,26.9,60,0,26,26.9,60,0,26,26.6,60,0,25,24.4,60,60
26,26.9,42,0,26,26.8,60,0,26,26.6,60,0,25,24.3,60,60
26,27.9,0,0,26,26.7,4,0,26,26.5,4,0,25,24.3,60,60
26,27.8,0,0,26,27.2,0,0,26,26.9,0,0,25,24.1,60,60
26,27.6,0,0,26,27.1,0,0,26,26.7,0,0,25,23.9,0,0
26,27.3,0,0,26,26.9,0,0,26,26.6,0,0,25,26.1,0,0
26,27.2,0,0,26,26.7,0,0,26,26.6,0,0,25,26.2,0,0
26,27.2,0,0,26,26.7,0,0,26,26.5,0,0,25,26.3,0,0
26,27.2,0,0,26,26.6,0,0,26,26.5,0,0,25,26.4,0,0
26,27.2,0,0,26,26.6,0,0,26,26.5,0,0,25,26.5,0,0
26,27.2,0,0,26,26.6,0,0,26,26.5,0,0,25,26.6,0,0
26,27.2,0,0,26,26.6,0,0,26,26.5,0,0,25,26.6,0,0
26,27.2,0,0,26,26.6,0,0,26,26.5,0,0,25,26.7,0,0
26,27.2,0,0,26,26.7,0,0,26,26.6,0,0,25,26.8,0,0
26,26.9,0,0,26,26.2,0,0,26,26.2,0,0,25,26.7,0,0
26,27.2,0,0,26,26.6,0,0,26,26.6,0,0,25,26.8,0,0
26,26.6,0,0,26,26.1,52,0,26,26.1,52,0,25,26,52,0
26,27.2,0,0,26,26.4,60,0,26,26.4,60,0,25,26.3,60,0
26,27.6,0,0,26,26.7,60,0,26,26.6,60,0,25,26.6,60,0
26,28,0,0,26,27,60,0,26,26.9,60,0,25,26.6,60,0
26,28.2,0,0,26,27.4,60,0,26,27.3,60,0,25,26.8,60,0
26,28.2,0,0,26,27.8,60,0,26,27.6,60,0,25,26.8,60,30
26,27.4,0,0,26,26.8,60,39,26,26.3,60,39,24,25.9,60,60
26,26.2,0,0,26,25,60,60,26,24.5,60,60,24,24.7,60,60
26,24.8,0,0,26,24.6,60,33,26,24.1,60,60,24,24.3,60,60
26,25.4,0,0,26,25,60,28,26,24.4,60,60,24,23.9,60,60
26,24.7,0,0,26,24,6,6,26,23.2,6,6,24,23.5,60,60
24,26,0,0,26,26,0,0,26,25.2,0,0,24,23.6,60,60
24,26.3,0,0,26,26.1,0,0,26,25.4,0,0,24,23.7,0,0
24,26.9,0,0,26,26.1,0,0,26,25.8,0,0,24,26.2,0,0
24,27.1,0,0,26,26.2,0,0,26,26,0,0,24,26.4,0,0
24,27.2,0,0,26,26.2,0,0,26,26.1,0,0,24,26.5,0,0
24,27.2,0,0,26,26.4,0,0,26,26.2,0,0,24,26.5,0,0
24,27.2,0,0,26,26.4,0,0,26,26.2,0,0,24,26.6,0,0
24,27.3,0,0,26,26.5,0,0,26,26.2,0,0,24,26.7,0,0
24,27.3,0,0,26,26.6,0,0,26,26.2,0,0,24,26.7,0,0
24,27.4,0,0,26,26.6,0,0,26,26.2,0,0,24,26.7,0,0
24,27.3,0,0,24,26.2,4,4,26,26.3,0,0,24,23.7,0,0
24,26.1,23,23,24,24.1,60,60,26,26.1,0,0,24,23,0,0
24,25.2,60,23,24,23.6,60,13,26,24.5,0,0,24,20.3,0,0
24,26.4,60,0,24,25.7,60,0,26,25.1,0,0,24,24.8,0,0
24,26.5,60,44,22,26,60,3,26,25.7,0,0,22,25.2,27,27
24,25.4,60,60,22,24,60,60,26,25.7,0,0,22,24.3,60,60
24,24.7,60,60,22,23.1,60,60,26,23.8,0,0,22,23.8,60,60
24,24.5,60,60,22,22.9,60,60,26,23.7,0,0,22,23.7,60,60
24,24.6,60,60,22,23.1,60,60,26,23.6,0,0,22,23.6,60,60
24,24.7,60,60,22,23.2,60,60,26,23.7,0,0,22,23.7,60,60
24,24.7,60,60,22,23.2,60,60,26,23.9,0,0,22,23.6,60,60
24,24.4,8,8,22,22.9,60,60,26,23.8,0,0,22,23.8,60,60
24,25.4,0,0,22,23,60,60,26,23.7,0,0,22,23.7,60,60
24,25.1,0,0,22,22.7,60,60,26,24.5,0,0,22,23.6,60,60
24,24.9,0,0,22,22.6,60,60,26,23.2,28,6,22,23.4,60,60
24,23.8,0,0,22,22.5,0,0,26,22.8,0,0,22,23.4,0,0
24,24.7,0,0,22,24.6,0,0,26,25.2,0,0,22,25.9,0,0
24,25.7,0,0,24,23.7,45,45,24,23.8,45,44,22,23.7,0,0
24,25.7,0,0,24,22.8,60,60,24,22.5,60,60,22,24,0,0
24,25.6,0,0,24,21.9,60,60,24,21.3,60,47,22,24.1,0,0
24,24,0,0,24,22,60,60,24,22.1,60,0,22,23.1,0,0
24,24.5,0,0,24,22.1,60,60,24,22.5,60,0,22,23.9,0,0
24,25,0,0,24,22.1,16,16,24,22.6,16,0,22,24.6,0,0
24,25.7,0,0,24,24.6,0,0,24,25.2,0,0,22,25.6,0,0
24,25.9,0,0,24,24.8,0,0,24,25.3,0,0,22,25.8,0,0
24,25.6,17,17,25,23.7,36,18,25,23.6,36,22,22,23.7,0,0
24,24.8,60,60,25,24,60,0,25,24.2,60,0,25,25.4,57,0
24,25.2,60,8,25,24.7,60,0,25,24.8,60,0,24,26.1,60,0
25,26.3,60,0,25,25.8,60,0,25,25.4,60,0,24,26.5,60,0
25,27.1,60,0,25,25.5,60,0,25,25.5,60,0,21,26.4,60,23
24,26.7,60,39,25,25.2,60,7,25,25.2,60,7,21,25.3,60,60
24,25.4,60,60,25,25.3,60,0,25,25.4,60,0,21,24.9,60,60
24,25.1,60,60,25,25.6,60,0,25,25.5,60,0,21,24.7,60,60
24,25,60,60,25,25.1,60,8,25,25.1,60,8,21,24.6,60,60
24,24.8,60,60,25,25.3,60,0,25,25.2,60,0,26,25.8,60,2
24,24.8,60,60,25,25.6,60,0,25,25.6,60,0,23,26.1,60,16
24,24.6,60,60,25,25.4,60,6,25,25.4,60,15,23,24.9,60,60
24,24.2,40,40,25,23.3,40,40,25,23.6,40,40,23,24.2,40,40
24,24.3,0,0,25,24.3,0,0,25,24.5,0,0,23,23.7,0,0
24,25.1,0,0,25,24.8,0,0,25,25,0,0,23,25.7,0,0
24,25.5,0,0,25,25.2,0,0,25,25.3,0,0,23,26.2,0,0
24,25.9,0,0,25,25.3,0,0,25,25.6,0,0,23,26.4,0,0
24,26.2,0,0,25,25.5,0,0,25,25.7,0,0,23,26.4,0,0
24,26.4,0,0,25,25.5,0,0,25,25.8,0,0,23,26.5,0,0
24,26.5,0,0,25,25.6,0,0,25,25.9,0,0,23,26.5,0,0
24,26.6,0,0,25,25.6,0,0,25,25.9,0,0,23,26.5,0,0
24,26.8,0,0,25,25.7,0,0,25,26,0,0,23,26.6,0,0
24,27.1,0,0,25,25.8,0,0,25,26,0,0,23,26.6,0,0
24,27.1,0,0,25,25.9,0,0,25,26.1,0,0,25,25.1,33,33
24,25.4,56,56,25,25.9,0,0,25,26,0,0,25,24.3,60,38
24,24.7,60,60,25,25.8,0,0,25,25.8,0,0,24,24.3,60,50
24,24.6,60,60,25,24,42,20,25,24.2,42,20,24,24.1,60,60
24,24.6,60,60,26,24.9,60,0,26,24.8,60,0,24,24.2,60,60
24,24.5,60,60,26,25.2,60,4,26,25.3,60,4,24,24,60,60
24,24.6,60,60,26,25.6,60,0,26,25.6,60,0,24,24.4,60,60
25,24.8,60,31,26,25.9,60,0,26,26,60,0,24,24.3,60,60
24,25.6,60,29,26,26,60,0,26,26.1,60,0,24,24.3,60,60
24,25,60,60,26,25.6,60,7,26,25.8,60,7,24,24.2,60,60
24,24.8,60,60,26,26.5,60,0,26,26.4,60,0,24,24.4,60,60
24,24.7,60,60,26,26.4,60,0,26,26.5,60,0,24,24.5,60,60
24,24.1,53,53,26,26,60,4,26,26,60,4,24,24.4,60,60
24,24,0,0,26,26.2,42,0,26,26.1,42,0,24,24.3,60,60
24,25,0,0,26,26.8,0,0,26,26.7,0,0,24,24.1,60,60
24,25.4,0,0,26,26.9,0,0,26,26.8,0,0,24,24,0,0
24,25.8,0,0,26,26.6,0,0,26,26.7,0,0,24,26,0,0
24,26,0,0,26,26.6,0,0,26,26.6,0,0,24,26.2,0,0
24,26.2,0,0,26,26.5,0,0,26,26.6,0,0,24,26.2,0,0
24,26.2,0,0,26,26.5,0,0,26,26.6,0,0,24,26.3,0,0
24,26.3,0,0,26,26.5,0,0,26,26.5,0,0,24,26.3,0,0
24,26.4,0,0,26,26.5,0,0,26,26.5,0,0,24,26.3,0,0
24,26.6,0,0,26,26.4,0,0,26,26.5,0,0,24,26.3,0,0
24,26.6,0,0,26,26.6,0,0,26,26.7,0,0,24,26.4,0,0
24,26.7,0,0,26,26.7,0,0,26,26.7,0,0,24,26.5,0,0
24,26.2,6,6,26,26.2,0,0,26,26.2,0,0,24,26.5,0,0
24,25.2,60,60,26,25.5,0,0,26,25.5,0,0,24,24.5,0,0
24,24.9,60,60,26,26.2,0,0,26,26.2,0,0,24,23.7,0,0
24,24.8,60,60,26,25.9,0,0,26,26.2,0,0,24,21.8,0,0
24,24.6,60,60,26,26.1,0,0,26,26.2,0,0,24,23.7,0,0
24,24.6,60,60,26,26.1,0,0,26,26.2,0,0,24,24.6,0,0
24,24.6,60,60,26,25.3,0,0,26,25.1,0,0,24,22.5,0,0
24,24.7,60,60,26,25.7,0,0,26,25.8,0,0,24,23.2,0,0
24,24.5,60,60,26,25.9,0,0,26,26.2,0,0,24,25.5,59,59
24,24.4,60,60,26,26,0,0,26,26.2,0,0,24,24.4,60,60
24,24.6,39,39,26,25.7,0,0,26,25.8,0,0,24,24.2,60,60
24,25.1,0,0,26,25.6,0,0,26,25.8,0,0,24,24.2,60,60
24,25.6,0,0,26,26.1,0,0,26,26.3,0,0,26,24.1,60,60
24,25.9,0,0,26,26.1,0,0,26,26.4,0,0,26,23.9,60,60
24,26.1,0,0,26,26.2,0,0,26,26.5,0,0,26,24,0,0
24,26.1,0,0,26,26.1,0,0,26,26.3,0,0,26,26.2,0,0
24,26.2,0,0,26,26.2,0,0,26,26.4,0,0,26,26.2,0,0
24,26.3,0,0,26,26.2,0,0,26,26.4,0,0,26,26.2,0,0
24,26.4,0,0,26,26.4,0,0,26,26.5,0,0,26,26.3,0,0
24,26.4,0,0,26,26.4,0,0,26,26.4,0,0,26,26.3,0,0
24,26.5,0,0,26,26.4,0,0,26,26.5,0,0,26,26.4,0,0
24,26.6,0,0,26,26.4,0,0,26,26.5,0,0,26,26.4,0,0
24,26.9,0,0,26,26.4,0,0,26,26.4,0,0,26,26.4,0,0
24,27,0,0,26,26.4,0,0,26,26.5,0,0,26,26.4,0,0
24,26,21,21,26,26.1,0,0,26,26.2,0,0,26,24.6,0,0
24,25.1,60,60,26,26.3,0,0,26,26.4,0,0,26,23.9,0,0
24,25.1,60,60,26,26.2,46,0,26,26.2,46,0,26,22.9,0,0
24,25,60,60,26,26.4,60,0,26,26.4,60,0,26,23.8,0,0
24,24.9,60,60,26,26.6,60,3,26,26.6,60,3,26,24.9,0,0
24,25,60,33,26,26,60,0,26,26.1,60,0,26,22.9,0,0
23,25.8,60,25,26,26.7,60,0,26,26.9,60,0,24,26.6,7,6
24,25.4,60,60,24,26.1,60,31,24,26.2,60,31,24,25.8,60,60
24,24.8,60,60,25,24.2,60,60,25,24.3,60,60,24,24.1,60,60
24,24.4,60,60,25,23.7,60,51,25,23.9,60,60,24,23.6,60,60
24,24.3,60,60,25,23.8,60,50,25,23.8,60,60,24,23.2,60,60
24,24.1,43,43,25,23,60,60,25,23.1,60,60,24,23,60,60
24,24.2,0,0,25,22.9,33,33,25,22.7,33,33,24,22.8,60,60
24,24.7,0,0,25,24.5,0,0,25,24.1,0,0,24,22.7,59,59
24,25.1,0,0,25,24.9,0,0,25,24.8,0,0,24,22.5,0,0
24,25.6,0,0,25,25.3,0,0,25,25.3,0,0,24,25.7,0,0
24,25.9,0,0,25,25.5,0,0,25,25.6,0,0,24,25.9,0,0
24,26.2,0,0,25,25.8,0,0,25,25.8,0,0,24,26.1,0,0
24,26.2,0,0,25,25.9,0,0,25,25.9,0,0,24,26.2,0,0
24,26.5,0,0,25,26.1,0,0,25,26,0,0,24,26.2,0,0
24,26.6,0,0,25,26.2,0,0,25,26.1,0,0,24,26.2,0,0
24,26.8,0,0,25,26.2,0,0,25,26.2,0,0,24,26.3,0,0
24,27.1,0,0,25,26.2,0,0,25,26.2,0,0,24,26.4,0,0
24,27.2,0,0,25,26.2,0,0,25,26.2,0,0,24,26.4,0,0
24,26.6,0,0,25,26.1,0,0,25,26.2,0,0,24,26.3,0,0
24,26.5,0,0,25,26,0,0,25,26.1,0,0,24,25.9,0,0
24,25.7,44,44,25,25.3,44,5,25,25.3,44,20,24,20.4,0,0
24,24.9,60,60,25,24.7,60,0,25,24.1,60,60,24,24.7,35,34
24,24.3,60,60,25,23.8,60,17,25,23.6,60,39,24,24.2,60,60
24,24.4,52,52,26,25,60,0,26,24.8,60,0,24,24.1,60,60
24,26,0,0,26,26,60,0,26,25.8,60,0,24,24.4,60,60
24,26.1,0,0,26,26.4,60,0,26,26.2,60,0,24,24.5,60,60
24,26.4,9,9,26,25.7,60,6,26,25.6,60,7,24,24.6,60,60
24,24.9,60,60,26,26.2,60,0,26,26.2,60,0,24,24.2,60,60
24,24.6,59,59,26,26.1,60,0,26,26.1,60,0,24,24.1,60,60
24,24.7,0,0,26,26,60,0,26,26,60,0,24,24.1,60,60
24,24.7,0,0,26,25.6,12,3,26,25.7,12,3,24,24,60,60
24,24.6,0,0,26,26.1,0,0,26,26,0,0,24,23.8,59,59
24,25.4,0,0,26,26.1,0,0,26,26.2,0,0,24,25.2,0,0
24,25.8,0,0,26,26.2,0,0,26,26.2,0,0,24,26,0,0
24,26.1,0,0,26,26.2,0,0,26,26.2,0,0,24,26.1,0,0
24,26.2,0,0,26,26.2,0,0,26,26.2,0,0,24,26.1,0,0
24,26.3,0,0,26,26.1,0,0,26,26.2,0,0,24,26.2,0,0
24,26.4,0,0,26,26.1,0,0,26,26.2,0,0,24,26.2,0,0
24,26.5,0,0,26,26.2,0,0,26,26.2,0,0,24,26.2,0,0
24,26.6,0,0,26,26.2,0,0,26,26.2,0,0,24,26.2,0,0
24,27,0,0,26,26.2,0,0,26,26.2,0,0,24,26.2,0,0
24,26.9,0,0,26,26.2,0,0,26,26.2,0,0,24,26.3,0,0
24,26.1,15,15,26,25.6,15,0,26,25.6,15,0,24,24,0,0
24,25,60,60,26,25.5,60,0,26,25.5,60,0,24,23.6,0,0
24,24.6,60,60,26,25.5,60,0,26,25.7,60,0,24,24,0,0
24,24.2,60,18,26,25.9,60,0,26,25.8,60,0,24,24.5,0,0
26,25.7,60,0,26,26.6,60,0,26,26.6,60,0,24,25.1,0,0
26,26.2,60,0,26,26.9,60,0,26,26.9,60,0,24,25.5,0,0
24,25.9,60,52,26,26.5,60,6,26,26.4,60,6,24,24.9,5,5
24,24.9,60,49,26,26.8,60,0,26,26.5,60,0,24,25.7,60,60
24,24.9,60,51,26,26.8,60,0,26,26.5,60,0,24,24.4,60,60
24,24.8,60,60,26,26.2,60,7,26,26,60,7,24,24.4,60,60
24,24.9,60,60,26,26.3,60,0,26,26.2,60,0,24,24.1,60,60
24,24.8,58,58,26,26.3,58,0,26,26.2,58,0,24,24.2,60,60
24,24.5,0,0,26,26.5,0,0,26,26.3,0,0,24,24.1,60,60
24,25.3,0,0,26,27,0,0,26,26.7,0,0,24,23.9,59,59
24,24.1,0,0,26,25.8,0,0,26,25.5,0,0,24,23.8,0,0
24,25,0,0,26,25.9,0,0,26,25.7,0,0,24,26.2,0,0
24,25.5,0,0,26,26.1,0,0,26,26.2,0,0,24,26.3,0,0
24,25.9,0,0,26,26.2,0,0,26,26.2,0,0,24,26.3,0,0
