リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
23,23.9,60,60,26,27.8,0,0,26,25.2,60,60,26,27.2,0,0,26,26.7,0,0,26,28,0,0
23,23.5,59,59,26,27.1,0,0,26,24.6,60,60,26,26.7,0,0,26,26.2,0,0,26,27.2,0,0
23,23.7,60,60,26,26.5,0,0,26,24.9,60,60,26,26.4,0,0,26,25.9,0,0,26,27.1,0,0
23,23.3,60,60,26,26,0,0,26,24.9,60,60,26,27.2,0,0,26,25.7,0,0,26,26.7,0,0
23,24,59,59,26,26.3,6,6,26,24.8,33,33,26,26.5,0,0,26,25.8,0,0,26,26.7,0,0
23,24,60,60,26,27.4,0,0,26,23.6,0,0,26,27.2,0,0,26,26.3,0,0,26,27.5,0,0
23,23.6,59,59,26,28,0,0,26,24.4,0,0,26,28,0,0,26,26.3,0,0,26,28,0,0
23,24.3,42,42,26,28.1,0,0,26,25.2,0,0,26,27.8,0,0,26,26.6,0,0,26,27.9,0,0
23,23.3,36,36,26,27.3,0,0,26,22.7,0,0,26,27.3,0,0,26,25.9,0,0,26,27.3,0,0
23,25.3,0,0,26,26.6,0,0,26,23.1,0,0,26,27.2,0,0,26,26,0,0,26,26.9,0,0
23,26.1,0,0,26,27,0,0,26,24,0,0,26,27.5,0,0,26,26.1,0,0,26,27.5,0,0
23,26.5,0,0,26,27.3,0,0,26,24.4,0,0,26,27.4,0,0,26,26.4,0,0,26,27.4,0,0
23,26.6,0,0,26,27.3,0,0,26,24.5,0,0,26,27.7,0,0,26,26.6,0,0,26,27.5,0,0
23,26.6,0,0,26,27.7,0,0,26,25.1,0,0,26,27.2,0,0,26,26.7,0,0,26,27.8,0,0
23,26.7,0,0,26,27.9,0,0,26,25.4,0,0,26,27.2,0,0,26,26.9,0,0,26,27.8,0,0
23,26.6,0,0,26,28,0,0,26,25.8,0,0,26,27.2,0,0,26,27,0,0,26,28,0,0
23,26.9,0,0,26,28.1,0,0,26,26,0,0,26,27.2,0,0,26,27,0,0,26,28.1,0,0
23,26.9,0,0,26,28,0,0,26,26.3,0,0,26,27.2,0,0,26,27.1,0,0,26,28.1,0,0
23,27.1,0,0,26,28.1,0,0,26,26.4,0,0,26,27.2,0,0,26,27.2,0,0,26,28.1,0,0
23,27.2,0,0,26,28.1,0,0,26,26.6,0,0,26,27.2,0,0,26,27.3,0,0,26,28.1,0,0
23,27.4,0,0,26,28.1,0,0,26,26.6,0,0,26,27.2,0,0,26,27.3,0,0,26,28.1,0,0
23,27.6,0,0,26,28.1,0,0,26,27,0,0,26,27.3,0,0,26,27.4,0,0,26,28.1,0,0
23,27.4,0,0,26,25.3,59,22,26,26.3,0,0,26,27.5,0,0,26,27.4,0,0,26,28.2,0,0
23,26.5,52,52,26,25.8,60,7,26,25.9,1,1,26,27.4,0,0,26,26.5,0,0,26,27.3,1,1
23,24.5,60,60,26,25.1,60,11,26,24.3,60,60,26,24,1,1,26,22.3,1,0,26,25.6,60,60
23,24,60,60,26,25,60,11,26,24.1,60,60,26,24.8,60,60,26,23.9,60,7,26,25.4,60,60
23,23.7,60,60,26,25.8,60,6,26,24.7,0,0,26,26.9,0,0,26,24.2,0,0,26,27.2,0,0
23,23.7,60,60,26,24.9,60,12,26,23.9,60,60,26,25.6,60,60,26,24.1,60,26,26,26,60,60
23,23.7,60,60,26,25.7,60,11,26,25.2,0,0,26,27.2,0,0,26,23.5,0,0,26,28.1,0,0
23,23.7,60,60,26,25,60,10,26,23.6,60,58,26,25.4,60,60,26,24.1,60,7,26,26,60,60
23,24,60,60,26,25.9,47,8,26,24.5,0,0,26,26.2,0,0,26,26.6,0,0,26,27.3,0,0
23,23.9,60,60,26,27.8,0,0,26,23.8,60,45,26,25.3,60,60,26,24.2,60,7,26,26,60,60
23,23.7,59,59,26,26.9,0,0,26,23.8,0,0,26,25.6,0,0,26,27,0,0,26,26.8,0,0
23,23.6,0,0,26,26.6,0,0,26,25,0,0,26,27.1,0,0,26,23.5,0,0,26,27.4,0,0
23,26.3,0,0,26,26.8,0,0,26,25.5,0,0,26,27.4,0,0,26,26,0,0,26,27.2,0,0
23,26.7,0,0,26,27.1,0,0,26,25.6,0,0,26,27.1,0,0,26,26.5,0,0,26,27.4,0,0
23,26.7,0,0,26,27.2,0,0,26,25.8,0,0,26,27.2,0,0,26,26.7,0,0,26,27.3,0,0
23,26.6,0,0,26,27.2,0,0,26,26,0,0,26,26.8,0,0,26,27.1,0,0,26,27.2,0,0
23,26.6,0,0,26,27.3,0,0,26,25.9,0,0,26,27,0,0,26,27.2,0,0,26,27.3,0,0
23,26.7,0,0,26,27.3,0,0,26,26.1,0,0,26,26.7,0,0,26,27.2,0,0,26,27.7,0,0
21,26.7,0,0,25,27.5,0,0,26,26.2,0,0,26,26.6,0,0,26,27.4,0,0,26,27,0,0
21,26.8,0,0,25,27.6,0,0,26,26.1,0,0,26,26.5,0,0,26,27.3,0,0,26,27.2,0,0
21,26.8,0,0,25,27.8,0,0,26,26.3,0,0,26,26.8,0,0,26,27.3,0,0,26,27.4,0,0
21,27,0,0,25,27.8,0,0,26,26.4,0,0,26,26.9,0,0,26,27.2,0,0,26,27.5,0,0
21,27.2,0,0,25,27.9,0,0,26,26.4,0,0,26,26.7,0,0,26,27.3,0,0,26,27.5,0,0
21,27.2,0,0,25,28,0,0,26,26.8,0,0,26,26.9,0,0,26,27.4,0,0,26,27.8,0,0
21,27.2,0,0,25,24.5,46,24,26,26.4,0,0,26,27,0,0,26,27.2,0,0,26,27.7,0,0
21,26.2,54,54,25,24.4,60,14,26,26,1,1,26,26.6,0,0,26,26.9,0,0,26,27.8,1,1
21,24.6,60,60,25,23.9,60,6,25,24.2,60,60,25,23.9,1,1,26,21.8,1,0,25,25.5,60,60
21,24,60,60,25,23.8,60,14,25,23.7,60,60,25,24.8,60,60,24,23.3,60,60,25,24.9,60,60
21,24,60,60,27,24.5,60,7,25,24.1,60,60,25,24.7,60,60,24,23.2,60,60,25,24.9,60,60
21,23.8,60,60,28,25.9,17,1,25,23.9,60,60,25,24.6,60,60,24,23.1,60,60,25,24.7,60,60
21,23.9,60,60,28,25.8,0,0,25,23.8,60,60,25,24.7,60,60,24,23.1,60,60,25,24.7,60,60
21,23.7,60,60,28,25.9,0,0,25,23.2,60,60,25,24.5,60,60,24,23,60,60,25,24.6,60,60
21,23.5,60,60,28,25,0,0,25,23.2,60,60,25,24.3,60,60,24,23,60,60,25,24.4,60,60
21,23.7,60,60,28,25.3,0,0,25,23.4,60,60,25,24.2,60,60,24,23,60,60,25,24.4,60,60
21,23.5,48,48,28,25.2,0,0,25,23.6,59,59,25,24.3,59,59,24,22.9,59,59,25,24.5,59,59
21,24.5,0,0,28,24.8,0,0,25,23.7,0,0,25,24.4,0,0,24,22.8,0,0,25,24.1,0,0
21,26.4,0,0,28,25.9,0,0,25,25.1,0,0,25,26.2,0,0,24,24.9,0,0,25,26.9,0,0
21,26.6,0,0,28,26.2,0,0,25,24.9,0,0,25,26.2,0,0,24,25.3,0,0,25,26.8,0,0
21,26.5,0,0,28,26.7,0,0,25,25,0,0,25,26.2,0,0,24,25.8,0,0,25,26.6,0,0
21,26.5,0,0,28,26.9,0,0,25,25.1,0,0,25,27,0,0,24,25.9,0,0,25,26.6,0,0
21,26.4,0,0,28,27.1,0,0,25,25.2,0,0,25,26.6,0,0,24,26,0,0,25,26.6,0,0
21,26.4,0,0,28,27.2,0,0,25,25.3,0,0,25,26.2,0,0,24,25.8,0,0,25,26.8,0,0
23,26.5,0,0,26,27.2,0,0,25,25.7,0,0,25,26.2,0,0,24,25.9,0,0,25,26.6,0,0
23,26.5,0,0,26,27.3,0,0,25,25.8,0,0,25,26,0,0,24,25.8,0,0,25,26.8,0,0
23,26.5,0,0,26,27.3,0,0,25,25.9,0,0,25,26.2,0,0,24,26.1,0,0,25,27,0,0
23,26.6,0,0,26,27.4,0,0,25,26,0,0,25,26.2,0,0,24,26.1,0,0,25,27,0,0
23,26.7,0,0,26,27.3,0,0,25,26.2,0,0,25,26.4,0,0,24,26.2,0,0,25,27.2,0,0
23,26.6,0,0,26,27.4,0,0,25,26.2,0,0,25,26.2,0,0,24,26.2,0,0,25,27.1,0,0
23,26.7,0,0,26,25.4,59,22,25,25.9,0,0,25,26.2,0,0,24,26.2,0,0,25,27,0,0
23,25.5,35,35,26,25.6,60,12,25,26,1,1,25,26.9,0,0,24,26.5,0,0,25,27.3,1,1
23,24.2,60,60,26,25.6,60,4,25,24.1,60,60,25,25.8,1,1,24,26.1,1,1,25,24.3,60,60
23,23.5,60,60,26,24.4,60,15,25,23.7,60,60,25,24.4,60,60,26,23.7,60,8,25,24.4,60,60
23,23.4,60,60,26,25.1,60,6,26,24.4,0,0,26,25.8,0,0,26,27.3,0,0,26,26.3,0,0
23,23.3,60,60,26,25.1,60,13,26,23.8,60,60,26,24.6,60,60,26,24.1,60,8,26,25.2,60,60
23,23.3,60,60,26,25.6,60,6,26,25.3,0,0,26,26.7,0,0,26,27.3,0,0,26,27.3,0,0
23,23,60,60,26,25,60,13,26,23.7,60,49,26,24.6,60,60,26,24.2,60,9,26,25.1,60,60
23,22.9,60,60,26,25.6,46,6,26,24.5,0,0,26,26.2,0,0,26,27.4,0,0,26,26.1,0,0
23,23.1,60,60,26,27.8,0,0,26,23.9,60,27,26,24.4,60,60,26,24.1,60,2,26,24.9,60,60
23,23,40,40,26,26.4,0,0,26,22.5,0,0,26,25.3,0,0,26,27.1,0,0,26,25.8,0,0
23,25.4,0,0,26,26.4,0,0,26,24.2,0,0,26,26.9,0,0,26,25.2,0,0,26,26.5,0,0
23,25.9,0,0,26,26.6,0,0,26,24.5,0,0,26,26.9,0,0,26,25.3,0,0,26,26.2,0,0
23,26.2,0,0,26,26.7,0,0,26,25.2,0,0,26,26.7,0,0,26,25.9,0,0,26,26.4,0,0
23,26.2,0,0,26,26.9,0,0,26,25.3,0,0,26,26.8,0,0,26,26.2,0,0,26,26.2,0,0
23,26.2,0,0,26,27.1,0,0,26,25.3,0,0,26,26.7,0,0,26,26.2,0,0,26,26.3,0,0
23,26.2,0,0,26,27.2,0,0,26,25.6,0,0,26,26.6,0,0,26,26.3,0,0,26,26.4,0,0
23,26.2,0,0,26,27.2,0,0,26,25.8,0,0,26,26.4,0,0,26,26.4,0,0,26,26.5,0,0
21,26.3,0,0,25,27.2,0,0,26,25.8,0,0,26,26.2,0,0,26,26.4,0,0,26,26.6,0,0
21,26.3,0,0,25,27.2,0,0,26,25.9,0,0,26,26.2,0,0,26,26.3,0,0,26,26.5,0,0
21,26.4,0,0,25,27.3,0,0,26,25.9,0,0,26,26.5,0,0,26,26.5,0,0,26,26.6,0,0
21,26.5,0,0,25,27.4,0,0,26,26.1,0,0,26,26.5,0,0,26,26.5,0,0,26,26.6,0,0
21,26.4,0,0,25,27.3,0,0,26,25.9,0,0,26,26.3,0,0,26,26.4,0,0,26,26.9,0,0
21,26.3,0,0,25,27.3,0,0,26,26.2,0,0,26,26.4,0,0,26,26.4,0,0,26,26.9,0,0
21,26.4,0,0,25,25.7,58,21,26,26,0,0,26,26.3,0,0,26,26.6,0,0,26,27.1,0,0
21,25.2,39,39,25,25.6,60,9,26,25.6,1,1,26,26.5,0,0,26,26,0,0,26,26.7,1,1
21,24.2,60,60,25,23.6,60,15,25,24.2,60,60,25,25.1,1,1,26,25.8,1,0,25,24.9,60,60
21,24,60,60,25,24.2,60,10,25,23.9,60,60,25,24.5,60,60,24,23.1,60,60,25,24.3,60,60
21,24.1,60,60,25,23.7,60,14,25,23.8,60,60,25,24.5,60,60,24,23,60,60,25,24.1,60,60
21,24.2,60,60,25,24.2,60,7,25,23.7,60,60,25,24.4,60,60,24,23.1,60,60,25,24.2,60,60
21,24.1,60,60,25,23.9,60,16,25,23.9,60,60,25,24.3,60,60,24,23,60,60,25,24.3,60,60
21,23.9,60,60,25,24.1,60,14,25,23.6,60,60,25,24,60,60,24,23,60,60,25,24.1,60,60
21,23.7,60,60,26,24.5,46,7,25,23.3,60,60,25,23.8,60,60,24,23,60,60,25,23.9,60,60
21,23.6,60,60,26,25.9,0,0,25,23.2,60,60,25,23.9,60,60,24,22.9,60,60,25,23.7,60,60
21,23.3,53,53,26,25,0,0,25,23.4,59,59,25,23.9,59,59,24,22.7,59,59,25,23.9,59,59
21,24.5,0,0,26,25.2,0,0,25,23.5,0,0,25,25.1,0,0,24,25.4,0,0,25,25.3,0,0
21,25.8,0,0,26,25.6,0,0,25,25.3,0,0,25,26.6,0,0,24,25.4,0,0,25,25.8,0,0
21,26.2,0,0,26,26,0,0,25,25.4,0,0,25,26.3,0,0,24,25.3,0,0,25,26.1,0,0
21,26.1,0,0,26,26.2,0,0,25,25.7,0,0,25,26,0,0,24,25.5,0,0,25,25.8,0,0
21,26.1,0,0,26,26.3,0,0,25,25.7,0,0,25,26.1,0,0,24,25.6,0,0,25,25.7,0,0
21,26.2,0,0,26,26.6,0,0,25,25.8,0,0,25,26.1,0,0,24,25.8,0,0,25,25.9,0,0
21,26.2,0,0,26,26.5,0,0,25,25.9,0,0,25,25.8,0,0,24,25.8,0,0,25,26.4,0,0
23,26.2,0,0,26,26.7,0,0,25,26,0,0,25,25.7,0,0,24,25.7,0,0,25,25.9,0,0
23,26.2,0,0,26,26.8,0,0,25,25.9,0,0,25,25.6,0,0,24,25.7,0,0,25,25.9,0,0
23,26.3,0,0,26,26.8,0,0,25,26.1,0,0,25,25.6,0,0,24,25.8,0,0,25,26.2,0,0
23,26.4,0,0,26,27,0,0,25,26.1,0,0,25,25.6,0,0,24,25.7,0,0,25,26.3,0,0
23,26.4,0,0,26,27,0,0,25,26.2,0,0,25,25.7,0,0,24,25.8,0,0,25,26.3,0,0
23,26.5,0,0,26,27,0,0,25,26.3,0,0,25,25.8,0,0,24,25.9,0,0,25,26.3,0,0
23,26.5,0,0,26,25.3,47,12,25,26.3,0,0,25,26.1,0,0,24,26,0,0,25,26.5,0,0
23,25.3,35,35,26,25.7,59,5,25,23.7,0,0,25,25.2,0,0,24,25.3,0,0,25,25.9,0,0
23,23.4,60,60,26,26.1,60,0,25,23.8,60,60,25,24.6,0,0,24,25.7,0,0,25,24.3,60,60
23,22.8,60,60,26,24.8,60,7,25,23.4,60,60,25,24.2,60,60,26,23.7,60,13,25,23.9,60,60
23,22.3,60,60,26,25.6,60,6,26,23.6,0,0,26,25.2,0,0,26,26.6,0,0,26,25.4,0,0
23,22.3,60,60,26,26.1,7,0,26,24.1,60,34,26,24.7,60,60,26,23.7,60,7,26,24.6,60,60
23,22.2,60,60,26,26.9,0,0,26,24.4,0,0,26,26,0,0,26,27.2,0,0,26,26.2,0,0
24,22.2,60,60,26,26.7,0,0,26,23.9,60,19,26,24.5,60,60,26,24,60,1,26,24.5,60,60
24,22.1,60,60,26,26,0,0,26,21.8,0,0,26,24.6,0,0,26,26.3,0,0,26,25.2,0,0
24,22.3,60,60,26,25.8,0,0,26,24.2,60,0,26,24.6,60,36,26,24,60,0,26,24.2,60,60
24,21.8,60,60,26,26,0,0,26,25.6,0,0,26,26.6,0,0,26,26.8,0,0,26,25.9,0,0
24,21.7,0,0,26,26,0,0,26,25.6,0,0,26,26.8,0,0,26,26.6,0,0,26,26.1,0,0
24,24.7,0,0,26,26.4,0,0,26,25.5,0,0,26,26.5,0,0,26,25.2,0,0,26,25.4,0,0
24,25.3,0,0,26,26.6,0,0,26,25.9,0,0,26,26.6,0,0,26,25.6,0,0,26,26,0,0
24,25.7,0,0,26,26.7,0,0,26,25.8,0,0,26,26.5,0,0,26,26,0,0,26,25.8,0,0
24,25.9,0,0,26,26.7,0,0,26,25.9,0,0,26,26.2,0,0,26,26.1,0,0,26,25.9,0,0
24,25.8,0,0,26,26.8,0,0,26,25.9,0,0,26,26.2,0,0,26,26.4,0,0,26,25.8,0,0
24,25.8,0,0,26,26.9,0,0,26,25.9,0,0,26,25.9,0,0,26,26.5,0,0,26,25.9,0,0
24,25.9,0,0,26,27,0,0,26,25.9,0,0,26,25.8,0,0,26,26.4,0,0,26,25.8,0,0
24,26,0,0,26,27.1,0,0,26,26,0,0,26,25.7,0,0,26,26.4,0,0,26,26,0,0
24,26,0,0,26,27,0,0,26,26,0,0,26,25.9,0,0,26,26.5,0,0,26,26.2,0,0
24,26.2,0,0,26,27,0,0,26,26,0,0,26,25.8,0,0,26,26.4,0,0,26,26.2,0,0
24,26.2,0,0,26,27.1,0,0,26,26.1,0,0,26,25.8,0,0,26,26.6,0,0,26,26.3,0,0
24,26.2,0,0,26,27.1,0,0,26,26.2,0,0,26,25.8,0,0,26,26.5,0,0,26,26.3,0,0
24,26.2,0,0,26,27.1,0,0,26,26.2,0,0,26,25.8,0,0,26,26.2,0,0,26,26.4,0,0
24,26.3,0,0,26,27.1,0,0,26,26.1,0,0,26,25.7,0,0,26,26.5,0,0,26,26.4,0,0
24,26.2,0,0,26,27.1,0,0,26,23.9,60,55,26,25.8,0,0,26,26.4,0,0,26,26.2,0,0
24,25.4,0,0,26,25.8,0,0,26,24.5,60,0,26,26,0,0,26,24.2,60,0,26,25.7,0,0
24,25.9,0,0,26,26,0,0,26,24,60,23,26,26.2,0,0,26,24.1,60,0,26,25.9,0,0
24,25.9,0,0,26,26.2,0,0,26,24.4,60,0,26,26.2,0,0,26,24,60,0,26,26.3,0,0
24,26,0,0,26,26.4,0,0,26,24.5,60,0,26,26.2,0,0,26,23.7,60,0,26,26.2,0,0
24,26.1,0,0,26,26.5,0,0,26,24.3,60,0,26,26.4,0,0,26,23.7,60,0,26,26.2,0,0
24,26.1,0,0,26,26.5,0,0,26,24.2,60,0,26,26.4,0,0,26,23.9,60,0,26,26.1,0,0
24,26,0,0,26,26.6,0,0,26,24.4,60,0,26,26.6,0,0,26,23.9,60,0,26,26.5,0,0
24,26.2,0,0,26,26.6,0,0,26,24.3,60,0,26,26.4,0,0,26,24.1,60,0,26,26.1,0,0
24,26.2,0,0,26,26.6,0,0,26,24.8,0,0,26,26.3,0,0,26,25.4,0,0,26,26.2,0,0
24,26.4,0,0,26,26.8,0,0,26,26.1,0,0,26,26.2,0,0,26,25.7,0,0,26,26.2,0,0
24,26.5,0,0,26,26.6,0,0,26,26.2,0,0,26,26.1,0,0,26,25.7,0,0,26,26.3,0,0
24,26.7,0,0,26,26.7,0,0,26,26.2,0,0,26,26.2,0,0,26,25.8,0,0,26,26.3,0,0
24,26.9,0,0,26,26.8,0,0,26,26.1,0,0,26,25.8,0,0,26,26.2,0,0,26,26.5,0,0
24,27.1,0,0,26,26.7,0,0,26,26.2,0,0,26,25.6,0,0,26,26.4,0,0,26,26.5,0,0
24,27.2,0,0,26,26.7,0,0,26,26.1,0,0,26,25.7,0,0,26,26.3,0,0,26,26.6,0,0
24,27.2,0,0,26,26.7,0,0,26,26,0,0,26,25.7,0,0,26,26.3,0,0,26,26.7,0,0
24,27.2,0,0,26,26.9,0,0,26,25.9,0,0,26,25.8,0,0,26,26.3,0,0,26,26.5,0,0
24,27.2,0,0,26,26.7,0,0,26,25.9,0,0,26,25.7,0,0,26,26.4,0,0,26,26.5,0,0
24,27.2,0,0,26,26.7,0,0,26,25.8,0,0,26,25.8,0,0,26,26.2,0,0,26,26.5,0,0
24,27.3,0,0,26,26.7,0,0,26,25.8,0,0,26,25.8,0,0,26,26.5,0,0,26,26.6,0,0
24,27.3,0,0,26,26.7,0,0,26,26,0,0,26,25.7,0,0,26,26.5,0,0,26,26.6,0,0
24,27.4,0,0,26,26.8,0,0,26,25.9,0,0,26,25.7,0,0,26,26.5,0,0,26,26.7,0,0
24,27.4,0,0,26,26.7,0,0,26,26.1,0,0,26,25.7,0,0,26,26.5,0,0,26,26.7,0,0
24,27.4,0,0,26,26.7,0,0,26,24.1,60,32,26,26.2,0,0,26,26.6,0,0,26,26.6,0,0
24,27.4,0,0,26,26.7,0,0,26,23.8,60,39,26,26.6,0,0,26,26.5,0,0,26,26.7,0,0
24,27.4,0,0,26,26.7,0,0,26,23.9,60,35,26,26.8,0,0,26,26.6,0,0,26,26.9,0,0
24,27.5,0,0,26,26.8,0,0,26,24.3,60,28,26,26.2,0,0,26,26,0,0,26,26.8,0,0
24,27.4,0,0,26,26.5,0,0,26,23.9,60,42,26,26.8,0,0,26,25.6,0,0,26,26.2,0,0
24,26.9,0,0,26,25.9,0,0,26,23.3,60,60,26,26.4,0,0,26,25.3,0,0,26,26.2,0,0
24,27.2,0,0,26,26.3,0,0,26,24,60,34,26,27,0,0,26,25.5,0,0,26,26.8,0,0
24,27.3,0,0,26,26.6,0,0,26,23.7,60,47,26,26.7,0,0,26,25.8,0,0,26,26.7,0,0
24,26.7,0,0,26,25.9,0,0,26,23.9,60,33,26,26.4,0,0,26,25.3,0,0,26,26.6,0,0
24,26.8,0,0,26,25.9,0,0,26,23.7,0,0,26,26.6,0,0,26,25.4,0,0,26,26.6,0,0
24,27.2,0,0,26,26.1,0,0,26,25.2,0,0,26,26.5,0,0,26,25.9,0,0,26,26.6,0,0
24,27.5,0,0,26,26.3,0,0,26,25.1,0,0,26,26.4,0,0,26,26,0,0,26,26.7,0,0
24,27.7,0,0,26,26.5,0,0,26,24.9,0,0,26,26.6,0,0,26,26.4,0,0,26,26.7,0,0
24,27.7,0,0,26,26.6,0,0,26,24.5,0,0,26,26.7,0,0,26,26.5,0,0,26,27.1,0,0
24,27.9,0,0,26,26.6,0,0,26,25,0,0,26,27,0,0,26,26.9,0,0,26,27,0,0
24,27.9,0,0,26,26.7,0,0,26,25.1,0,0,26,26.9,0,0,26,26.9,0,0,26,27.2,0,0
23,28,0,0,26,26.7,0,0,26,25.2,0,0,26,26.6,0,0,26,26.6,0,0,26,26.8,0,0
23,28.1,0,0,26,26.8,0,0,26,25.2,0,0,26,26.5,0,0,26,26.7,0,0,26,27,0,0
23,28.1,0,0,26,27,0,0,26,25.3,0,0,26,26.4,0,0,26,26.7,0,0,26,27.1,0,0
23,28.1,0,0,26,27,0,0,26,25.4,0,0,26,26.3,0,0,26,26.8,0,0,26,27.1,0,0
23,28.1,0,0,26,27,0,0,26,25.3,0,0,26,26.2,0,0,26,26.9,0,0,26,27,0,0
23,28.1,0,0,26,27.2,0,0,26,26,0,0,26,26.2,0,0,26,26.9,0,0,26,27.1,0,0
23,28.1,0,0,26,27.1,0,0,26,26.2,0,0,26,26.6,0,0,26,26.7,0,0,26,27.2,0,0
23,28.1,0,0,26,27.2,0,0,26,26.2,0,0,26,26.9,0,0,26,27,0,0,26,27.3,0,0
23,28.2,0,0,26,27.1,0,0,26,24,60,60,26,25.4,0,0,26,26.5,0,0,26,27.2,0,0
23,28.2,0,0,26,27.2,0,0,26,23.7,60,46,26,24.6,0,0,26,24.5,60,3,26,27.1,0,0
23,28.2,0,0,26,27.2,0,0,26,23,0,0,26,25.5,0,0,26,24.2,0,0,26,26.6,0,0
23,27.4,0,0,26,26.1,0,0,26,24,60,57,26,25,60,57,26,24.5,60,0,26,25.3,60,60
23,27.4,0,0,26,26.2,0,0,26,23.7,0,0,26,25.1,0,0,26,24.5,0,0,26,25.3,0,0
23,27.8,0,0,26,26.2,0,0,26,24.1,60,22,26,25.2,60,57,26,24.3,60,4,26,25.2,60,60
23,27.4,0,0,26,26.1,0,0,26,24.5,0,0,26,25.1,0,0,26,25.1,0,0,26,25.6,0,0
23,28.1,0,0,26,26.7,0,0,26,24,60,26,26,25,60,57,26,24,60,0,26,25.3,60,60
23,28.3,0,0,26,26.8,0,0,26,24.5,0,0,26,24.8,0,0,26,24.6,0,0,26,25.1,0,0
23,28.5,0,0,26,27,0,0,26,25.3,0,0,26,24.5,0,0,26,24.5,0,0,26,26.5,0,0
23,28.6,0,0,26,27,0,0,26,25.8,0,0,26,25.9,0,0,26,25.8,0,0,26,25.9,0,0
23,28.8,0,0,26,27.2,0,0,26,25.9,0,0,26,25.4,0,0,26,26.1,0,0,26,26.2,0,0
23,28.7,0,0,26,27.1,0,0,26,25.8,0,0,26,25.8,0,0,26,26.2,0,0,26,26.2,0,0
23,28.8,0,0,26,27.3,0,0,26,25.9,0,0,26,25.5,0,0,26,26.6,0,0,26,26.4,0,0
23,28.9,0,0,26,27.3,0,0,26,25.8,0,0,26,26.2,0,0,26,26.8,0,0,26,26.6,0,0
23,28.9,0,0,26,27.3,0,0,26,25.8,0,0,26,26.3,0,0,26,26.9,0,0,26,26.6,0,0
21,28.8,0,0,25,27.3,0,0,26,25.9,0,0,26,26,0,0,26,26.9,0,0,26,26.5,0,0
21,28.9,0,0,25,27.3,0,0,26,25.9,0,0,26,26.2,0,0,26,26.9,0,0,26,26.4,0,0
21,28.9,0,0,25,27.3,0,0,26,25.9,0,0,26,26.2,0,0,26,27.1,0,0,26,26.6,0,0
21,28.8,0,0,25,27.3,0,0,26,25.8,0,0,26,26.1,0,0,26,26.9,0,0,26,26.7,0,0
21,28.8,0,0,25,27.3,0,0,26,26,0,0,26,26.1,0,0,26,27,0,0,26,26.8,0,0
21,28.9,0,0,25,27.3,0,0,26,26.3,0,0,26,26,0,0,26,26.9,0,0,26,26.8,0,0
21,28.9,0,0,25,24.3,44,24,26,25.9,0,0,26,26.2,0,0,26,26.8,0,0,26,27,0,0
21,26.9,47,47,25,24.5,60,13,26,25.8,0,0,26,26.5,0,0,26,26.9,0,0,26,26.9,0,0
21,25,60,60,25,23.6,60,7,25,23.9,60,60,25,23.9,0,0,26,21.7,0,0,25,25.1,60,60
21,24.3,60,60,25,24,60,7,25,23.3,60,60,25,24.5,60,60,24,23.2,60,59,25,24.3,60,60
21,24.4,60,60,26,24.4,60,7,25,23.3,60,60,25,24.7,60,60,24,23,60,60,25,24.4,60,60
21,24.4,60,60,26,25.6,10,4,25,23,60,60,25,24.8,60,60,24,23.1,60,60,25,24.4,60,60
21,24.1,60,60,26,25.7,0,0,25,23.1,60,60,25,24.7,60,60,24,23.1,60,60,25,24.4,60,60
21,23.6,60,60,26,24.7,0,0,25,22.8,60,60,25,24.5,60,60,24,23,60,60,25,24.1,60,60
21,23.2,60,60,26,25.2,0,0,25,22.7,60,60,25,24.2,60,60,24,22.8,60,60,25,23.8,60,60
21,23.1,60,60,26,25.3,0,0,25,22.7,60,60,25,24.2,60,60,24,23.1,60,60,25,23.8,60,60
21,23.3,57,57,26,25.3,0,0,25,23,60,60,25,24.3,60,60,24,23.2,60,60,25,24,60,60
21,23.8,0,0,26,25,0,0,25,23.8,0,0,25,24.5,0,0,24,23.1,0,0,25,23.8,0,0
21,26.1,0,0,26,25.6,0,0,25,25,0,0,25,26.2,0,0,24,23,0,0,25,26.4,0,0
21,26.5,0,0,26,25.9,0,0,25,25.3,0,0,25,26.6,0,0,24,24.7,0,0,25,26.2,0,0
21,26.6,0,0,26,26.4,0,0,25,25.1,0,0,25,26.2,0,0,24,25.1,0,0,25,25.8,0,0
21,26.5,0,0,26,26.5,0,0,25,25.1,0,0,25,25.8,0,0,24,25.3,0,0,25,25.7,0,0
21,26.6,0,0,26,26.7,0,0,25,25,0,0,25,25.9,0,0,24,25.8,0,0,25,25.9,0,0
21,26.6,0,0,26,26.7,0,0,25,25.2,0,0,25,26.2,0,0,24,25.9,0,0,25,26,0,0
23,26.6,0,0,26,26.7,0,0,25,25.2,0,0,25,26.2,0,0,24,26,0,0,25,26,0,0
