リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
22,26.6,0,0,22,26.3,0,0,22,26.5,0,0,22,26.6,0,0,22,26.2,0,0,22,26.8,0,0
22,26.6,0,0,22,26.5,0,0,22,26.5,0,0,22,26.6,0,0,22,26.2,0,0,22,26.8,0,0
22,26.6,0,0,22,26.5,0,0,22,26.6,0,0,22,26.7,0,0,22,26.2,0,0,22,26.9,0,0
22,26.3,0,0,22,26.4,0,0,22,26.4,0,0,22,26.6,0,0,22,26,0,0,22,26.6,0,0
22,26,0,0,22,26.2,0,0,22,26.2,0,0,22,26.4,0,0,22,25.5,0,0,22,26.4,0,0
22,26.1,0,0,22,26.3,0,0,22,26.2,0,0,22,26.5,0,0,22,25.5,0,0,22,26.3,0,0
22,26.2,0,0,22,26.3,0,0,22,26.2,0,0,22,26.5,0,0,22,25.9,0,0,22,26.4,0,0
22,26.3,0,0,22,26.4,0,0,22,26.2,0,0,22,26.5,0,0,22,26.1,0,0,22,26.5,0,0
22,26.3,0,0,22,26.5,0,0,22,26.3,0,0,22,26.6,0,0,22,26.1,0,0,22,26.6,0,0
22,26.4,0,0,22,26.5,0,0,22,26.4,0,0,22,26.6,0,0,22,26.2,0,0,22,26.6,0,0
22,26.4,0,0,22,26.5,0,0,22,26.4,0,0,22,26.7,0,0,22,26.2,0,0,22,26.6,0,0
22,26.5,0,0,22,26.6,0,0,22,26.4,0,0,22,26.7,0,0,22,26.2,0,0,22,26.7,0,0
22,26.5,0,0,22,26.6,0,0,22,26.5,0,0,22,26.7,0,0,22,26.3,0,0,22,26.7,0,0
22,26.5,0,0,22,26.6,0,0,22,26.5,0,0,22,26.7,0,0,22,26.3,0,0,22,26.8,0,0
22,26.5,0,0,22,26.7,0,0,22,26.5,0,0,22,26.7,0,0,22,26.4,0,0,22,26.8,0,0
22,26.6,1,1,22,26.8,1,1,22,26.6,1,1,22,26.8,1,1,22,26.5,1,1,22,26.8,1,1
22,24.6,60,60,22,23.8,60,60,22,24.9,60,60,22,23.8,60,60,22,23.8,60,60,22,24.5,60,60
22,23.4,60,60,22,22.3,60,60,22,23.4,60,60,22,21.8,60,60,22,22.3,60,60,22,23,60,60
22,23.5,60,60,22,22.4,60,60,22,23.7,60,60,22,21.8,60,53,22,22.1,60,60,22,23.3,60,60
22,23.2,60,60,22,22.3,60,60,22,23.5,60,60,22,22.2,60,55,22,22.2,60,60,22,23.2,60,60
22,23.2,60,60,22,22.2,60,60,22,23.6,60,60,22,22,60,46,22,22.1,60,60,22,23.2,60,60
22,23,60,60,22,22.2,60,60,22,23.4,60,60,22,22.1,60,48,22,22.1,60,60,22,23.1,60,60
22,23,60,60,22,22.1,60,60,22,23.4,60,60,22,21.9,60,50,22,22.1,60,60,22,23.1,60,60
23,23,60,60,23,22.9,60,24,23,23.3,60,60,23,22.8,60,32,23,22.8,60,32,23,23.1,60,60
23,23.1,60,60,23,22.7,60,32,23,23.6,60,60,23,23,60,24,23,23,60,29,23,23.1,60,60
23,23,60,60,23,22.8,60,35,23,23.4,60,60,23,22.9,60,31,23,23,60,43,23,23,60,60
23,23,59,59,23,23,59,22,23,23.4,59,59,23,23,59,22,23,22.9,59,34,23,23,59,59
23,23.1,0,0,23,22.8,0,0,23,23.4,0,0,23,23.1,0,0,23,22.5,0,0,23,23.1,0,0
23,24.7,0,0,23,24.8,0,0,23,24.8,0,0,23,25,0,0,23,24.5,0,0,23,25,0,0
23,25.2,0,0,23,25.3,0,0,23,25.2,0,0,23,25.3,0,0,23,25,0,0,23,25.4,0,0
23,25.4,0,0,23,25.5,0,0,23,25.4,0,0,23,25.6,0,0,23,25.3,0,0,23,25.6,0,0
23,25.5,0,0,23,25.7,0,0,23,25.5,0,0,23,25.7,0,0,23,25.4,0,0,23,25.8,0,0
23,25.7,0,0,23,25.8,0,0,23,25.6,0,0,23,25.7,0,0,23,25.5,0,0,23,25.9,0,0
23,25.8,0,0,23,25.9,0,0,23,25.7,0,0,23,25.8,0,0,23,25.5,0,0,23,26,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,25.9,0,0,23,25.6,0,0,23,26.1,0,0
23,26,0,0,23,26,0,0,23,25.9,0,0,23,25.9,0,0,23,25.7,0,0,23,26.2,0,0
23,26,0,0,23,26.1,0,0,23,25.9,0,0,23,26,0,0,23,25.7,0,0,23,26.2,0,0
23,26,0,0,23,26.1,0,0,23,26,0,0,23,26,0,0,23,25.9,0,0,23,26.2,0,0
23,26.1,0,0,23,26.2,0,0,23,26,0,0,23,26.1,0,0,23,25.9,0,0,23,26.3,0,0
23,26.2,0,0,23,26.2,0,0,23,26.1,0,0,23,26.1,0,0,23,25.9,0,0,23,26.3,0,0
23,24.7,30,30,23,24.3,30,30,23,24.9,30,30,23,24.3,30,30,23,25,30,30,23,25.1,30,30
23,23.5,60,60,23,22.9,60,37,23,24,60,60,23,23,60,55,23,24.3,60,60,23,24.3,60,60
23,23.3,60,60,23,23.1,60,42,23,23.7,60,60,23,23,60,24,23,22.7,60,60,23,23.4,60,60
23,23.1,60,60,23,23.1,60,31,23,23.5,60,60,23,23.1,60,43,23,23.1,60,38,23,23.2,60,60
23,23,60,60,23,22.7,60,35,23,23.4,60,60,23,22.9,60,24,23,22.8,60,42,23,23.1,60,60
23,23,60,60,23,23,60,35,23,23.4,60,60,23,23,60,37,23,22.7,60,59,23,23,60,60
23,22.9,60,60,23,23,60,21,23,23.2,60,60,23,23,60,31,23,23,60,35,23,22.9,60,60
23,22.8,60,60,23,22.9,60,19,23,23.2,60,60,23,23.1,60,13,23,22.8,60,28,23,22.9,60,60
23,22.9,60,60,23,23,60,35,23,23.4,60,60,23,23.1,60,29,23,23.1,60,41,23,23,60,60
23,22.8,60,60,23,23,60,17,23,23.2,60,60,23,23,60,9,23,22.9,60,34,23,22.9,60,60
23,22.9,59,59,23,23.1,59,25,23,23.3,59,59,23,23.2,59,16,23,23,59,36,23,23,59,59
23,23.1,0,0,23,23.5,0,0,23,23.4,0,0,23,23.7,0,0,23,23.5,0,0,23,23.1,0,0
23,24.5,0,0,23,24.6,0,0,23,24.7,0,0,23,25.1,0,0,23,24.8,0,0,23,24.8,0,0
23,25,0,0,23,25.2,0,0,23,25.2,0,0,23,25.4,0,0,23,25.2,0,0,23,25.4,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.5,0,0
23,25.3,0,0,23,25.5,0,0,23,25.4,0,0,23,25.6,0,0,23,25.3,0,0,23,25.6,0,0
23,25.4,0,0,23,25.6,0,0,23,25.4,0,0,23,25.6,0,0,23,25.4,0,0,23,25.7,0,0
23,25.5,0,0,23,25.6,0,0,23,25.5,0,0,23,25.6,0,0,23,25.4,0,0,23,25.8,0,0
23,25.6,0,0,23,25.7,0,0,23,25.6,0,0,23,25.7,0,0,23,25.4,0,0,23,25.9,0,0
23,25.6,0,0,23,25.7,0,0,23,25.6,0,0,23,25.7,0,0,23,25.4,0,0,23,25.9,0,0
23,25.7,0,0,23,25.8,0,0,23,25.6,0,0,23,25.7,0,0,23,25.5,0,0,23,26,0,0
23,25.7,0,0,23,25.8,0,0,23,25.7,0,0,23,25.7,0,0,23,25.6,0,0,23,26,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,25.8,0,0,23,25.6,0,0,23,26.1,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,25.8,0,0,23,25.7,0,0,23,26.1,0,0
23,25.2,11,11,23,25.2,11,11,23,25.2,11,11,23,25,11,11,23,25.1,11,11,23,25.4,11,11
23,23.9,60,60,23,23.1,60,60,23,24.1,60,60,23,23.2,60,32,23,23.3,60,60,23,24,60,60
23,23.3,60,60,23,22.7,60,47,23,23.8,60,60,23,23,60,35,23,22.8,60,41,23,23.5,60,60
23,23,60,60,23,23,60,38,23,23.5,60,60,23,23.1,60,26,23,23,60,32,23,23.3,60,60
24,23.7,60,10,24,23.6,60,8,24,23.7,60,60,24,23.1,60,10,23,22.9,60,46,23,23.4,60,60
24,24.3,60,0,24,24,60,44,24,24.1,60,3,24,24,60,0,23,23,60,35,23,23.4,60,60
24,24.4,60,0,24,23.7,60,60,24,24.4,60,7,24,24.3,60,0,23,22.7,60,45,23,23.4,60,60
24,24.1,60,9,24,23.6,60,19,24,24,60,18,24,23.7,60,9,23,22.8,60,53,23,23.3,60,60
24,24.1,60,19,24,24,60,30,24,24.3,60,32,24,24.1,60,0,23,22.9,60,33,23,23.3,60,60
24,24.2,60,9,24,23.8,60,23,24,23.6,60,54,24,23.4,60,9,23,22.9,60,35,23,23.2,60,60
24,24.2,59,0,24,24,59,33,24,24.1,59,0,24,23.9,59,0,23,23,59,41,23,23.2,59,59
24,24.3,0,0,24,23.7,0,0,24,24.4,0,0,24,24.3,0,0,23,22.6,0,0,23,23.2,0,0
24,25.7,0,0,24,24.7,0,0,24,25.7,0,0,24,25.5,0,0,23,24.2,0,0,23,24.8,0,0
24,25.7,0,0,24,25.1,0,0,24,25.7,0,0,24,25.7,0,0,23,24.6,0,0,23,25.3,0,0
24,25.7,0,0,24,25.4,0,0,24,25.6,0,0,24,25.6,0,0,23,24.9,0,0,23,25.5,0,0
24,25.7,0,0,24,25.4,0,0,24,25.6,0,0,24,25.6,0,0,23,24.9,0,0,23,25.5,0,0
24,25.7,0,0,24,25.4,0,0,24,25.6,0,0,24,25.6,0,0,23,25,0,0,23,25.6,0,0
24,25.7,0,0,24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,23,25.1,0,0,23,25.6,0,0
24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,24,25.7,0,0,23,25.2,0,0,23,25.7,0,0
24,25.8,0,0,24,25.7,0,0,24,25.7,0,0,24,25.7,0,0,23,25.3,0,0,23,25.7,0,0
24,25.8,0,0,24,25.7,0,0,24,25.7,0,0,24,25.7,0,0,23,25.3,0,0,23,25.8,0,0
24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,25.7,0,0,23,25.3,0,0,23,25.8,0,0
24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,23,25.4,0,0,23,25.9,0,0
24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,23,25.4,0,0,23,25.9,0,0
24,24.1,57,34,24,23.9,57,16,24,24.1,57,57,24,23.7,57,15,23,23.3,57,35,23,23.8,57,57
24,23.9,60,25,24,24,60,21,24,24.1,60,19,24,24,60,6,23,23.1,60,45,23,23.2,60,60
24,24,60,2,24,23.9,60,36,24,23.7,60,60,24,23.6,60,1,23,23,60,35,23,23.1,60,60
24,24.3,60,4,24,23.7,60,60,24,23.6,60,60,24,23.9,60,4,23,23,60,43,23,23.1,60,60
24,23.9,60,22,24,23.7,60,14,24,24.1,60,3,24,23.9,60,27,23,23,60,42,23,23.2,60,60
24,24.1,60,0,24,23.9,60,36,24,24,60,47,24,23.6,60,2,23,22.8,60,41,23,23.2,60,60
24,24.1,60,9,24,24,60,17,24,23.7,60,31,24,23.7,60,9,23,23.1,60,37,23,23.1,60,60
24,24.3,60,0,24,23.9,60,60,24,24.4,60,0,24,24.3,60,0,23,22.9,60,60,23,23.2,60,60
24,24.3,60,0,24,23.7,60,38,24,24.2,60,35,24,24.1,60,0,23,23,60,36,23,23.2,60,60
24,24.1,60,6,24,24,60,10,24,23.6,60,33,24,23.5,60,6,23,23,60,15,23,23,60,60
24,24.2,59,27,24,23.9,59,38,24,24.1,59,0,24,23.8,59,0,23,23.2,59,59,23,23.4,59,59
24,23.6,0,0,24,23.1,0,0,24,24.2,0,0,24,23.7,0,0,23,22.8,0,0,23,23.5,0,0
24,25,0,0,24,24.9,0,0,24,25.6,0,0,24,25.4,0,0,23,24.2,0,0,23,24.9,0,0
24,25.3,0,0,24,25.3,0,0,24,25.7,0,0,24,25.6,0,0,23,24.5,0,0,23,25.2,0,0
24,25.4,0,0,24,25.4,0,0,24,25.6,0,0,24,25.6,0,0,23,24.7,0,0,23,25.3,0,0
24,25.5,0,0,24,25.5,0,0,24,25.6,0,0,24,25.6,0,0,23,24.8,0,0,23,25.3,0,0
24,25.5,0,0,24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,23,24.9,0,0,23,25.5,0,0
24,25.6,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25,0,0,23,25.6,0,0
24,25.6,0,0,24,25.7,0,0,24,25.7,0,0,24,25.7,0,0,23,25.1,0,0,23,25.6,0,0
24,25.7,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25.2,0,0,23,25.7,0,0
24,25.7,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.7,0,0
24,25.7,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.7,0,0
24,25.8,0,0,24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,23,25.3,0,0,23,25.8,0,0
24,25.8,0,0,24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,23,25.4,0,0,23,25.8,0,0
24,25.8,0,0,24,25.9,0,0,24,25.8,0,0,24,25.9,0,0,23,25.4,0,0,23,25.8,0,0
24,24.8,25,25,24,24.4,25,22,24,24.8,25,25,24,24.4,25,22,23,24.4,25,25,23,24.8,25,25
24,23.8,60,28,24,23.9,60,14,24,24,60,60,24,23.7,60,7,23,23.2,60,37,23,23.6,60,60
24,24.3,60,0,24,23.7,60,60,24,23.7,60,60,24,23.6,60,0,23,22.9,60,60,23,23.3,60,60
24,24.2,60,11,24,23.7,60,29,24,23.9,60,24,24,23.8,60,7,23,23,60,29,23,23.2,60,60
24,24,60,18,24,24,60,27,24,24.1,60,41,24,24,60,9,23,23,60,36,23,23.3,60,60
24,24.4,60,5,24,23.9,60,34,24,23.7,60,60,24,23.6,60,5,23,22.9,60,35,23,23.2,60,60
24,23.9,60,22,24,23.7,60,12,24,24.1,60,2,24,24,60,1,23,23,60,37,23,23.1,60,60
24,24.2,60,0,24,24,60,38,24,24.2,60,30,24,24.2,60,0,23,23,60,19,23,23.2,60,60
24,24.3,60,0,24,24,60,24,24,23.6,60,49,24,23.7,60,0,23,23.5,60,0,23,23,60,60
24,24,60,8,24,23.8,60,18,24,23.9,60,11,24,23.8,60,8,23,22.9,60,26,23,23,60,60
24,24.2,0,0,24,24.4,0,0,24,24.1,0,0,24,24.2,0,0,23,23.4,0,0,23,22.9,0,0
24,25.7,0,0,24,25.3,0,0,24,25.5,0,0,24,25.5,0,0,23,24.7,0,0,23,24.7,0,0
24,25.7,0,0,24,25.5,0,0,24,25.6,0,0,24,25.6,0,0,23,25,0,0,23,25.2,0,0
24,25.8,0,0,24,25.6,0,0,24,25.5,0,0,24,25.7,0,0,23,25.1,0,0,23,25.3,0,0
24,25.7,0,0,24,25.6,0,0,24,25.6,0,0,24,25.7,0,0,23,25.1,0,0,23,25.4,0,0
24,25.7,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25.2,0,0,23,25.5,0,0
24,25.8,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25.2,0,0,23,25.5,0,0
24,25.8,0,0,24,25.7,0,0,24,25.7,0,0,24,25.8,0,0,23,25.2,0,0,23,25.6,0,0
24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.7,0,0
24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.7,0,0
24,25.9,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.8,0,0
24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,23,25.3,0,0,23,25.8,0,0
24,26,0,0,24,25.9,0,0,24,25.8,0,0,24,25.9,0,0,23,25.4,0,0,23,25.8,0,0
24,25.4,3,3,24,25.2,3,3,24,25.1,3,3,24,25.5,3,3,23,25,3,3,23,23.9,3,2
24,24,60,27,24,23.9,60,12,24,24,60,60,24,23.6,60,11,23,23.3,60,30,23,23.4,60,60
24,24.3,60,9,24,23.8,60,39,24,23.8,60,60,24,23.6,60,7,23,22.9,60,37,23,23.2,60,60
24,24.2,60,0,24,23.9,60,36,24,24.1,60,1,24,24.1,60,0,23,22.9,60,33,23,23.1,60,60
24,24.2,60,15,24,23.9,60,14,24,24.4,60,14,24,24.1,60,15,23,23.2,60,18,23,23.2,60,60
24,24.3,60,0,24,24.1,60,26,24,23.7,60,60,24,23.6,60,0,23,23.1,60,34,23,23,60,60
24,23.9,60,10,24,23.5,60,25,24,23.5,60,37,24,23.3,60,10,23,22.9,60,13,23,22.9,60,41
24,24,60,0,24,24.3,60,0,24,23.9,60,0,24,23.8,60,0,23,23,60,0,23,22.9,60,52
24,24.1,60,0,24,24.4,60,0,24,24,60,0,24,23.9,60,0,23,22.9,60,0,23,22.6,60,60
24,24,60,0,24,24.4,60,0,24,24,60,0,24,23.9,60,0,23,23,60,0,23,22.6,60,41
24,24,60,0,24,24.3,60,0,24,24,60,0,24,24,60,0,23,23.1,60,0,23,22.9,60,37
24,24.8,0,0,24,24.6,0,0,24,24.8,0,0,24,24.5,0,0,23,23.7,0,0,23,23.9,0,0
24,25.6,0,0,24,25.4,0,0,24,25.6,0,0,24,25.4,0,0,23,24.7,0,0,23,25,0,0
24,25.6,0,0,24,25.5,0,0,24,25.6,0,0,24,25.6,0,0,23,24.9,0,0,23,25.3,0,0
24,25.6,0,0,24,25.5,0,0,24,25.5,0,0,24,25.6,0,0,23,25,0,0,23,25.3,0,0
24,25.5,0,0,24,25.5,0,0,24,25.5,0,0,24,25.5,0,0,23,25,0,0,23,25.3,0,0
24,25.6,0,0,24,25.5,0,0,24,25.5,0,0,24,25.5,0,0,23,25.1,0,0,23,25.3,0,0
24,25.5,0,0,24,25.5,0,0,24,25.5,0,0,24,25.5,0,0,23,25.1,0,0,23,25.3,0,0
24,25.6,0,0,24,25.5,0,0,24,25.5,0,0,24,25.6,0,0,23,25.1,0,0,23,25.4,0,0
24,25.6,0,0,24,25.5,0,0,24,25.5,0,0,24,25.6,0,0,23,25.1,0,0,23,25.4,0,0
24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,23,25.2,0,0,23,25.4,0,0
24,25.7,0,0,24,25.6,0,0,24,25.5,0,0,24,25.6,0,0,23,25.2,0,0,23,25.4,0,0
24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,23,25.2,0,0,23,25.5,0,0
24,25.7,0,0,24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,23,25.2,0,0,23,25.5,0,0
24,25.7,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25.3,0,0,23,25.5,0,0
24,25.8,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,23,25.3,0,0,23,25.6,0,0
24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,25.8,0,0,23,25.3,0,0,23,25.6,0,0
24,25.9,0,0,24,25.8,0,0,24,25.8,0,0,24,25.9,0,0,23,25.5,0,0,23,25.7,0,0
24,26,0,0,24,25.9,0,0,24,25.9,0,0,24,26,0,0,23,25.6,0,0,23,25.8,0,0
24,26,0,0,24,26,0,0,24,26,0,0,24,26.1,0,0,23,25.7,0,0,23,25.9,0,0
24,26.2,0,0,24,26.2,0,0,24,26.1,0,0,24,26.3,0,0,23,26,0,0,23,26.1,0,0
24,26.2,0,0,24,26.2,0,0,24,26.2,0,0,24,26.3,0,0,23,26,0,0,23,26.2,0,0
24,26.2,0,0,24,26.3,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.4,0,0,24,26.2,0,0,24,26.5,0,0,23,26.2,0,0,23,26.2,0,0
24,26.4,0,0,24,26.5,0,0,24,26.2,0,0,24,26.5,0,0,23,26.2,0,0,23,26.2,0,0
24,26.3,0,0,24,26.4,0,0,24,26.2,0,0,24,26.5,0,0,23,26.2,0,0,23,26.2,0,0
24,26.3,0,0,24,26.4,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.4,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.3,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.3,0,0,23,26,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.3,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.2,0,0,24,26.2,0,0,24,26.3,0,0,23,26.1,0,0,23,26.2,0,0
24,26.3,0,0,24,26.3,0,0,24,26.2,0,0,24,26.3,0,0,23,26.1,0,0,23,26.2,0,0
24,26.4,0,0,24,26.3,0,0,24,26.2,0,0,24,26.3,0,0,23,26.1,0,0,23,26.3,0,0
24,26.4,0,0,24,26.3,0,0,24,26.3,0,0,24,26.4,0,0,23,26.2,0,0,23,26.3,0,0
24,26.4,0,0,24,26.4,0,0,24,26.3,0,0,24,26.4,0,0,23,26.2,0,0,23,26.3,0,0
24,26.4,0,0,24,26.4,0,0,24,26.5,0,0,24,26.6,0,0,23,26.3,0,0,23,26.2,0,0
24,24.1,58,57,24,24.1,58,24,24,24.5,58,57,24,24.4,58,24,23,23.7,58,58,23,24.1,58,58
24,23.8,60,34,24,24.2,60,23,24,24,60,35,24,24.2,60,19,23,22.9,60,46,23,23.4,60,60
24,24.2,60,18,24,23.9,60,39,24,24.1,60,60,24,24.2,60,7,23,23.1,60,44,23,23.2,60,60
24,23.9,60,14,24,23.9,60,28,24,23.9,60,39,24,24.2,60,7,23,22.8,60,42,23,23.1,60,60
24,24.2,60,12,24,24,60,42,24,24.2,60,38,24,23.9,60,23,23,23.1,60,44,23,23.1,60,60
24,24.2,60,7,24,23.9,60,40,24,24.1,60,7,24,24,60,26,23,22.9,60,36,23,23,60,60
24,24,60,20,24,23.7,60,29,24,23.9,60,52,24,23.7,60,17,23,23.1,60,29,23,22.9,60,59
24,23.7,60,0,24,23.8,60,14,24,23.8,60,0,24,23.7,60,0,23,23.1,60,0,23,22.9,60,39
24,24.1,60,0,24,24.1,60,13,24,24.1,60,0,24,24.1,60,0,23,23.1,60,8,23,22.9,60,60
24,24.1,0,0,24,24.4,0,0,24,24.1,0,0,24,24.1,0,0,23,23.2,0,0,23,22.8,0,0
24,25.6,0,0,24,25.6,0,0,24,25.8,0,0,24,25.7,0,0,23,24.9,0,0,23,24.9,0,0
24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,23,25.3,0,0,23,25.3,0,0
24,25.8,0,0,24,26,0,0,24,25.8,0,0,24,26,0,0,23,25.4,0,0,23,25.4,0,0
24,25.9,0,0,24,26,0,0,24,25.8,0,0,24,26,0,0,23,25.4,0,0,23,25.5,0,0
24,25.9,0,0,24,25.9,0,0,24,25.8,0,0,24,26,0,0,23,25.4,0,0,23,25.6,0,0
24,25.9,0,0,24,26,0,0,24,25.8,0,0,24,26,0,0,23,25.6,0,0,23,25.7,0,0
24,26,0,0,24,26,0,0,24,25.9,0,0,24,26,0,0,23,25.5,0,0,23,25.8,0,0
24,26,0,0,24,26,0,0,24,25.9,0,0,24,26.1,0,0,23,25.6,0,0,23,25.8,0,0
24,26,0,0,24,26,0,0,24,25.9,0,0,24,26.1,0,0,23,25.6,0,0,23,25.9,0,0
24,26,0,0,24,26.1,0,0,24,25.9,0,0,24,26.1,0,0,23,25.7,0,0,23,25.9,0,0
24,26.1,0,0,24,26.1,0,0,24,26,0,0,24,26.1,0,0,23,25.7,0,0,23,26,0,0
24,26.1,0,0,24,26.1,0,0,24,26,0,0,24,26.1,0,0,23,25.8,0,0,23,26,0,0
24,26.2,0,0,24,26,0,0,24,26.1,0,0,24,26.2,0,0,23,25.8,0,0,23,26.2,0,0
24,24.4,23,22,24,24.7,23,21,24,24.7,23,22,24,24.7,23,22,23,24.6,23,23,23,24.4,23,22
24,23.8,60,18,24,23.8,60,29,24,24,60,60,24,23.7,60,7,23,23,60,38,23,23.4,60,60
24,23.9,60,8,24,23.6,60,45,24,23.7,60,45,24,23.8,60,8,23,22.9,60,42,23,23,60,60
24,24.1,60,13,24,24,60,31,24,24.3,60,4,24,24.3,60,9,23,23,60,33,23,23.1,60,60
24,23.9,60,9,24,23.7,60,36,24,23.9,60,31,24,23.7,60,11,23,23.1,60,29,23,23,60,60
24,24.4,60,0,24,23.8,60,49,24,24.2,60,0,24,24.2,60,23,23,23.1,60,17,23,22.9,60,60
24,24.1,60,8,24,23.8,60,14,24,24.1,60,12,24,23.7,60,10,23,23,60,33,23,22.8,60,60
24,24.3,60,0,24,23.9,60,57,24,24.1,60,50,24,24,60,18,23,22.8,60,60,23,23.1,60,60
24,24.1,60,17,24,23.8,60,25,24,23.9,60,29,24,24.1,60,28,23,23,60,35,23,23,60,60
24,24.3,60,20,24,23.7,60,43,24,23.8,60,60,24,23.9,60,0,23,23,60,27,23,23,60,60
24,23.8,0,0,24,23.7,0,0,24,23.7,0,0,24,24,0,0,23,22.9,0,0,23,22.9,0,0
24,24.9,0,0,24,25,0,0,24,24.9,0,0,24,25.6,0,0,23,24.5,0,0,23,24.6,0,0
24,25.3,0,0,24,25.4,0,0,24,25.3,0,0,24,25.8,0,0,23,25,0,0,23,25.2,0,0
24,25.5,0,0,24,25.6,0,0,24,25.5,0,0,24,25.9,0,0,23,25.1,0,0,23,25.3,0,0
24,25.6,0,0,24,25.7,0,0,24,25.6,0,0,24,25.9,0,0,23,25.2,0,0,23,25.4,0,0
24,25.7,0,0,24,25.8,0,0,24,25.6,0,0,24,25.9,0,0,23,25.3,0,0,23,25.5,0,0
24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,26,0,0,23,25.3,0,0,23,25.7,0,0
24,25.9,0,0,24,26,0,0,24,25.8,0,0,24,26,0,0,23,25.3,0,0,23,25.7,0,0
24,25.9,0,0,24,26,0,0,24,25.9,0,0,24,26.1,0,0,23,25.4,0,0,23,25.8,0,0
24,25.9,0,0,24,26,0,0,24,25.9,0,0,24,26.1,0,0,23,25.5,0,0,23,25.9,0,0
24,26,0,0,24,26.1,0,0,24,25.9,0,0,24,26.1,0,0,23,25.6,0,0,23,25.9,0,0
24,26,0,0,24,26.1,0,0,24,26,0,0,24,26.2,0,0,23,25.7,0,0,23,26,0,0
24,26,0,0,24,26.2,0,0,24,26,0,0,24,26.2,0,0,23,25.7,0,0,23,26.1,0,0
24,24.2,55,34,24,24,55,19,24,24.4,55,55,24,24,55,20,23,23.5,55,32,23,23.8,55,55
24,24.1,60,0,24,24.1,60,50,24,23.7,60,41,24,23.8,60,0,23,23.1,60,27,23,22.8,60,60
