,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,inf,inf
1,inf,inf
2,inf,inf
3,inf,inf
4,inf,inf
7,177.89,32.73
8,inf,inf
9,inf,inf
10,inf,inf
12,inf,inf
14,inf,inf
16,inf,inf
17,inf,inf
19,51.82,20.11
21,42.15,17.71
22,33.58,2.79
24,inf,inf
27,18.23,11.78
31,inf,inf
33,inf,inf
34,inf,inf
35,66.38,39.06
37,inf,inf
38,inf,inf
40,inf,inf
42,46.09,11.44
43,1.48,19.27
44,inf,inf
45,inf,inf
46,239.92,11.36
47,21.95,20.25
48,20.13,30.06
49,50.06,23.23
50,0.38,3.02
51,inf,inf
52,inf,inf
53,24.72,7.15
54,27.12,10.07
56,28.89,13.21
57,37.75,31.98
58,inf,inf
59,inf,inf
62,26.27,64.25
63,1.74,3.95
64,15.42,12.78
66,inf,inf
68,9.62,2.03
69,33.33,31.48
71,8.39,1.99
72,25.32,11.12
74,9.62,7.42
75,18.68,7.19
76,14.47,14.87
77,20.66,2.06
78,21.99,8.33
79,63.22,1.72
80,8.39,11.56
82,37.41,16.31
83,17.18,13.16
85,8.15,5.84
86,57.62,16.07
87,32.71,16.39
88,13.59,3.6
90,33.41,12.31
91,40.86,5.93
92,105.07,2.8
93,9.74,38.31
96,77.58,65.4
97,35.08,28.24
98,9.85,22.91
100,45.76,26.2
101,42.59,41.85
102,16.01,19.21
103,38.42,4.18
104,7.6,6.98
107,34.12,19.07
109,19.54,2.63
110,30.27,15.62
111,9.13,6.63
112,9.41,27.32
113,47.04,31.38
114,19.54,5.15
115,0.38,12.32
116,13.34,6.53
117,27.71,18.08
118,36.25,22.11
119,7.97,18.92
123,15.84,11.16
124,12.62,6.89
125,4.91,8.94
126,4.6,18.77
127,10.98,2.33
129,27.97,23.79
130,0.15,5.55
131,31.39,26.39
132,6.53,13.84
133,71.2,8.12
135,16.24,3.99
137,71.88,22.31
138,6.91,24.78
141,69.59,45.65
142,148.52,2.52
143,87.74,98.62
144,22.2,38.2
145,52.52,29.9
146,10.6,7.33
147,30.79,5.96
148,21.77,6.48
149,46.36,41.07
150,18.34,1.5
151,17.96,11.92
153,9.15,20.69
154,51.36,34.61
155,101.73,11.36
157,inf,inf
158,328.66,61.4
159,266.18,12.78
160,6.76,7.12
161,25.88,6.52
166,108.07,6.06
167,43.85,24.35
168,35.48,16.65
170,72.09,52.01
173,1.28,3.47
175,60.19,7.14
176,20.89,5.5
179,inf,inf
180,inf,inf
181,17.28,11.35
183,214.11,39.54
184,48.71,10.15
185,27.1,8.0
186,23.57,4.44
188,31.27,14.01
189,39.62,9.87
190,29.72,11.09
191,7.71,14.01
194,20.72,6.28
195,537.97,27.09
196,20.66,5.56
198,7.12,14.42
199,24.67,6.95
200,29.49,30.61
204,inf,inf
207,inf,inf
208,282.63,70.49
209,inf,inf
210,inf,inf
212,inf,inf
213,inf,inf
214,31.53,9.28
216,inf,inf
219,162.58,0.98
220,85.4,15.82
221,45.23,7.13
222,inf,inf
223,312.9,47.89
226,inf,inf
227,inf,inf
228,28.25,35.48
229,29.13,17.77
231,inf,inf
232,inf,inf
233,inf,inf
235,20.81,4.11
236,165.67,32.29
237,63.74,7.39
238,41.83,1.15
239,351.93,18.52
241,385.38,95.09
244,353.76,39.46
245,inf,inf
247,inf,inf
248,inf,inf
250,38.0,1.94
251,46.17,10.33
252,381.79,6.91
253,349.14,39.39
254,15.4,6.64
255,67.03,14.02
258,323.18,37.33
261,8.72,3.94
263,282.07,7.8
265,582.42,72.73
266,6.64,8.83
267,25.68,23.04
268,60.6,5.9
269,1.61,22.19
270,388.24,65.97
272,64.5,31.32
274,916.09,210.57
275,2113.48,381.26
277,970.08,63.29
278,70.78,14.33
279,29.99,35.44
280,45.44,11.96
283,57.97,13.46
286,14.91,5.66
288,36.76,8.99
290,0.34,18.22
291,938.29,4.67
292,156.73,26.52
293,950.15,201.69
294,12.32,33.31
296,26.22,7.5
298,25.18,14.35
299,14.77,13.72
300,9.23,11.04
301,16.02,1.06
306,4.2,8.57
307,49.08,9.0
308,153.92,8.58
309,1198.41,311.57
311,38.51,6.93
312,32.25,11.71
314,68.09,10.6
315,145.5,16.67
317,38.62,14.63
318,42.91,18.78
319,19.25,7.98
320,25.96,1.31
321,6.45,18.03
322,41.75,2.18
323,35.33,6.93
324,27.79,16.86
325,36.68,14.54
328,4.53,7.73
329,101.23,28.01
330,158.62,6.5
331,439.33,26.6
332,359.62,13.15
333,411.19,173.92
334,5.91,13.69
335,362.78,63.58
337,38.33,16.78
339,44.24,1.47
340,536.28,42.91
341,36.76,6.52
342,545.37,48.12
343,51.71,9.63
345,68.58,32.13
346,25.19,33.85
348,200.72,17.53
349,308.08,60.88
352,233.09,13.83
353,123.27,9.2
354,25.94,3.62
355,233.15,19.21
356,1546.52,29.9
358,170.67,78.09
359,152.26,32.76
360,114.04,36.36
361,189.11,131.87
362,236.43,118.23
363,304.57,118.97
