,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,inf,inf
3,inf,inf
6,inf,inf
7,18.74,7.65
8,inf,inf
11,inf,inf
15,81.76,38.72
16,inf,inf
19,27.85,44.01
22,48.78,4.09
25,inf,inf
26,inf,inf
32,inf,inf
35,28.94,59.76
40,inf,inf
42,56.17,7.4
44,inf,inf
45,inf,inf
46,305.62,11.52
48,31.84,23.34
56,17.26,9.19
64,11.99,36.09
66,inf,inf
68,25.83,1.26
74,14.92,23.57
79,231.18,24.47
81,13.63,4.9
82,40.25,25.48
84,85.03,3.18
89,6.58,5.47
90,34.28,5.57
100,53.2,40.15
102,10.95,17.0
103,43.62,28.02
112,29.49,40.77
114,16.41,7.25
117,43.53,28.34
118,36.45,29.72
119,2.75,8.18
121,253.31,272.75
123,16.88,21.05
126,10.64,13.0
129,40.96,34.22
130,27.45,18.17
132,1.94,16.1
134,14.06,16.22
135,25.67,5.59
136,28.78,48.19
144,15.64,11.64
146,13.99,3.2
147,29.98,7.38
156,inf,inf
157,inf,inf
158,441.61,4.6
159,321.44,25.49
160,23.96,17.26
167,51.22,40.62
180,inf,inf
186,33.23,12.16
187,36.3,33.05
188,33.44,2.8
189,57.6,30.33
194,31.07,16.02
200,3.61,25.73
205,inf,inf
206,inf,inf
211,inf,inf
214,38.29,42.11
218,63.7,71.55
222,inf,inf
224,71.94,46.57
227,inf,inf
228,24.59,72.15
238,66.74,12.28
247,inf,inf
248,inf,inf
249,inf,inf
252,224.42,7.96
253,518.76,14.51
255,84.93,26.41
257,1736.49,283.39
262,2328.62,30.31
268,80.16,46.01
269,5.37,37.57
277,1653.57,21.73
278,1.43,47.1
279,51.52,47.61
281,2.1,36.49
287,127.91,22.29
289,22.34,13.6
294,21.99,33.58
295,19.69,19.67
297,28.0,21.37
301,11.42,16.73
305,11.86,26.37
316,31.75,0.6
321,11.75,35.83
325,29.89,11.7
327,1929.62,196.86
329,82.41,32.79
334,96.11,20.24
338,127.98,11.49
340,462.29,98.52
343,54.89,13.73
347,349.32,35.62
348,237.41,4.31
351,55.88,2.73
357,22.09,38.7
360,77.99,38.52
361,104.98,112.52
363,331.36,91.79
