,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,inf,inf
1,inf,inf
2,inf,inf
5,inf,inf
7,35.66,35.99
8,inf,inf
10,inf,inf
11,inf,inf
12,inf,inf
14,inf,inf
15,54.42,12.23
17,inf,inf
18,67.36,29.62
19,8.23,5.68
20,36.52,18.84
23,inf,inf
24,inf,inf
25,inf,inf
26,inf,inf
27,28.34,11.03
29,3.01,33.89
30,inf,inf
31,inf,inf
32,inf,inf
33,inf,inf
34,inf,inf
36,4.06,5.06
37,inf,inf
41,138.92,3.7
42,48.96,18.19
43,16.69,13.43
44,inf,inf
45,inf,inf
47,26.1,7.02
48,31.92,20.05
49,11.67,12.57
50,5.25,5.81
51,inf,inf
52,inf,inf
55,24.96,1.86
56,11.81,9.31
57,58.92,0.31
58,inf,inf
59,inf,inf
63,3.38,2.88
64,6.87,17.8
65,16.38,40.44
66,inf,inf
67,35.27,1.14
68,13.72,0.0
69,24.04,14.12
70,19.88,11.24
71,5.16,22.93
72,28.49,6.51
73,32.0,5.96
75,30.98,7.16
78,11.54,7.82
79,126.51,25.63
83,15.28,32.25
85,7.13,12.05
86,43.52,2.13
87,28.13,1.32
88,5.98,6.91
89,3.99,7.54
91,29.37,0.61
92,131.34,9.59
93,1.08,37.67
94,29.45,12.46
95,11.01,3.88
97,44.8,28.53
98,7.83,14.69
99,3.06,1.52
101,38.38,42.85
102,19.08,2.92
104,2.32,9.65
108,5.76,3.92
109,15.22,6.68
110,26.39,17.23
111,6.99,1.96
113,43.79,35.46
115,4.95,12.36
116,0.43,9.46
117,21.24,13.56
118,34.42,25.79
120,11.38,28.71
121,221.72,164.48
122,12.05,16.7
123,1.66,5.91
125,7.29,16.76
126,1.18,1.97
128,3.7,2.49
129,11.18,17.38
130,12.73,8.48
131,18.09,19.94
132,5.93,14.0
135,4.77,6.18
137,5.57,25.33
138,7.44,25.14
139,12.24,8.79
140,19.74,46.84
142,136.48,15.15
143,75.45,77.84
144,4.63,32.89
146,12.62,1.81
147,15.65,4.14
150,12.99,0.54
151,17.97,9.2
153,8.09,20.82
154,7.13,37.89
155,16.45,16.43
156,inf,inf
157,inf,inf
158,140.3,28.39
159,107.51,41.69
160,12.17,11.03
161,4.07,18.68
162,15.81,24.16
163,8.9,3.8
165,57.99,74.74
166,91.08,13.22
167,34.43,26.51
168,12.18,10.64
171,26.15,3.06
172,24.99,17.65
173,27.49,0.33
174,4.19,49.58
175,24.47,29.95
176,3.75,10.91
177,25.86,1.26
183,130.22,58.23
185,1.01,23.08
186,27.38,6.58
187,8.85,14.03
189,20.76,5.87
190,29.76,22.34
191,22.42,7.73
192,11.04,19.43
193,5.6,5.77
194,33.27,5.3
195,344.7,38.97
197,39.4,24.03
198,23.23,10.92
200,48.37,0.41
202,10.42,36.0
203,inf,inf
204,inf,inf
205,inf,inf
206,inf,inf
208,43.3,5.36
209,inf,inf
210,inf,inf
211,inf,inf
213,inf,inf
214,48.72,9.77
215,inf,inf
216,inf,inf
220,76.59,27.62
222,inf,inf
224,35.94,25.82
225,16.25,0.81
226,inf,inf
228,13.7,18.03
230,inf,inf
233,inf,inf
234,inf,inf
236,283.59,73.21
237,55.27,5.58
238,48.99,6.64
239,207.7,23.38
242,inf,inf
244,131.65,2.21
247,inf,inf
248,inf,inf
249,inf,inf
250,56.85,12.74
252,66.33,35.1
255,46.83,15.12
257,1501.19,350.6
258,178.04,2.77
259,inf,inf
263,105.47,0.48
264,92.55,13.19
266,47.49,22.56
268,37.87,1.8
269,37.7,43.89
270,304.45,81.3
271,13.61,11.4
272,52.83,22.6
273,361.82,27.45
275,2281.46,416.37
279,35.97,32.62
280,35.27,16.54
281,12.32,36.12
284,36.29,15.47
285,57.7,14.56
286,15.44,7.87
287,31.47,1.85
289,49.45,2.16
290,4.55,4.44
292,142.62,27.94
293,844.44,204.19
297,24.91,16.01
298,14.06,10.32
299,19.01,17.89
301,12.63,3.17
302,113.26,1.39
303,35.75,9.08
304,39.89,19.8
306,27.76,6.01
308,37.97,1.74
309,2138.59,368.18
311,16.13,1.36
312,34.45,4.25
313,17.64,22.55
314,98.42,16.11
315,186.85,11.84
317,22.25,7.2
318,26.9,18.08
319,13.88,17.72
321,16.08,3.77
323,45.95,0.39
324,7.14,7.96
325,17.61,4.14
326,18.94,6.57
328,6.59,18.27
330,31.65,3.75
331,724.97,47.23
333,543.72,100.37
334,86.75,23.0
336,65.57,3.37
337,46.8,22.05
338,29.02,6.47
339,7.7,1.99
340,287.76,17.37
341,22.1,16.91
343,33.42,5.5
344,186.19,11.06
345,62.22,45.21
346,50.63,55.59
347,140.72,9.2
348,6.72,36.57
349,203.74,6.8
350,195.09,9.51
351,31.68,5.11
352,155.8,13.37
353,239.59,107.02
354,21.99,11.09
355,67.78,9.92
356,1096.15,27.25
358,44.53,40.17
360,47.75,51.37
361,66.66,75.63
362,338.81,53.42
363,134.59,46.61
