,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,-1.82,0.0,-0.48
2,-2.4,0.0,-0.49
4,2.38,0.0,-0.04
5,1.9,0.0,0.26
6,1.16,0.0,0.83
9,2.88,0.0,0.33
10,2.83,0.0,0.95
11,1.6,0.0,0.36
13,7.5,9.0,12.67
14,1.72,0.0,-0.15
15,2.61,3.0,3.44
19,1.68,3.0,3.27
20,3.8,6.0,5.77
22,0.79,2.0,2.25
23,-1.94,0.0,0.36
24,1.55,0.0,0.0
25,1.28,0.0,0.78
27,4.18,6.0,7.15
28,3.97,0.0,0.97
29,2.47,2.0,2.38
30,-0.49,0.0,0.6
31,-1.08,0.0,-0.13
32,-0.52,0.0,0.54
33,4.44,0.0,1.39
34,1.02,0.0,0.17
35,1.8,2.0,1.49
36,4.9,4.0,4.23
37,4.45,0.0,0.75
40,0.49,0.0,-0.47
41,4.89,2.0,2.79
42,6.98,10.0,7.21
44,3.53,0.0,1.08
47,9.21,9.0,9.74
49,6.2,5.0,3.92
52,1.03,0.0,1.57
53,5.45,7.0,7.32
54,9.68,12.0,11.74
57,6.93,9.0,8.82
59,1.46,0.0,0.13
63,6.82,10.0,10.38
64,7.64,10.0,11.54
65,8.51,10.0,6.91
67,10.3,9.0,8.54
69,21.02,18.0,21.06
70,18.25,16.0,15.04
71,15.45,15.0,17.44
72,14.46,18.0,20.93
74,14.25,16.0,12.49
75,15.19,14.0,14.05
76,13.99,16.0,14.38
77,11.64,14.0,13.72
78,11.41,14.0,13.45
79,8.83,4.0,4.87
80,16.73,14.0,13.15
81,13.62,15.0,16.51
83,16.2,18.0,25.4
84,11.18,8.0,7.64
85,14.57,17.0,18.57
86,11.05,9.0,10.19
87,13.06,12.0,13.53
88,16.21,16.0,14.04
90,11.2,14.0,15.56
92,9.65,5.0,6.03
93,12.81,12.0,17.24
94,10.85,18.0,15.28
95,14.55,16.0,18.4
96,17.52,12.0,14.77
99,21.24,19.0,15.1
100,52.16,67.0,49.43
104,25.74,22.0,23.1
105,31.89,27.0,27.54
107,42.0,61.0,50.28
108,46.63,38.0,35.34
109,52.76,52.0,48.58
110,52.08,60.0,48.58
111,51.04,46.0,47.38
113,52.13,79.0,54.22
114,46.78,52.0,48.0
115,51.66,42.0,47.29
117,29.15,36.0,29.24
118,42.26,61.0,42.15
119,39.45,39.0,44.4
120,30.56,27.0,34.89
121,31.1,11.0,25.04
122,40.73,44.0,35.97
123,38.14,35.0,44.5
124,39.54,36.0,44.5
125,45.64,44.0,41.05
126,44.2,40.0,47.99
127,46.01,47.0,48.48
128,32.14,35.0,33.81
129,31.7,32.0,29.29
130,30.76,31.0,28.97
131,35.27,30.0,44.08
132,38.14,37.0,36.15
135,15.92,16.0,15.49
