,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,75.93,5.02
3,inf,inf
9,33.6,28.73
11,13.07,21.09
12,18.82,5.57
13,6.84,3.24
24,inf,inf
27,0.23,12.01
29,33.53,18.26
32,11.48,6.93
37,5.99,39.58
39,2.16,5.17
40,15.63,14.84
51,46.89,42.72
53,12.73,2.52
54,34.02,47.57
57,6.53,1.16
60,5.34,12.15
61,8.36,17.56
62,10.88,29.08
65,14.99,22.37
66,inf,inf
67,20.84,5.32
70,17.84,14.22
72,19.09,46.57
80,inf,inf
83,17.36,18.37
84,6.22,29.24
87,inf,inf
93,72.25,35.28
96,0.83,3.5
97,0.99,4.08
98,10.86,30.42
99,4.55,29.66
101,inf,inf
111,8.34,22.19
112,3.03,11.7
116,3.86,8.18
