óÒ1,ójì˙,äOãCâ∑ìx,ó‚î}â∑ìx,â^ì]éûä‘,ìdóÕè¡îÔó ,êœéZó‚ñ[î\óÕ,é∫ì‡ã@â“ì≠ë‰êî,é∫ì‡ã@â“ì≠ó¶
2022-07-01 08:00:00,4,34,5.4,60,3.2,10.3,3,0.5
2022-07-01 09:00:00,4,34,4.2,60,4.2,10.6,3,0.5
2022-07-01 10:00:00,4,37,5.5,60,4.0,11.1,5,0.8333333333333334
2022-07-01 11:00:00,4,38,4.9,60,4.5,10.4,5,0.8333333333333334
2022-07-01 12:00:00,4,40,5.2,60,4.3,10.9,5,0.8333333333333334
2022-07-01 13:00:00,4,39,5.3,60,6.7,15.6,5,0.8333333333333334
2022-07-01 14:00:00,4,38,4.9,60,5.9,14.3,5,0.8333333333333334
2022-07-01 15:00:00,4,38,5.0,60,6.1,14.4,5,0.8333333333333334
2022-07-01 16:00:00,4,37,5.8,60,5.0,13.5,5,0.8333333333333334
2022-07-01 17:00:00,4,34,4.8,60,6.3,16.6,5,0.8333333333333334
2022-07-01 18:00:00,4,32,4.3,60,4.8,12.4,5,0.8333333333333334
2022-07-01 19:00:00,4,31,5.4,60,3.2,10.4,5,0.8333333333333334
2022-07-01 20:00:00,4,29,5.0,60,3.0,8.0,5,0.8333333333333334
2022-07-01 21:00:00,4,29,4.6,26,1.5,3.6,3,0.5
2022-07-02 07:00:00,5,32,9.3,10,0.4,1.1,2,0.3333333333333333
2022-07-02 08:00:00,5,34,8.0,57,3.6,12.7,5,0.8333333333333334
2022-07-02 09:00:00,5,35,9.7,60,5.4,19.7,5,0.8333333333333334
2022-07-02 10:00:00,5,37,7.3,60,6.2,18.9,5,0.8333333333333334
2022-07-02 11:00:00,5,37,6.6,60,5.9,17.2,5,0.8333333333333334
2022-07-02 12:00:00,5,37,6.6,60,7.0,20.0,5,0.8333333333333334
2022-07-02 13:00:00,5,38,6.7,60,7.9,21.7,5,0.8333333333333334
2022-07-02 14:00:00,5,35,6.7,60,5.2,14.1,5,0.8333333333333334
2022-07-02 15:00:00,5,36,5.6,60,9.4,25.0,5,0.8333333333333334
2022-07-02 16:00:00,5,36,5.7,60,8.3,23.1,5,0.8333333333333334
2022-07-02 17:00:00,5,33,7.0,60,3.9,12.4,5,0.8333333333333334
2022-07-02 18:00:00,5,31,7.9,54,2.9,8.1,5,0.8333333333333334
2022-07-02 19:00:00,5,30,5.0,12,0.5,1.5,2,0.3333333333333333
2022-07-02 20:00:00,5,30,8.1,60,3.5,11.0,2,0.3333333333333333
2022-07-02 21:00:00,5,29,4.3,32,1.8,4.9,2,0.3333333333333333
2022-07-03 07:00:00,6,30,8.5,22,1.2,4.0,2,0.3333333333333333
2022-07-03 08:00:00,6,32,9.6,60,5.7,19.1,6,1.0
2022-07-03 09:00:00,6,32,11.2,60,5.1,19.7,6,1.0
2022-07-03 10:00:00,6,34,9.7,60,5.9,20.0,6,1.0
2022-07-03 11:00:00,6,36,6.8,60,5.5,16.2,6,1.0
2022-07-03 12:00:00,6,35,6.6,60,6.5,18.4,6,1.0
2022-07-03 13:00:00,6,34,6.9,60,4.8,16.0,6,1.0
2022-07-03 14:00:00,6,34,4.6,60,8.7,21.4,6,1.0
2022-07-03 15:00:00,6,32,8.4,60,4.2,15.4,6,1.0
2022-07-03 16:00:00,6,31,7.3,60,5.4,17.1,6,1.0
2022-07-03 17:00:00,6,31,7.6,60,6.0,19.0,6,1.0
2022-07-03 18:00:00,6,31,7.1,60,5.3,15.4,6,1.0
2022-07-03 19:00:00,6,30,7.4,60,3.2,10.9,5,0.8333333333333334
2022-07-03 20:00:00,6,28,8.0,60,2.3,8.1,5,0.8333333333333334
2022-07-03 21:00:00,6,28,8.1,19,0.5,2.0,5,0.8333333333333334
2022-07-04 08:00:00,0,26,6.3,32,1.3,3.8,1,0.16666666666666666
2022-07-04 09:00:00,0,25,7.7,19,0.5,1.5,1,0.16666666666666666
2022-07-04 11:00:00,0,28,8.1,60,2.2,8.8,3,0.5
2022-07-04 12:00:00,0,29,8.4,60,2.1,8.7,3,0.5
2022-07-04 13:00:00,0,30,7.6,60,2.5,8.6,3,0.5
2022-07-04 14:00:00,0,32,7.2,60,2.8,10.5,3,0.5
2022-07-04 15:00:00,0,30,7.4,60,2.7,8.1,3,0.5
2022-07-04 16:00:00,0,30,8.4,60,2.1,7.5,3,0.5
2022-07-04 17:00:00,0,30,8.1,60,3.2,13.1,5,0.8333333333333334
2022-07-04 18:00:00,0,30,7.1,60,5.0,16.3,5,0.8333333333333334
2022-07-04 19:00:00,0,29,6.6,45,3.8,12.8,5,0.8333333333333334
2022-07-04 21:00:00,0,27,6.2,29,0.8,2.8,3,0.5
2022-07-05 08:00:00,1,30,8.7,34,0.9,3.4,1,0.16666666666666666
2022-07-05 10:00:00,1,33,7.9,57,3.2,11.5,5,0.8333333333333334
2022-07-05 11:00:00,1,32,4.4,42,2.1,5.5,5,0.8333333333333334
2022-07-05 12:00:00,1,31,4.7,45,1.3,3.3,3,0.5
2022-07-05 13:00:00,1,30,4.8,47,1.4,4.7,3,0.5
2022-07-05 14:00:00,1,28,3.9,26,0.8,2.4,3,0.5
2022-07-05 15:00:00,1,29,8.7,57,2.1,8.6,3,0.5
2022-07-05 16:00:00,1,26,6.1,31,1.5,4.4,3,0.5
2022-07-05 17:00:00,1,26,9.6,60,1.7,7.9,3,0.5
2022-07-05 18:00:00,1,27,9.5,60,2.2,9.6,3,0.5
2022-07-05 19:00:00,1,24,7.6,60,2.2,7.4,3,0.5
2022-07-05 20:00:00,1,24,8.4,60,1.5,6.6,3,0.5
2022-07-05 21:00:00,1,24,9.2,60,1.4,6.3,3,0.5
2022-07-06 08:00:00,2,28,9.1,60,1.8,7.1,1,0.16666666666666666
2022-07-06 09:00:00,2,30,7.7,60,2.2,7.7,1,0.16666666666666666
2022-07-06 10:00:00,2,33,9.2,60,2.9,11.9,3,0.5
2022-07-06 11:00:00,2,32,8.4,60,3.0,10.8,3,0.5
2022-07-06 12:00:00,2,34,9.2,60,3.5,14.0,3,0.5
2022-07-06 13:00:00,2,30,7.7,60,5.3,18.8,5,0.8333333333333334
2022-07-06 14:00:00,2,30,7.6,60,3.3,12.0,5,0.8333333333333334
2022-07-06 15:00:00,2,30,9.3,60,2.4,8.6,5,0.8333333333333334
2022-07-06 16:00:00,2,30,8.6,60,3.4,13.7,3,0.5
2022-07-06 17:00:00,2,28,9.0,60,3.0,11.8,3,0.5
2022-07-06 18:00:00,2,27,9.4,60,2.4,10.0,3,0.5
2022-07-06 19:00:00,2,26,7.7,45,1.8,6.9,3,0.5
2022-07-06 20:00:00,2,25,8.4,44,1.2,4.6,1,0.16666666666666666
2022-07-06 21:00:00,2,25,9.4,60,1.6,6.8,1,0.16666666666666666
2022-07-07 08:00:00,3,27,7.6,21,0.6,2.1,1,0.16666666666666666
2022-07-07 10:00:00,3,26,6.0,23,0.6,2.0,1,0.16666666666666666
2022-07-07 11:00:00,3,30,6.3,22,0.6,2.0,1,0.16666666666666666
2022-07-07 13:00:00,3,29,6.9,14,0.5,1.8,1,0.16666666666666666
2022-07-07 14:00:00,3,30,3.3,27,1.3,2.9,1,0.16666666666666666
