óÒ1,ójì˙,äOãCâ∑ìx,ó‚î}â∑ìx,â^ì]éûä‘,ìdóÕè¡îÔó ,êœéZó‚ñ[î\óÕ,é∫ì‡ã@â“ì≠ë‰êî,é∫ì‡ã@â“ì≠ó¶
2022-07-01 08:00:00,4,36,5.3,60,6.3,19.0,3,1.0
2022-07-01 09:00:00,4,37,5.4,60,4.5,13.8,3,1.0
2022-07-01 10:00:00,4,39,4.2,60,5.7,14.8,3,1.0
2022-07-01 11:00:00,4,40,5.2,60,5.4,14.9,3,1.0
2022-07-01 12:00:00,4,42,5.4,60,5.6,15.1,3,1.0
2022-07-01 13:00:00,4,42,4.1,60,7.1,16.9,3,1.0
2022-07-01 14:00:00,4,40,5.4,60,5.4,15.3,3,1.0
2022-07-01 15:00:00,4,39,5.1,60,6.3,18.2,3,1.0
2022-07-01 16:00:00,4,38,5.4,60,5.0,14.7,3,1.0
2022-07-01 17:00:00,4,36,4.3,60,5.5,15.5,3,1.0
2022-07-01 18:00:00,4,31,5.7,53,2.7,7.9,2,0.6666666666666666
2022-07-01 19:00:00,4,32,5.3,60,3.1,9.0,2,0.6666666666666666
2022-07-03 06:00:00,6,33,7.1,19,2.1,6.5,3,1.0
2022-07-03 07:00:00,6,33,4.7,60,7.6,21.9,3,1.0
2022-07-03 08:00:00,6,33,5.4,60,5.4,16.3,3,1.0
2022-07-03 09:00:00,6,33,6.4,60,4.2,13.3,3,1.0
2022-07-03 10:00:00,6,35,4.9,48,4.1,10.9,3,1.0
2022-07-03 11:00:00,6,37,5.5,60,5.3,15.2,3,1.0
2022-07-03 12:00:00,6,37,5.8,60,5.3,15.0,3,1.0
2022-07-03 13:00:00,6,35,4.8,60,6.0,16.0,3,1.0
2022-07-03 14:00:00,6,35,5.1,60,4.9,14.0,3,1.0
2022-07-03 15:00:00,6,34,5.6,60,4.8,13.8,3,1.0
2022-07-03 16:00:00,6,33,6.6,60,4.6,14.3,3,1.0
2022-07-03 17:00:00,6,33,5.3,60,5.3,15.1,3,1.0
2022-07-03 18:00:00,6,32,5.7,56,3.8,11.2,2,0.6666666666666666
2022-07-03 19:00:00,6,31,4.4,60,4.9,14.0,2,0.6666666666666666
2022-07-04 06:00:00,0,30,8.9,13,0.9,3.6,3,1.0
2022-07-04 07:00:00,0,30,7.6,60,3.5,14.6,3,1.0
2022-07-04 08:00:00,0,28,5.8,52,2.8,10.6,3,1.0
2022-07-04 09:00:00,0,28,8.2,60,2.3,11.1,3,1.0
2022-07-04 10:00:00,0,30,8.3,60,2.4,11.0,3,1.0
2022-07-04 11:00:00,0,31,6.2,60,3.2,12.1,3,1.0
2022-07-04 12:00:00,0,31,7.6,60,2.7,10.2,3,1.0
2022-07-04 13:00:00,0,32,6.3,45,2.9,9.2,3,1.0
2022-07-04 14:00:00,0,32,6.1,39,1.8,7.0,3,1.0
2022-07-04 15:00:00,0,31,7.4,51,2.0,7.3,3,1.0
2022-07-04 16:00:00,0,31,7.4,42,1.6,6.1,3,1.0
2022-07-04 17:00:00,0,29,5.4,55,2.8,9.1,3,1.0
2022-07-05 06:00:00,1,30,10.8,14,0.8,3.6,3,1.0
2022-07-05 07:00:00,1,29,8.3,60,2.4,9.6,3,1.0
2022-07-05 08:00:00,1,30,6.7,48,1.6,6.2,3,1.0
2022-07-05 09:00:00,1,32,6.6,54,2.6,8.7,3,1.0
2022-07-05 10:00:00,1,33,8.7,60,3.1,11.5,3,1.0
2022-07-05 11:00:00,1,34,8.9,60,2.9,10.5,3,1.0
2022-07-05 12:00:00,1,32,7.8,60,3.5,10.9,3,1.0
2022-07-05 13:00:00,1,31,8.8,60,2.7,10.7,3,1.0
2022-07-05 14:00:00,1,28,7.7,52,1.7,6.9,3,1.0
2022-07-05 15:00:00,1,28,4.4,33,1.6,5.3,3,1.0
2022-07-05 16:00:00,1,29,7.6,46,1.2,5.2,3,1.0
2022-07-05 17:00:00,1,28,7.8,33,1.1,5.2,3,1.0
2022-07-05 18:00:00,1,28,7.9,39,1.3,6.1,2,0.6666666666666666
2022-07-05 19:00:00,1,25,7.5,60,1.4,6.3,2,0.6666666666666666
2022-07-06 06:00:00,2,29,9.6,13,0.7,3.1,3,1.0
2022-07-06 07:00:00,2,28,7.2,60,4.2,16.1,3,1.0
2022-07-06 08:00:00,2,29,8.0,52,1.2,5.1,3,1.0
2022-07-06 09:00:00,2,28,5.8,39,1.2,4.2,3,1.0
2022-07-06 10:00:00,2,29,7.4,45,2.5,7.8,3,1.0
2022-07-06 11:00:00,2,32,8.7,38,1.4,5.1,3,1.0
2022-07-06 12:00:00,2,33,8.5,51,2.0,6.5,3,1.0
2022-07-06 13:00:00,2,32,8.2,33,1.5,5.7,3,1.0
2022-07-06 14:00:00,2,30,8.5,43,1.5,6.3,3,1.0
2022-07-06 15:00:00,2,30,6.0,42,2.2,7.0,3,1.0
2022-07-06 16:00:00,2,32,7.9,47,1.7,6.0,3,1.0
2022-07-06 17:00:00,2,29,6.2,37,1.2,4.4,3,1.0
2022-07-06 18:00:00,2,26,8.2,50,1.3,6.1,2,0.6666666666666666
2022-07-06 19:00:00,2,25,8.4,60,1.3,5.9,2,0.6666666666666666
2022-07-07 06:00:00,3,26,10.4,14,0.5,2.5,3,1.0
2022-07-07 07:00:00,3,27,7.6,60,3.5,12.0,3,1.0
2022-07-07 08:00:00,3,26,6.0,33,0.8,2.8,3,1.0
2022-07-07 09:00:00,3,28,7.7,45,1.1,4.7,3,1.0
2022-07-07 10:00:00,3,27,7.7,35,1.2,5.0,3,1.0
2022-07-07 11:00:00,3,30,7.9,30,1.0,4.2,3,1.0
2022-07-07 12:00:00,3,31,5.7,46,2.4,7.7,3,1.0
2022-07-07 13:00:00,3,32,7.5,60,2.5,9.1,3,1.0
2022-07-07 14:00:00,3,32,7.4,52,2.4,8.2,3,1.0
2022-07-07 15:00:00,3,31,7.1,48,2.2,7.3,3,1.0
2022-07-07 16:00:00,3,30,7.6,29,1.3,4.6,3,1.0
2022-07-07 17:00:00,3,30,8.4,60,1.9,8.2,3,1.0
2022-07-07 18:00:00,3,28,8.2,55,1.6,7.1,2,0.6666666666666666
2022-07-07 19:00:00,3,26,8.4,60,1.3,5.7,2,0.6666666666666666
2022-07-08 08:00:00,4,27,7.2,60,2.1,7.2,2,0.6666666666666666
2022-07-08 09:00:00,4,27,8.6,60,1.3,4.9,2,0.6666666666666666
2022-07-08 10:00:00,4,28,8.4,60,1.4,5.5,2,0.6666666666666666
2022-07-08 11:00:00,4,28,7.4,60,1.6,6.1,2,0.6666666666666666
2022-07-08 12:00:00,4,29,7.5,60,1.6,5.8,2,0.6666666666666666
2022-07-08 13:00:00,4,30,6.1,60,2.7,7.7,2,0.6666666666666666
2022-07-08 14:00:00,4,31,7.4,60,2.1,6.0,2,0.6666666666666666
2022-07-08 15:00:00,4,33,7.0,60,3.3,11.3,2,0.6666666666666666
2022-07-08 16:00:00,4,30,6.4,60,2.8,7.6,2,0.6666666666666666
2022-07-08 17:00:00,4,28,8.4,60,2.2,7.5,2,0.6666666666666666
2022-07-08 18:00:00,4,29,7.6,57,1.5,6.2,2,0.6666666666666666
2022-07-08 19:00:00,4,26,8.3,60,1.3,5.6,2,0.6666666666666666
2022-07-09 06:00:00,5,25,10.8,9,0.2,1.1,2,0.6666666666666666
2022-07-09 07:00:00,5,29,6.5,60,3.0,12.5,2,0.6666666666666666
2022-07-09 08:00:00,5,28,8.0,60,2.3,11.0,2,0.6666666666666666
2022-07-09 09:00:00,5,30,7.4,60,2.7,11.0,2,0.6666666666666666
2022-07-09 10:00:00,5,31,8.1,60,1.7,5.1,2,0.6666666666666666
2022-07-09 11:00:00,5,30,7.5,60,1.8,5.6,2,0.6666666666666666
2022-07-09 12:00:00,5,31,7.4,60,1.8,5.6,2,0.6666666666666666
2022-07-09 13:00:00,5,32,7.3,60,1.8,5.3,2,0.6666666666666666
2022-07-09 14:00:00,5,32,6.9,60,2.1,6.3,2,0.6666666666666666
2022-07-09 15:00:00,5,31,7.5,60,1.9,5.1,2,0.6666666666666666
2022-07-09 16:00:00,5,30,7.3,60,2.1,6.1,2,0.6666666666666666
2022-07-09 17:00:00,5,28,8.7,60,1.7,4.6,2,0.6666666666666666
2022-07-10 06:00:00,6,30,7.6,19,1.3,5.3,3,1.0
2022-07-10 07:00:00,6,29,7.3,60,3.1,11.4,3,1.0
2022-07-10 08:00:00,6,29,8.6,60,2.1,8.9,3,1.0
2022-07-10 09:00:00,6,29,8.0,25,0.6,2.0,3,1.0
2022-07-11 06:00:00,0,30,9.6,14,0.9,3.7,3,1.0
2022-07-11 07:00:00,0,31,7.8,60,2.3,8.0,3,1.0
2022-07-11 08:00:00,0,30,5.3,39,1.6,5.3,3,1.0
2022-07-11 09:00:00,0,32,7.5,48,2.1,7.0,3,1.0
2022-07-11 10:00:00,0,35,6.9,60,3.2,10.2,3,1.0
2022-07-11 11:00:00,0,36,6.7,60,3.3,10.0,3,1.0
2022-07-11 12:00:00,0,36,5.4,60,3.8,10.2,3,1.0
2022-07-11 13:00:00,0,37,6.8,60,3.3,10.0,3,1.0
2022-07-11 14:00:00,0,37,6.6,60,3.7,11.1,3,1.0
2022-07-11 15:00:00,0,37,5.2,60,4.3,12.5,3,1.0
2022-07-11 16:00:00,0,35,6.0,45,2.5,8.2,3,1.0
2022-07-11 17:00:00,0,34,6.2,53,2.6,8.8,3,1.0
2022-07-11 18:00:00,0,30,5.3,39,2.4,7.1,2,0.6666666666666666
2022-07-11 19:00:00,0,29,6.8,49,1.9,6.4,2,0.6666666666666666
2022-07-12 06:00:00,1,29,9.2,12,0.8,3.4,3,1.0
2022-07-12 07:00:00,1,29,8.4,60,2.9,12.7,3,1.0
2022-07-12 08:00:00,1,28,5.4,47,2.2,6.6,3,1.0
2022-07-12 09:00:00,1,31,7.5,47,1.7,6.7,3,1.0
2022-07-12 10:00:00,1,31,8.4,60,2.2,8.8,3,1.0
2022-07-12 11:00:00,1,30,5.8,60,3.1,10.6,3,1.0
2022-07-12 12:00:00,1,30,7.4,60,2.2,9.3,3,1.0
2022-07-12 13:00:00,1,31,7.7,60,2.4,8.7,3,1.0
2022-07-12 14:00:00,1,31,7.1,60,2.6,7.9,3,1.0
2022-07-12 15:00:00,1,31,7.2,60,2.7,9.2,3,1.0
2022-07-12 16:00:00,1,28,8.5,45,1.3,5.5,3,1.0
2022-07-12 17:00:00,1,29,8.2,60,1.9,8.4,3,1.0
2022-07-12 18:00:00,1,29,6.7,45,3.5,11.5,3,1.0
2022-07-12 19:00:00,1,26,7.6,60,2.8,11.0,3,1.0
2022-07-12 21:00:00,1,27,8.9,38,1.5,7.4,2,0.6666666666666666
2022-07-13 06:00:00,2,23,9.1,14,0.5,2.6,3,1.0
2022-07-13 07:00:00,2,22,7.9,60,1.5,6.8,3,1.0
2022-07-13 08:00:00,2,22,7.6,60,1.6,5.9,3,1.0
2022-07-13 09:00:00,2,24,8.2,60,1.6,7.1,3,1.0
2022-07-13 10:00:00,2,26,8.9,60,1.4,6.2,3,1.0
2022-07-13 11:00:00,2,27,8.2,60,1.7,7.7,3,1.0
2022-07-13 12:00:00,2,25,6.2,36,1.7,5.9,3,1.0
2022-07-13 13:00:00,2,26,8.0,18,0.5,2.5,3,1.0
2022-07-13 14:00:00,2,25,6.9,25,0.6,2.5,3,1.0
2022-07-13 15:00:00,2,26,6.4,21,0.5,2.3,3,1.0
2022-07-13 16:00:00,2,29,8.6,60,1.8,8.1,3,1.0
2022-07-13 17:00:00,2,27,8.6,60,1.6,7.3,3,1.0
2022-07-13 18:00:00,2,24,5.2,32,1.5,4.8,2,0.6666666666666666
2022-07-13 22:00:00,2,24,12.1,11,0.3,1.6,2,0.6666666666666666
2022-07-13 23:00:00,2,23,8.6,44,1.0,5.0,2,0.6666666666666666
2022-07-14 09:00:00,3,25,5.5,14,0.3,1.1,3,1.0
2022-07-14 10:00:00,3,26,3.9,13,0.3,1.1,3,1.0
2022-07-14 11:00:00,3,26,6.9,25,0.6,2.4,3,1.0
2022-07-14 12:00:00,3,24,9.4,24,0.8,3.5,3,1.0
2022-07-14 13:00:00,3,29,7.2,60,2.4,10.6,3,1.0
2022-07-14 14:00:00,3,28,7.4,60,2.2,9.0,3,1.0
2022-07-14 15:00:00,3,28,7.6,60,2.0,8.8,3,1.0
2022-07-14 16:00:00,3,27,8.5,60,1.7,7.7,3,1.0
2022-07-14 17:00:00,3,23,7.4,60,2.5,9.0,3,1.0
2022-07-14 20:00:00,3,25,8.7,41,1.2,6.1,2,0.6666666666666666
2022-07-14 21:00:00,3,23,8.4,60,1.2,5.7,2,0.6666666666666666
