óÒ1,ójì˙,äOãCâ∑ìx,ó‚î}â∑ìx,â^ì]éûä‘,ìdóÕè¡îÔó ,êœéZó‚ñ[î\óÕ,é∫ì‡ã@â“ì≠ë‰êî,é∫ì‡ã@â“ì≠ó¶
2022-07-12 12:00:00,1,30,7.2,60,4.9,19.3,6,1.0
2022-07-12 13:00:00,1,31,7.9,60,3.7,16.3,6,1.0
2022-07-12 14:00:00,1,29,6.9,60,4.4,15.7,6,1.0
2022-07-12 15:00:00,1,30,9.7,60,3.6,16.1,6,1.0
2022-07-12 16:00:00,1,28,7.3,60,4.2,16.0,6,1.0
2022-07-12 17:00:00,1,30,9.4,60,2.8,13.9,6,1.0
2022-07-13 07:00:00,2,24,10.5,10,0.4,2.3,6,1.0
2022-07-13 08:00:00,2,26,7.9,60,4.9,22.5,6,1.0
2022-07-13 09:00:00,2,25,7.7,60,4.2,19.4,6,1.0
2022-07-13 10:00:00,2,29,9.4,60,2.9,15.7,6,1.0
2022-07-13 11:00:00,2,28,8.2,60,3.0,12.2,6,1.0
2022-07-13 12:00:00,2,26,9.0,60,2.3,11.0,6,1.0
2022-07-13 13:00:00,2,29,9.7,60,2.6,13.1,6,1.0
2022-07-13 14:00:00,2,28,8.0,60,3.4,12.9,6,1.0
2022-07-13 15:00:00,2,28,9.3,60,2.4,11.6,6,1.0
2022-07-13 16:00:00,2,28,7.1,60,3.1,11.7,6,1.0
2022-07-13 17:00:00,2,29,9.9,60,2.2,10.5,6,1.0
2022-07-14 07:00:00,3,26,9.8,56,2.0,10.5,6,1.0
2022-07-14 08:00:00,3,28,8.0,60,3.0,11.8,6,1.0
2022-07-14 09:00:00,3,28,8.9,60,2.6,12.5,6,1.0
2022-07-14 10:00:00,3,29,9.0,60,3.2,15.4,6,1.0
2022-07-14 11:00:00,3,30,8.3,60,2.9,11.4,6,1.0
2022-07-14 12:00:00,3,29,9.4,60,2.3,11.5,6,1.0
2022-07-14 13:00:00,3,28,7.7,60,3.0,11.8,6,1.0
2022-07-14 14:00:00,3,28,9.6,60,2.8,14.0,6,1.0
2022-07-14 15:00:00,3,27,9.6,60,2.2,11.0,6,1.0
2022-07-14 16:00:00,3,25,7.4,60,2.7,9.0,6,1.0
2022-07-14 17:00:00,3,26,9.6,60,2.6,13.6,6,1.0
2022-07-15 08:00:00,4,27,10.0,24,1.5,7.8,6,1.0
2022-07-15 09:00:00,4,24,8.0,60,3.3,13.2,6,1.0
2022-07-15 10:00:00,4,27,9.4,60,3.3,16.3,6,1.0
2022-07-15 11:00:00,4,27,7.6,60,3.1,10.9,6,1.0
2022-07-15 12:00:00,4,27,9.7,60,2.3,12.0,6,1.0
2022-07-15 13:00:00,4,29,8.1,60,3.2,12.5,6,1.0
2022-07-15 14:00:00,4,27,8.2,60,2.4,10.0,6,1.0
2022-07-15 15:00:00,4,25,9.4,60,1.7,8.8,6,1.0
2022-07-15 16:00:00,4,26,9.1,60,2.1,9.9,6,1.0
2022-07-15 17:00:00,4,25,7.5,60,2.7,10.0,6,1.0
2022-07-16 08:00:00,5,24,9.7,60,2.0,11.0,6,1.0
2022-07-16 09:00:00,5,27,7.5,60,3.4,14.6,6,1.0
2022-07-16 10:00:00,5,28,9.1,60,2.0,9.4,6,1.0
2022-07-16 11:00:00,5,28,8.9,60,1.9,9.0,6,1.0
2022-07-16 12:00:00,5,28,9.4,60,2.3,10.8,6,1.0
2022-07-16 13:00:00,5,26,5.4,42,2.5,8.4,6,1.0
2022-07-16 14:00:00,5,25,6.3,51,1.0,3.8,6,1.0
2022-07-16 15:00:00,5,25,9.0,60,1.2,5.0,6,1.0
2022-07-16 16:00:00,5,26,8.5,43,0.9,3.4,6,1.0
2022-07-16 17:00:00,5,26,5.0,37,0.8,2.9,6,1.0
2022-07-18 09:00:00,0,30,5.5,57,5.9,20.5,6,1.0
2022-07-18 10:00:00,0,31,7.4,60,4.3,16.5,6,1.0
2022-07-18 11:00:00,0,33,6.0,60,5.2,16.7,6,1.0
2022-07-18 12:00:00,0,35,5.8,60,4.8,15.2,6,1.0
2022-07-18 13:00:00,0,35,6.8,60,5.1,18.4,6,1.0
2022-07-18 14:00:00,0,35,5.2,60,4.7,14.3,6,1.0
2022-07-18 15:00:00,0,35,6.4,60,4.7,15.3,6,1.0
2022-07-18 16:00:00,0,32,5.7,38,1.2,3.8,6,1.0
2022-07-18 17:00:00,0,33,7.4,60,1.8,6.4,6,1.0
2022-07-19 08:00:00,1,31,8.8,22,2.1,7.8,6,1.0
2022-07-19 09:00:00,1,31,5.7,60,5.1,17.6,6,1.0
2022-07-19 10:00:00,1,32,5.7,60,5.2,17.4,6,1.0
2022-07-19 11:00:00,1,31,7.5,60,3.2,12.4,6,1.0
2022-07-19 12:00:00,1,31,5.9,60,4.1,14.1,6,1.0
2022-07-19 13:00:00,1,32,6.4,60,3.4,14.4,6,1.0
2022-07-19 14:00:00,1,31,5.2,60,3.0,10.2,6,1.0
2022-07-19 15:00:00,1,31,7.4,60,4.0,18.2,6,1.0
2022-07-19 16:00:00,1,30,5.8,60,3.6,13.2,6,1.0
2022-07-19 17:00:00,1,29,7.0,60,3.3,15.2,6,1.0
2022-07-20 07:00:00,2,31,6.2,54,4.4,14.2,6,1.0
2022-07-20 08:00:00,2,33,8.4,60,3.7,14.6,6,1.0
2022-07-20 09:00:00,2,34,6.9,60,5.1,17.0,6,1.0
2022-07-20 10:00:00,2,35,6.6,60,5.2,17.2,6,1.0
2022-07-20 11:00:00,2,36,8.7,60,4.3,15.9,6,1.0
2022-07-20 12:00:00,2,35,6.9,60,5.0,16.6,6,1.0
2022-07-20 13:00:00,2,35,6.1,60,5.4,16.9,6,1.0
2022-07-20 14:00:00,2,36,8.5,60,4.5,16.3,6,1.0
2022-07-20 15:00:00,2,35,7.0,60,4.8,15.2,6,1.0
2022-07-20 16:00:00,2,35,6.2,60,5.4,17.7,6,1.0
2022-07-20 17:00:00,2,34,8.5,60,3.0,11.2,6,1.0
2022-07-21 07:00:00,3,30,9.6,58,2.6,12.5,6,1.0
2022-07-21 08:00:00,3,32,8.1,60,3.6,14.1,6,1.0
2022-07-21 09:00:00,3,32,6.8,60,5.0,18.0,6,1.0
2022-07-21 10:00:00,3,32,8.6,60,3.3,15.1,6,1.0
2022-07-21 11:00:00,3,33,7.1,60,4.6,15.3,6,1.0
2022-07-21 12:00:00,3,34,8.2,60,4.5,17.5,6,1.0
2022-07-21 13:00:00,3,34,7.0,60,5.1,16.2,6,1.0
2022-07-21 14:00:00,3,35,6.5,60,4.9,15.1,6,1.0
2022-07-21 15:00:00,3,32,8.6,60,4.4,17.8,6,1.0
2022-07-21 16:00:00,3,31,6.7,60,4.9,17.7,6,1.0
2022-07-21 17:00:00,3,31,8.3,60,4.3,16.3,6,1.0
2022-07-22 07:00:00,4,32,9.6,58,3.8,16.6,6,1.0
2022-07-22 08:00:00,4,31,7.9,60,4.9,18.7,6,1.0
2022-07-22 09:00:00,4,28,8.0,60,4.0,16.8,6,1.0
2022-07-22 10:00:00,4,29,7.7,60,4.5,18.1,6,1.0
2022-07-22 11:00:00,4,31,7.3,60,5.0,18.3,6,1.0
2022-07-22 12:00:00,4,34,6.6,60,6.2,20.7,6,1.0
2022-07-22 13:00:00,4,35,6.0,60,8.4,24.4,6,1.0
2022-07-22 14:00:00,4,34,7.0,60,4.9,17.4,6,1.0
2022-07-22 15:00:00,4,35,6.1,60,6.1,19.5,6,1.0
2022-07-22 16:00:00,4,34,6.0,60,6.1,20.1,6,1.0
2022-07-22 17:00:00,4,34,8.3,60,4.1,15.7,6,1.0
2022-07-23 08:00:00,5,31,8.4,52,4.8,17.9,6,1.0
2022-07-23 09:00:00,5,34,7.8,60,5.5,21.1,6,1.0
2022-07-23 10:00:00,5,36,8.2,60,5.0,19.4,6,1.0
2022-07-23 11:00:00,5,37,7.3,60,6.2,20.4,6,1.0
2022-07-23 12:00:00,5,37,6.1,60,8.3,23.7,6,1.0
2022-07-23 13:00:00,5,36,6.1,60,6.0,18.4,6,1.0
2022-07-23 14:00:00,5,35,7.6,60,3.4,11.4,6,1.0
2022-07-23 15:00:00,5,35,6.1,56,4.5,13.9,6,1.0
2022-07-23 16:00:00,5,34,7.4,54,3.3,12.3,6,1.0
2022-07-23 17:00:00,5,33,4.8,47,3.4,11.0,6,1.0
2022-07-25 07:00:00,0,31,9.4,46,3.7,16.7,6,1.0
2022-07-25 08:00:00,0,34,5.6,60,8.6,26.2,6,1.0
2022-07-25 09:00:00,0,35,6.8,60,9.1,28.7,6,1.0
2022-07-25 10:00:00,0,36,6.4,60,10.0,30.5,6,1.0
2022-07-25 11:00:00,0,35,4.9,60,8.7,24.8,6,1.0
2022-07-25 12:00:00,0,36,5.7,60,8.9,25.9,6,1.0
2022-07-25 13:00:00,0,35,6.5,60,6.4,21.1,6,1.0
2022-07-25 14:00:00,0,34,5.3,60,7.4,22.1,6,1.0
2022-07-25 15:00:00,0,34,5.6,60,5.9,19.1,6,1.0
2022-07-25 16:00:00,0,34,6.0,60,7.0,22.2,6,1.0
2022-07-25 17:00:00,0,31,6.9,60,5.0,19.0,6,1.0
2022-07-26 07:00:00,1,27,8.3,55,4.2,17.0,6,1.0
2022-07-26 08:00:00,1,28,8.6,60,3.1,15.7,6,1.0
2022-07-26 09:00:00,1,27,7.0,60,4.4,18.7,6,1.0
2022-07-26 10:00:00,1,28,7.1,60,4.4,18.6,6,1.0
2022-07-26 11:00:00,1,27,7.0,60,3.9,16.3,6,1.0
2022-07-26 12:00:00,1,29,7.1,60,3.5,13.5,6,1.0
2022-07-26 13:00:00,1,30,8.4,60,4.0,18.4,6,1.0
2022-07-26 14:00:00,1,32,6.6,60,4.6,17.6,6,1.0
2022-07-26 15:00:00,1,31,6.8,60,5.0,18.0,6,1.0
2022-07-26 16:00:00,1,30,6.6,29,1.3,4.9,6,1.0
2022-07-26 17:00:00,1,30,8.2,60,2.1,8.9,6,1.0
2022-07-27 07:00:00,2,30,7.6,53,3.5,11.5,6,1.0
2022-07-27 08:00:00,2,32,8.6,60,3.6,14.5,6,1.0
2022-07-27 09:00:00,2,33,6.9,60,4.5,14.8,6,1.0
2022-07-27 10:00:00,2,34,6.6,60,5.4,17.3,6,1.0
2022-07-27 11:00:00,2,34,7.6,60,3.8,13.3,6,1.0
2022-07-27 12:00:00,2,34,6.4,52,4.5,13.9,6,1.0
2022-07-27 13:00:00,2,35,7.1,55,3.4,11.8,6,1.0
2022-07-27 14:00:00,2,35,5.6,60,8.1,24.1,6,1.0
2022-07-27 15:00:00,2,34,6.3,60,5.9,19.9,6,1.0
2022-07-27 16:00:00,2,34,8.5,60,4.7,18.0,6,1.0
2022-07-27 17:00:00,2,33,7.4,60,4.7,16.8,6,1.0
2022-07-28 07:00:00,3,30,10.4,26,1.8,8.7,6,1.0
2022-07-28 08:00:00,3,33,8.9,60,5.8,22.8,6,1.0
2022-07-28 09:00:00,3,33,8.6,60,5.6,21.6,6,1.0
2022-07-28 10:00:00,3,34,9.5,60,5.0,19.9,6,1.0
2022-07-28 11:00:00,3,35,6.9,60,6.2,20.8,6,1.0
2022-07-28 12:00:00,3,36,6.1,60,6.9,21.5,6,1.0
2022-07-28 13:00:00,3,36,5.9,60,6.3,19.4,6,1.0
2022-07-28 14:00:00,3,36,6.2,60,6.1,19.6,6,1.0
2022-07-28 15:00:00,3,35,8.7,60,4.9,17.8,6,1.0
2022-07-28 16:00:00,3,33,7.3,60,5.5,19.2,6,1.0
2022-07-28 17:00:00,3,32,6.8,60,5.0,16.8,6,1.0
2022-07-29 07:00:00,4,30,8.1,60,4.1,17.2,6,1.0
2022-07-29 08:00:00,4,31,8.0,60,4.7,19.1,6,1.0
2022-07-29 09:00:00,4,33,7.1,60,5.3,18.8,6,1.0
2022-07-29 10:00:00,4,34,6.6,60,6.6,21.4,6,1.0
2022-07-29 11:00:00,4,36,6.3,60,6.6,20.7,6,1.0
2022-07-29 12:00:00,4,36,6.4,60,7.2,21.4,6,1.0
2022-07-29 13:00:00,4,36,6.3,60,6.1,19.2,6,1.0
2022-07-29 14:00:00,4,37,7.7,60,5.7,18.9,6,1.0
2022-07-29 15:00:00,4,35,5.5,60,6.1,18.6,6,1.0
2022-07-29 16:00:00,4,35,6.2,60,5.7,18.4,6,1.0
2022-07-29 17:00:00,4,34,8.3,60,4.1,15.4,6,1.0
2022-07-30 08:00:00,5,32,10.9,27,1.9,8.3,6,1.0
2022-07-30 09:00:00,5,34,8.5,60,5.8,21.5,6,1.0
2022-07-30 10:00:00,5,37,6.4,60,8.4,25.4,6,1.0
2022-07-30 11:00:00,5,37,6.0,60,9.5,27.3,6,1.0
2022-07-30 12:00:00,5,37,7.4,60,6.5,21.4,6,1.0
2022-07-30 13:00:00,5,37,6.1,60,6.6,20.0,6,1.0
2022-07-30 14:00:00,5,37,5.5,60,5.9,17.3,6,1.0
2022-07-30 15:00:00,5,37,6.3,60,5.8,18.2,6,1.0
2022-07-30 16:00:00,5,35,7.1,60,4.0,14.2,6,1.0
2022-07-30 17:00:00,5,33,5.3,48,4.0,12.9,6,1.0
2022-07-31 15:00:00,6,37,8.4,37,5.0,15.4,6,1.0
2022-07-31 16:00:00,6,37,6.3,60,7.5,22.6,6,1.0
2022-07-31 17:00:00,6,36,6.7,60,4.8,15.5,6,1.0
