,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
508,inf,inf,inf,inf
510,49.78,53.56,28.07,23.89
523,inf,inf,inf,inf
524,inf,inf,inf,inf
527,inf,inf,inf,inf
534,inf,inf,inf,inf
542,124.45,130.95,127.06,118.36
545,35.97,23.78,9.39,10.77
547,inf,inf,inf,inf
548,inf,inf,inf,inf
562,14.09,2.23,4.09,17.36
571,inf,inf,inf,inf
580,94.54,86.62,7.98,1.54
583,93.8,76.56,100.62,118.53
585,75.99,66.75,130.75,126.86
586,20.87,23.19,10.77,8.19
600,91.63,94.21,7.89,19.17
601,inf,inf,inf,inf
603,inf,inf,inf,inf
605,inf,inf,inf,inf
612,19.55,6.93,87.91,37.13
614,40.47,3.01,59.29,38.83
622,inf,inf,inf,inf
623,inf,inf,inf,inf
627,inf,inf,inf,inf
637,46.26,21.55,69.31,78.33
639,5.72,1.23,67.86,101.9
641,43.2,28.19,45.74,65.51
649,91.09,91.33,10.11,2.78
652,inf,inf,inf,inf
657,18.01,21.26,43.71,39.46
658,14.97,10.05,19.35,13.3
661,6.05,7.27,7.33,3.89
664,63.48,63.06,38.17,34.0
669,inf,inf,inf,inf
672,inf,inf,inf,inf
674,inf,inf,inf,inf
677,inf,inf,inf,inf
678,inf,inf,inf,inf
682,13.48,29.68,35.87,30.16
684,2.18,10.46,3.24,1.01
685,0.48,1.18,1.5,10.15
690,inf,inf,inf,inf
694,inf,inf,inf,inf
695,inf,inf,inf,inf
714,inf,inf,inf,inf
717,inf,inf,inf,inf
722,inf,inf,inf,inf
725,inf,inf,inf,inf
728,7.3,4.36,2.57,0.09
735,5.51,12.28,5.14,10.83
736,19.9,13.24,1.35,5.94
738,inf,inf,inf,inf
739,inf,inf,inf,inf
748,inf,inf,inf,inf
751,16.13,4.27,6.84,0.58
753,63.98,51.09,93.89,88.46
754,65.19,57.66,99.79,90.14
757,1.98,7.49,3.21,3.06
759,9.35,2.22,3.09,3.76
765,58.13,62.13,15.64,23.75
772,inf,inf,inf,inf
774,inf,inf,inf,inf
778,inf,inf,inf,inf
780,54.02,29.01,86.51,83.66
782,46.97,27.19,84.56,98.99
787,inf,inf,inf,inf
791,98.61,89.2,18.52,7.93
799,83.36,77.0,32.12,24.15
802,inf,inf,inf,inf
803,inf,inf,inf,inf
808,inf,inf,inf,inf
811,100.86,98.13,38.51,25.9
816,inf,inf,inf,inf
818,inf,inf,inf,inf
819,inf,inf,inf,inf
827,23.46,28.83,17.45,15.0
828,179.28,193.45,136.18,120.29
834,inf,inf,inf,inf
838,inf,inf,inf,inf
842,inf,inf,inf,inf
844,inf,inf,inf,inf
848,19.23,23.69,7.76,5.13
850,34.57,26.53,32.4,22.07
858,53.62,63.96,2.98,3.24
859,82.87,85.7,57.93,62.35
860,inf,inf,inf,inf
861,inf,inf,inf,inf
864,inf,inf,inf,inf
867,inf,inf,inf,inf
868,inf,inf,inf,inf
869,inf,inf,inf,inf
871,19.59,20.99,18.95,16.81
881,90.23,102.53,90.31,89.24
891,87.99,84.29,10.89,19.81
893,inf,inf,inf,inf
902,15.71,14.68,19.73,16.59
903,40.42,42.97,38.84,38.19
907,inf,inf,inf,inf
914,inf,inf,inf,inf
922,88.81,88.64,123.25,99.91
925,21.23,21.77,13.75,15.21
932,inf,inf,inf,inf
933,inf,inf,inf,inf
935,81.79,81.43,19.34,3.15
937,inf,inf,inf,inf
948,100.21,18.4,397.39,362.33
951,inf,inf,inf,inf
958,inf,inf,inf,inf
962,inf,inf,inf,inf
963,inf,inf,inf,inf
964,inf,inf,inf,inf
967,inf,inf,inf,inf
982,inf,inf,inf,inf
988,inf,inf,inf,inf
993,94.65,89.35,94.76,77.97
995,29.6,26.02,19.4,18.27
999,50.16,47.31,54.48,47.37
1000,3.7,10.69,31.63,26.19
1006,inf,inf,inf,inf
1009,inf,inf,inf,inf
1013,inf,inf,inf,inf
1014,inf,inf,inf,inf
1016,23.15,28.52,40.12,37.07
1024,13.02,1.42,22.4,33.01
1026,inf,inf,inf,inf
1029,inf,inf,inf,inf
1031,inf,inf,inf,inf
1034,inf,inf,inf,inf
1042,10.79,15.71,22.15,9.88
1046,89.69,81.47,86.64,90.24
1048,0.18,9.47,24.7,37.06
1055,inf,inf,inf,inf
1058,inf,inf,inf,inf
1059,inf,inf,inf,inf
1062,inf,inf,inf,inf
1065,14.72,17.86,20.13,24.42
1072,38.92,33.71,26.31,20.5
1076,52.15,66.2,2.08,9.98
1086,inf,inf,inf,inf
1088,28.48,22.45,33.03,15.26
1092,24.79,26.7,21.74,25.84
1095,7.09,15.82,13.24,14.83
1097,8.44,9.79,12.87,16.96
1102,inf,inf,inf,inf
1108,inf,inf,inf,inf
1111,99.38,114.94,157.61,105.77
1115,inf,inf,inf,inf
1122,inf,inf,inf,inf
1125,inf,inf,inf,inf
1126,inf,inf,inf,inf
1128,inf,inf,inf,inf
1135,94.01,114.78,222.68,153.6
1136,inf,inf,inf,inf
1137,inf,inf,inf,inf
1138,inf,inf,inf,inf
1141,50.33,67.26,7.86,21.65
1142,51.87,76.9,5.83,20.2
1145,30.17,80.52,3.14,24.34
1151,inf,inf,inf,inf
1156,inf,inf,inf,inf
1162,13.7,14.55,22.27,21.72
1165,8.81,3.62,8.18,9.86
1178,inf,inf,inf,inf
1183,32.67,38.26,37.67,35.51
1189,13.94,16.29,18.0,23.74
1193,0.51,20.67,8.17,14.57
1194,inf,inf,inf,inf
1199,inf,inf,inf,inf
1200,inf,inf,inf,inf
1202,inf,inf,inf,inf
1205,77.09,90.75,57.45,72.38
1206,inf,inf,inf,inf
1208,25.72,20.74,25.26,25.03
1220,inf,inf,inf,inf
1224,inf,inf,inf,inf
1227,inf,inf,inf,inf
1235,60.02,58.71,16.17,28.16
1241,19.57,24.3,111.01,84.74
1242,inf,inf,inf,inf
1250,inf,inf,inf,inf
1251,100.44,92.46,12.69,23.36
1253,inf,inf,inf,inf
1256,inf,inf,inf,inf
1269,inf,inf,inf,inf
1270,101.26,100.28,12.59,32.85
1273,inf,inf,inf,inf
1278,79.54,85.38,5.67,18.17
1289,72.97,50.05,59.09,50.91
1300,inf,inf,inf,inf
1305,inf,inf,inf,inf
1306,119.92,227.06,217.55,327.94
1309,55.56,45.26,56.55,43.61
1310,48.66,38.21,48.19,37.9
1311,37.95,28.69,34.33,21.7
1312,15.33,1.36,12.95,5.21
1315,inf,inf,inf,inf
1318,inf,inf,inf,inf
1319,82.25,99.12,6.87,199.18
1320,inf,inf,inf,inf
1324,inf,inf,inf,inf
1332,1.5,3.5,5.67,9.83
1333,21.16,12.34,11.35,15.65
1338,inf,inf,inf,inf
1342,inf,inf,inf,inf
1343,inf,inf,inf,inf
1347,inf,inf,inf,inf
1348,inf,inf,inf,inf
1354,29.54,21.8,2.53,1.33
1358,5.89,11.93,9.17,8.62
1361,13.51,11.2,20.43,12.64
1363,inf,inf,inf,inf
1365,inf,inf,inf,inf
1366,inf,inf,inf,inf
1367,inf,inf,inf,inf
1371,inf,inf,inf,inf
1377,8.97,27.35,27.9,35.56
1378,2.48,12.17,16.02,9.71
1379,8.95,15.84,15.22,16.02
1383,48.5,32.93,36.48,35.23
1392,inf,inf,inf,inf
1394,inf,inf,inf,inf
1396,inf,inf,inf,inf
1400,16.15,20.11,30.52,24.94
1401,5.92,14.93,5.46,10.23
1402,9.84,3.48,10.98,9.72
1406,2.6,7.56,0.88,1.89
1411,inf,inf,inf,inf
1412,inf,inf,inf,inf
1415,inf,inf,inf,inf
1419,inf,inf,inf,inf
1421,91.6,94.58,7.8,10.03
1434,inf,inf,inf,inf
1436,57.53,166.59,161.01,312.87
1439,inf,inf,inf,inf
1440,inf,inf,inf,inf
1441,inf,inf,inf,inf
1442,inf,inf,inf,inf
1443,inf,inf,inf,inf
1446,inf,inf,inf,inf
1450,65.26,46.16,41.38,22.63
1453,10.26,6.74,9.67,8.53
1458,96.01,139.18,169.13,322.21
1464,inf,inf,inf,inf
1468,103.0,93.36,0.46,3.03
1469,inf,inf,inf,inf
1471,inf,inf,inf,inf
1473,inf,inf,inf,inf
1477,inf,inf,inf,inf
1478,inf,inf,inf,inf
1479,inf,inf,inf,inf
1480,inf,inf,inf,inf
1481,inf,inf,inf,inf
1483,inf,inf,inf,inf
1484,71.06,42.05,55.4,44.56
1486,inf,inf,inf,inf
1488,inf,inf,inf,inf
1492,87.93,85.77,8.36,1.83
1495,46.9,66.63,87.66,100.32
1499,48.46,48.57,48.92,49.69
1501,25.56,19.56,26.54,19.97
1503,2.41,2.27,12.22,7.41
1504,7.23,5.62,15.15,9.84
1505,26.76,24.37,27.43,27.13
1509,inf,inf,inf,inf
1511,inf,inf,inf,inf
1512,inf,inf,inf,inf
1514,inf,inf,inf,inf
1521,9.59,11.22,2.91,3.36
1523,39.81,48.78,32.37,37.1
1524,7.64,3.33,5.04,0.55
1528,34.45,28.56,28.79,31.86
1530,inf,inf,inf,inf
1532,inf,inf,inf,inf
1536,87.59,90.35,0.69,0.04
1537,inf,inf,inf,inf
1538,inf,inf,inf,inf
1541,inf,inf,inf,inf
1542,inf,inf,inf,inf
1543,63.83,60.56,50.63,49.05
1544,64.43,62.35,38.02,35.98
1551,11.1,9.41,2.13,0.56
1552,15.49,16.23,22.77,27.23
1559,inf,inf,inf,inf
1561,inf,inf,inf,inf
1562,inf,inf,inf,inf
1563,inf,inf,inf,inf
1565,inf,inf,inf,inf
1568,24.3,21.38,15.38,24.42
1573,2.46,0.71,21.01,12.73
1575,0.15,5.38,7.36,7.64
1576,20.97,22.14,30.28,21.76
1578,inf,inf,inf,inf
1584,inf,inf,inf,inf
1587,inf,inf,inf,inf
1588,inf,inf,inf,inf
1591,inf,inf,inf,inf
1595,50.88,37.97,86.39,101.53
1596,25.49,43.71,22.83,12.29
1600,60.79,63.68,60.74,50.98
1604,88.7,84.45,42.34,50.49
1613,inf,inf,inf,inf
1617,4.68,21.53,90.9,122.35
1624,inf,inf,inf,inf
1628,inf,inf,inf,inf
1631,inf,inf,inf,inf
1632,inf,inf,inf,inf
1644,26.44,26.27,28.26,26.15
1655,inf,inf,inf,inf
1657,89.52,89.0,0.46,7.72
1660,inf,inf,inf,inf
1661,inf,inf,inf,inf
1663,11.49,5.76,0.71,4.12
1666,34.16,35.69,36.23,36.77
1670,1.56,5.43,11.62,10.9
1679,inf,inf,inf,inf
1683,inf,inf,inf,inf
1687,inf,inf,inf,inf
1689,inf,inf,inf,inf
1694,0.85,7.86,7.27,10.97
1695,3.55,0.51,6.51,2.98
1701,inf,inf,inf,inf
1703,inf,inf,inf,inf
1705,76.48,63.55,8.49,20.41
1706,inf,inf,inf,inf
1714,17.18,10.18,15.43,18.73
1719,21.82,21.87,27.13,21.34
1728,inf,inf,inf,inf
1734,inf,inf,inf,inf
1736,8.64,19.06,9.08,19.17
1740,3.71,5.26,13.89,20.85
1741,43.67,44.63,43.23,47.03
1742,31.48,24.16,31.13,33.1
1745,7.42,3.44,11.82,17.43
1747,48.37,32.06,7.61,4.69
1748,inf,inf,inf,inf
1750,89.85,74.38,3.23,12.57
1762,inf,inf,inf,inf
1773,72.95,88.34,41.75,24.73
1774,inf,inf,inf,inf
1775,inf,inf,inf,inf
1785,inf,inf,inf,inf
1788,inf,inf,inf,inf
1798,inf,inf,inf,inf
1801,inf,inf,inf,inf
1803,inf,inf,inf,inf
1812,6.05,8.91,0.19,1.72
1816,44.5,41.85,50.9,52.46
1817,7.78,2.45,0.78,5.88
1824,inf,inf,inf,inf
1826,inf,inf,inf,inf
1827,inf,inf,inf,inf
1828,inf,inf,inf,inf
1829,inf,inf,inf,inf
1830,inf,inf,inf,inf
1831,37.36,46.6,37.65,38.12
1834,8.96,22.79,3.38,4.3
1840,33.15,26.86,29.8,26.99
1843,23.34,26.93,15.42,26.49
1846,inf,inf,inf,inf
1847,71.74,87.9,20.0,8.54
1856,41.4,46.36,17.83,21.71
1858,20.76,24.4,9.56,3.66
1859,48.23,44.85,41.61,44.29
1860,39.61,32.11,36.18,44.19
1861,43.48,41.54,38.43,36.92
1864,16.86,14.19,10.29,12.55
1865,3.63,11.99,24.77,27.96
1874,inf,inf,inf,inf
1878,inf,inf,inf,inf
1880,49.17,37.07,27.99,32.35
1881,9.31,3.51,3.08,3.98
1883,4.32,8.98,9.53,7.24
1884,27.3,27.33,30.64,29.48
1888,14.23,19.95,1.13,4.84
1892,60.99,66.21,14.87,13.8
1893,51.03,65.69,14.97,13.98
1894,inf,inf,inf,inf
1895,inf,inf,inf,inf
1898,88.55,89.81,2.54,1.59
1899,inf,inf,inf,inf
1907,35.72,45.61,103.77,106.56
1908,4.15,3.42,3.98,7.77
1912,145.62,126.83,133.53,120.77
1915,inf,inf,inf,inf
1917,inf,inf,inf,inf
1920,inf,inf,inf,inf
1922,inf,inf,inf,inf
1924,inf,inf,inf,inf
1927,inf,inf,inf,inf
1928,inf,inf,inf,inf
1931,inf,inf,inf,inf
1938,inf,inf,inf,inf
1939,inf,inf,inf,inf
1940,inf,inf,inf,inf
1943,83.97,92.94,23.42,10.79
1944,inf,inf,inf,inf
1950,inf,inf,inf,inf
1957,62.24,40.96,76.42,104.19
1958,21.25,48.0,91.01,84.91
1963,inf,inf,inf,inf
1980,35.88,36.15,27.17,24.31
1984,52.5,59.42,48.57,48.94
1990,inf,inf,inf,inf
1995,inf,inf,inf,inf
1997,inf,inf,inf,inf
1998,inf,inf,inf,inf
2001,51.88,48.31,40.21,43.42
2004,12.03,5.29,20.8,11.04
2005,7.75,9.65,7.14,6.92
2007,56.17,63.81,52.69,57.97
2010,2.35,9.1,23.19,25.45
2014,inf,inf,inf,inf
2017,88.51,92.63,2.77,1.87
2021,inf,inf,inf,inf
2025,33.01,17.3,8.27,2.88
2026,55.16,53.81,38.19,44.85
2027,8.33,24.16,37.23,25.96
2028,38.7,34.06,23.91,27.22
2029,31.85,23.16,25.94,19.3
2030,41.37,35.06,40.23,36.8
2031,2.09,11.41,2.55,9.45
2034,inf,inf,inf,inf
2040,inf,inf,inf,inf
2041,inf,inf,inf,inf
2046,inf,inf,inf,inf
2053,13.46,15.65,25.31,24.58
2055,19.75,5.91,3.22,8.97
2058,28.56,37.47,105.62,109.15
2062,inf,inf,inf,inf
2064,inf,inf,inf,inf
2066,inf,inf,inf,inf
2067,inf,inf,inf,inf
2068,inf,inf,inf,inf
2069,inf,inf,inf,inf
2081,12.72,14.8,11.45,9.91
2082,210.83,218.93,272.76,267.13
2083,20.38,19.31,13.54,13.86
2084,73.5,97.0,248.11,282.37
2085,57.11,55.76,123.41,98.73
2090,inf,inf,inf,inf
2096,inf,inf,inf,inf
2102,1.86,15.78,22.07,19.35
2105,inf,inf,inf,inf
2107,inf,inf,inf,inf
2108,71.62,89.14,51.04,58.12
2112,inf,inf,inf,inf
2116,93.72,93.15,6.26,2.14
2117,inf,inf,inf,inf
2118,inf,inf,inf,inf
2119,inf,inf,inf,inf
2121,inf,inf,inf,inf
2125,inf,inf,inf,inf
2126,inf,inf,inf,inf
2127,inf,inf,inf,inf
2128,inf,inf,inf,inf
2130,inf,inf,inf,inf
2131,inf,inf,inf,inf
2133,inf,inf,inf,inf
2134,inf,inf,inf,inf
2135,inf,inf,inf,inf
2139,inf,inf,inf,inf
2141,inf,inf,inf,inf
2142,inf,inf,inf,inf
2147,17.05,14.3,6.45,2.96
2148,0.14,2.94,16.18,4.52
2149,1.78,3.94,22.35,15.06
2150,35.94,55.12,22.56,23.24
2154,3.45,1.35,31.31,35.68
2155,94.13,119.16,153.75,170.77
2156,inf,inf,inf,inf
2159,inf,inf,inf,inf
2160,inf,inf,inf,inf
2162,inf,inf,inf,inf
2168,2.91,6.38,6.63,1.36
2170,13.42,26.28,16.27,13.49
2172,7.83,9.27,2.01,0.69
2175,15.96,25.65,31.09,31.78
2178,124.33,123.77,140.32,131.29
2182,inf,inf,inf,inf
2183,inf,inf,inf,inf
2184,inf,inf,inf,inf
2185,inf,inf,inf,inf
2186,inf,inf,inf,inf
2189,inf,inf,inf,inf
2193,46.08,40.48,26.8,28.28
2194,33.11,41.99,38.86,40.37
2195,2.92,2.94,10.17,11.83
2197,79.09,86.38,67.81,63.8
2198,28.6,27.31,31.68,30.01
2199,2.5,4.11,11.58,0.13
2200,0.81,8.36,5.38,11.34
2209,90.04,87.65,0.54,2.34
2210,inf,inf,inf,inf
2213,inf,inf,inf,inf
2217,19.64,10.26,11.54,16.65
2221,3.96,17.35,7.36,8.99
2222,20.42,13.65,9.98,12.04
2226,11.93,8.3,38.04,47.23
2228,66.1,72.61,46.3,44.23
2240,107.48,118.03,96.74,96.89
2247,14.97,14.66,7.67,2.37
2248,2.93,7.74,3.71,1.17
2249,45.73,49.09,34.72,33.3
2251,33.05,33.25,1.7,0.91
2253,69.7,82.75,41.8,44.35
2255,inf,inf,inf,inf
2258,inf,inf,inf,inf
2267,inf,inf,inf,inf
2268,inf,inf,inf,inf
2277,inf,inf,inf,inf
2289,inf,inf,inf,inf
2294,14.53,14.24,71.78,65.5
2296,3.91,6.47,88.63,73.3
2297,inf,inf,inf,inf
2301,93.47,88.89,22.58,25.81
2302,inf,inf,inf,inf
2303,inf,inf,inf,inf
2305,inf,inf,inf,inf
2313,8.58,11.81,22.62,12.16
2314,31.9,27.09,45.31,42.74
2319,17.25,15.36,10.62,4.68
2320,46.54,48.99,58.06,53.28
2324,inf,inf,inf,inf
2325,37.3,49.35,35.45,39.47
2326,inf,inf,inf,inf
2329,85.37,84.87,3.01,0.38
2330,inf,inf,inf,inf
2340,34.67,29.64,31.43,34.21
2346,inf,inf,inf,inf
2353,inf,inf,inf,inf
2359,0.52,1.36,0.73,5.18
2362,16.02,34.13,26.26,29.92
2366,19.7,24.55,23.04,20.63
2368,64.0,57.36,60.97,50.67
2371,25.4,23.43,15.96,13.13
2376,inf,inf,inf,inf
2397,70.25,68.22,42.24,40.16
2398,inf,inf,inf,inf
2400,inf,inf,inf,inf
2401,inf,inf,inf,inf
2408,48.35,45.48,33.92,37.02
2409,236.09,184.29,235.77,234.01
2415,2.92,10.26,10.45,3.27
2416,27.23,22.4,30.61,24.69
2421,66.21,67.15,59.1,60.37
2432,38.22,23.89,4.11,2.39
2436,25.13,10.65,63.57,58.25
2441,65.88,62.92,163.77,166.75
2442,inf,inf,inf,inf
2443,52.72,65.73,113.78,46.75
2445,inf,inf,inf,inf
2449,inf,inf,inf,inf
2450,inf,inf,inf,inf
2455,inf,inf,inf,inf
2457,51.33,109.69,211.97,175.14
2463,39.63,55.73,29.63,33.79
2464,43.59,60.77,31.35,36.7
2465,84.51,77.16,58.05,65.49
2470,inf,inf,inf,inf
2472,inf,inf,inf,inf
2476,inf,inf,inf,inf
2479,65.19,70.94,52.98,55.68
2483,13.67,15.65,9.84,14.75
2484,6.47,7.7,8.32,3.16
2487,22.19,21.31,21.4,19.03
2488,107.26,109.69,118.15,107.33
2490,inf,inf,inf,inf
2491,inf,inf,inf,inf
2493,inf,inf,inf,inf
2494,inf,inf,inf,inf
2495,inf,inf,inf,inf
2503,35.65,29.24,34.62,32.72
2514,34.16,26.91,27.02,32.25
2515,3.55,1.95,4.0,0.82
2518,76.42,79.5,38.72,45.44
2525,89.03,93.97,0.11,2.79
2528,14.74,6.53,0.89,1.24
2531,47.69,43.61,48.59,43.1
2533,26.51,18.26,28.42,23.74
2536,56.98,53.88,46.08,44.36
2537,18.34,19.25,14.68,11.11
2540,inf,inf,inf,inf
2542,inf,inf,inf,inf
2544,inf,inf,inf,inf
2555,50.81,46.2,41.02,40.47
2561,36.33,33.46,34.19,32.38
2563,inf,inf,inf,inf
2565,inf,inf,inf,inf
2566,inf,inf,inf,inf
2567,inf,inf,inf,inf
2571,inf,inf,inf,inf
2574,inf,inf,inf,inf
2576,47.99,33.51,4.79,5.29
2580,20.55,24.81,24.65,28.43
2586,inf,inf,inf,inf
2587,44.39,42.94,4.43,4.64
2596,inf,inf,inf,inf
2602,inf,inf,inf,inf
2606,inf,inf,inf,inf
2610,78.93,73.66,41.56,19.7
2614,inf,inf,inf,inf
2615,inf,inf,inf,inf
2616,inf,inf,inf,inf
2618,inf,inf,inf,inf
2619,90.29,89.75,9.94,0.48
2620,inf,inf,inf,inf
2622,inf,inf,inf,inf
2626,40.13,39.35,148.91,160.35
2627,inf,inf,inf,inf
2631,inf,inf,inf,inf
2637,inf,inf,inf,inf
2638,66.69,78.99,16.5,12.37
2651,19.89,20.97,31.54,28.14
2657,1.02,1.59,0.76,9.3
2658,194.66,220.42,243.79,286.46
2666,inf,inf,inf,inf
2670,inf,inf,inf,inf
2676,4.92,3.95,9.2,2.72
2677,17.54,12.98,15.79,17.45
2678,14.45,16.47,27.74,26.26
2683,18.44,9.5,12.96,12.13
2688,inf,inf,inf,inf
2692,inf,inf,inf,inf
2696,29.83,28.91,36.53,35.15
2698,32.41,22.68,16.19,12.99
2700,17.8,29.81,3.96,10.97
2701,4.12,1.48,7.5,4.31
2708,38.65,48.1,103.72,81.11
2715,inf,inf,inf,inf
2719,inf,inf,inf,inf
2720,inf,inf,inf,inf
2726,inf,inf,inf,inf
2729,inf,inf,inf,inf
2731,inf,inf,inf,inf
2732,inf,inf,inf,inf
2737,inf,inf,inf,inf
2740,inf,inf,inf,inf
2747,47.55,51.71,17.55,15.42
2752,41.92,23.39,141.43,153.03
2754,5.91,14.03,105.13,70.75
2755,inf,inf,inf,inf
2756,inf,inf,inf,inf
2759,inf,inf,inf,inf
2763,inf,inf,inf,inf
2769,inf,inf,inf,inf
2770,17.81,3.29,94.28,81.6
2778,inf,inf,inf,inf
2780,inf,inf,inf,inf
2781,inf,inf,inf,inf
2785,inf,inf,inf,inf
2786,inf,inf,inf,inf
2787,89.56,83.85,4.03,12.48
2789,inf,inf,inf,inf
2791,inf,inf,inf,inf
2793,28.94,24.1,61.86,69.66
2795,141.3,151.44,292.22,305.97
2796,inf,inf,inf,inf
2800,64.4,39.85,5.42,48.95
2806,inf,inf,inf,inf
2809,inf,inf,inf,inf
2816,31.62,24.74,25.79,35.67
2821,48.47,53.43,40.55,31.05
2826,34.98,39.24,24.43,30.04
2830,92.36,82.98,17.64,12.23
2833,inf,inf,inf,inf
2835,inf,inf,inf,inf
2836,inf,inf,inf,inf
2839,39.79,43.95,32.26,41.64
2840,52.24,57.05,51.73,56.98
2843,2.04,11.43,19.22,1.83
2845,4.48,3.77,0.42,8.69
2848,73.81,73.52,54.0,62.15
2852,inf,inf,inf,inf
2865,41.7,38.41,23.2,21.75
2867,14.41,18.95,17.31,19.67
2869,179.76,161.47,172.87,172.13
2871,5.37,0.73,0.72,4.91
2873,151.13,163.49,153.23,172.95
2877,42.66,52.42,11.16,13.18
2878,inf,inf,inf,inf
2881,inf,inf,inf,inf
2888,19.44,16.99,24.46,24.55
2889,47.66,41.42,37.64,37.38
2890,29.02,23.66,28.38,30.72
2892,26.87,25.17,30.58,29.93
2895,3.83,4.17,4.29,1.8
2897,53.58,52.21,54.9,47.19
