,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
4536,inf,inf,inf,inf
4538,inf,inf,inf,inf
4540,inf,inf,inf,inf
4542,98.48,82.1,20.22,26.21
4552,13.92,17.01,14.04,5.51
4555,68.87,56.35,0.18,10.32
4560,inf,inf,inf,inf
4573,49.13,45.27,14.36,19.56
4579,70.47,54.58,59.97,34.0
4580,inf,inf,inf,inf
4590,inf,inf,inf,inf
4591,inf,inf,inf,inf
4594,66.85,93.86,144.21,153.97
4595,30.38,35.93,23.37,16.78
4598,30.12,31.85,27.92,19.54
4601,inf,inf,inf,inf
4609,inf,inf,inf,inf
4611,88.56,97.94,2.27,4.22
4616,inf,inf,inf,inf
4618,inf,inf,inf,inf
4623,inf,inf,inf,inf
4624,inf,inf,inf,inf
4626,inf,inf,inf,inf
4648,inf,inf,inf,inf
4650,inf,inf,inf,inf
4652,inf,inf,inf,inf
4653,inf,inf,inf,inf
4659,inf,inf,inf,inf
4661,inf,inf,inf,inf
4662,inf,inf,inf,inf
4664,48.46,31.1,104.37,113.16
4666,inf,inf,inf,inf
4667,inf,inf,inf,inf
4668,4.73,17.66,134.38,80.92
4669,19.8,21.36,30.54,15.2
4673,53.81,56.67,0.43,1.97
4674,15.39,2.15,80.89,67.99
4679,inf,inf,inf,inf
4681,inf,inf,inf,inf
4682,inf,inf,inf,inf
4685,inf,inf,inf,inf
4690,54.03,70.96,71.67,72.6
4691,80.88,82.84,19.8,16.63
4692,69.48,69.94,36.02,31.23
4693,61.61,61.77,27.47,26.3
4697,46.06,44.97,5.87,9.98
4698,18.35,38.57,79.89,98.38
4699,63.44,56.69,38.11,29.73
4701,7.65,19.67,45.37,51.9
4707,inf,inf,inf,inf
4710,inf,inf,inf,inf
4714,inf,inf,inf,inf
4724,18.99,25.17,49.67,54.29
4730,inf,inf,inf,inf
4735,inf,inf,inf,inf
4736,inf,inf,inf,inf
4737,inf,inf,inf,inf
4739,inf,inf,inf,inf
4740,inf,inf,inf,inf
4743,44.39,47.47,97.76,98.05
4745,inf,inf,inf,inf
4746,inf,inf,inf,inf
4749,inf,inf,inf,inf
4750,inf,inf,inf,inf
4751,111.05,100.37,8.85,8.18
4760,89.85,89.56,19.65,20.41
4766,inf,inf,inf,inf
4768,86.98,76.7,40.65,32.2
4773,inf,inf,inf,inf
4775,inf,inf,inf,inf
4778,inf,inf,inf,inf
4779,inf,inf,inf,inf
4780,inf,inf,inf,inf
4782,inf,inf,inf,inf
4788,inf,inf,inf,inf
4790,inf,inf,inf,inf
4791,74.79,73.9,59.36,44.55
4793,68.57,70.44,28.26,26.7
4794,inf,inf,inf,inf
4797,93.11,81.24,30.37,45.05
4798,inf,inf,inf,inf
4799,inf,inf,inf,inf
4804,inf,inf,inf,inf
4809,inf,inf,inf,inf
4812,inf,inf,inf,inf
4817,inf,inf,inf,inf
4820,inf,inf,inf,inf
4825,inf,inf,inf,inf
4827,93.78,90.02,3.01,13.77
4832,inf,inf,inf,inf
4833,inf,inf,inf,inf
4837,inf,inf,inf,inf
4838,inf,inf,inf,inf
4839,54.73,4.93,108.69,64.36
4843,43.25,46.98,4.45,12.9
4854,inf,inf,inf,inf
4856,inf,inf,inf,inf
4858,inf,inf,inf,inf
4871,inf,inf,inf,inf
4876,inf,inf,inf,inf
4879,inf,inf,inf,inf
4884,inf,inf,inf,inf
4886,inf,inf,inf,inf
4889,36.82,35.68,5.07,7.42
4891,inf,inf,inf,inf
4893,63.17,73.01,31.99,40.05
4894,inf,inf,inf,inf
4899,89.4,90.17,3.07,0.62
4906,inf,inf,inf,inf
4907,9.04,52.43,154.8,155.72
4909,inf,inf,inf,inf
4910,25.39,19.06,8.91,10.4
4912,68.54,66.55,147.09,136.05
4916,8.41,7.95,74.6,76.42
4919,inf,inf,inf,inf
4920,inf,inf,inf,inf
4921,inf,inf,inf,inf
4923,inf,inf,inf,inf
4930,71.15,59.57,70.29,62.68
4931,inf,inf,inf,inf
4933,inf,inf,inf,inf
4934,inf,inf,inf,inf
4935,89.66,87.0,50.08,54.9
4939,inf,inf,inf,inf
4940,inf,inf,inf,inf
4941,inf,inf,inf,inf
4955,inf,inf,inf,inf
4963,inf,inf,inf,inf
4971,inf,inf,inf,inf
4981,34.11,25.99,34.15,24.67
4982,61.42,58.38,82.57,68.27
4985,27.73,19.23,57.57,56.84
4987,79.05,58.89,181.28,148.45
4988,inf,inf,inf,inf
4990,inf,inf,inf,inf
4994,inf,inf,inf,inf
4996,inf,inf,inf,inf
4997,inf,inf,inf,inf
4998,inf,inf,inf,inf
5004,34.42,26.43,19.77,30.07
5007,38.69,40.46,16.76,17.16
5013,51.72,61.58,3.47,12.27
5017,inf,inf,inf,inf
5019,93.68,82.87,4.25,0.47
5023,inf,inf,inf,inf
5025,inf,inf,inf,inf
5029,30.04,17.53,15.3,6.27
5031,6.34,4.32,10.01,18.53
5034,191.63,138.83,160.55,155.3
5035,21.17,28.69,19.49,24.32
5039,inf,inf,inf,inf
5040,inf,inf,inf,inf
5048,inf,inf,inf,inf
5054,31.0,21.4,38.79,57.63
5055,164.86,182.84,150.46,183.91
5056,34.85,38.48,14.92,9.09
5059,40.8,44.11,40.43,42.86
5062,inf,inf,inf,inf
5064,inf,inf,inf,inf
5069,inf,inf,inf,inf
