“úŽž,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2019/5/4,24.83333333,25,24.04826389,24.04826389,24.04826389,24.04826389,23.325,28,25.8125,26,25.25,24.66666667,23.6,20,20,23.66666667,23.5,26,25
2019/5/5,24.83333333,25,24.05940972,24.05940972,24.05940972,24.05940972,24,28,26,26,25.25,24.66666667,23.6,20,20,23.66666667,23.5,26,25
2019/5/6,24.83333333,25,24.06555556,24.06555556,24.06555556,24.06555556,24,28,26,26,25.25,24.66666667,23.6,20,20,23.66666667,23.5,26,25
2019/5/7,24.83333333,25,24.14618056,24.14618056,24.14618056,24.14618056,24,28,26,26,25.25,24.66666667,23.6,20,20,23.66666667,23.5,26,25
2019/5/8,24.83333333,25,24.19972222,24.19972222,24.19972222,24.19972222,24,28,26,26,25.25,24.66666667,23.6,20,20,23.66666667,23.5,26,25
2019/5/9,24.83333333,25,24.19811343,24.19811343,24.19811343,24.19811343,24,28,26,26,25.25,25.02777778,23.6,20,20,23.66666667,23.5,26,25
2019/5/10,24.83333333,25,24.35260417,24.35260417,24.35260417,24.35260417,24.05833333,28,25.97916667,26,25.25,25.33333333,23.6,20,20,23.66666667,24.41666667,25.58333333,25.83333333
2019/5/11,24.83333333,25,24.39418981,24.39418981,24.39418981,24.39418981,24.56666667,27.08333333,25.90625,26,25.25,25.15277778,23.6,20,20,23.66666667,26,25,27
2019/5/12,24.83333333,25,24.31796296,24.31796296,24.31796296,24.31796296,24.8,26.02083333,25.85416667,26,25.25,25,23.6,20,20,23.93055556,26,25,27
2019/5/13,24.83333333,25,24.34145833,24.34145833,24.34145833,24.34145833,24.8,26,26.01041667,26,25.25,25,23.6,20,20,24.33333333,26,25,27
2019/5/14,24.83333333,25,24.33135417,24.33135417,24.33135417,24.33135417,24.8,26,26,26,25.25,25,23.70833333,20,20,24.33333333,26,25,25.83333333
2019/5/15,24.83333333,25,24.34021991,24.34021991,24.34021991,24.34021991,24.8,26.14583333,26,26,25.25,24.80555556,23.875,20,20,24.33333333,26,25.625,25.25
2019/5/16,24.83333333,25,24.60694444,24.60694444,24.60694444,24.60694444,25.15,26.14583333,26.20833333,26,25.25,24.66666667,23.8,20,20,25.83333333,26,26,26
2019/5/17,24.84027778,25,24.78012731,24.78012731,24.78012731,24.78012731,25.4,26,26.17708333,25.79166667,25.25,24.66666667,23.6,20,20,27.33333333,26.58333333,26,26
2019/5/18,24.75,25,24.7025,24.7025,24.7025,24.7025,24.725,26.10416667,25.97916667,25.5,25.25,24.45833333,23.475,20,20,27.33333333,27,26,26.04166667
2019/5/19,24.66666667,25,24.53824074,24.53824074,24.53824074,24.53824074,24.65,25.98958333,26.15625,25.5,25.25,24.33333333,23.4,20,20,26.88888889,27.22916667,26,22.625
2019/5/20,24.77083333,25,24.49972222,24.49972222,24.49972222,24.49972222,24.8,25.75,26.41666667,25.5,26.0625,24.33333333,23.525,20,20,26.66666667,27.5,26,20
2019/5/21,24.83333333,25,24.75643519,24.75643519,24.75643519,24.75643519,24.8,25.75,26.5,25.5,26.35416667,24.33333333,23.825,20,20,26.66666667,26.875,26,22.58333333
2019/5/22,24.71527778,25,24.90071759,24.90071759,24.90071759,24.90071759,24.8,25.67708333,26.35416667,25.5,26,24.33333333,23.89166667,20,20,26.66666667,26,26,25.83333333
2019/5/23,24.75,25,24.92052083,24.92052083,24.92052083,24.92052083,24.8,25.52083333,26.19791667,25.5,26.16666667,24.54166667,24.05,20,20,26.66666667,26,26,27
2019/5/24,24.83333333,25,24.95704861,24.95704861,24.95704861,24.95704861,24.325,25.3125,26.5,25.5,26,24.86111111,23.76666667,20,20,26.66666667,26.5,26,26.875
2019/5/25,24.83333333,25,24.88675926,24.88675926,24.88675926,24.88675926,24.2,25.5,26.41666667,25.5,26,24.63888889,23.4,20,20,26.43055556,27,26,27
2019/5/26,24.72916667,25,24.81983796,24.81983796,24.81983796,24.81983796,24.34166667,25.5625,26.25,25.83333333,25.97916667,24.33333333,23.4,20,20,26.18055556,27,26,27
2019/5/27,24.70138889,25,24.92965278,24.92965278,24.92965278,24.92965278,24,25.5,26.42708333,26,26,24.75,23.4,20,20,26.09722222,27.33333333,27.125,26.83333333
2019/5/28,24.77083333,25,24.99710648,24.99710648,24.99710648,24.99710648,24.01666667,25.35416667,26.61458333,26,25.47916667,24.55555556,23.4,20,20,26.11111111,27.5,28,26.33333333
2019/5/29,24.59305556,25,25.05799769,25.05799769,25.05799769,25.05799769,24.86666667,25.40625,26.54166667,26,25.34375,24.33333333,23.86666667,20,20,26,27.5,28,26.79166667
2019/5/30,24.25694444,25,25.03023148,25.03023148,25.03023148,25.03023148,25.6,25.75,26.63541667,26,25.53125,24.33333333,24.325,20,20,26,26.83333333,27.625,26.58333333
2019/5/31,24.30555556,25,24.95355324,24.95355324,24.95355324,24.95355324,25.2,25.65625,26.63541667,26,25.51041667,24.33333333,23.89166667,20,20,26,26.8125,27.08333333,26.25
2019/6/1,24.33333333,25,24.99388889,24.99388889,24.99388889,24.99388889,25.26666667,25.625,26.25,26,25.75,24.33333333,23.75,20,20,26,27,27,27
2019/6/2,24.33333333,25,25.00076389,25.00076389,25.00076389,25.00076389,25.15833333,25.54166667,26.25,26,26.09375,24.33333333,23.76666667,20,20,26,27,27,27
2019/6/3,24.38194444,25,24.93762731,24.93762731,24.93762731,24.93762731,24.93333333,25.55208333,26.5625,26,25.57291667,24.33333333,23.3,20,20,26,27,27,27
2019/6/4,24.38194444,25,24.88967593,24.88967593,24.88967593,24.88967593,25.41666667,25.53125,26.3125,26,25.27083333,24.54166667,22.93333333,20,20,26,26.6875,27,26.79166667
2019/6/5,24.33333333,25,24.88649306,24.88649306,24.88649306,24.88649306,25.55833333,25.64583333,26.32291667,25.89583333,25.61458333,24.66666667,23,20,20,26,26.625,26.66666667,26.29166667
2019/6/6,24.33333333,25,24.87853009,24.87853009,24.87853009,24.87853009,25.38333333,25.88541667,26.70833333,25.5,25.45833333,24.66666667,23,20,20,26.19444444,26.58333333,26.625,26.83333333
2019/6/7,24.36111111,25,24.90016204,24.90016204,24.90016204,24.90016204,25.58333333,25.8125,27.1875,25.5,25.34375,24.66666667,23,20,20,26.33333333,26.70833333,26.60416667,26.5
2019/6/8,24.33333333,25,24.76827546,24.76827546,24.76827546,24.76827546,25.59166667,25.5,26.52083333,25.5,25.36458333,24.66666667,23,20,20,26.20833333,26.27083333,25.54166667,26
2019/6/9,24.33333333,25,24.77694444,24.77694444,24.77694444,24.77694444,25.38333333,25.73958333,26.25,25.5,25.23958333,24.66666667,23,20,20,26.08333333,26.5,26,26
2019/6/10,24.33333333,25,24.863125,24.863125,24.863125,24.863125,25.6,25.9375,26.25,25.5,25.25,24.66666667,23,20,20,26.13888889,26.5,26,26.58333333
2019/6/11,24.33333333,25,24.86524306,24.86524306,24.86524306,24.86524306,25.25,25.83333333,26.52083333,25.5,25.23958333,24.66666667,23.4,20,20,26,26.83333333,26,26.45833333
2019/6/12,24.35416667,25,24.82972222,24.82972222,24.82972222,24.82972222,24.925,26,26.5,25.5,25.29166667,24.66666667,23.61666667,20,20,26,26.4375,25.8125,25.95833333
2019/6/13,24.33333333,25,24.84210648,24.84210648,24.84210648,24.84210648,25.35,26,26.55208333,25.5,25.07291667,24.66666667,23.63333333,20,20,26,25.6875,25.91666667,25.95833333
2019/6/14,24.28472222,25,24.89650463,24.89650463,24.89650463,24.89650463,25.79166667,25.95833333,26.55208333,25.5,25,24.66666667,23.575,20,20,26,26.125,26,25.95833333
2019/6/15,24.33333333,25,24.90046296,24.90046296,24.90046296,24.90046296,25.475,26,26.5,25.5,25,24.66666667,23.2,20,20,25.97222222,26.5,26,26
2019/6/16,24.33333333,25,24.84224537,24.84224537,24.84224537,24.84224537,24.975,25.72916667,26.4375,25.5,25.67708333,24.66666667,23.2,20,20,25.61111111,26.72916667,26.45833333,25.83333333
2019/6/17,24.36111111,25,24.84956019,24.84956019,24.84956019,24.84956019,24.83333333,25.64583333,26.5,25.5,25.53125,24.66666667,23.2,20,20,25.56944444,27,27,26
2019/6/18,24.375,25,24.87371528,24.87371528,24.87371528,24.87371528,24.86666667,25.85416667,26.60416667,25.5,25.10416667,24.66666667,23.6,20,20,26,26.6875,27,26
2019/6/19,24.34027778,25,24.85773148,24.85773148,24.85773148,24.85773148,24.69166667,25.875,26.84375,25.5,25.22916667,24.66666667,24.00833333,20,20,26,26.1875,27,26.08333333
2019/6/20,24.31944444,25,24.87342593,24.87342593,24.87342593,24.87342593,25.29166667,25.89583333,26.45833333,25.5,25.44791667,24.66666667,23.875,20,20,26,26.125,26.91666667,26.41666667
2019/6/21,24.32638889,25,24.83305556,24.83305556,24.83305556,24.83305556,25.33333333,26.07291667,26.15625,25.5,25.4375,24.66666667,23.85,20,20,26,26.3125,27.54166667,26
2019/6/22,24.25694444,25,24.79516204,24.79516204,24.79516204,24.79516204,25.14166667,25.65625,26.09375,25.5,25.3125,24.66666667,24.2,20,20,26,26.79166667,28,25.83333333
2019/6/23,23.75,25,24.82319444,24.82319444,24.82319444,24.82319444,26.26666667,25.44791667,26.08333333,25.5,25.65625,24.66666667,24.2,20,20,26,27,28,26
2019/6/24,24.52083333,25,24.87618056,24.87618056,24.87618056,24.87618056,25.725,25.5,26.75,25.5,25.40625,24.66666667,24.075,20,20,25.66666667,27,27.77083333,25.66666667
2019/6/25,25.02777778,25,24.87509259,24.87509259,24.87509259,24.87509259,25.15,25.59375,26.75,25.5,25.10416667,24.66666667,24.075,20,20,25.40277778,26.4375,27,25.91666667
2019/6/26,24.88194444,25,24.89263889,24.89263889,24.89263889,24.89263889,25.53333333,25.58333333,26.34375,25.5,25.44791667,24.86111111,23.81666667,20,20,26,26.35416667,26.83333333,26.04166667
2019/6/27,24.85416667,25,24.94002315,24.94002315,24.94002315,24.94002315,26.5,25.64583333,26.15625,25.5,25.48958333,25,23.675,20,20,26,26.77083333,27,26
2019/6/28,24.92361111,25,24.89571759,24.89571759,24.89571759,24.89571759,26.00833333,25.78125,26.5,25.5,25.3125,24.79166667,23.8,20,20,26,26.6875,27,26
2019/6/29,25,25,24.79638889,24.79638889,24.79638889,24.79638889,25.63333333,25.82291667,26.67708333,25.5,25,24.66666667,23.6,20,20,26,25.6875,26.1875,26
2019/6/30,25,25,24.81340278,24.81340278,24.81340278,24.81340278,25.93333333,25.8125,27.04166667,25.5,25.23958333,24.66666667,23.6,20,20,26,25.58333333,26.08333333,26
2019/7/1,24.91666667,25,24.82893519,24.82893519,24.82893519,24.82893519,25.51666667,25.6875,26.625,25.5,25.22916667,24.66666667,23.65833333,20,20,26.15277778,26,26.5,26
2019/7/2,24.90972222,25,24.75863426,24.75863426,24.75863426,24.75863426,24.39166667,25.33333333,25.71875,25.5,25.28125,24.66666667,23.66666667,20,20,26.375,26,26.5,26
2019/7/3,24.97222222,25,24.77467593,24.77467593,24.77467593,24.77467593,25.08333333,25.27083333,25.94791667,25.5,25.33333333,24.66666667,23.55,20,20,26,26,26.5,25.91666667
2019/7/4,24.89583333,25,24.84520833,24.84520833,24.84520833,24.84520833,25.35833333,25.17708333,26.07291667,25.5,25.28125,24.66666667,23.63333333,20,20,26,26,26.77083333,25.95833333
2019/7/5,24.85416667,25,24.8519213,24.8519213,24.8519213,24.8519213,25.81666667,25.11458333,26.11458333,25.5,25.4375,24.66666667,23.69166667,20,20,26.04166667,26,27,26.41666667
2019/7/6,24.75,25,24.87055556,24.87055556,24.87055556,24.87055556,25.475,24.94791667,26.13541667,25.5,25.75,24.66666667,24.1,20,20,26.33333333,26,27,27
2019/7/7,24.66666667,25,24.76064815,24.76064815,24.76064815,24.76064815,24.81666667,24.86458333,26.5,25.5,25.65625,24.66666667,24.4,20,20,26.11111111,26.14583333,25.91666667,26
2019/7/8,24.5625,25,24.77201389,24.77201389,24.77201389,24.77201389,25.51666667,25.15625,26.58333333,25.5,25.64583333,24.66666667,24.18333333,20,20,26,26.5,25.22916667,26
2019/7/9,24.88888889,25,24.81167824,24.81167824,24.81167824,24.81167824,25.525,25.16666667,26.5,25.5,25.625,24.66666667,24.31666667,20,20,25.91666667,26.33333333,25.5,26
2019/7/10,24.91666667,25,24.76329861,24.76329861,24.76329861,24.76329861,25.89166667,24.875,25.94791667,25.29166667,25.52083333,24.66666667,24.08333333,20,20,26,25.08333333,26.14583333,25.91666667
2019/7/11,24.84722222,25,24.81131944,24.81131944,24.81131944,24.81131944,25.75,24.84375,25.65625,25,25.36458333,24.66666667,24,20,20,26,26.08333333,26.8125,26.04166667
2019/7/12,24.83333333,25,24.81081019,24.81081019,24.81081019,24.81081019,25.61666667,25,26.25,25,25.41666667,24.66666667,24.06666667,20,20,25.94444444,25.72916667,26.5,26.25
2019/7/13,24.625,25,24.73509259,24.73509259,24.73509259,24.73509259,25.78333333,24.26041667,26.13541667,25.25,25.5,24.27777778,23.98333333,20,20,26.08333333,24.29166667,27,26.41666667
2019/7/14,24.5,25,24.69381944,24.69381944,24.69381944,24.69381944,25.1,24.40625,26.5,25.60416667,25.5,24,24,20,20,26,24.8125,27,26.25
2019/7/15,24.5,25,24.72368056,24.72368056,24.72368056,24.72368056,25,25.15625,26.40625,25.5,25.38541667,24,24,20,20,26,26.02083333,27,26
2019/7/16,24.64583333,25,24.759375,24.759375,24.759375,24.759375,24.89166667,25.10416667,26.5,25.5,25.4375,24,23.73333333,20,20,26,26.66666667,26.70833333,25.95833333
2019/7/17,24.77777778,25,24.70675926,24.70675926,24.70675926,24.70675926,24.45833333,24.89583333,26.40625,25.5,25.42708333,24.20833333,23.55,20,20,26,26,26.375,25.91666667
2019/7/18,24.64583333,25,24.70497685,24.70497685,24.70497685,24.70497685,24.61666667,24.90625,26.22916667,25.5,25.40625,24.33333333,23.6,20,20,25.91666667,26.02083333,26.375,26
2019/7/19,24.5,25,24.58190972,24.58190972,24.58190972,24.58190972,24.475,24.78125,25.66666667,25.5,25.48958333,24.18055556,23.6,20,20,25.88888889,25.9375,25.60416667,25.08333333
2019/7/20,24.5,25,24.65256944,24.65256944,24.65256944,24.65256944,25.525,24.5625,25.66666667,25.33333333,25.5,24,23.6,20,20,26,26.14583333,25.875,26
2019/7/21,24.5,25,24.67822917,24.67822917,24.67822917,24.67822917,25.68333333,24.5625,26,25,25.26041667,24,23.6,20,20,26,26.5,26,25.95833333
2019/7/22,24.64583333,25,24.77333333,24.77333333,24.77333333,24.77333333,25.075,24.89583333,26.09375,25.58333333,25.51041667,24,23.64166667,20,20,26.34722222,26.72916667,26.54166667,26.08333333
2019/7/23,24.77777778,25,24.81892361,24.81892361,24.81892361,24.81892361,25.125,24.83333333,26.35416667,26,25.66666667,24,23.45833333,20,20,26.43055556,26.9375,27,25.66666667
2019/7/24,24.82638889,25,24.70748843,24.70748843,24.70748843,24.70748843,24.7,24.91666667,26.45833333,26,25.54166667,24.20833333,23.2,20,20,26,26.66666667,26.41666667,25.66666667
2019/7/25,24.83333333,25,24.69700231,24.69700231,24.69700231,24.69700231,24.56666667,25.08333333,26.03125,26,25.6875,24.33333333,23.2,20,20,26,26.97916667,26.5,25.66666667
2019/7/26,24.90277778,25,24.71489583,24.71489583,24.71489583,24.71489583,24.25,24.98958333,26.03125,26,25.75,24.33333333,23.2,20,20,25.94444444,26.375,27,25.70833333
2019/7/27,25,25,24.73298611,24.73298611,24.73298611,24.73298611,24.63333333,24.97916667,25.94791667,25.6875,25.75,24.61111111,23.2,20,20,25.55555556,26.20833333,27,26
2019/7/28,25,25,24.74555556,24.74555556,24.74555556,24.74555556,24.61666667,24.92708333,26.13541667,25.5,25.75,25,23.2,20,20,26.33333333,26.27083333,27,25.375
2019/7/29,24.92361111,25,24.75304398,24.75304398,24.75304398,24.75304398,23.94166667,24.60416667,26.25,25.79166667,25.63541667,24.54166667,23.7,20,20,26.27777778,26.8125,27,26
2019/7/30,24.9375,25,24.70982639,24.70982639,24.70982639,24.70982639,24.26666667,24.5625,26.25,26,25.52083333,24,23.91666667,20,20,25.875,26.97916667,26.85416667,25.16666667
2019/7/31,24.88194444,25,24.68271991,24.68271991,24.68271991,24.68271991,25.03333333,24.85416667,25.97916667,26,25.61458333,24,23.53333333,20,20,25.97222222,27,26.5,25.20833333
2019/8/1,24.90277778,25,24.63814815,24.63814815,24.63814815,24.63814815,25.16666667,24.78125,25.66666667,26,25.48958333,24,23.33333333,20,20,26,27,26.47916667,25.58333333
2019/8/2,24.88888889,25,24.62708333,24.62708333,24.62708333,24.62708333,25.325,24.72916667,25.88541667,26,25.5625,24,23.2,20,20,25.94444444,27,26.5,26.08333333
2019/8/3,24.83333333,25,24.59699074,24.59699074,24.59699074,24.59699074,24.94166667,24.21875,26.11458333,26,25.75,24,23.2,20,20,25.72222222,27,26.5,25.45833333
2019/8/4,24.83333333,25,24.6706713,24.6706713,24.6706713,24.6706713,25.075,24.60416667,26.66666667,26,25.8125,24,23.2,20,20,25.93055556,27.16666667,26.75,26.04166667
2019/8/5,24.84027778,25,24.63081019,24.63081019,24.63081019,24.63081019,24.91666667,24.86458333,26.5,26,25.89583333,23.58333333,23.46666667,20,20,25.86111111,26.79166667,27,25.41666667
2019/8/6,24.77083333,25,24.6275463,24.6275463,24.6275463,24.6275463,24.39166667,24.86458333,25.98958333,25.64583333,26.16666667,23.33333333,23.4,20,20,26,26.8125,27,26.16666667
2019/8/7,24.75694444,25,24.64898148,24.64898148,24.64898148,24.64898148,25.45,24.96875,25.58333333,25.5,25.82291667,23.33333333,23.4,20,20,26,27,27,25.79166667
2019/8/8,24.79861111,25,24.71199074,24.71199074,24.71199074,24.71199074,25.5,24.90625,25.92708333,25.5,25.67708333,23.5,23.4,20,20,25.90277778,27,26.83333333,26
2019/8/9,24.84027778,25,24.71635417,24.71635417,24.71635417,24.71635417,25.4,24.90625,26.14583333,25.5,25.58333333,23.66666667,23.10833333,20,20,25.81944444,27,26.5,26.25
2019/8/10,24.83333333,25,24.69076389,24.69076389,24.69076389,24.69076389,25.65833333,24.92708333,26.5,25.5,25.5,23.66666667,22.8,20,20,25.91666667,27,26.5,26
2019/8/11,24.83333333,25,24.62731481,24.62731481,24.62731481,24.62731481,25.38333333,25.14583333,25.54166667,25.5,25.5,23.66666667,22.8,20,20,26,27,26.5,26.125
2019/8/12,24.83333333,25,24.68956019,24.68956019,24.68956019,24.68956019,25.59166667,25.375,25.15625,25.5,25.5,23.66666667,22.8,20,20,26.22222222,27,26.72916667,26.29166667
2019/8/13,24.8125,25,24.71092593,24.71092593,24.71092593,24.71092593,24.58333333,25.17708333,25.44791667,25.5,25.6875,23.66666667,23.125,20,20,26.26388889,27.3125,27,26.45833333
2019/8/14,24.67361111,25,24.69865741,24.69865741,24.69865741,24.69865741,24.55833333,24.88541667,25,25.5,25.94791667,23.66666667,23.525,20,20,25.86111111,27.35416667,26.85416667,26.70833333
2019/8/15,24.78472222,25,24.68395833,24.68395833,24.68395833,24.68395833,25.56666667,24.94791667,25.83333333,25.5,25.96875,23.66666667,23.475,20,20,26,27,26.8125,26.16666667
2019/8/16,24.85416667,25,24.68884259,24.68884259,24.68884259,24.68884259,25.41666667,24.80208333,26.27083333,26.08333333,25.57291667,23.66666667,23.5,20,20,26,27.08333333,27.125,26.20833333
2019/8/17,24.83333333,25,24.60347222,24.60347222,24.60347222,24.60347222,25.54166667,24.30208333,25.77083333,25.5625,25.25,23.66666667,23.6,20,20,26,27,27.20833333,26.20833333
2019/8/18,24.83333333,25,24.56763889,24.56763889,24.56763889,24.56763889,25.16666667,24.34375,25.71875,25,25.25,23.66666667,23.6,20,20,26,27.45833333,27.22916667,26.33333333
2019/8/19,24.86805556,25,24.59798611,24.59798611,24.59798611,24.59798611,25.1,24.85416667,25.96875,25.54166667,25.375,23.66666667,23.6,20,20,26,27.29166667,27.25,26.54166667
2019/8/20,24.83333333,25,24.76800926,24.76800926,24.76800926,24.76800926,25.64166667,25.13541667,25.91666667,26,25.625,23.66666667,23.6,20,20,25.97222222,27.27083333,27.125,26.08333333
2019/8/21,24.83333333,25,24.82885417,24.82885417,24.82885417,24.82885417,25.25833333,25.58333333,25.69791667,26,25.75,23.66666667,23.46666667,20,20,25.94444444,27.02083333,27.5,25.875
2019/8/22,24.83333333,25,24.72453704,24.72453704,24.72453704,24.72453704,24.95,25.54166667,25.9375,26.3125,25.75,23.66666667,23.24166667,20,20,26,26.14583333,26.35416667,26
2019/8/23,24.83333333,25,24.65384259,24.65384259,24.65384259,24.65384259,25.15,25.11458333,25.875,26.5,25.61458333,23.66666667,23.4,20,20,26,26.375,25.97916667,25.25
2019/8/24,24.83333333,25,24.73791667,24.73791667,24.73791667,24.73791667,25.49166667,24.86458333,25.73958333,26.5,25.5,23.66666667,23.4,20,20,26,26.8125,26.8125,26.54166667
2019/8/25,24.83333333,25,24.78625,24.78625,24.78625,24.78625,25.08333333,25,25.75,26.5,25.5,23.66666667,23.4,20,20,25.83333333,27,27,26.5
2019/8/26,24.83333333,25,24.76346065,24.76346065,24.76346065,24.76346065,24.2,25.21875,25.89583333,26.5,25.65625,23.66666667,23.475,20,20,25.86111111,26.625,26.58333333,26
2019/8/27,24.83333333,25,24.72167824,24.72167824,24.72167824,24.72167824,23,25.32291667,26.0625,26.5,25.79166667,23.66666667,23.48333333,20,20,26,26.625,26.3125,26.08333333
2019/8/28,24.83333333,25,24.77152778,24.77152778,24.77152778,24.77152778,24.3,25.34375,25.84375,26.5,25.84375,23.66666667,23.44166667,20,20,26,26.5,26.5,26.5
2019/8/29,24.83333333,25,24.77953704,24.77953704,24.77953704,24.77953704,25.275,25.38541667,25.92708333,26.5,25.89583333,23.66666667,23.6,20,20,26,26.625,26.5,26
2019/8/30,24.72916667,25,24.77006944,24.77006944,24.77006944,24.77006944,25.45,25.44791667,26.29166667,26.22916667,25.51041667,24,23.6,20,20,26,27,26.77083333,25.83333333
2019/8/31,24.83333333,25,24.69590278,24.69590278,24.69590278,24.69590278,25.175,24.875,25.92708333,25.8125,25.5,24.33333333,23.6,20,20,26.41666667,27,27,26
2019/9/1,24.82638889,25,24.5637963,24.5637963,24.5637963,24.5637963,25.33333333,25.03125,25.80208333,26,25.4375,24.33333333,23.6,20,20,27,27,27,26
2019/9/2,24.83333333,25,24.72443287,24.72443287,24.72443287,24.72443287,25.2,25.48958333,26.03125,26,25.46875,24.33333333,23.6,20,20,26.22222222,26.72916667,26.54166667,26
2019/9/3,24.83333333,25,24.81155093,24.81155093,24.81155093,24.81155093,25.15833333,25.53125,25.70833333,26,25.72916667,24.33333333,23.63333333,20,20,26.31944444,26.66666667,26.3125,26.08333333
2019/9/4,24.83333333,25,24.83298611,24.83298611,24.83298611,24.83298611,25.1,24.875,25.03125,26,25.92708333,24.33333333,23.525,20,20,26.94444444,26.83333333,26.6875,25.91666667
2019/9/5,24.83333333,25,24.83877315,24.83877315,24.83877315,24.83877315,25.4,24.96875,25.76041667,26,25.70833333,24.33333333,23.6,20,20,26.19444444,26.45833333,26.77083333,26.08333333
2019/9/6,24.83333333,25,24.80229167,24.80229167,24.80229167,24.80229167,25.28333333,24.875,26.125,26,25.26041667,24.33333333,23.48333333,20,20,26,26.22916667,26.5,26
2019/9/7,24.83333333,25,24.77532407,24.77532407,24.77532407,24.77532407,25.55,24.70833333,25.32291667,26,25.39583333,24.33333333,23.58333333,20,20,26.22222222,26,26.5,25.41666667
2019/9/8,24.83333333,25,24.82659722,24.82659722,24.82659722,24.82659722,25.325,24.86458333,25.67708333,25.66666667,25.5,24.33333333,23.8,20,20,26.66666667,26,26.5,25.83333333
2019/9/9,24.83333333,25,24.78532407,24.78532407,24.78532407,24.78532407,23.76666667,25.0625,26.17708333,25.5,25.64583333,23.91666667,23.74166667,20,20,26.5,26.58333333,26.79166667,26.29166667
2019/9/10,24.83333333,25,24.71885417,24.71885417,24.71885417,24.71885417,22.91666667,25.16666667,26.02083333,25.5,25.61458333,23.66666667,23.475,20,20,26.33333333,27,27,26.45833333
2019/9/11,24.83333333,25,24.71658565,24.71658565,24.71658565,24.71658565,24,24.9375,25.97916667,25.5,25.38541667,23.66666667,23.4,20,20,26.29166667,27,27,26.16666667
2019/9/12,24.83333333,25,24.75150463,24.75150463,24.75150463,24.75150463,24.91666667,24.65625,25.75,25.5,25.42708333,23.66666667,23.50833333,20,20,26,27,26.5,26.29166667
2019/9/13,24.75,25,24.79715278,24.79715278,24.79715278,24.79715278,24.65,24.8125,26.3125,25.5,25.41666667,23.66666667,23.68333333,20,20,26,27,26.27083333,26.41666667
2019/9/14,24.83333333,25,24.70828704,24.70828704,24.70828704,24.70828704,24.91666667,24.83333333,26.47916667,25.5,25.5,23.66666667,23.76666667,20,20,26,26.45833333,25.95833333,26
2019/9/15,24.83333333,25,24.70701389,24.70701389,24.70701389,24.70701389,25.025,24.88541667,25.86458333,25.5,25.34375,23.66666667,23.6,20,20,26,26.14583333,26.22916667,26.125
2019/9/16,24.83333333,25,24.74361111,24.74361111,24.74361111,24.74361111,25.16666667,24.47916667,25.34375,25.5,25.55208333,23.66666667,23.46666667,20,20,26,27.0625,27,26
2019/9/17,24.83333333,25,24.67965278,24.67965278,24.67965278,24.67965278,24.725,24.48958333,25.14583333,25.60416667,25.33333333,23.66666667,23.48333333,20,20,26,26.60416667,27,26.125
2019/9/18,24.83333333,25,24.74225694,24.74225694,24.74225694,24.74225694,25.225,24.86458333,25.29166667,26,25.14583333,23.66666667,23.66666667,20,20,26,26.3125,26.75,26.125
2019/9/19,24.69444444,25,24.70935185,24.70935185,24.70935185,24.70935185,24.89166667,24.59375,25.5,26,25.29166667,23.66666667,23.6,20,20,26,26.3125,26.5,26.25
2019/9/20,24.83333333,25,24.69871528,24.69871528,24.69871528,24.69871528,25.04166667,24.52083333,25.63541667,26,25.30208333,23.66666667,23.43333333,20,20,26,25.91666667,26.10416667,26
2019/9/21,24.81884058,25,24.71977053,24.71977053,24.71977053,24.71977053,25.83478261,24.56521739,25.48913043,26,25.25,23.66666667,24.04347826,20,20,26,25.5,26,26
2019/9/22,24.66666667,25,24.69747475,24.69747475,24.69747475,24.69747475,25.84545455,24.5,25.70454545,24.54545455,25.36363636,23.66666667,24.8,20,20,26,25.52272727,26,26
2019/9/23,24.66666667,25,24.64791667,24.64791667,24.64791667,24.64791667,25.90833333,23.71875,25.9375,24,25.40625,23.66666667,24,20,20,26,26.25,26.25,25.83333333
2019/9/24,24.78472222,25,24.62909722,24.62909722,24.62909722,24.62909722,24.825,23.38541667,26.25,24.83333333,25.46875,23.66666667,23.48333333,20,20,26,26.79166667,26.83333333,26
2019/9/25,24.80555556,25,24.64105324,24.64105324,24.64105324,24.64105324,24,23.97916667,25.94791667,25.5,25.38541667,24.05555556,23.4,20,20,26,26.91666667,27,25.83333333
2019/9/26,24.83333333,25,24.74769676,24.74769676,24.74769676,24.74769676,24.5,24.42708333,25.75,25.27083333,25.45833333,24.33333333,23.4,20,20,26.19444444,26.47916667,27,26
2019/9/27,24.75,25,24.77644676,24.77644676,24.77644676,24.77644676,25.05,24.28125,25.84375,25,25.375,24.33333333,23.4,20,20,26.43055556,26.3125,27,26
2019/9/28,24.83333333,25,24.80655093,24.80655093,24.80655093,24.80655093,25.2,24.5,25.67708333,25,25.25,24.33333333,23.4,20,20,26.77777778,26.5,27,26
2019/9/29,24.83333333,25,24.82814815,24.82814815,24.82814815,24.82814815,24.89166667,24.40625,25.375,25,25.65625,24.33333333,23.4,20,20,27.11111111,26.5,27,26
2019/9/30,24.83333333,25,24.7649537,24.7649537,24.7649537,24.7649537,24.08333333,24.5,25.21875,25,25.67708333,24.33333333,23.4,20,20,26.25,26.1875,27,26
