,“ú•Ê
5,inf
6,inf
8,inf
9,inf
10,inf
11,inf
12,inf
13,21.15
15,16.58
16,inf
19,67.75
20,7.2
21,28.02
22,44.94
23,inf
24,inf
25,inf
26,inf
27,1.99
28,inf
29,169.44
31,inf
32,inf
33,inf
36,3.43
37,inf
39,23.78
41,199.22
43,8.73
44,inf
45,inf
46,248.88
48,24.23
49,21.38
51,inf
52,inf
53,34.38
54,24.13
55,31.42
56,5.81
58,inf
59,inf
60,37.94
61,26.38
62,24.77
63,1.81
64,6.18
65,18.06
67,74.02
68,15.37
69,14.85
70,22.58
71,14.31
72,0.56
73,26.09
74,9.83
75,23.22
76,22.58
77,13.96
78,10.37
79,165.17
80,8.07
84,23.47
85,10.76
88,8.8
90,35.25
91,30.75
92,136.82
93,3.44
94,34.1
96,64.89
97,50.85
98,10.64
100,39.24
102,18.9
103,32.27
107,31.11
109,16.66
112,9.07
114,18.43
115,1.6
118,29.27
119,3.88
120,19.96
122,8.91
123,9.94
124,2.58
125,6.76
127,12.71
128,5.32
130,7.7
131,18.62
132,9.18
135,17.29
136,27.98
137,44.74
140,33.48
141,44.51
142,114.23
143,73.88
145,36.11
146,15.15
147,20.76
149,44.69
150,14.14
152,10.8
153,19.53
154,13.04
155,55.33
156,inf
157,inf
158,294.3
161,19.7
162,24.5
163,12.7
165,9.73
166,71.26
169,6.57
170,38.24
171,22.88
172,9.29
173,31.56
174,19.92
175,60.84
177,36.59
179,inf
180,inf
182,37.56
183,119.85
184,28.88
187,1.51
188,15.02
189,9.97
190,27.03
191,31.4
192,0.66
193,10.26
194,22.15
197,30.99
198,4.51
199,18.81
200,68.08
204,inf
205,inf
206,inf
207,inf
208,204.48
209,inf
211,inf
212,inf
213,inf
216,inf
217,12.62
218,22.29
219,40.11
221,51.35
222,inf
223,184.8
224,44.51
225,30.98
227,inf
231,inf
232,inf
233,inf
234,inf
235,48.83
238,69.54
239,54.25
240,43.54
241,384.84
244,55.57
245,inf
246,inf
247,inf
248,inf
249,inf
250,52.28
252,22.46
254,21.2
257,1931.23
258,204.46
259,inf
260,41.81
261,4.92
262,920.18
263,46.62
265,237.48
266,23.72
267,1.86
269,9.23
271,33.77
272,52.33
273,287.57
275,1846.6
276,1822.22
277,892.35
278,23.27
280,41.68
286,43.69
287,39.5
289,47.36
291,773.33
293,1059.42
294,14.63
295,14.0
297,38.97
298,34.04
299,27.08
300,118.7
301,40.31
302,77.58
303,39.83
304,43.7
307,23.97
308,56.69
310,1772.58
311,28.9
312,37.8
313,13.78
314,62.6
315,143.29
317,29.12
319,14.33
320,40.62
321,22.9
324,24.76
325,27.56
328,16.61
330,4.38
332,238.82
333,557.69
336,58.15
337,16.57
338,12.72
339,30.11
340,366.58
342,118.42
343,52.19
344,3.57
345,47.62
346,42.12
348,69.02
349,23.38
350,11.02
351,29.52
352,58.23
353,53.62
355,169.97
356,844.11
357,219.46
358,5.78
360,75.5
361,255.61
363,95.22
